,Big Time Gift,Big Time May,Denuto,Sweet Mix,Big Time Dora,Kina Magic,Ariana Sunset
11-01-2023 12:58:43.694282,"(11.0, 17.0, 12.416666666666666)","(8.0, 16.0, 14.307692307692307)","(4.0, 7.0, 6.7)","(8.5, 12.5, 11.634615384615385)","(1.65, 1.84, 1.8242105263157895)","(21.0, 27.0, 21.5)","(31.0, 300.0, 184.44444444444446)"
11-01-2023 12:58:45.005317,"(11.0, 17.0, 12.416666666666666)","(8.0, 16.0, 14.307692307692307)","(4.0, 7.0, 6.7)","(8.5, 12.5, 11.634615384615385)","(1.65, 1.84, 1.8242105263157895)","(21.0, 26.0, 20.4)","(31.0, 300.0, 184.44444444444446)"
11-01-2023 12:58:46.282181,"(11.0, 17.0, 12.416666666666666)","(8.0, 16.0, 12.875)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.5)","(1.65, 1.84, 1.8170833333333334)","(21.0, 26.0, 22.916666666666668)","(31.0, 300.0, 250.47619047619048)"
11-01-2023 12:58:47.566863,"(11.0, 17.0, 12.416666666666666)","(8.0, 16.0, 11.454545454545455)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.5)","(1.65, 1.84, 1.8160869565217392)","(21.0, 25.0, 23.25)","(31.0, 300.0, 250.47619047619048)"
11-01-2023 12:58:48.738480,"(11.0, 16.5, 13.722222222222221)","(8.0, 16.0, 11.909090909090908)","(4.0, 7.0, 6.7)","(8.5, 12.5, 11.115384615384615)","(1.65, 1.84, 1.8160869565217392)","(21.0, 24.0, 23.015625)","(31.0, 300.0, 153.71428571428572)"
11-01-2023 12:58:49.863532,"(11.0, 16.5, 13.318181818181818)","(8.0, 16.0, 13.368421052631579)","(4.0, 7.0, 6.7)","(8.5, 12.5, 11.115384615384615)","(1.65, 1.84, 1.8160869565217392)","(21.0, 24.0, 23.015625)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:51.037813,"(11.0, 16.5, 12.833333333333334)","(8.0, 16.0, 13.368421052631579)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.5)","(1.65, 1.84, 1.85)","(21.0, 24.0, 23.015625)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:52.224687,"(11.0, 16.5, 12.833333333333334)","(8.0, 16.0, 13.368421052631579)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.5)","(1.65, 1.86, 1.85)","(21.0, 24.0, 23.015625)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:53.375056,"(11.0, 16.0, 13.5)","(8.0, 15.5, 14.115384615384615)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.115384615384615)","(1.65, 1.87, 1.838)","(21.0, 24.0, 22.913793103448278)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:54.460446,"(11.0, 16.0, 12.318181818181818)","(8.0, 15.0, 13.571428571428571)","(4.0, 7.0, 6.7)","(8.5, 12.5, 11.115384615384615)","(1.65, 1.84, 1.8775)","(21.0, 24.0, 22.913793103448278)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:55.744306,"(11.0, 15.5, 13.277777777777779)","(8.0, 15.0, 13.923076923076923)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.857142857142858)","(1.65, 1.89, 1.9325)","(21.0, 24.0, 22.913793103448278)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:56.863751,"(11.0, 15.5, 12.73076923076923)","(8.0, 15.0, 13.923076923076923)","(4.0, 7.0, 6.866666666666667)","(8.5, 12.5, 11.857142857142858)","(1.65, 1.97, 1.9325)","(21.0, 24.0, 22.03846153846154)","(31.0, 300.0, 214.66666666666666)"
11-01-2023 12:58:58.164662,"(11.0, 15.0, 13.833333333333334)","(8.0, 15.0, 13.923076923076923)","(4.0, 7.0, 6.7)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.98, 1.8988235294117648)","(21.0, 24.0, 22.03846153846154)","(31.0, 300.0, 253.45454545454547)"
11-01-2023 12:58:59.383663,"(11.0, 15.0, 12.5)","(8.0, 15.0, 13.923076923076923)","(4.0, 7.0, 6.7)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.92, 1.8988235294117648)","(21.0, 24.0, 22.03846153846154)","(31.0, 300.0, 253.45454545454547)"
11-01-2023 12:59:00.626298,"(10.0, 15.0, 12.375)","(8.0, 15.0, 14.222222222222221)","(4.2, 7.0, 6.7)","(8.5, 12.0, 11.625)","(1.65, 1.92, 1.8900000000000001)","(20.0, 24.0, 22.03846153846154)","(31.0, 300.0, 253.45454545454547)"
11-01-2023 12:59:01.932477,"(10.0, 15.0, 12.236842105263158)","(8.0, 15.0, 14.096774193548388)","(4.2, 7.0, 6.7)","(8.5, 12.0, 11.625)","(1.65, 1.92, 1.9)","(20.0, 24.0, 22.03846153846154)","(31.0, 300.0, 253.45454545454547)"
11-01-2023 12:59:03.138192,"(10.0, 14.5, 13.5)","(8.0, 15.0, 14.096774193548388)","(4.2, 7.0, 6.371428571428571)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.93, 1.9241666666666666)","(20.0, 24.0, 21.520408163265305)","(31.0, 300.0, 268.0)"
11-01-2023 12:59:04.212404,"(10.0, 14.5, 12.833333333333334)","(8.0, 15.0, 14.096774193548388)","(4.2, 6.8, 6.371428571428571)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.93, 1.9241666666666666)","(20.0, 24.0, 22.847826086956523)","(31.0, 300.0, 264.6896551724138)"
11-01-2023 12:59:05.540181,"(10.0, 14.5, 12.833333333333334)","(8.0, 14.5, 14.0)","(4.2, 6.8, 6.133333333333333)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.93, 1.9241666666666666)","(20.0, 23.0, 22.847826086956523)","(31.0, 300.0, 264.6896551724138)"
11-01-2023 12:59:06.674713,"(10.0, 14.5, 12.131578947368421)","(8.0, 14.5, 13.136363636363637)","(4.2, 6.8, 6.133333333333333)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.93, 1.9173684210526316)","(20.0, 23.0, 22.805555555555557)","(31.0, 300.0, 265.8666666666667)"
11-01-2023 12:59:07.971837,"(10.0, 14.5, 12.131578947368421)","(8.0, 14.5, 13.58695652173913)","(4.2, 6.8, 6.133333333333333)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.97, 1.9176190476190476)","(20.0, 23.0, 21.625)","(31.0, 300.0, 265.8666666666667)"
11-01-2023 12:59:09.223721,"(10.0, 14.5, 12.131578947368421)","(8.0, 14.5, 13.58695652173913)","(4.2, 6.8, 6.133333333333333)","(8.5, 12.0, 11.416666666666666)","(1.65, 1.97, 1.9173684210526316)","(20.0, 23.0, 21.43181818181818)","(31.0, 300.0, 188.0)"
11-01-2023 12:59:10.426751,"(10.0, 14.5, 12.131578947368421)","(8.0, 14.5, 13.277777777777779)","(4.2, 6.8, 6.270588235294118)","(8.5, 12.0, 11.25)","(1.65, 1.97, 1.8790909090909091)","(20.0, 22.0, 21.2)","(31.0, 300.0, 188.0)"
11-01-2023 12:59:11.601116,"(10.0, 14.5, 12.045454545454545)","(8.0, 14.5, 13.277777777777779)","(4.2, 6.8, 6.270588235294118)","(8.5, 12.0, 11.25)","(1.65, 1.97, 1.8790909090909091)","(20.0, 22.0, 20.823529411764707)","(31.0, 300.0, 188.0)"
11-01-2023 12:59:12.896061,"(10.0, 14.5, 11.875)","(8.5, 14.0, 13.23913043478261)","(4.2, 6.8, 6.05)","(8.5, 12.0, 11.25)","(1.65, 1.97, 1.8880000000000001)","(19.0, 22.0, 20.571428571428573)","(31.0, 300.0, 188.0)"
11-01-2023 12:59:14.184368,"(10.0, 14.5, 11.913793103448276)","(8.5, 14.0, 13.596774193548388)","(4.2, 6.8, 6.05)","(8.5, 12.0, 11.25)","(1.65, 1.96, 1.9386666666666665)","(19.0, 22.0, 20.571428571428573)","(31.0, 300.0, 188.0)"
11-01-2023 12:59:15.426996,"(10.0, 14.5, 11.913793103448276)","(8.5, 14.0, 13.596774193548388)","(4.2, 6.8, 6.05)","(8.5, 12.0, 11.25)","(1.65, 1.96, 1.9109677419354838)","(19.0, 22.0, 20.125)","(31.0, 300.0, 246.94736842105263)"
11-01-2023 12:59:16.819291,"(10.0, 14.0, 12.333333333333334)","(8.5, 14.0, 13.596774193548388)","(4.2, 6.8, 6.226666666666667)","(8.5, 12.0, 11.25)","(1.65, 1.96, 1.9314285714285713)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:18.023973,"(10.0, 14.0, 12.333333333333334)","(8.5, 14.0, 13.596774193548388)","(4.2, 6.6, 6.226666666666667)","(8.5, 12.0, 11.25)","(1.65, 1.96, 1.9253846153846153)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:19.275728,"(10.0, 14.0, 12.166666666666666)","(8.5, 14.0, 13.596774193548388)","(4.2, 6.6, 6.04)","(8.5, 12.0, 11.25)","(1.65, 1.96, 1.9253846153846153)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:20.460786,"(10.0, 13.5, 12.5)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.226666666666667)","(8.5, 12.0, 11.346153846153847)","(1.65, 1.96, 1.9253846153846153)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:21.842960,"(10.0, 13.5, 12.166666666666666)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.226666666666667)","(8.5, 11.5, 11.078947368421053)","(1.65, 1.96, 1.934736842105263)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:23.091211,"(10.0, 13.5, 12.166666666666666)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.04)","(8.5, 11.5, 11.078947368421053)","(1.65, 1.96, 1.934736842105263)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:24.344350,"(10.0, 13.5, 12.166666666666666)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.04)","(8.5, 11.5, 11.078947368421053)","(1.65, 1.96, 1.9275)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:25.803082,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.226666666666667)","(8.5, 11.5, 11.078947368421053)","(1.65, 1.96, 1.9227586206896552)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:27.319135,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.04)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:28.985436,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 5.988235294117647)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:30.462143,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.53125)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 22.0, 19.941176470588236)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:31.687178,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.609375)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 22.0, 19.875)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:32.939573,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.609375)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 20.0, 19.77777777777778)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:34.138415,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.609375)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9385714285714286)","(19.0, 20.0, 19.75)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:35.354840,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.583333333333332)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9391666666666667)","(19.0, 20.0, 19.75)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:36.621627,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.583333333333332)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9457142857142857)","(19.0, 20.0, 19.9)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:37.832613,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.583333333333332)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9457142857142857)","(19.0, 20.0, 19.9)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:38.941752,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.5)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9457142857142857)","(19.0, 20.0, 19.7)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:40.179050,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.423076923076923)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9457142857142857)","(19.0, 20.0, 19.7)","(31.0, 300.0, 264.0)"
11-01-2023 12:59:41.377274,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.423076923076923)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9377777777777778)","(19.0, 20.0, 19.7)","(31.0, 300.0, 299.52)"
11-01-2023 12:59:42.543026,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.423076923076923)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(19.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:43.731805,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.51923076923077)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:45.018792,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.51923076923077)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:46.253164,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.51923076923077)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:47.435962,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.51923076923077)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:48.640339,"(10.0, 13.5, 11.75)","(8.5, 14.0, 13.51923076923077)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:49.758082,"(10.0, 12.5, 11.966666666666667)","(8.5, 14.0, 13.6)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:50.780323,"(10.0, 12.5, 11.38)","(8.5, 14.0, 13.6)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:51.942506,"(10.0, 12.5, 11.38)","(8.5, 14.0, 13.6)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:53.061115,"(10.0, 12.5, 11.1)","(8.5, 14.0, 13.6)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:54.218626,"(10.0, 12.0, 11.642857142857142)","(8.5, 14.0, 12.857142857142858)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.955)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:55.327774,"(10.0, 11.5, 11.3)","(8.5, 14.0, 12.666666666666666)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9466666666666665)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:56.457101,"(10.0, 11.5, 11.14)","(8.5, 14.0, 12.666666666666666)","(4.2, 6.6, 6.125925925925926)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9466666666666665)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:57.621585,"(10.0, 11.5, 11.14)","(8.5, 14.0, 13.529411764705882)","(4.2, 6.6, 6.191304347826087)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9466666666666665)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:58.787868,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.529411764705882)","(4.2, 6.4, 6.191304347826087)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9466666666666665)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 12:59:59.927982,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.529411764705882)","(4.2, 6.4, 6.147368421052632)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9546666666666666)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:01.156344,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.4, 5.92)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.946)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:02.244106,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.4, 5.92)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.946)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:03.436826,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.090909090909091)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.946)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:04.501576,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.090909090909091)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.9546666666666666)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:05.591561,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.0)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.95)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:06.522109,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.0)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.96, 1.95)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:07.637092,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.140000000000001)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.99, 1.9864285714285714)","(17.0, 20.0, 19.7)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:08.805875,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.140000000000001)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.99, 1.9864285714285714)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:09.927708,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.140000000000001)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.99, 1.9864285714285714)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:11.037933,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.140000000000001)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.99, 1.9864285714285714)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:12.154038,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 1.99, 1.9819354838709677)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:13.275897,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 2.0142857142857142)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:14.375684,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 2.0142857142857142)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:15.486481,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 2.0142857142857142)","(17.0, 20.0, 19.785714285714285)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:16.590976,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 2.0142857142857142)","(17.0, 20.0, 23.1)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:17.690582,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.158620689655173)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 1.992)","(17.0, 24.0, 23.1)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:18.716570,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.165384615384616)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 1.9636363636363636)","(17.0, 24.0, 23.1)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:19.916289,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.165384615384616)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 1.9636363636363636)","(17.0, 24.0, 22.342105263157894)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:21.023575,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.165384615384616)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 1.9636363636363636)","(17.0, 24.0, 22.342105263157894)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:22.042589,"(10.0, 11.5, 10.928571428571429)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.165384615384616)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 1.9717073170731707)","(17.0, 24.0, 21.6)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:23.211200,"(10.0, 11.0, 10.875)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.1571428571428575)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.04, 1.9816)","(17.0, 24.0, 19.555555555555557)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:24.390878,"(10.0, 11.0, 10.78125)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.1571428571428575)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 1.9816)","(17.0, 24.0, 21.25)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:25.506769,"(10.0, 11.0, 10.78125)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.1571428571428575)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 1.9816)","(17.0, 24.0, 20.5)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:26.612717,"(10.0, 11.0, 10.78125)","(8.5, 14.0, 13.703703703703704)","(4.2, 6.2, 6.1571428571428575)","(8.5, 11.5, 10.833333333333334)","(1.65, 2.02, 1.9816)","(17.0, 23.0, 20.136363636363637)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:27.715455,"(10.0, 11.0, 10.78125)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 6.1571428571428575)","(8.5, 11.5, 10.928571428571429)","(1.65, 2.02, 2.005)","(17.0, 23.0, 20.75)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:28.895746,"(10.0, 11.0, 10.78125)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.925)","(8.5, 11.5, 11.055555555555555)","(1.65, 2.02, 2.0399498997995993)","(17.0, 23.0, 20.75)","(31.0, 310.0, 299.52)"
11-01-2023 13:00:29.882358,"(10.0, 11.0, 9.755555555555555)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.925)","(8.5, 11.5, 11.055555555555555)","(1.65, 2.04, 2.079877800407332)","(17.0, 23.0, 20.6)","(31.0, 310.0, 180.0)"
11-01-2023 13:00:31.004981,"(10.0, 11.0, 10.066666666666666)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 11.071428571428571)","(1.65, 2.08, 2.0628571428571427)","(17.0, 23.0, 20.6)","(31.0, 310.0, 245.0)"
11-01-2023 13:00:32.143622,"(10.0, 11.0, 10.066666666666666)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.08, 2.0599151193633953)","(16.0, 23.0, 20.6)","(31.0, 310.0, 259.0)"
11-01-2023 13:00:33.300840,"(10.0, 11.0, 9.577777777777778)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.06, 2.059908675799087)","(16.0, 23.0, 20.6)","(31.0, 310.0, 267.5)"
11-01-2023 13:00:34.410019,"(10.0, 11.0, 9.799999999999999)","(8.5, 14.0, 13.692307692307693)","(4.2, 6.2, 5.9)","(8.5, 11.5, 10.868421052631579)","(1.65, 2.06, 2.1397260273972605)","(16.0, 23.0, 20.6)","(31.0, 310.0, 267.5)"
