,Alaskan Storm,Allonsy,Dominion Dancer,Frankly Rosie,Subculture,Tempestarii,World War Two,Mississippi Maggie,Pierroma,Reo
08-01-2023 13:46:14.631508,"(3.0, 3.65, 3.622916666666667)","(81.0, 250.0, 220.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 190.0, 175.0)","(15.0, 20.0, 19.857142857142858)","(5.5, 6.8, 6.613513513513513)","(101.0, 330.0, 250.0)","(3.1, 3.7, 3.6863636363636365)","(81.0, 190.0, 172.72727272727272)","(3.7, 4.4, 4.389583333333333)"
08-01-2023 13:46:16.057643,"(3.0, 3.65, 3.6285714285714286)","(81.0, 250.0, 220.0)","(71.0, 210.0, 174.16666666666666)","(61.0, 190.0, 177.14285714285714)","(15.0, 20.0, 19.857142857142858)","(5.5, 6.8, 6.613513513513513)","(101.0, 330.0, 230.0)","(3.1, 3.7, 3.6754545454545453)","(81.0, 190.0, 173.47826086956522)","(3.7, 4.4, 4.389583333333333)"
08-01-2023 13:46:17.536399,"(3.0, 3.65, 3.6320987654320986)","(81.0, 250.0, 220.0)","(71.0, 220.0, 177.69230769230768)","(61.0, 190.0, 180.0)","(15.0, 20.0, 19.88888888888889)","(5.5, 6.8, 6.653191489361702)","(101.0, 330.0, 270.0)","(3.1, 3.7, 3.678048780487805)","(81.0, 190.0, 173.47826086956522)","(3.7, 4.4, 4.396992481203008)"
08-01-2023 13:46:18.963716,"(3.0, 3.65, 3.634736842105263)","(81.0, 250.0, 220.0)","(71.0, 220.0, 177.69230769230768)","(61.0, 190.0, 185.0)","(15.0, 20.0, 19.88888888888889)","(5.5, 6.8, 6.644247787610619)","(101.0, 330.0, 255.0)","(3.1, 3.7, 3.678048780487805)","(81.0, 190.0, 173.47826086956522)","(3.7, 4.4, 4.396992481203008)"
08-01-2023 13:46:20.316090,"(3.0, 3.65, 3.634736842105263)","(81.0, 250.0, 220.0)","(71.0, 220.0, 178.33333333333334)","(61.0, 190.0, 186.66666666666666)","(15.0, 20.0, 19.88888888888889)","(5.5, 6.8, 6.629126213592233)","(101.0, 330.0, 245.0)","(3.1, 3.7, 3.678048780487805)","(81.0, 190.0, 173.47826086956522)","(3.7, 4.4, 4.397122302158274)"
08-01-2023 13:46:21.740068,"(3.0, 3.65, 3.6314102564102564)","(81.0, 250.0, 220.0)","(71.0, 220.0, 178.33333333333334)","(61.0, 190.0, 193.33333333333334)","(15.0, 20.0, 19.88888888888889)","(5.5, 6.8, 6.627450980392156)","(101.0, 310.0, 245.0)","(3.1, 3.7, 3.6741803278688523)","(81.0, 190.0, 173.47826086956522)","(3.7, 4.4, 4.371195652173913)"
08-01-2023 13:46:23.093855,"(3.0, 3.65, 3.634027777777778)","(81.0, 250.0, 220.0)","(71.0, 220.0, 178.33333333333334)","(61.0, 200.0, 193.33333333333334)","(15.0, 20.0, 20.363636363636363)","(5.5, 6.8, 6.36144578313253)","(101.0, 310.0, 245.0)","(3.1, 3.7, 3.6741803278688523)","(81.0, 190.0, 155.0)","(3.7, 4.5, 4.379389312977099)"
08-01-2023 13:46:24.471999,"(3.0, 3.65, 3.6488095238095237)","(81.0, 250.0, 220.0)","(71.0, 220.0, 183.63636363636363)","(61.0, 200.0, 193.33333333333334)","(15.0, 21.0, 20.4)","(5.5, 6.4, 6.5)","(101.0, 310.0, 262.0)","(3.1, 3.7, 3.678048780487805)","(81.0, 160.0, 155.0)","(3.7, 4.5, 4.374603174603174)"
08-01-2023 13:46:25.829808,"(3.0, 3.65, 3.641860465116279)","(81.0, 250.0, 220.0)","(71.0, 220.0, 183.63636363636363)","(61.0, 200.0, 188.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.454054054054054)","(101.0, 310.0, 245.0)","(3.1, 3.7, 3.682916666666667)","(81.0, 160.0, 155.0)","(3.7, 4.5, 4.374603174603174)"
08-01-2023 13:46:27.228909,"(3.0, 3.65, 3.646717171717172)","(81.0, 250.0, 220.0)","(71.0, 220.0, 183.63636363636363)","(61.0, 200.0, 188.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.454054054054054)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.682916666666667)","(81.0, 160.0, 155.0)","(3.7, 4.5, 4.433649289099526)"
08-01-2023 13:46:28.651137,"(3.0, 3.65, 3.6580188679245285)","(81.0, 250.0, 215.0)","(71.0, 220.0, 190.0)","(61.0, 200.0, 175.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.474418604651163)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.684469696969697)","(81.0, 160.0, 155.0)","(3.7, 4.5, 4.373170731707317)"
08-01-2023 13:46:30.003886,"(3.0, 3.7, 3.681836734693878)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 190.0, 175.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.466666666666667)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.6921296296296298)","(81.0, 160.0, 144.28571428571428)","(3.7, 4.4, 4.373170731707317)"
08-01-2023 13:46:31.432462,"(3.0, 3.7, 3.663673469387755)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 190.0, 180.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.454054054054054)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.6921296296296298)","(81.0, 150.0, 155.0)","(3.7, 4.4, 4.373170731707317)"
08-01-2023 13:46:32.820837,"(3.0, 3.7, 3.6638211382113823)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 190.0, 180.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.454054054054054)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.691747572815534)","(81.0, 160.0, 137.5)","(3.7, 4.4, 4.388888888888888)"
08-01-2023 13:46:34.286595,"(3.0, 3.7, 3.665298507462687)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 190.0, 180.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.454054054054054)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.691747572815534)","(81.0, 160.0, 145.0)","(3.7, 4.5, 4.352127659574468)"
08-01-2023 13:46:35.710729,"(3.0, 3.7, 3.665298507462687)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 190.0, 185.0)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.43125)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.690340909090909)","(81.0, 160.0, 145.0)","(3.7, 4.4, 4.352127659574468)"
08-01-2023 13:46:37.204816,"(3.0, 3.7, 3.665769230769231)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.242424242424242)","(5.5, 6.6, 6.461224489795918)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.685714285714286)","(81.0, 160.0, 145.0)","(3.7, 4.4, 4.355445544554455)"
08-01-2023 13:46:38.690285,"(3.0, 3.7, 3.6931818181818183)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.242424242424242)","(5.5, 6.6, 6.445454545454545)","(101.0, 300.0, 245.0)","(3.1, 3.7, 3.692735042735043)","(81.0, 160.0, 155.71428571428572)","(3.7, 4.4, 4.343518518518518)"
08-01-2023 13:46:40.124903,"(3.0, 3.7, 3.6931818181818183)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.242424242424242)","(5.5, 6.6, 6.46969696969697)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.7, 3.692735042735043)","(81.0, 160.0, 155.71428571428572)","(3.7, 4.4, 4.343518518518518)"
08-01-2023 13:46:41.631127,"(3.0, 3.7, 3.6964705882352944)","(81.0, 240.0, 215.0)","(71.0, 210.0, 190.0)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.242424242424242)","(5.5, 6.6, 6.479720279720279)","(101.0, 300.0, 250.0)","(3.1, 3.7, 3.691904761904762)","(81.0, 160.0, 155.71428571428572)","(3.7, 4.4, 4.309649122807017)"
08-01-2023 13:46:43.287390,"(3.0, 3.75, 3.6896984924623113)","(81.0, 240.0, 215.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.330357142857142)","(5.5, 6.6, 6.479720279720279)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.7, 3.692796610169492)","(81.0, 160.0, 155.71428571428572)","(3.7, 4.4, 4.309649122807017)"
08-01-2023 13:46:44.782091,"(3.0, 3.75, 3.6896984924623113)","(81.0, 240.0, 215.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.822033898305087)","(5.5, 6.6, 6.482758620689655)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.7, 3.728723404255319)","(81.0, 160.0, 157.5)","(3.7, 4.4, 4.243581081081081)"
08-01-2023 13:46:46.311377,"(3.0, 3.75, 3.7135714285714285)","(81.0, 240.0, 215.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 200.0, 180.0)","(15.0, 21.0, 20.94)","(5.5, 6.6, 6.391208791208792)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.75, 3.748666666666667)","(81.0, 160.0, 150.0)","(3.7, 4.3, 4.558637873754153)"
08-01-2023 13:46:47.850556,"(3.0, 3.75, 3.7)","(81.0, 240.0, 210.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.39189189189189)","(5.5, 6.4, 6.376470588235295)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.75, 3.700602409638554)","(81.0, 160.0, 150.0)","(3.7, 4.6, 4.417567567567568)"
08-01-2023 13:46:49.464594,"(3.0, 3.7, 3.664516129032258)","(81.0, 240.0, 210.0)","(71.0, 210.0, 183.33333333333334)","(61.0, 200.0, 185.0)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.4, 6.376237623762377)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.75, 3.6938356164383563)","(81.0, 160.0, 150.0)","(3.7, 4.6, 4.478466076696165)"
08-01-2023 13:46:50.975916,"(3.0, 3.7, 3.664516129032258)","(81.0, 240.0, 210.0)","(71.0, 210.0, 183.33333333333334)","(81.0, 200.0, 185.0)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.4, 6.413483146067415)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.75, 3.6938356164383563)","(81.0, 160.0, 150.0)","(3.7, 4.6, 4.467948717948718)"
08-01-2023 13:46:52.496227,"(3.0, 3.7, 3.6655737704918034)","(81.0, 240.0, 210.0)","(71.0, 210.0, 163.33333333333334)","(81.0, 200.0, 185.0)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.6, 6.391208791208792)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.75, 3.6298561151079136)","(81.0, 160.0, 153.33333333333334)","(3.7, 4.6, 4.486501377410469)"
08-01-2023 13:46:53.988249,"(3.0, 3.7, 3.663978494623656)","(81.0, 240.0, 210.0)","(71.0, 210.0, 163.33333333333334)","(81.0, 200.0, 176.66666666666666)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.4, 6.390697674418605)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.65, 3.6331858407079647)","(81.0, 160.0, 155.0)","(3.7, 4.6, 4.486501377410469)"
08-01-2023 13:46:55.527569,"(3.0, 3.7, 3.6646067415730337)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.66666666666666)","(81.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.4, 6.391919191919192)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.65, 3.6331858407079647)","(81.0, 160.0, 155.0)","(3.7, 4.6, 4.486501377410469)"
08-01-2023 13:46:57.040422,"(3.0, 3.7, 3.6694174757281552)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.66666666666666)","(81.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.464285714285715)","(5.5, 6.4, 6.296250000000001)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.65, 3.628625954198473)","(81.0, 160.0, 150.0)","(3.7, 4.6, 4.486501377410469)"
08-01-2023 13:46:58.546385,"(3.0, 3.7, 3.694186046511628)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.66666666666666)","(81.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.210526315789473)","(5.5, 6.4, 6.296250000000001)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.65, 3.6384057971014494)","(81.0, 160.0, 148.57142857142858)","(3.7, 4.5, 4.467777777777778)"
08-01-2023 13:47:00.026449,"(3.0, 3.7, 3.645275590551181)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.0)","(71.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.375)","(5.5, 6.4, 6.28641975308642)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.65, 3.675)","(81.0, 160.0, 140.0)","(3.7, 4.5, 4.4508038585209)"
08-01-2023 13:47:01.524807,"(3.0, 3.65, 3.667361111111111)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.0)","(71.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.375)","(5.5, 6.4, 6.267625899280576)","(101.0, 300.0, 233.33333333333334)","(3.1, 3.7, 3.690566037735849)","(81.0, 160.0, 140.0)","(3.7, 4.6, 4.4508038585209)"
08-01-2023 13:47:03.188436,"(3.0, 3.7, 3.6747252747252745)","(81.0, 240.0, 210.0)","(71.0, 210.0, 186.0)","(71.0, 190.0, 176.66666666666666)","(15.0, 21.0, 20.375)","(5.5, 6.4, 6.253793103448276)","(101.0, 300.0, 250.0)","(3.1, 3.7, 3.6807142857142856)","(81.0, 160.0, 140.0)","(3.7, 4.6, 4.4508038585209)"
08-01-2023 13:47:04.849730,"(3.0, 3.7, 3.7207602339181287)","(81.0, 240.0, 210.0)","(71.0, 210.0, 180.0)","(71.0, 190.0, 154.28571428571428)","(15.0, 21.0, 20.375)","(5.5, 6.4, 6.233070866141732)","(101.0, 300.0, 277.77777777777777)","(3.1, 3.7, 3.6619718309859155)","(81.0, 160.0, 135.0)","(3.7, 4.6, 4.4508038585209)"
08-01-2023 13:47:06.445254,"(3.0, 3.75, 3.7201704545454546)","(101.0, 240.0, 200.0)","(71.0, 210.0, 174.0)","(71.0, 190.0, 165.0)","(15.0, 21.0, 20.375)","(5.5, 6.4, 6.194505494505495)","(101.0, 300.0, 277.77777777777777)","(3.1, 3.7, 3.669318181818182)","(81.0, 160.0, 135.0)","(3.7, 4.6, 4.4508038585209)"
08-01-2023 13:47:08.136905,"(3.0, 3.75, 3.719298245614035)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(71.0, 190.0, 154.28571428571428)","(15.0, 21.0, 20.375)","(5.5, 6.2, 6.17286432160804)","(101.0, 300.0, 276.3636363636364)","(3.1, 3.7, 3.6670731707317072)","(81.0, 160.0, 135.0)","(3.7, 4.6, 4.4806122448979595)"
08-01-2023 13:47:09.698232,"(3.0, 3.75, 3.720833333333333)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(71.0, 190.0, 165.0)","(15.0, 21.0, 20.375)","(5.5, 6.2, 6.17286432160804)","(101.0, 320.0, 296.0)","(3.1, 3.7, 3.6670731707317072)","(81.0, 160.0, 135.0)","(3.7, 4.6, 4.482722513089005)"
08-01-2023 13:47:11.240709,"(3.0, 3.75, 3.720833333333333)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(71.0, 190.0, 154.28571428571428)","(15.0, 21.0, 20.375)","(5.5, 6.2, 6.16878612716763)","(101.0, 320.0, 253.33333333333334)","(3.1, 3.7, 3.6670731707317072)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.484583333333333)"
08-01-2023 13:47:12.765021,"(3.0, 3.75, 3.7776450511945394)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(91.0, 190.0, 165.0)","(15.0, 21.0, 20.375)","(5.5, 6.2, 6.118181818181818)","(101.0, 320.0, 253.33333333333334)","(3.1, 3.7, 3.66625)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.484583333333333)"
08-01-2023 13:47:14.213499,"(3.0, 3.85, 3.7203125)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(91.0, 190.0, 154.28571428571428)","(15.0, 21.0, 20.210526315789473)","(5.5, 6.2, 6.09079754601227)","(101.0, 320.0, 253.33333333333334)","(3.1, 3.7, 3.66140350877193)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.487878787878788)"
08-01-2023 13:47:15.659914,"(3.0, 3.75, 3.7203125)","(101.0, 220.0, 190.0)","(71.0, 210.0, 174.0)","(91.0, 190.0, 154.28571428571428)","(15.0, 21.0, 20.210526315789473)","(5.5, 6.2, 6.019900497512438)","(101.0, 320.0, 266.6666666666667)","(3.1, 3.7, 3.675595238095238)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.44818401937046)"
08-01-2023 13:47:17.088282,"(3.0, 3.8, 3.7594771241830065)","(101.0, 220.0, 190.0)","(71.0, 210.0, 199.28571428571428)","(91.0, 200.0, 182.5)","(15.0, 21.0, 20.347826086956523)","(5.5, 6.2, 5.9895705521472395)","(101.0, 360.0, 260.0)","(3.1, 3.7, 3.6772222222222224)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.493697478991597)"
08-01-2023 13:47:18.726601,"(3.0, 3.75, 3.7485436893203885)","(101.0, 220.0, 190.0)","(71.0, 210.0, 199.28571428571428)","(91.0, 190.0, 192.72727272727272)","(15.0, 21.0, 20.5)","(5.0, 6.0, 6.0010443864229766)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.675)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.469498069498069)"
08-01-2023 13:47:20.187709,"(3.0, 3.8, 3.7485436893203885)","(101.0, 220.0, 190.0)","(71.0, 210.0, 199.28571428571428)","(91.0, 200.0, 192.72727272727272)","(15.0, 21.0, 20.5)","(5.0, 6.2, 6.002369668246446)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.680769230769231)","(81.0, 160.0, 135.0)","(3.7, 4.5, 4.468067226890756)"
08-01-2023 13:47:21.657880,"(3.0, 3.75, 3.7480392156862745)","(101.0, 220.0, 197.5)","(71.0, 210.0, 180.0)","(91.0, 200.0, 180.0)","(15.0, 21.0, 20.680851063829788)","(5.0, 6.2, 5.945517241379311)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.6929203539823012)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.5, 4.457542768273717)"
08-01-2023 13:47:23.166107,"(3.0, 3.8, 3.737278106508876)","(101.0, 220.0, 270.0)","(71.0, 210.0, 186.0)","(91.0, 200.0, 180.0)","(15.0, 21.0, 20.754716981132077)","(5.0, 6.0, 5.862745098039216)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.6873913043478264)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.6, 4.462874251497006)"
08-01-2023 13:47:24.698216,"(3.0, 3.8, 3.737278106508876)","(101.0, 340.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 200.0, 180.0)","(15.0, 21.0, 20.58823529411765)","(5.0, 5.9, 5.8525)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.68359375)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.6, 4.5158396946564885)"
08-01-2023 13:47:26.096502,"(3.0, 3.8, 3.742391304347826)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 200.0, 180.0)","(15.0, 21.0, 20.58823529411765)","(5.0, 5.9, 5.824)","(101.0, 340.0, 280.0)","(3.1, 3.7, 3.6843220338983054)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.6, 4.533232628398792)"
08-01-2023 13:47:27.574071,"(3.0, 3.8, 3.7558333333333334)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 200.0, 180.0)","(15.0, 21.0, 20.58823529411765)","(5.0, 5.9, 5.708943089430894)","(101.0, 340.0, 292.0)","(3.1, 3.7, 3.6885714285714286)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.6, 4.536936936936937)"
08-01-2023 13:47:29.088156,"(3.0, 3.8, 3.772307692307692)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 200.0, 170.95238095238096)","(15.0, 21.0, 20.58823529411765)","(5.0, 5.8, 5.700877192982456)","(101.0, 340.0, 260.0)","(3.1, 3.7, 3.7067961165048544)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.6, 4.6334088335220835)"
08-01-2023 13:47:30.579132,"(3.0, 3.8, 3.6938775510204085)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 190.0, 174.6153846153846)","(15.0, 21.0, 20.583333333333332)","(5.0, 5.8, 5.58979057591623)","(101.0, 320.0, 265.0)","(3.1, 3.75, 3.68)","(81.0, 160.0, 138.57142857142858)","(3.7, 4.7, 4.86875)"
08-01-2023 13:47:32.035610,"(3.0, 3.7, 3.6936170212765957)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 190.0, 178.57142857142858)","(15.0, 21.0, 20.583333333333332)","(5.0, 5.6, 5.5922043010752684)","(101.0, 310.0, 250.0)","(3.1, 3.7, 3.6792682926829268)","(81.0, 160.0, 145.0)","(3.7, 4.9, 4.909345794392523)"
08-01-2023 13:47:33.735366,"(3.2, 3.7, 3.676842105263158)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 190.0, 178.0)","(15.0, 21.0, 20.583333333333332)","(5.0, 5.6, 5.5836734693877546)","(101.0, 310.0, 265.0)","(3.1, 3.7, 3.6860655737704917)","(81.0, 160.0, 145.0)","(3.7, 5.0, 4.912612612612613)"
08-01-2023 13:47:36.261851,"(3.2, 3.7, 3.665983606557377)","(101.0, 250.0, 225.0)","(71.0, 210.0, 186.0)","(91.0, 190.0, 178.0)","(15.0, 21.0, 20.583333333333332)","(5.0, 5.6, 5.585139318885449)","(101.0, 310.0, 250.0)","(3.1, 3.7, 3.6885135135135134)","(81.0, 160.0, 145.0)","(3.7, 5.0, 4.904901960784314)"
08-01-2023 13:47:38.336990,"(3.2, 3.7, 3.685971223021583)","(101.0, 250.0, 235.0)","(71.0, 210.0, 186.0)","(91.0, 190.0, 183.33333333333334)","(15.0, 23.0, 22.066666666666666)","(5.0, 5.2, 5.178947368421053)","(101.0, 310.0, 265.0)","(3.1, 3.8, 3.7331858407079648)","(81.0, 150.0, 116.66666666666667)","(3.7, 5.1, 5.018181818181818)"
08-01-2023 13:47:40.177349,"(3.1, 3.7, 3.690082644628099)","(101.0, 270.0, 270.0)","(91.0, 210.0, 190.0)","(91.0, 190.0, 165.0)","(15.0, 23.0, 22.25)","(5.0, 5.2, 5.1454545454545455)","(101.0, 310.0, 265.0)","(3.1, 3.8, 3.755379746835443)","(81.0, 150.0, 114.0)","(3.9, 5.1, 4.961467889908257)"
08-01-2023 13:47:41.726037,"(3.1, 3.7, 3.65)","(101.0, 330.0, 266.6666666666667)","(91.0, 200.0, 190.0)","(91.0, 170.0, 156.66666666666666)","(15.0, 23.0, 22.25)","(5.0, 5.2, 5.092307692307692)","(101.0, 310.0, 265.0)","(3.1, 3.8, 3.813385826771653)","(81.0, 120.0, 114.0)","(3.9, 5.0, 5.036585365853658)"
08-01-2023 13:47:43.138795,"(3.1, 3.65, 3.634016393442623)","(101.0, 380.0, 266.6666666666667)","(81.0, 200.0, 190.0)","(91.0, 170.0, 156.66666666666666)","(15.0, 23.0, 22.25)","(4.8, 5.1, 5.098591549295774)","(101.0, 310.0, 265.0)","(3.1, 3.9, 3.8220779220779217)","(81.0, 120.0, 114.0)","(3.9, 5.1, 5.04054054054054)"
08-01-2023 13:47:44.662545,"(3.1, 3.65, 3.6)","(101.0, 370.0, 300.0)","(81.0, 200.0, 190.0)","(91.0, 170.0, 155.0)","(15.0, 23.0, 22.263157894736842)","(4.8, 5.1, 5.09157894736842)","(101.0, 310.0, 265.0)","(3.1, 3.9, 3.8553191489361702)","(81.0, 120.0, 114.0)","(3.9, 5.1, 5.075510204081632)"
08-01-2023 13:47:46.244138,"(3.1, 3.6, 3.581768953068592)","(101.0, 390.0, 305.0)","(81.0, 200.0, 190.0)","(91.0, 170.0, 154.0)","(15.0, 23.0, 22.391304347826086)","(4.8, 5.1, 5.110126582278481)","(101.0, 310.0, 265.0)","(3.1, 3.9, 3.859574468085106)","(81.0, 120.0, 113.33333333333333)","(3.9, 5.1, 5.0625)"
08-01-2023 13:47:47.701226,"(3.1, 3.6, 3.5921052631578947)","(101.0, 400.0, 305.0)","(81.0, 200.0, 190.0)","(91.0, 160.0, 156.66666666666666)","(15.0, 23.0, 22.391304347826086)","(4.8, 5.2, 5.079629629629629)","(101.0, 310.0, 265.0)","(3.1, 3.9, 3.8846938775510202)","(81.0, 120.0, 113.33333333333333)","(3.9, 5.1, 5.082857142857143)"
08-01-2023 13:47:49.093224,"(3.1, 3.6, 3.5924157303370787)","(101.0, 400.0, 300.0)","(81.0, 200.0, 185.0)","(91.0, 160.0, 153.33333333333334)","(15.0, 23.0, 22.391304347826086)","(4.8, 5.1, 5.123741007194245)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.8772727272727274)","(81.0, 120.0, 112.0)","(3.9, 5.1, 5.079310344827586)"
08-01-2023 13:47:50.512235,"(3.1, 3.6, 3.5875661375661374)","(101.0, 390.0, 270.0)","(81.0, 200.0, 180.0)","(91.0, 160.0, 156.66666666666666)","(15.0, 23.0, 22.586206896551722)","(4.8, 5.2, 5.177142857142857)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.8808823529411764)","(81.0, 120.0, 113.75)","(3.9, 5.1, 5.042622950819672)"
08-01-2023 13:47:52.220088,"(3.1, 3.6, 3.5802127659574468)","(101.0, 390.0, 295.0)","(81.0, 210.0, 185.0)","(91.0, 160.0, 153.33333333333334)","(15.0, 23.0, 22.586206896551722)","(4.8, 5.3, 5.213821138211382)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.8805970149253732)","(81.0, 120.0, 113.75)","(3.9, 5.1, 5.080555555555556)"
08-01-2023 13:47:53.769989,"(3.1, 3.6, 3.5761194029850745)","(101.0, 390.0, 248.57142857142856)","(81.0, 200.0, 185.0)","(91.0, 160.0, 158.88888888888889)","(15.0, 23.0, 22.36842105263158)","(4.8, 5.3, 5.165909090909091)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.8805970149253732)","(81.0, 120.0, 113.75)","(3.9, 5.1, 5.057831325301205)"
08-01-2023 13:47:55.342554,"(3.1, 3.6, 3.5761194029850745)","(101.0, 370.0, 280.0)","(81.0, 200.0, 185.0)","(91.0, 160.0, 159.0)","(15.0, 23.0, 22.36842105263158)","(4.8, 5.2, 5.165909090909091)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.883064516129032)","(81.0, 120.0, 113.75)","(3.9, 5.1, 5.057831325301205)"
08-01-2023 13:47:56.862532,"(3.1, 3.6, 3.5761194029850745)","(101.0, 360.0, 280.0)","(81.0, 200.0, 185.0)","(91.0, 160.0, 162.0)","(15.0, 23.0, 22.36842105263158)","(4.8, 5.2, 5.17)","(101.0, 310.0, 250.0)","(3.1, 3.9, 3.883064516129032)","(81.0, 120.0, 113.75)","(3.9, 5.1, 5.035185185185185)"
