,Brave But Crackers,Listen To Maurice,Lord Of Penno,Statesmanship,Swiss Time,Devgru,Gift Of Oratory,Matildasvain,Rio De Sombras,Mrs Bull,Vino Corona
06-01-2023 13:07:51.013639,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:07:52.731236,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:07:54.391847,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:07:55.935227,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:07:57.506953,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:07:59.037493,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:00.590688,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:02.140831,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.258823529411764)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:03.713386,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.7)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:05.203220,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.7)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:06.721838,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 8.7)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:08.225195,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.2, 9.3)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:09.881623,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 10.0, 8.228571428571428)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:11.424763,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.6, 8.723076923076924)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:12.912334,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.4, 8.723076923076924)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:14.315902,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.4, 8.723076923076924)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:15.730509,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.4, 8.723076923076924)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:17.081742,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.4, 8.723076923076924)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:18.689650,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 9.4, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:20.308068,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:22.089541,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:23.718777,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:25.208254,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:26.612604,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:28.093105,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:29.533143,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:30.939391,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.140476190476191)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.828571428571428)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:32.363201,"(7.0, 9.8, 8.6)","(3.7, 4.2, 4.201428571428572)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.0, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:33.826396,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.5, 4.201428571428572)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.4648648648648654)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:35.274105,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.5, 4.201428571428572)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 6.0, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:36.773502,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.5, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:38.257073,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:39.655522,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:41.016645,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:42.353468,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:43.743979,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:45.076596,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:46.413495,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:47.745718,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:49.048788,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
06-01-2023 13:08:50.402402,"(7.0, 9.8, 9.200000000000001)","(3.7, 4.4, 4.066129032258065)","(18.0, 36.0, 31.6)","(31.0, 85.0, 42.5)","(101.0, 610.0, 546.9230769230769)","(6.0, 7.8, 7.74)","(5.0, 5.9, 5.800000000000001)","(51.0, 190.0, 137.5)","(101.0, 230.0, 227.85714285714286)","(5.0, 7.2, 6.780952380952381)","(5.0, 6.6, 6.3999999999999995)"
