,Rich Devil,Always Barney,Mr Banner,Trial By Combat,Spooky Ethics,Next Of Kinloch,Prince Majestic,Greek Warrior
09-01-2023 14:56:41.408262,"(5.0, 8.2, 5.8)","(51.0, 330.0, 150.0)","(7.5, 18.0, 12.0)","(41.0, 290.0, 156.58823529411765)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 9.673333333333334)","(21.0, 130.0, 55.09090909090909)"
09-01-2023 14:56:42.472543,"(5.0, 8.2, 5.8)","(51.0, 330.0, 150.0)","(7.5, 18.0, 12.0)","(41.0, 290.0, 156.58823529411765)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 9.673333333333334)","(21.0, 130.0, 55.09090909090909)"
09-01-2023 14:56:43.596428,"(5.0, 8.2, 5.8)","(51.0, 330.0, 150.0)","(7.5, 18.0, 12.0)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:44.648093,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:45.796571,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:46.923850,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:48.066168,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:49.236622,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:50.364104,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:51.446804,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:52.488799,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:53.605456,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:54.769999,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:55.908278,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:56.996380,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:58.008554,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:56:59.098916,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:00.279242,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:01.416479,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:02.588824,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:03.721057,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:04.869098,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:06.035048,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:07.156582,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:08.318509,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:09.496944,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:10.670688,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:11.976409,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:13.292501,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:14.532260,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:15.983076,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:17.448212,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:18.735943,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:20.029912,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:21.259223,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:22.523380,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:23.678247,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 9.428571428571429)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:24.746430,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:25.872334,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:27.061723,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:28.251487,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:29.427498,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:30.606883,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:31.745046,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:32.868565,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:33.938503,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:35.082472,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:36.208963,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:37.337338,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:38.474040,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:39.671907,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.518333333333333)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:40.882067,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.518333333333333)","(3.2, 5.1, 3.5482758620689654)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:42.008682,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.518333333333333)","(3.2, 5.1, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:43.121385,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.518333333333333)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:44.244518,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:45.313721,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:46.394101,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:47.444835,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:48.506087,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:49.620910,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 4.15)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:50.685628,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:51.767100,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:52.831717,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:53.859043,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:54.847786,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:55.842867,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:56.882277,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:57.942984,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:57:59.004830,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 10.666666666666666)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:00.072425,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:01.131026,"(5.0, 8.2, 5.8)","(51.0, 330.0, 180.0)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:02.144840,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:03.244886,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:04.416574,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 164.0)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:05.520790,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:06.611158,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:07.730992,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:08.903869,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:09.982433,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:11.149382,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:12.193245,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.5675)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:13.294097,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:14.354573,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:15.422761,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:16.509120,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
09-01-2023 14:58:17.667451,"(5.0, 8.2, 5.8)","(51.0, 330.0, 100.83333333333334)","(7.5, 18.0, 15.339130434782607)","(41.0, 290.0, 151.11111111111111)","(2.3, 3.6, 2.482105263157895)","(3.2, 5.0, 3.6)","(7.0, 12.5, 7.788888888888889)","(21.0, 130.0, 78.0)"
