,Confused,Cookie Cotton,Sadie Seahorse,Elsie Bay,Concord Prince,Bundy Trigger,Victor Sannette,Melissas Louise
11-01-2023 12:05:52.106705,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 73.57142857142857)","(11.0, 15.5, 14.9375)","(7.5, 10.5, 10.08)","(91.0, 420.0, 249.0)","(10.0, 14.5, 14.318181818181818)","(1.5, 1.78, 1.7746031746031745)","(11.0, 15.5, 14.685714285714285)"
11-01-2023 12:05:53.165820,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.9375)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 240.0)","(10.0, 14.5, 14.105263157894736)","(1.5, 1.78, 1.7746031746031745)","(11.0, 15.5, 14.8)"
11-01-2023 12:05:54.212395,"(6.5, 9.0, 8.810526315789474)","(31.0, 80.0, 71.66666666666667)","(11.0, 15.5, 14.803571428571429)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 240.0)","(10.0, 15.0, 14.65)","(1.5, 1.78, 1.7688095238095238)","(11.0, 15.0, 14.583333333333334)"
11-01-2023 12:05:55.238641,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.803571428571429)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 240.0)","(10.0, 15.0, 14.72)","(1.5, 1.77, 1.7654761904761904)","(11.0, 15.0, 14.583333333333334)"
11-01-2023 12:05:56.341055,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.803571428571429)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 240.0)","(10.0, 15.0, 14.72)","(1.5, 1.77, 1.7654761904761904)","(11.0, 15.0, 14.583333333333334)"
11-01-2023 12:05:57.447765,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 72.5)","(11.0, 15.5, 14.803571428571429)","(7.5, 10.0, 9.856)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.75)","(1.5, 1.77, 1.7654761904761904)","(11.0, 15.0, 14.583333333333334)"
11-01-2023 12:05:58.493419,"(6.5, 9.0, 8.816216216216215)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.681818181818182)","(7.5, 10.5, 9.856)","(91.0, 420.0, 240.0)","(10.0, 15.0, 14.8)","(1.5, 1.77, 1.7654761904761904)","(11.0, 15.0, 14.636363636363637)"
11-01-2023 12:05:59.522135,"(6.5, 9.0, 8.810526315789474)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.681818181818182)","(7.5, 10.5, 9.856)","(91.0, 420.0, 240.0)","(10.0, 15.0, 14.8)","(1.5, 1.77, 1.7654761904761904)","(11.0, 15.0, 14.636363636363637)"
11-01-2023 12:06:00.609392,"(6.5, 9.0, 8.810526315789474)","(31.0, 80.0, 72.5)","(11.0, 15.5, 14.681818181818182)","(7.5, 10.5, 9.856)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.533333333333333)","(1.5, 1.77, 1.7648148148148148)","(11.0, 15.0, 14.636363636363637)"
11-01-2023 12:06:01.715179,"(6.5, 9.0, 8.810526315789474)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.775862068965518)","(7.5, 10.5, 9.856)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.4375)","(1.5, 1.77, 1.7839130434782609)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:02.869381,"(6.5, 9.0, 8.810526315789474)","(31.0, 80.0, 71.66666666666667)","(11.0, 15.5, 14.775862068965518)","(7.5, 10.5, 9.856)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.608695652173912)","(1.5, 1.79, 1.78824)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:03.960529,"(6.5, 9.0, 8.794285714285714)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.0, 14.777777777777779)","(7.5, 10.5, 9.856)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.608695652173912)","(1.5, 1.79, 1.7875757575757576)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:05.061168,"(6.5, 9.0, 8.794285714285714)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.0, 14.777777777777779)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.678571428571429)","(1.5, 1.79, 1.786934306569343)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:06.205507,"(6.5, 9.0, 8.794285714285714)","(31.0, 80.0, 71.66666666666667)","(11.0, 15.0, 14.789473684210526)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.767857142857142)","(1.5, 1.79, 1.7796891191709845)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:07.290349,"(6.5, 9.0, 8.805405405405406)","(31.0, 80.0, 71.66666666666667)","(11.0, 15.0, 14.789473684210526)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 253.33333333333334)","(10.0, 15.0, 14.8125)","(1.5, 1.78, 1.7794300518134716)","(11.0, 15.0, 14.608695652173914)"
11-01-2023 12:06:08.406098,"(6.5, 9.0, 8.805405405405406)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.0, 14.777777777777779)","(7.5, 10.0, 9.933333333333334)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.576923076923077)","(1.5, 1.78, 1.7844444444444445)","(11.0, 15.0, 13.53225806451613)"
11-01-2023 12:06:09.568690,"(6.5, 9.0, 8.83157894736842)","(31.0, 80.0, 71.66666666666667)","(11.0, 15.5, 14.88888888888889)","(7.5, 10.5, 9.846666666666668)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.545454545454545)","(1.5, 1.79, 1.784)","(11.0, 14.0, 13.594594594594595)"
11-01-2023 12:06:10.647587,"(6.5, 9.0, 8.83157894736842)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.88888888888889)","(7.5, 10.5, 9.955555555555556)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.555555555555555)","(1.5, 1.79, 1.7797422680412371)","(11.0, 14.0, 13.53125)"
11-01-2023 12:06:11.715657,"(6.5, 9.6, 9.584)","(31.0, 80.0, 69.28571428571429)","(11.0, 15.5, 14.88888888888889)","(7.5, 10.0, 9.815384615384616)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.5, 1.78, 1.7795854922279792)","(11.0, 14.0, 13.642857142857142)"
11-01-2023 12:06:12.734620,"(6.5, 9.8, 9.718181818181819)","(31.0, 80.0, 74.04761904761905)","(11.0, 15.0, 14.941176470588236)","(7.5, 10.0, 9.733333333333333)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.5, 1.78, 1.7793264248704663)","(11.0, 14.0, 13.5)"
11-01-2023 12:06:13.734210,"(6.5, 10.0, 9.611764705882353)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.941176470588236)","(7.5, 10.0, 9.76)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.5, 1.78, 1.7793264248704663)","(11.0, 14.0, 13.761904761904763)"
11-01-2023 12:06:14.726029,"(6.5, 10.0, 9.805882352941177)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.941176470588236)","(7.5, 10.0, 9.76)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.5, 1.78, 1.7891208791208792)","(11.0, 14.0, 13.727272727272727)"
11-01-2023 12:06:15.713893,"(6.0, 10.0, 9.807407407407409)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.789473684210526)","(7.5, 9.8, 9.610526315789475)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.55, 1.79, 1.7886096256684492)","(11.0, 14.0, 13.727272727272727)"
11-01-2023 12:06:16.732766,"(6.0, 10.0, 9.874698795180723)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.789473684210526)","(7.5, 9.6, 9.442857142857143)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.538461538461538)","(1.55, 1.79, 1.7886096256684492)","(11.0, 14.0, 13.727272727272727)"
11-01-2023 12:06:17.729766,"(6.0, 10.0, 9.876190476190477)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.785714285714286)","(7.5, 9.8, 9.552941176470588)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.538461538461538)","(1.55, 1.79, 1.7885714285714287)","(11.0, 14.0, 13.727272727272727)"
11-01-2023 12:06:18.759345,"(6.0, 9.6, 9.428571428571429)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.9375)","(7.5, 9.8, 9.745454545454546)","(91.0, 420.0, 306.6666666666667)","(10.0, 15.0, 14.545454545454545)","(1.55, 1.79, 1.7962500000000001)","(11.0, 14.0, 13.95)"
11-01-2023 12:06:19.870772,"(6.0, 8.8, 8.752)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.865384615384615)","(7.5, 9.8, 9.628571428571428)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.55, 1.8, 1.791)","(11.0, 15.0, 14.264705882352942)"
11-01-2023 12:06:20.944768,"(6.0, 9.2, 8.992307692307692)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.75)","(7.5, 10.0, 9.688)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.55, 1.8, 1.7913636363636365)","(11.0, 14.5, 14.222222222222221)"
11-01-2023 12:06:21.984519,"(6.0, 9.2, 8.942857142857143)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.75)","(7.5, 10.0, 9.71111111111111)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.55, 1.8, 1.7873529411764706)","(11.0, 14.5, 14.647058823529411)"
11-01-2023 12:06:23.049983,"(6.0, 9.4, 9.1)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.75)","(7.5, 10.0, 9.764285714285714)","(91.0, 420.0, 278.3333333333333)","(10.0, 15.0, 14.8)","(1.55, 1.79, 1.7875757575757576)","(11.0, 15.0, 14.423076923076923)"
11-01-2023 12:06:24.095579,"(6.0, 9.4, 9.173333333333334)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.75)","(7.5, 10.0, 9.74)","(91.0, 420.0, 330.0)","(10.0, 15.0, 14.8)","(1.55, 1.79, 1.7875757575757576)","(11.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:25.134397,"(6.5, 9.4, 9.14054054054054)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.0, 14.75)","(8.0, 10.0, 9.792307692307693)","(91.0, 410.0, 300.0)","(11.0, 15.0, 14.642857142857142)","(1.55, 1.79, 1.7874842767295598)","(10.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:26.208028,"(6.5, 9.4, 9.152941176470588)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 15.05)","(8.0, 9.8, 9.541176470588235)","(91.0, 410.0, 300.0)","(11.0, 15.0, 14.642857142857142)","(1.55, 1.79, 1.7879354838709678)","(10.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:27.252434,"(6.5, 9.4, 9.129032258064516)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 15.05)","(8.0, 9.8, 9.555555555555555)","(91.0, 410.0, 300.0)","(11.0, 15.0, 14.642857142857142)","(1.55, 1.79, 1.7879354838709678)","(10.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:28.272607,"(6.5, 9.2, 9.08)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 15.071428571428571)","(8.0, 9.8, 9.555555555555555)","(91.0, 410.0, 270.0)","(11.0, 15.0, 14.8)","(1.55, 1.79, 1.786)","(10.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:29.396577,"(6.5, 9.0, 8.907692307692308)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.961538461538462)","(8.0, 9.8, 9.600000000000001)","(91.0, 350.0, 270.0)","(11.0, 15.0, 14.8)","(1.55, 1.79, 1.7880645161290323)","(10.0, 14.5, 14.423076923076923)"
11-01-2023 12:06:30.478855,"(6.5, 9.0, 8.907692307692308)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.961538461538462)","(8.0, 9.8, 9.58)","(91.0, 350.0, 270.0)","(11.0, 15.0, 14.8)","(1.55, 1.79, 1.7846153846153847)","(10.0, 14.5, 14.428571428571429)"
11-01-2023 12:06:31.491708,"(6.5, 9.0, 8.90909090909091)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.916666666666666)","(8.0, 9.8, 9.58)","(91.0, 350.0, 275.0)","(11.0, 15.0, 14.8)","(1.55, 1.8, 1.7846153846153847)","(10.0, 14.5, 14.441176470588236)"
11-01-2023 12:06:32.525774,"(6.5, 9.0, 8.88888888888889)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.710526315789474)","(8.0, 10.0, 9.973684210526315)","(91.0, 350.0, 275.0)","(11.0, 15.0, 14.8)","(1.55, 1.8, 1.787625)","(10.0, 14.5, 14.441176470588236)"
11-01-2023 12:06:33.611717,"(6.5, 9.0, 8.925)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.875)","(8.0, 10.5, 10.068181818181818)","(91.0, 350.0, 241.66666666666666)","(11.0, 15.0, 14.642857142857142)","(1.55, 1.79, 1.7880769230769231)","(10.0, 14.5, 14.441176470588236)"
11-01-2023 12:06:34.654416,"(6.5, 9.0, 8.88888888888889)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.875)","(8.0, 10.5, 10.068181818181818)","(91.0, 400.0, 241.66666666666666)","(11.0, 15.0, 14.555555555555555)","(1.55, 1.79, 1.792857142857143)","(10.0, 14.5, 14.441176470588236)"
11-01-2023 12:06:35.703541,"(6.5, 9.0, 8.88888888888889)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.710526315789474)","(8.0, 10.5, 10.068181818181818)","(91.0, 400.0, 241.66666666666666)","(11.0, 15.0, 14.545454545454545)","(1.55, 1.8, 1.792857142857143)","(10.0, 14.5, 14.441176470588236)"
11-01-2023 12:06:36.810346,"(6.5, 9.0, 8.882352941176471)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.86)","(8.0, 10.5, 10.068181818181818)","(91.0, 400.0, 310.0)","(11.0, 15.0, 14.72)","(1.55, 1.8, 1.7861538461538462)","(10.0, 14.5, 14.4375)"
11-01-2023 12:06:37.821324,"(6.5, 9.0, 8.88888888888889)","(31.0, 80.0, 70.47619047619048)","(11.0, 15.5, 14.7)","(8.0, 10.5, 10.068181818181818)","(91.0, 390.0, 310.0)","(11.0, 15.0, 15.121951219512194)","(1.55, 1.79, 1.74375)","(10.0, 14.5, 14.571428571428571)"
11-01-2023 12:06:38.832765,"(6.5, 9.0, 8.925)","(31.0, 80.0, 67.6923076923077)","(11.0, 15.5, 14.710526315789474)","(8.0, 10.5, 10.229166666666666)","(91.0, 390.0, 315.0)","(11.0, 15.5, 16.61111111111111)","(1.55, 1.75, 1.7252238805970148)","(10.0, 15.0, 15.181818181818182)"
11-01-2023 12:06:39.857210,"(6.5, 9.0, 8.952941176470588)","(31.0, 80.0, 70.0)","(11.0, 15.5, 14.9)","(8.0, 10.5, 10.22)","(91.0, 390.0, 315.0)","(11.0, 17.0, 16.833333333333332)","(1.55, 1.73, 1.732)","(10.0, 16.0, 15.38)"
11-01-2023 12:06:40.835370,"(6.5, 9.0, 8.933333333333334)","(31.0, 80.0, 72.0)","(11.0, 15.5, 14.916666666666666)","(8.0, 10.5, 10.172413793103448)","(91.0, 390.0, 315.0)","(11.0, 17.0, 16.392857142857142)","(1.55, 1.74, 1.7218181818181817)","(10.0, 16.5, 15.416666666666666)"
11-01-2023 12:06:41.815229,"(6.5, 9.0, 8.938461538461539)","(31.0, 80.0, 74.28571428571429)","(11.0, 15.5, 14.916666666666666)","(8.0, 10.5, 10.172413793103448)","(91.0, 390.0, 315.0)","(11.0, 16.5, 16.392857142857142)","(1.55, 1.73, 1.7212)","(10.0, 15.5, 15.666666666666666)"
11-01-2023 12:06:42.824376,"(6.5, 9.0, 8.921951219512195)","(31.0, 80.0, 74.28571428571429)","(11.0, 15.5, 14.884615384615385)","(8.0, 10.5, 10.193548387096774)","(91.0, 390.0, 310.0)","(11.0, 16.5, 16.392857142857142)","(1.55, 1.73, 1.7354545454545454)","(10.0, 16.0, 15.454545454545455)"
11-01-2023 12:06:43.857318,"(6.5, 9.0, 8.91578947368421)","(31.0, 80.0, 75.0)","(11.0, 15.5, 14.884615384615385)","(8.0, 10.5, 10.193548387096774)","(91.0, 390.0, 310.0)","(11.0, 16.5, 17.75)","(1.55, 1.74, 1.7239285714285715)","(10.0, 16.0, 15.3)"
11-01-2023 12:06:44.913098,"(6.5, 9.0, 8.952941176470588)","(31.0, 80.0, 75.0)","(11.0, 15.5, 14.884615384615385)","(8.0, 10.5, 10.212121212121213)","(91.0, 390.0, 310.0)","(11.0, 18.0, 17.375)","(1.55, 1.73, 1.7166666666666666)","(10.0, 15.5, 15.3)"
11-01-2023 12:06:46.006275,"(6.5, 9.0, 8.952941176470588)","(31.0, 80.0, 75.0)","(11.0, 15.5, 14.9375)","(8.0, 10.5, 10.212121212121213)","(91.0, 390.0, 252.85714285714286)","(11.0, 17.5, 16.545454545454547)","(1.55, 1.73, 1.7168181818181818)","(10.0, 15.5, 15.45)"
11-01-2023 12:06:47.048348,"(6.5, 9.4, 9.152941176470588)","(31.0, 80.0, 75.0)","(11.0, 15.5, 14.966666666666667)","(8.0, 10.5, 10.228571428571428)","(91.0, 390.0, 300.0)","(11.0, 17.0, 16.38888888888889)","(1.55, 1.72, 1.7155555555555555)","(10.0, 15.5, 15.45)"
11-01-2023 12:06:48.094638,"(6.5, 9.4, 9.152941176470588)","(31.0, 80.0, 75.0)","(11.0, 15.5, 14.966666666666667)","(8.0, 10.5, 10.25)","(91.0, 370.0, 300.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.72, 1.7156666666666667)","(10.0, 15.5, 15.386363636363637)"
11-01-2023 12:06:49.185828,"(6.5, 9.2, 9.075)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.1)","(8.0, 10.5, 10.243243243243244)","(91.0, 370.0, 300.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.72, 1.7223076923076923)","(10.0, 16.0, 15.416666666666666)"
11-01-2023 12:06:50.286365,"(6.5, 9.2, 9.104761904761904)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.192307692307692)","(8.0, 10.5, 10.243243243243244)","(91.0, 370.0, 300.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.73, 1.7253488372093022)","(10.0, 15.5, 15.666666666666666)"
11-01-2023 12:06:51.375960,"(6.5, 9.4, 9.08235294117647)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.136363636363637)","(8.0, 10.5, 10.148148148148149)","(91.0, 370.0, 280.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.73, 1.7154901960784315)","(10.0, 16.0, 15.666666666666666)"
11-01-2023 12:06:52.464696,"(6.5, 9.4, 9.11875)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.119047619047619)","(8.0, 10.5, 10.181818181818182)","(91.0, 380.0, 295.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.72, 1.7121428571428572)","(10.0, 16.0, 15.703703703703704)"
11-01-2023 12:06:53.540079,"(6.5, 9.4, 9.114285714285714)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.25925925925926)","(8.0, 10.5, 10.2)","(91.0, 350.0, 295.0)","(11.0, 17.0, 16.31578947368421)","(1.55, 1.72, 1.703142857142857)","(10.0, 16.0, 15.76)"
11-01-2023 12:06:54.642040,"(6.5, 9.4, 9.04)","(31.0, 80.0, 75.0)","(11.0, 15.5, 15.283333333333333)","(8.0, 10.5, 10.208333333333334)","(91.0, 440.0, 273.3333333333333)","(11.0, 17.0, 16.9)","(1.55, 1.71, 1.6859677419354837)","(10.0, 16.0, 15.821428571428571)"
11-01-2023 12:06:55.698774,"(6.5, 9.4, 9.17142857142857)","(31.0, 80.0, 73.84615384615384)","(11.0, 15.5, 15.283333333333333)","(8.0, 10.5, 10.25)","(91.0, 440.0, 295.0)","(11.0, 17.5, 17.0625)","(1.55, 1.69, 1.6745454545454546)","(11.0, 16.0, 15.647058823529411)"
11-01-2023 12:06:56.768619,"(6.5, 9.4, 9.177777777777777)","(31.0, 80.0, 74.0)","(11.0, 16.5, 16.22222222222222)","(8.0, 10.5, 10.416666666666666)","(91.0, 350.0, 295.0)","(11.0, 18.0, 17.0625)","(1.55, 1.68, 1.667142857142857)","(11.0, 16.5, 15.74390243902439)"
11-01-2023 12:06:57.902659,"(6.5, 9.4, 9.222222222222223)","(31.0, 80.0, 76.66666666666667)","(11.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.6875)","(91.0, 350.0, 295.0)","(11.0, 18.0, 16.973684210526315)","(1.55, 1.67, 1.6680555555555554)","(11.0, 16.5, 15.74390243902439)"
11-01-2023 12:06:59.016718,"(6.5, 9.4, 9.222222222222223)","(31.0, 80.0, 72.0)","(11.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.655172413793103)","(91.0, 350.0, 295.0)","(11.0, 18.0, 16.973684210526315)","(1.55, 1.68, 1.6673529411764705)","(11.0, 16.5, 15.625)"
11-01-2023 12:07:00.158478,"(6.5, 9.4, 9.263636363636364)","(31.0, 80.0, 72.0)","(11.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.666666666666666)","(91.0, 350.0, 295.0)","(11.0, 18.0, 16.208333333333332)","(1.55, 1.68, 1.6689743589743589)","(11.0, 16.5, 15.785714285714286)"
11-01-2023 12:07:01.248404,"(6.5, 9.4, 9.323076923076924)","(31.0, 80.0, 72.0)","(11.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.666666666666666)","(91.0, 350.0, 295.0)","(11.0, 16.5, 16.13157894736842)","(1.55, 1.68, 1.6650943396226414)","(11.0, 16.5, 15.82)"
11-01-2023 12:07:02.382969,"(6.5, 9.6, 9.314285714285713)","(41.0, 80.0, 72.0)","(11.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.571428571428571)","(91.0, 350.0, 290.0)","(11.0, 16.5, 16.195652173913043)","(1.5, 1.68, 1.668)","(11.0, 16.5, 15.69047619047619)"
11-01-2023 12:07:03.510513,"(6.5, 9.8, 9.733333333333334)","(41.0, 80.0, 72.0)","(11.0, 16.0, 15.868421052631579)","(8.0, 11.0, 10.6875)","(91.0, 350.0, 290.0)","(11.0, 16.5, 17.166666666666668)","(1.5, 1.68, 1.6665625)","(11.0, 16.5, 14.833333333333334)"
11-01-2023 12:07:04.582301,"(6.5, 10.0, 9.74)","(41.0, 80.0, 72.5)","(11.0, 16.0, 15.821428571428571)","(8.0, 11.0, 10.6875)","(91.0, 350.0, 295.0)","(11.0, 17.5, 17.4)","(1.5, 1.68, 1.6668292682926829)","(11.0, 15.0, 14.7)"
11-01-2023 12:07:05.653478,"(6.5, 10.0, 9.741176470588234)","(41.0, 80.0, 66.66666666666667)","(11.0, 16.0, 15.821428571428571)","(8.0, 11.0, 10.621212121212121)","(91.0, 350.0, 295.0)","(12.0, 18.0, 17.4)","(1.5, 1.68, 1.6677049180327868)","(11.0, 15.0, 14.466666666666667)"
11-01-2023 12:07:06.780085,"(6.5, 10.0, 9.755555555555555)","(41.0, 80.0, 75.45454545454545)","(11.0, 15.5, 15.416666666666666)","(8.0, 11.0, 10.742424242424242)","(91.0, 350.0, 295.0)","(12.0, 18.0, 17.4)","(1.5, 1.68, 1.6724999999999999)","(11.0, 14.5, 14.475)"
11-01-2023 12:07:07.846782,"(6.5, 10.0, 9.76842105263158)","(41.0, 80.0, 75.45454545454545)","(11.0, 15.5, 15.411764705882353)","(8.0, 11.0, 10.804878048780488)","(91.0, 350.0, 295.0)","(12.0, 18.0, 17.142857142857142)","(1.5, 1.68, 1.661194968553459)","(11.0, 14.5, 14.875)"
11-01-2023 12:07:08.876824,"(6.5, 10.0, 9.825641025641026)","(41.0, 80.0, 75.83333333333333)","(11.0, 16.0, 15.625)","(8.0, 11.0, 10.8)","(91.0, 350.0, 285.0)","(12.0, 18.0, 17.275862068965516)","(1.5, 1.68, 1.664)","(11.0, 15.0, 14.875)"
11-01-2023 12:07:09.892264,"(6.5, 10.0, 9.897435897435898)","(41.0, 80.0, 75.83333333333333)","(11.0, 16.0, 15.782608695652174)","(8.0, 11.0, 10.8)","(91.0, 350.0, 332.5)","(12.0, 18.0, 17.275862068965516)","(1.5, 1.67, 1.6639772727272726)","(11.0, 15.0, 14.95)"
11-01-2023 12:07:10.898295,"(6.5, 10.0, 9.9)","(41.0, 80.0, 75.45454545454545)","(11.0, 16.0, 15.933333333333334)","(8.0, 11.0, 10.625)","(91.0, 350.0, 332.5)","(12.0, 18.0, 15.63888888888889)","(1.5, 1.67, 1.6618582677165354)","(11.0, 15.0, 14.928571428571429)"
11-01-2023 12:07:11.912240,"(6.5, 10.5, 10.097560975609756)","(41.0, 80.0, 75.45454545454545)","(11.0, 16.0, 15.863636363636363)","(8.0, 11.0, 10.727272727272727)","(91.0, 350.0, 332.5)","(12.0, 16.0, 15.5)","(1.5, 1.68, 1.6625487256371814)","(11.0, 15.0, 15.23913043478261)"
11-01-2023 12:07:12.937376,"(6.5, 10.5, 10.216216216216216)","(41.0, 80.0, 75.83333333333333)","(11.0, 16.0, 15.833333333333334)","(8.0, 11.0, 10.777777777777779)","(91.0, 350.0, 285.0)","(12.0, 16.0, 15.477272727272727)","(1.5, 1.68, 1.6680597014925374)","(11.0, 15.5, 15.1)"
11-01-2023 12:07:13.932767,"(6.5, 10.5, 10.274193548387096)","(41.0, 80.0, 74.73684210526315)","(11.0, 16.0, 15.909090909090908)","(8.0, 11.0, 10.777777777777779)","(91.0, 440.0, 256.6666666666667)","(12.0, 15.5, 14.95)","(1.5, 1.67, 1.6631543624161074)","(11.0, 15.5, 15.264705882352942)"
11-01-2023 12:07:14.997010,"(6.5, 10.5, 10.357142857142858)","(41.0, 80.0, 74.28571428571428)","(11.0, 16.0, 16.583333333333332)","(8.0, 11.0, 10.757575757575758)","(91.0, 440.0, 256.6666666666667)","(12.0, 15.0, 14.875)","(1.5, 1.67, 1.6610399999999998)","(11.0, 15.5, 15.264705882352942)"
11-01-2023 12:07:16.068777,"(6.5, 10.5, 10.4375)","(41.0, 80.0, 74.28571428571428)","(11.0, 17.0, 16.583333333333332)","(8.0, 11.0, 10.757575757575758)","(91.0, 440.0, 300.0)","(12.0, 15.0, 15.067567567567568)","(1.5, 1.67, 1.6515878378378377)","(11.0, 15.5, 15.166666666666666)"
11-01-2023 12:07:17.095826,"(6.5, 10.5, 10.35135135135135)","(41.0, 80.0, 74.87179487179488)","(11.0, 17.0, 16.61764705882353)","(8.0, 11.0, 10.768292682926829)","(91.0, 380.0, 300.0)","(12.0, 15.5, 14.956521739130435)","(1.5, 1.66, 1.6780851063829787)","(11.0, 15.5, 15.23913043478261)"
11-01-2023 12:07:18.168918,"(6.5, 10.5, 10.40625)","(41.0, 80.0, 74.73684210526315)","(11.0, 16.0, 15.863636363636363)","(8.0, 11.0, 10.806818181818182)","(91.0, 380.0, 300.0)","(12.0, 15.5, 14.904761904761905)","(1.5, 1.69, 1.6790510948905109)","(11.0, 15.5, 15.166666666666666)"
