,Malibu Bale,Aston Nancy,Drop Fifty,Glasgow Magic,Gomez Bale,Tiggys Em,Zulu Ghost
867,"[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 51, 304853), 10.0, 20.0]"
868,"[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 52, 434347), 10.0, 20.0]"
869,"[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 53, 564539), 10.0, 20.0]"
870,"[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 54, 675647), 10.0, 20.0]"
871,"[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 55, 798523), 10.0, 20.0]"
872,"[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 56, 920647), 10.0, 20.0]"
873,"[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 58, 44179), 10.0, 20.0]"
874,"[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 29, 59, 162175), 10.0, 20.0]"
875,"[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 0, 283033), 10.0, 20.0]"
876,"[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 1, 418797), 10.0, 20.0]"
877,"[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 2, 544677), 10.0, 20.0]"
878,"[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 3, 676066), 10.0, 20.0]"
879,"[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 4, 808425), 10.0, 20.0]"
880,"[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 5, 931024), 10.0, 20.0]"
881,"[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 7, 48196), 10.0, 20.0]"
882,"[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 8, 176883), 10.0, 20.0]"
883,"[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 9, 308613), 10.0, 20.0]"
884,"[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 10, 445199), 10.0, 20.0]"
885,"[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 11, 574546), 10.0, 20.0]"
886,"[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 12, 698992), 10.0, 20.0]"
887,"[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 13, 812635), 10.0, 20.0]"
888,"[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 14, 936270), 10.0, 20.0]"
889,"[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 16, 65997), 10.0, 20.0]"
890,"[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 17, 190801), 10.0, 20.0]"
891,"[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 18, 305444), 10.0, 20.0]"
892,"[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 30, 19, 428691), 10.0, 20.0]"
893,"[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 20, 547029), 10.0, 20.0]"
894,"[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 21, 661967), 10.0, 20.0]"
895,"[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 22, 796926), 10.0, 20.0]"
896,"[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 23, 918947), 10.0, 20.0]"
897,"[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 25, 38053), 10.0, 20.0]"
898,"[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 26, 154263), 10.0, 20.0]"
899,"[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 27, 320501), 10.0, 20.0]"
900,"[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 28, 452114), 10.0, 20.0]"
901,"[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 29, 593913), 10.0, 20.0]"
902,"[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 30, 729707), 10.0, 20.0]"
903,"[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 31, 861820), 10.0, 20.0]"
904,"[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 33, 4800), 10.0, 20.0]"
905,"[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 34, 166824), 10.0, 20.0]"
906,"[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 35, 319239), 10.0, 20.0]"
907,"[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 36, 449193), 10.0, 20.0]"
908,"[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 37, 603151), 10.0, 20.0]"
909,"[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 38, 741191), 10.0, 20.0]"
910,"[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 39, 945570), 10.0, 20.0]"
911,"[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 41, 129321), 10.0, 20.0]"
912,"[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 19.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 1.9, 2.7]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 30, 42, 276013), 10.0, 20.0]"
