,Know Malice,Goldstar Hoot,Homebush Cinder,Impressive Charm,Ruidosa,Brendon Baxter,Freds Grey Way,Libelle
09-01-2023 11:51:10.045581,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 29.0, 21.666666666666668)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:11.162426,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 29.0, 21.666666666666668)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:12.292933,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 29.0, 21.666666666666668)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:13.444012,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 29.0, 21.666666666666668)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:14.580954,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 29.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:15.665239,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:16.753276,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:17.848623,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:18.909730,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:19.934328,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:20.901280,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:21.894150,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:22.966905,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:24.050892,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:25.128502,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:26.238174,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:27.350084,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:28.459794,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:29.603039,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:30.748867,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:31.858704,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:32.997486,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:34.135139,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:35.288088,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:36.425568,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:37.565408,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:38.685738,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:39.807270,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:40.897564,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:41.966349,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:43.046559,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:44.101560,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:45.080985,"(4.6, 12.5, 10.961538461538462)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:46.107851,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:47.190598,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:48.325980,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:49.423417,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:50.578346,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:51.747571,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:52.942900,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:54.128108,"(4.6, 14.5, 12.576923076923077)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:55.294945,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:56.496113,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:57.654042,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:58.777872,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:51:59.904736,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:01.059053,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:02.191565,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:03.353505,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:04.524790,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:05.730209,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:06.904244,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:08.118261,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:09.323916,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:10.541579,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:11.771804,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:13.024900,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:14.271890,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:15.538561,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:16.805019,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:18.062567,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:19.333461,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:20.593265,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:21.780343,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:22.947095,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:24.101230,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:25.232031,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:26.308566,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:27.289450,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:28.364411,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:29.470167,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:30.647703,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:31.873937,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:33.110161,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:34.298375,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:35.511437,"(4.6, 14.0, 11.149999999999999)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:36.738850,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:37.935736,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:39.144783,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:40.354319,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:41.570138,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:42.821443,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:44.093271,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
09-01-2023 11:52:45.372120,"(4.6, 13.0, 10.45)","(4.2, 12.5, 7.4)","(7.5, 30.0, 19.0)","(12.0, 75.0, 71.20588235294117)","(3.8, 6.0, 4.629166666666666)","(5.0, 17.0, 9.4375)","(26.0, 290.0, 95.81818181818181)","(6.5, 24.0, 20.1304347826087)"
