,Steel Hawk,Uninhabited Man,Grannys Poor,Marcia Hook,My Blaze,Buddys Mate
10-01-2023 18:44:33.043834,"(15.0, 40.0, 38.4)","(6.0, 10.0, 8.971428571428572)","(6.0, 10.0, 8.428571428571429)","(2.9, 3.7, 3.5395833333333333)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:33.946848,"(15.0, 40.0, 38.4)","(6.0, 11.0, 9.166666666666668)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.5703703703703704)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:34.826959,"(15.0, 40.0, 36.8)","(6.0, 11.0, 9.705882352941178)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.556818181818182)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:35.778407,"(15.0, 40.0, 36.8)","(6.0, 11.0, 9.705882352941178)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.556818181818182)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:36.708638,"(15.0, 46.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.556818181818182)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:37.585261,"(15.0, 42.0, 36.285714285714285)","(6.0, 11.0, 9.984615384615385)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.556818181818182)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:38.689809,"(15.0, 44.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.5031250000000003)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:39.618397,"(15.0, 44.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.5727272727272728)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.9423529411764706)"
10-01-2023 18:44:40.489705,"(15.0, 44.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 10.0, 8.8)","(2.9, 3.7, 3.606666666666667)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.945)"
10-01-2023 18:44:41.365810,"(15.0, 44.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 9.8, 9.066666666666666)","(2.9, 3.7, 3.6447368421052633)","(6.5, 9.4, 8.68)","(2.6, 2.96, 2.94)"
10-01-2023 18:44:42.339339,"(15.0, 44.0, 38.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 9.6, 8.6)","(2.9, 3.7, 3.6447368421052633)","(6.5, 9.4, 8.56)","(2.6, 2.96, 2.94)"
10-01-2023 18:44:43.316074,"(15.0, 46.0, 36.666666666666664)","(6.0, 11.0, 9.984615384615385)","(6.0, 8.8, 8.2)","(2.9, 3.75, 3.70625)","(6.5, 9.4, 8.8)","(2.6, 2.96, 2.94)"
10-01-2023 18:44:44.505363,"(15.0, 46.0, 36.666666666666664)","(6.0, 11.0, 9.984615384615385)","(6.0, 8.8, 8.05)","(2.9, 3.85, 3.5833333333333335)","(6.5, 9.4, 8.885714285714286)","(2.6, 2.96, 2.9299999999999997)"
10-01-2023 18:44:45.567953,"(15.0, 44.0, 41.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 8.8, 8.05)","(2.9, 3.75, 3.5833333333333335)","(6.5, 9.4, 8.628571428571428)","(2.6, 2.96, 2.9299999999999997)"
10-01-2023 18:44:46.569328,"(15.0, 44.0, 41.0)","(6.0, 11.0, 9.984615384615385)","(6.0, 8.8, 8.05)","(2.9, 3.75, 3.6818181818181817)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.96, 2.918181818181818)"
10-01-2023 18:44:47.722965,"(15.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 7.9)","(2.9, 3.75, 3.6818181818181817)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.913333333333333)"
10-01-2023 18:44:48.989755,"(15.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.816666666666666)","(2.9, 3.75, 3.639473684210526)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.914285714285714)"
10-01-2023 18:44:50.042256,"(15.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.4, 8.816666666666666)","(2.9, 3.65, 3.6847826086956523)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.916153846153846)"
10-01-2023 18:44:51.078434,"(15.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.4, 8.7125)","(2.9, 3.75, 3.6847826086956523)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.92, 2.916153846153846)"
10-01-2023 18:44:52.115704,"(16.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.4, 9.066666666666666)","(2.9, 3.75, 3.6847826086956523)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.92, 2.916153846153846)"
10-01-2023 18:44:53.114264,"(16.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 9.066666666666666)","(2.9, 3.75, 3.6847826086956523)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.92, 2.923030303030303)"
10-01-2023 18:44:54.075248,"(16.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 9.066666666666666)","(2.9, 3.75, 3.6847826086956523)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.9167567567567567)"
10-01-2023 18:44:54.975418,"(16.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 9.066666666666666)","(2.9, 3.75, 3.675)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.92, 2.86)"
10-01-2023 18:44:55.969090,"(16.0, 44.0, 41.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 9.0)","(2.9, 3.75, 3.625)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.96, 2.86)"
10-01-2023 18:44:56.916767,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 8.857142857142856)","(2.9, 3.75, 3.625)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.96, 2.8415384615384616)"
10-01-2023 18:44:57.908838,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 8.6)","(2.9, 3.75, 3.583333333333333)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.96, 2.854285714285714)"
10-01-2023 18:44:58.921153,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.2, 8.75)","(2.9, 3.75, 3.583333333333333)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.86)"
10-01-2023 18:44:59.963087,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.833333333333334)","(2.9, 3.75, 3.583333333333333)","(6.5, 9.4, 8.846153846153847)","(2.6, 2.94, 2.844)"
10-01-2023 18:45:01.023607,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.833333333333334)","(2.9, 3.75, 3.583333333333333)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.94, 2.844)"
10-01-2023 18:45:02.115942,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.833333333333334)","(2.9, 3.75, 3.614705882352941)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.94, 2.844)"
10-01-2023 18:45:03.141899,"(16.0, 44.0, 38.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.8)","(2.9, 3.85, 3.614705882352941)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.94, 2.88)"
10-01-2023 18:45:04.098840,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.466666666666667)","(2.9, 3.8, 3.62)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.94, 2.833333333333333)"
10-01-2023 18:45:05.049625,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 9.0, 8.55)","(2.9, 3.8, 3.63125)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.9, 2.833333333333333)"
10-01-2023 18:45:06.064197,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.633333333333335)","(2.9, 3.8, 3.6615384615384614)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.9, 2.833333333333333)"
10-01-2023 18:45:07.117886,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.633333333333335)","(2.9, 3.8, 3.6363636363636362)","(6.5, 9.4, 8.90909090909091)","(2.6, 2.9, 2.833333333333333)"
10-01-2023 18:45:08.108699,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.633333333333335)","(2.9, 3.8, 3.6714285714285713)","(6.5, 9.4, 8.628571428571428)","(2.6, 2.9, 2.890322580645161)"
10-01-2023 18:45:09.084918,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.633333333333335)","(2.9, 3.8, 3.6714285714285713)","(6.5, 9.4, 8.5)","(2.6, 2.9, 2.890625)"
10-01-2023 18:45:10.099357,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.34)","(6.0, 8.8, 8.571428571428571)","(2.9, 3.8, 3.6714285714285713)","(6.5, 9.4, 8.628571428571428)","(2.6, 2.9, 2.87375)"
10-01-2023 18:45:11.091355,"(16.0, 36.0, 35.0)","(6.0, 11.0, 9.92)","(6.0, 8.8, 8.5)","(2.9, 3.8, 3.705263157894737)","(6.5, 9.4, 8.5)","(2.6, 2.88, 2.872)"
10-01-2023 18:45:12.060078,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.4)","(6.0, 8.8, 8.5)","(2.9, 3.8, 3.705263157894737)","(6.5, 9.4, 8.5)","(2.6, 2.98, 2.91)"
10-01-2023 18:45:12.975223,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.4)","(6.0, 8.6, 8.5)","(2.9, 3.8, 3.705263157894737)","(6.5, 9.4, 8.32)","(2.6, 2.96, 2.9171428571428573)"
10-01-2023 18:45:13.918775,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.4)","(6.0, 8.6, 8.5)","(2.9, 3.8, 3.6714285714285713)","(6.5, 9.4, 8.628571428571428)","(2.6, 2.96, 2.935)"
10-01-2023 18:45:14.905997,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.181818181818182)","(6.0, 8.6, 8.5)","(2.9, 3.8, 3.6392857142857142)","(6.5, 9.4, 8.628571428571428)","(2.6, 2.96, 2.935)"
10-01-2023 18:45:15.966193,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.228571428571428)","(6.0, 8.6, 8.546666666666667)","(2.9, 3.8, 3.6392857142857142)","(6.5, 9.4, 8.666666666666666)","(2.6, 2.96, 2.891764705882353)"
10-01-2023 18:45:16.997011,"(16.0, 36.0, 35.0)","(6.0, 11.0, 10.509090909090908)","(6.0, 8.8, 8.622222222222224)","(2.9, 3.75, 3.716666666666667)","(6.5, 9.2, 8.666666666666666)","(2.6, 2.92, 2.891764705882353)"
10-01-2023 18:45:18.001339,"(16.0, 36.0, 35.0)","(6.0, 11.5, 10.35)","(6.0, 8.8, 8.65)","(2.9, 3.75, 3.73)","(6.5, 9.2, 8.879999999999999)","(2.6, 2.92, 2.904109589041096)"
10-01-2023 18:45:19.090990,"(16.0, 36.0, 35.0)","(6.0, 11.5, 10.28235294117647)","(6.0, 8.8, 8.56)","(2.9, 3.75, 3.725)","(6.5, 9.2, 7.7749999999999995)","(2.6, 3.0, 2.905)"
10-01-2023 18:45:20.134149,"(16.0, 36.0, 35.0)","(6.0, 11.5, 10.12)","(6.0, 8.8, 8.56)","(2.9, 3.75, 3.664285714285714)","(6.5, 9.0, 7.7749999999999995)","(2.6, 2.98, 2.888333333333333)"
10-01-2023 18:45:21.066246,"(16.0, 36.0, 35.0)","(6.0, 11.5, 10.12)","(6.0, 8.8, 8.56)","(2.9, 3.75, 3.5625)","(6.5, 8.8, 8.4)","(2.6, 2.98, 2.888333333333333)"
10-01-2023 18:45:22.150706,"(16.0, 36.0, 35.0)","(6.0, 11.5, 10.12)","(6.0, 8.8, 8.56)","(2.9, 3.75, 3.5416666666666665)","(6.5, 8.8, 8.275)","(2.6, 2.98, 2.888333333333333)"
10-01-2023 18:45:23.203856,"(16.0, 32.0, 31.666666666666668)","(6.0, 11.5, 9.66)","(6.0, 8.8, 8.55)","(2.9, 3.75, 3.671875)","(6.5, 8.8, 8.275)","(2.6, 2.98, 2.968421052631579)"
10-01-2023 18:45:24.147567,"(16.0, 34.0, 31.333333333333332)","(6.0, 11.5, 9.583333333333332)","(6.0, 8.8, 8.5)","(2.9, 3.75, 3.671875)","(6.5, 8.8, 8.275)","(2.6, 2.98, 2.968421052631579)"
10-01-2023 18:45:25.196591,"(16.0, 34.0, 31.333333333333332)","(6.0, 11.5, 9.583333333333332)","(6.0, 8.8, 8.569230769230769)","(2.9, 3.75, 3.6666666666666665)","(6.5, 8.8, 7.78888888888889)","(2.6, 2.98, 2.94)"
10-01-2023 18:45:26.225120,"(16.0, 34.0, 31.333333333333332)","(6.0, 11.5, 9.583333333333332)","(6.0, 8.8, 8.569230769230769)","(2.9, 3.75, 3.6666666666666665)","(6.5, 8.8, 7.768421052631579)","(2.6, 2.98, 2.9547368421052633)"
10-01-2023 18:45:27.375083,"(16.0, 34.0, 33.333333333333336)","(6.0, 11.5, 9.568)","(6.0, 8.8, 8.581818181818182)","(2.9, 3.75, 3.675)","(6.5, 8.8, 8.4)","(2.6, 2.98, 2.96)"
10-01-2023 18:45:28.327166,"(16.0, 34.0, 31.2)","(6.0, 11.5, 9.568)","(6.0, 8.8, 8.581818181818182)","(2.9, 3.75, 3.675)","(6.5, 8.6, 7.983333333333334)","(2.6, 2.98, 2.96)"
10-01-2023 18:45:29.229065,"(16.0, 34.0, 31.75)","(6.0, 11.5, 9.583333333333332)","(6.0, 8.8, 8.581818181818182)","(2.9, 3.75, 3.6842105263157894)","(6.5, 8.8, 7.983333333333334)","(2.6, 2.98, 2.9457142857142857)"
10-01-2023 18:45:30.242103,"(16.0, 34.0, 32.0)","(6.0, 11.0, 10.0)","(6.0, 8.8, 8.581818181818182)","(2.9, 3.75, 3.675)","(6.5, 8.8, 7.983333333333334)","(2.6, 2.98, 2.9713513513513514)"
10-01-2023 18:45:31.277403,"(16.0, 34.0, 32.285714285714285)","(6.0, 11.0, 10.0)","(6.0, 8.8, 8.581818181818182)","(2.9, 3.75, 3.6681818181818184)","(6.5, 8.8, 8.36)","(2.6, 2.98, 2.9713513513513514)"
10-01-2023 18:45:32.293028,"(16.0, 34.0, 32.285714285714285)","(6.0, 11.0, 9.5)","(6.0, 8.8, 8.733333333333334)","(2.9, 3.75, 3.6607142857142856)","(6.5, 8.6, 9.177777777777777)","(2.6, 2.98, 2.936923076923077)"
10-01-2023 18:45:33.338851,"(16.0, 34.0, 32.285714285714285)","(6.0, 11.0, 9.8)","(6.0, 8.8, 8.68888888888889)","(2.9, 3.75, 3.6607142857142856)","(6.5, 9.4, 8.327272727272726)","(2.6, 2.94, 2.9356521739130432)"
10-01-2023 18:45:34.352205,"(16.0, 34.0, 32.4)","(6.0, 10.5, 9.65)","(6.0, 9.2, 8.738461538461538)","(2.9, 3.75, 3.6842105263157894)","(6.5, 9.2, 8.36)","(2.6, 2.94, 2.9356521739130432)"
10-01-2023 18:45:35.394597,"(16.0, 34.0, 31.2)","(6.0, 10.5, 9.366666666666667)","(6.0, 9.2, 8.738461538461538)","(2.9, 3.75, 3.6944444444444446)","(6.5, 9.2, 8.553846153846154)","(2.6, 2.94, 2.9364285714285714)"
10-01-2023 18:45:36.402551,"(16.0, 34.0, 30.5)","(6.0, 9.2, 8.975)","(6.0, 9.2, 8.799999999999999)","(2.9, 3.75, 3.6944444444444446)","(6.5, 9.2, 8.6)","(2.6, 2.94, 2.9364285714285714)"
10-01-2023 18:45:37.341547,"(16.0, 34.0, 30.42105263157895)","(6.0, 9.2, 8.899999999999999)","(6.0, 9.2, 8.533333333333333)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.2, 8.533333333333333)","(2.6, 2.94, 2.9144444444444444)"
10-01-2023 18:45:38.235053,"(16.0, 32.0, 29.6)","(6.0, 9.2, 8.899999999999999)","(6.0, 9.2, 9.0)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.2, 8.533333333333333)","(2.6, 2.92, 2.910322580645161)"
10-01-2023 18:45:39.241267,"(16.0, 32.0, 29.454545454545453)","(6.0, 9.2, 8.899999999999999)","(6.0, 9.2, 9.049999999999999)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.2, 8.266666666666666)","(2.6, 2.92, 2.9084615384615384)"
10-01-2023 18:45:40.252485,"(16.0, 32.0, 29.454545454545453)","(6.0, 9.2, 8.899999999999999)","(6.0, 9.2, 9.049999999999999)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.2, 8.6)","(2.6, 2.92, 2.9084615384615384)"
10-01-2023 18:45:41.223062,"(16.0, 32.0, 27.333333333333332)","(6.0, 9.2, 8.98181818181818)","(6.0, 9.2, 9.049999999999999)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.0, 8.0)","(2.6, 2.92, 2.9084615384615384)"
10-01-2023 18:45:42.225293,"(16.0, 32.0, 27.1)","(6.0, 9.2, 9.125)","(6.0, 9.2, 9.049999999999999)","(2.9, 3.75, 3.661111111111111)","(6.5, 9.0, 8.0)","(2.6, 2.92, 2.9084615384615384)"
10-01-2023 18:45:43.436420,"(16.0, 32.0, 27.1)","(6.0, 9.2, 9.657142857142858)","(6.0, 9.2, 9.39)","(2.9, 3.75, 3.6973684210526314)","(6.5, 9.0, 8.0)","(2.6, 2.92, 2.9084615384615384)"
10-01-2023 18:45:44.767345,"(16.0, 25.0, 23.625)","(6.0, 9.8, 9.52)","(6.0, 9.6, 9.233333333333334)","(2.9, 3.75, 3.6875)","(6.5, 9.0, 8.0)","(2.6, 2.92, 2.9057142857142857)"
10-01-2023 18:45:45.748807,"(16.0, 25.0, 23.625)","(6.0, 10.0, 9.52)","(6.0, 9.4, 9.1)","(2.9, 3.75, 3.6875)","(6.5, 9.0, 8.3)","(2.6, 2.92, 2.908)"
10-01-2023 18:45:46.722846,"(16.0, 25.0, 22.4)","(6.0, 10.0, 9.25)","(6.0, 9.4, 9.1)","(2.9, 3.75, 3.6875)","(6.5, 9.0, 8.3)","(2.6, 2.92, 2.908)"
10-01-2023 18:45:47.779699,"(16.0, 25.0, 22.4)","(6.0, 10.0, 9.333333333333334)","(6.0, 9.4, 9.025)","(2.9, 3.75, 3.6875)","(6.5, 9.0, 8.0)","(2.6, 2.92, 2.908)"
10-01-2023 18:45:48.895395,"(16.0, 25.0, 22.4)","(6.0, 10.0, 9.305263157894737)","(6.0, 9.4, 9.025)","(2.9, 3.75, 3.73)","(6.5, 9.0, 7.857142857142858)","(2.6, 2.92, 2.908)"
10-01-2023 18:45:49.896960,"(16.0, 25.0, 22.4)","(6.0, 10.0, 9.223529411764707)","(6.0, 9.4, 9.025)","(2.9, 3.8, 3.723076923076923)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:50.919287,"(16.0, 25.0, 21.75)","(6.0, 10.0, 9.142857142857144)","(6.0, 9.4, 9.025)","(2.9, 3.8, 3.723076923076923)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:51.970346,"(16.0, 25.0, 21.75)","(6.0, 10.0, 8.76470588235294)","(6.0, 9.4, 9.025)","(2.9, 3.8, 3.723076923076923)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:52.817406,"(16.0, 25.0, 21.75)","(6.0, 10.0, 8.6875)","(6.0, 9.4, 9.1)","(2.9, 3.8, 3.723076923076923)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:53.723855,"(16.0, 25.0, 21.75)","(6.0, 9.8, 9.62857142857143)","(6.0, 9.4, 9.133333333333333)","(2.9, 3.8, 3.723076923076923)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:54.694966,"(16.0, 25.0, 20.794117647058822)","(6.0, 9.8, 9.666666666666668)","(6.0, 9.4, 9.133333333333333)","(2.9, 3.8, 3.775)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:55.675832,"(16.0, 25.0, 20.794117647058822)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.133333333333333)","(2.9, 3.9, 3.7600000000000002)","(6.5, 9.0, 8.428571428571429)","(2.6, 2.92, 2.9066666666666667)"
10-01-2023 18:45:56.664185,"(16.0, 25.0, 20.794117647058822)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.215384615384615)","(2.9, 3.85, 3.675)","(6.5, 9.0, 8.2)","(2.6, 2.92, 2.9045454545454543)"
10-01-2023 18:45:57.575971,"(16.0, 25.0, 20.794117647058822)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.215384615384615)","(2.9, 3.8, 3.675)","(6.5, 8.8, 7.942857142857143)","(2.6, 2.92, 2.9045454545454543)"
10-01-2023 18:45:58.486067,"(16.0, 25.0, 21.891304347826086)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.215384615384615)","(2.9, 3.85, 3.75)","(6.5, 8.8, 7.855555555555555)","(2.6, 2.92, 2.9045454545454543)"
10-01-2023 18:45:59.374173,"(16.0, 25.0, 21.891304347826086)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.1)","(2.9, 3.85, 3.75)","(6.5, 8.8, 7.96)","(2.6, 2.92, 2.9045454545454543)"
10-01-2023 18:46:00.355004,"(16.0, 25.0, 21.57894736842105)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.1)","(2.9, 3.85, 3.75)","(6.5, 8.6, 8.1)","(2.6, 2.92, 2.902)"
10-01-2023 18:46:01.344651,"(16.0, 25.0, 21.57894736842105)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.1)","(2.9, 3.85, 3.75)","(6.5, 8.6, 7.85)","(2.6, 2.92, 2.902)"
10-01-2023 18:46:02.361207,"(16.0, 25.0, 21.57894736842105)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.1)","(2.9, 3.8, 3.75)","(6.5, 8.6, 8.0)","(2.6, 2.92, 2.939591836734694)"
10-01-2023 18:46:03.393731,"(16.0, 25.0, 21.5)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.24)","(2.9, 3.8, 3.75)","(6.5, 8.4, 8.057142857142857)","(2.6, 2.94, 2.953061224489796)"
10-01-2023 18:46:04.379432,"(16.0, 25.0, 21.5)","(6.0, 9.8, 9.466666666666667)","(6.0, 9.4, 9.24)","(2.9, 3.8, 3.7666666666666666)","(6.5, 8.4, 8.1)","(2.6, 2.98, 2.9817142857142858)"
10-01-2023 18:46:05.324836,"(16.0, 25.0, 20.72222222222222)","(6.0, 9.4, 9.0)","(6.0, 9.4, 8.98)","(2.9, 3.8, 3.7666666666666666)","(6.5, 8.4, 7.933333333333334)","(2.6, 3.0, 2.9817142857142858)"
10-01-2023 18:46:06.163695,"(16.0, 25.0, 20.72222222222222)","(6.0, 9.6, 9.1)","(6.0, 9.4, 8.98)","(2.9, 3.8, 3.7666666666666666)","(6.5, 8.4, 7.933333333333334)","(2.6, 3.0, 2.9817142857142858)"
10-01-2023 18:46:07.116078,"(16.0, 25.0, 20.94736842105263)","(6.0, 8.6, 8.233333333333333)","(6.0, 8.4, 8.214814814814813)","(2.9, 3.8, 3.7785714285714285)","(6.5, 8.4, 8.092307692307692)","(2.6, 3.0, 3.022894736842105)"
10-01-2023 18:46:08.124937,"(16.0, 25.0, 20.72222222222222)","(6.0, 9.4, 9.05)","(6.0, 9.2, 9.066666666666666)","(2.9, 3.8, 3.772222222222222)","(6.5, 8.4, 8.092307692307692)","(2.6, 3.15, 3.0225)"
10-01-2023 18:46:09.135045,"(16.0, 25.0, 20.470588235294116)","(6.0, 9.4, 9.08)","(6.0, 9.4, 8.784615384615385)","(2.9, 3.8, 3.772222222222222)","(6.5, 8.4, 8.311111111111112)","(2.6, 3.05, 3.0176470588235293)"
10-01-2023 18:46:10.019019,"(16.0, 25.0, 20.470588235294116)","(6.0, 9.6, 8.9)","(6.0, 9.4, 9.036363636363637)","(2.9, 3.8, 3.772222222222222)","(6.5, 8.4, 8.311111111111112)","(2.6, 3.05, 3.0225)"
10-01-2023 18:46:10.917748,"(16.0, 25.0, 20.470588235294116)","(6.0, 9.4, 8.942857142857143)","(6.0, 9.2, 8.909090909090908)","(2.9, 3.8, 3.7423076923076923)","(6.5, 8.4, 8.2)","(2.6, 3.05, 3.0225)"
10-01-2023 18:46:11.832058,"(16.0, 25.0, 20.470588235294116)","(6.0, 9.4, 8.942857142857143)","(6.0, 9.2, 8.909090909090908)","(2.9, 3.8, 3.7423076923076923)","(6.5, 8.4, 8.2)","(2.6, 3.05, 3.0083333333333333)"
10-01-2023 18:46:12.727457,"(16.0, 25.0, 20.11111111111111)","(6.0, 9.4, 9.08)","(6.0, 9.2, 8.633333333333333)","(2.9, 3.8, 3.7423076923076923)","(6.5, 8.4, 7.892307692307692)","(2.6, 3.05, 3.0382978723404253)"
10-01-2023 18:46:13.689012,"(16.0, 25.0, 19.857142857142858)","(6.0, 9.4, 8.894736842105264)","(6.0, 9.2, 8.581818181818182)","(2.9, 3.8, 3.68)","(6.5, 8.4, 7.892307692307692)","(2.6, 3.05, 3.0416666666666665)"
10-01-2023 18:46:14.698291,"(16.0, 24.0, 23.0)","(6.0, 9.4, 8.466666666666667)","(6.0, 9.2, 8.52142857142857)","(2.9, 3.8, 3.68)","(6.5, 8.4, 7.96)","(2.6, 3.1, 3.022222222222222)"
10-01-2023 18:46:15.670327,"(16.0, 24.0, 21.857142857142858)","(6.0, 9.4, 8.714285714285714)","(6.0, 9.2, 8.575)","(2.9, 3.8, 3.68)","(6.5, 8.4, 7.96)","(2.6, 3.1, 3.022222222222222)"
10-01-2023 18:46:16.696409,"(16.0, 24.0, 21.0)","(6.0, 9.4, 8.457142857142857)","(6.0, 9.2, 8.575)","(2.9, 3.8, 3.68)","(6.5, 8.4, 7.96)","(2.6, 3.1, 3.006666666666667)"
10-01-2023 18:46:17.582773,"(16.0, 24.0, 20.296296296296298)","(6.0, 9.2, 8.799999999999999)","(6.0, 9.2, 8.644444444444444)","(2.9, 3.8, 3.7333333333333334)","(6.5, 8.4, 7.96)","(2.6, 3.1, 3.0300000000000002)"
10-01-2023 18:46:18.459668,"(16.0, 24.0, 20.25)","(6.0, 9.0, 8.444444444444445)","(6.0, 9.2, 8.342857142857143)","(2.9, 3.8, 3.7333333333333334)","(6.5, 8.4, 7.96)","(2.6, 3.1, 3.0406060606060605)"
10-01-2023 18:46:19.430250,"(16.0, 24.0, 20.25)","(6.0, 9.0, 8.444444444444445)","(6.0, 9.2, 8.366666666666665)","(2.9, 3.85, 3.792)","(6.5, 8.4, 8.04)","(2.6, 3.1, 3.0406060606060605)"
