,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:32:13.317552,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 44.5)","(5.5, 8.6, 7.64)","(41.0, 100.0, 81.33333333333334)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:14.702247,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 44.5)","(5.5, 8.6, 7.64)","(41.0, 100.0, 84.0)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:16.123303,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 44.5)","(5.5, 8.6, 7.64)","(41.0, 100.0, 84.0)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:17.554583,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 44.5)","(5.5, 8.6, 7.64)","(41.0, 100.0, 84.0)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:18.941592,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 44.5)","(5.5, 8.6, 7.64)","(41.0, 100.0, 84.0)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:20.327644,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:21.635339,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:22.948269,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:24.322019,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.142857142857143)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:25.721556,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.142857142857143)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:27.099803,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:28.512316,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 80.42857142857143)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:29.998841,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.142857142857143)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:31.696626,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.142857142857143)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:33.318061,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:34.915274,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:36.560195,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:38.055001,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 62.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:39.547389,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:41.019957,"(2.3, 99999, 99990)","(8.0, 12.0, 10.72)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:42.440436,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:43.913179,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:45.358764,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:46.899282,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:48.344463,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:49.711102,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:51.309572,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:52.928141,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:54.553967,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:56.104773,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:57.795366,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:32:59.578655,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:00.960881,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:02.354284,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:03.805629,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:05.313185,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:06.783163,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:08.303911,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.5200000000000005)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:09.819279,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:11.245974,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:12.680362,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:14.155224,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:15.699234,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:17.170110,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:18.584158,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 85.2)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:20.032316,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:21.510286,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:22.949047,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:24.427116,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:25.891802,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 43.0)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:27.356117,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:28.738071,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:30.085644,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:31.426121,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:32.768393,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:34.144068,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:35.760600,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:37.216162,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:38.728708,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:40.302923,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 41.333333333333336)","(5.5, 8.4, 7.828571428571429)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:41.675713,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:43.367615,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:45.002438,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:46.735584,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:48.354704,"(2.3, 99999, 99990)","(8.0, 12.0, 11.0)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:49.947866,"(2.3, 99999, 99990)","(8.0, 12.0, 11.2)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:51.383002,"(2.3, 99999, 99990)","(8.0, 12.0, 11.2)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:52.763247,"(2.3, 99999, 99990)","(8.0, 12.0, 11.2)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:54.224311,"(2.3, 99999, 99990)","(8.0, 12.0, 11.2)","(26.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:55.688665,"(2.3, 99999, 99990)","(8.0, 12.0, 11.490909090909092)","(26.0, 48.0, 46.0)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 76.2)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:57.121397,"(2.3, 99999, 99990)","(8.0, 12.0, 10.7)","(26.0, 48.0, 46.0)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 76.2)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:33:58.603643,"(2.3, 99999, 99990)","(8.0, 12.0, 10.96)","(26.0, 48.0, 46.0)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 76.2)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:00.016320,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 8.228571428571428)","(41.0, 95.0, 70.5)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:01.451538,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 8.6)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:02.948805,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:04.360228,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:05.801687,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 75.4)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:07.218267,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 86.83333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
