,Wheres Our Money,Iam The Joker,Remember Bubbles,Yellow Bow,Blissfull Identity,Power To Bolt,Diesel Don,Shes So Brave,Carramar Kasiano,The Ringmaster
05-01-2023 12:54:58.688541,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:54:59.920870,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:01.073708,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:02.303140,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:03.627053,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:04.906479,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:06.118500,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:07.324552,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:08.502580,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:09.701455,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:11.004315,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:12.467321,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:13.910578,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:15.324348,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:16.620096,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:18.074473,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:19.327794,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:20.607846,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:21.863138,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:23.200168,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:24.809923,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:26.228627,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:27.543142,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:28.797721,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:30.015804,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:31.301024,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:32.517163,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:33.743120,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:34.980195,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:36.147116,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:37.394772,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:38.712809,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:40.170874,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:41.491649,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:42.905693,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:44.387572,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:45.753767,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:47.273058,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:48.652526,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:50.072592,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 118.36363636363637)"
05-01-2023 12:55:51.402512,"(1.9, 3.65, 2.8)","(26.0, 100.0, 53.2)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 17.057142857142857)","(61.0, 220.0, 147.14285714285714)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 147.0)"
05-01-2023 12:55:53.074577,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 100.0, 67.5)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:55:54.397799,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:55:55.657362,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:55:56.961149,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:55:58.486436,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:00.040032,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:01.425565,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:02.964652,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:04.663623,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:06.277392,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:07.724892,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:09.015211,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:10.351446,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:11.866215,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:13.328933,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:14.792249,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:16.273176,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:17.777542,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:19.239084,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:20.681182,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:22.049789,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:23.508081,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:24.814335,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:26.184180,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:27.630092,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:28.953075,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:30.320827,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:31.814609,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:33.304186,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:34.728205,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:36.164768,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
05-01-2023 12:56:37.465775,"(1.9, 3.65, 2.8)","(26.0, 100.0, 48.0)","(71.0, 220.0, 130.0)","(31.0, 110.0, 69.38461538461539)","(11.0, 27.0, 16.942857142857143)","(61.0, 220.0, 171.42857142857142)","(10.0, 16.5, 11.1)","(7.5, 12.0, 10.24)","(2.8, 5.3, 3.58)","(51.0, 210.0, 162.0)"
