,Bedford Estate,Never Dance,Skinny Dip,Attrition,Brazen Kingdom,Cryptic Clue,Hurricane Ketut,Memphis Shadow,Mirroring,Think Rock,Normandy Belle
11-01-2023 14:57:22.279162,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 26.333333333333332)","(2.7, 3.55, 3.4975)","(3.7, 4.1, 4.052)","(31.0, 48.0, 41.333333333333336)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 25.0, 22.0)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:23.809646,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 26.333333333333332)","(2.7, 3.55, 3.4975)","(3.7, 4.1, 4.073770491803279)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 25.0, 22.285714285714285)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:25.503871,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 26.333333333333332)","(2.7, 3.55, 3.4975)","(3.7, 4.1, 4.073770491803279)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 21.75)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:27.223286,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 26.333333333333332)","(2.7, 3.55, 3.4975)","(3.7, 4.1, 4.073770491803279)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 21.75)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:28.924026,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 26.333333333333332)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.093333333333334)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 21.923076923076923)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:30.682199,"(20.0, 27.0, 25.90909090909091)","(26.0, 42.0, 35.5)","(18.0, 29.0, 24.2)","(2.7, 3.55, 3.48)","(3.7, 4.2, 4.0875)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.571428571428571)","(17.0, 24.0, 21.923076923076923)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:32.531964,"(20.0, 27.0, 26.142857142857142)","(26.0, 42.0, 34.57142857142857)","(18.0, 29.0, 24.2)","(2.7, 3.55, 3.48)","(3.7, 4.2, 4.0875)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 21.923076923076923)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:34.129137,"(20.0, 27.0, 26.142857142857142)","(26.0, 42.0, 34.57142857142857)","(18.0, 29.0, 24.2)","(2.7, 3.55, 3.48)","(3.7, 4.2, 4.079746835443038)","(31.0, 48.0, 40.22222222222222)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 21.923076923076923)","(26.0, 36.0, 34.44444444444444)","(11.0, 14.0, 13.25)"
11-01-2023 14:57:35.705477,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.666666666666664)","(18.0, 29.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.2, 4.056451612903226)","(31.0, 48.0, 45.09090909090909)","(10.0, 13.5, 13.26923076923077)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.366666666666667)"
11-01-2023 14:57:37.255549,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.666666666666664)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.056451612903226)","(31.0, 48.0, 45.09090909090909)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.146341463414634)"
11-01-2023 14:57:38.715170,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.666666666666664)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.056451612903226)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:40.133880,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.666666666666664)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.021739130434782)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:41.566884,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.666666666666664)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.030769230769231)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:43.114540,"(20.0, 27.0, 26.684210526315788)","(26.0, 42.0, 38.8421052631579)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.030769230769231)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:44.698883,"(20.0, 27.0, 26.416666666666668)","(26.0, 42.0, 38.8421052631579)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.030769230769231)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:46.279717,"(20.0, 27.0, 26.416666666666668)","(26.0, 42.0, 39.0)","(18.0, 25.0, 23.285714285714285)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.067272727272727)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:47.872546,"(20.0, 27.0, 26.416666666666668)","(26.0, 40.0, 39.0)","(18.0, 25.0, 22.714285714285715)","(2.7, 3.55, 3.48)","(3.7, 4.1, 4.064705882352941)","(31.0, 48.0, 43.2)","(10.0, 13.5, 13.3125)","(7.5, 9.0, 8.8)","(17.0, 24.0, 23.625)","(26.0, 36.0, 34.44444444444444)","(11.0, 13.5, 12.209302325581396)"
11-01-2023 14:57:49.400073,"(20.0, 27.0, 26.46153846153846)","(26.0, 40.0, 39.0)","(18.0, 24.0, 22.5)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.071428571428571)","(31.0, 48.0, 44.0)","(10.0, 13.5, 13.0)","(7.5, 9.0, 8.75)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.0, 12.642857142857142)"
11-01-2023 14:57:50.888228,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.071428571428571)","(31.0, 48.0, 44.0)","(10.0, 13.5, 13.0)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.0, 12.642857142857142)"
11-01-2023 14:57:52.358661,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.069491525423729)","(31.0, 48.0, 44.0)","(10.0, 13.5, 13.0)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.0, 12.642857142857142)"
11-01-2023 14:57:53.759264,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.55, 3.4652777777777777)","(3.7, 4.1, 4.0704918032786885)","(31.0, 48.0, 44.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.0, 12.306818181818182)"
11-01-2023 14:57:55.160063,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.5, 3.4652777777777777)","(3.7, 4.1, 4.0704918032786885)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:57:56.649569,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.5, 3.4652777777777777)","(3.7, 4.1, 4.0704918032786885)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.166666666666666)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:57:58.323256,"(20.0, 27.0, 26.375)","(26.0, 42.0, 39.0)","(18.0, 24.0, 22.8)","(2.7, 3.5, 3.4652777777777777)","(3.7, 4.1, 4.05)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.166666666666666)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:57:59.845121,"(20.0, 27.0, 26.46153846153846)","(26.0, 42.0, 38.608695652173914)","(18.0, 24.0, 22.8)","(2.7, 3.5, 3.511111111111111)","(3.7, 4.1, 4.036)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.4)","(26.0, 34.0, 32.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:58:01.265052,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.608695652173914)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.036)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.5)","(26.0, 34.0, 32.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:58:02.741841,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.036)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.777777777777777)","(17.0, 24.0, 23.5)","(26.0, 34.0, 32.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:58:04.366134,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 3.9615384615384617)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 24.0)","(26.0, 34.0, 32.0)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:58:05.948497,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.511111111111111)","(3.7, 4.1, 4.08125)","(31.0, 48.0, 46.0)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 24.0)","(26.0, 34.0, 31.2)","(11.0, 13.5, 12.287234042553191)"
11-01-2023 14:58:07.619804,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.484375)","(3.7, 4.1, 4.08125)","(31.0, 48.0, 47.25)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 24.0)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.685714285714285)"
11-01-2023 14:58:09.170814,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.0773972602739725)","(31.0, 48.0, 47.25)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 24.0)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:10.653790,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.076428571428571)","(31.0, 48.0, 47.25)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 24.0)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:12.086227,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.53333333333333)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.076428571428571)","(31.0, 48.0, 47.25)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 24.0)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:13.528402,"(20.0, 27.0, 26.375)","(26.0, 42.0, 38.666666666666664)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.0773972602739725)","(31.0, 48.0, 43.654545454545456)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 25.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:14.983918,"(20.0, 25.0, 24.714285714285715)","(26.0, 42.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.0773972602739725)","(31.0, 55.0, 43.654545454545456)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:16.420469,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082812499999999)","(31.0, 55.0, 43.654545454545456)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:17.846351,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082065217391304)","(31.0, 55.0, 43.654545454545456)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:19.258928,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082065217391304)","(31.0, 55.0, 43.654545454545456)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.75)"
11-01-2023 14:58:20.730642,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082065217391304)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:22.152270,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082065217391304)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.277777777777779)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.375)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:23.540747,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.082065217391304)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.166666666666666)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:24.939081,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.1, 4.1248)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.166666666666666)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:26.319354,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.134090909090909)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:27.770555,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.134090909090909)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:29.214099,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.13828125)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:30.630409,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.144117647058823)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:31.976508,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.144117647058823)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:33.286108,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.144117647058823)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.25)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:34.570186,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.8)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.484375)","(3.7, 4.3, 4.144117647058823)","(31.0, 55.0, 44.05263157894737)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(17.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:35.900662,"(20.0, 25.0, 24.5)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.5, 3.532758620689655)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 43.0)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:37.273169,"(20.0, 25.0, 24.142857142857142)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:38.651721,"(20.0, 25.0, 24.142857142857142)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.974358974358974)"
11-01-2023 14:58:39.943039,"(20.0, 25.0, 24.142857142857142)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 13.117647058823529)"
11-01-2023 14:58:41.307232,"(20.0, 25.0, 23.5)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.88888888888889)"
11-01-2023 14:58:42.666413,"(20.0, 25.0, 23.285714285714285)","(26.0, 40.0, 38.4)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.88888888888889)"
11-01-2023 14:58:43.964760,"(20.0, 25.0, 23.285714285714285)","(26.0, 40.0, 36.8)","(18.0, 24.0, 23.0)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.142241379310345)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.0625)","(7.5, 9.0, 8.92)","(18.0, 24.0, 23.1)","(26.0, 36.0, 31.2)","(11.0, 14.0, 12.88888888888889)"
11-01-2023 14:58:45.266834,"(20.0, 23.0, 22.973684210526315)","(26.0, 40.0, 36.8)","(18.0, 24.0, 23.4)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.136144578313253)","(31.0, 55.0, 42.76470588235294)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 36.0, 33.6)","(11.0, 14.0, 12.772727272727273)"
11-01-2023 14:58:46.533112,"(20.0, 23.0, 22.975)","(26.0, 40.0, 36.8)","(18.0, 24.0, 23.4)","(2.7, 3.55, 3.532758620689655)","(3.7, 4.3, 4.136144578313253)","(31.0, 55.0, 39.60377358490566)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 36.0, 33.6)","(11.0, 14.0, 12.772727272727273)"
11-01-2023 14:58:47.882181,"(20.0, 23.0, 22.975)","(26.0, 40.0, 36.5)","(18.0, 24.0, 25.142857142857142)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.136144578313253)","(31.0, 55.0, 39.517857142857146)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 36.0, 34.36363636363636)","(11.0, 14.0, 13.0)"
11-01-2023 14:58:49.215181,"(20.0, 23.0, 22.972972972972972)","(26.0, 40.0, 36.8)","(18.0, 29.0, 25.142857142857142)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.125641025641025)","(31.0, 55.0, 46.57142857142857)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 38.0, 34.36363636363636)","(11.0, 13.5, 13.0)"
11-01-2023 14:58:50.525382,"(20.0, 23.0, 22.972972972972972)","(26.0, 40.0, 36.266666666666666)","(18.0, 29.0, 24.470588235294116)","(2.7, 3.55, 3.5365384615384614)","(3.7, 4.3, 4.113698630136986)","(31.0, 50.0, 44.857142857142854)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 38.0, 34.36363636363636)","(11.0, 13.5, 13.0)"
11-01-2023 14:58:51.768258,"(20.0, 23.0, 22.96969696969697)","(26.0, 40.0, 36.266666666666666)","(18.0, 28.0, 24.470588235294116)","(2.7, 3.55, 3.532758620689655)","(3.7, 4.3, 4.113698630136986)","(31.0, 50.0, 42.0)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 38.0, 34.36363636363636)","(11.0, 13.5, 13.0)"
11-01-2023 14:58:53.025377,"(20.0, 23.0, 22.96969696969697)","(26.0, 40.0, 36.266666666666666)","(18.0, 28.0, 24.470588235294116)","(2.7, 3.55, 3.532758620689655)","(3.7, 4.3, 4.113698630136986)","(31.0, 50.0, 42.0)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.076923076923077)","(26.0, 38.0, 34.36363636363636)","(11.0, 13.5, 13.0)"
11-01-2023 14:58:54.394480,"(20.0, 23.0, 22.96969696969697)","(26.0, 40.0, 36.266666666666666)","(18.0, 28.0, 24.470588235294116)","(2.7, 3.55, 3.532758620689655)","(3.7, 4.3, 4.113698630136986)","(31.0, 50.0, 42.0)","(10.0, 13.5, 13.045454545454545)","(7.5, 9.0, 8.963636363636363)","(18.0, 24.0, 23.071428571428573)","(26.0, 38.0, 34.36363636363636)","(11.0, 13.5, 13.0)"
