,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:04:49.765829,"(6.5, 8.6, 8.443478260869565)","(9.0, 99999, 99990)","(5.0, 5.7, 5.607692307692308)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 86.11111111111111)"
08-01-2023 16:04:51.383043,"(6.5, 8.6, 8.443478260869565)","(9.0, 99999, 99990)","(5.0, 5.7, 5.607692307692308)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 86.11111111111111)"
08-01-2023 16:04:53.014031,"(6.5, 8.6, 8.443478260869565)","(9.0, 99999, 99990)","(5.0, 5.7, 5.607692307692308)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 86.11111111111111)"
08-01-2023 16:04:54.631772,"(6.5, 8.6, 8.443478260869565)","(9.0, 99999, 99990)","(5.0, 5.7, 5.607692307692308)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 86.11111111111111)"
08-01-2023 16:04:56.202460,"(6.5, 8.6, 8.385714285714286)","(9.0, 99999, 99990)","(5.0, 5.7, 5.535)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 85.5)"
08-01-2023 16:04:57.894528,"(6.5, 8.6, 8.385714285714286)","(9.0, 99999, 99990)","(5.0, 5.7, 5.535)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 85.5)"
08-01-2023 16:04:59.408750,"(6.5, 8.6, 8.385714285714286)","(9.0, 99999, 99990)","(5.0, 5.7, 5.535)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 19.916666666666668)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4526315789473685)","(19.0, 30.0, 29.125)","(7.0, 10.0, 8.836363636363636)","(41.0, 95.0, 85.5)"
08-01-2023 16:05:00.884383,"(6.5, 8.6, 8.4125)","(9.0, 99999, 99990)","(5.0, 5.7, 5.535)","(6.5, 9.8, 9.774193548387098)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.456521739130434)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.455172413793103)","(19.0, 30.0, 29.125)","(7.0, 10.0, 9.450000000000001)","(41.0, 95.0, 85.5)"
08-01-2023 16:05:02.372840,"(6.5, 8.6, 8.433333333333334)","(9.0, 99999, 99990)","(5.0, 5.7, 5.5680000000000005)","(6.5, 9.8, 9.714285714285715)","(14.0, 16.0, 15.125)","(21.0, 22.0, 20.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.4525)","(19.0, 30.0, 29.0)","(7.0, 9.8, 9.418181818181818)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:03.870585,"(6.5, 8.6, 8.423529411764706)","(9.0, 99999, 99990)","(5.0, 5.7, 5.5680000000000005)","(6.5, 9.8, 9.714285714285715)","(14.0, 16.0, 15.51388888888889)","(21.0, 22.0, 21.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.425000000000001)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.418181818181818)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:05.584812,"(6.5, 8.6, 8.423529411764706)","(9.0, 99999, 99990)","(5.0, 5.7, 5.5680000000000005)","(6.5, 9.8, 9.714285714285715)","(14.0, 16.0, 15.51388888888889)","(21.0, 24.0, 21.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.425000000000001)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.418181818181818)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:07.208008,"(6.5, 8.6, 8.428571428571429)","(9.0, 99999, 99990)","(5.0, 5.7, 5.5680000000000005)","(6.5, 9.8, 9.714285714285715)","(14.0, 16.0, 15.51388888888889)","(21.0, 24.0, 21.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.425000000000001)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.418181818181818)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:09.438073,"(6.5, 8.6, 8.428571428571429)","(9.0, 99999, 99990)","(5.0, 5.7, 5.5680000000000005)","(6.5, 9.8, 9.714285714285715)","(14.0, 16.0, 15.517241379310345)","(21.0, 24.0, 21.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.425000000000001)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.418181818181818)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:11.102213,"(6.5, 8.6, 8.8)","(9.0, 99999, 99990)","(5.0, 5.7, 5.75)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(21.0, 24.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.433333333333334)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 8.96)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:12.836684,"(6.5, 10.0, 9.466666666666667)","(9.0, 99999, 99990)","(5.0, 5.8, 5.75)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(21.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.433333333333334)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 8.75)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:14.557212,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.75)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.433333333333334)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 8.75)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:16.096581,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.75)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.433333333333334)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 8.96)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:17.540850,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.5, 4.498181818181818)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:19.085800,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:20.525846,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:22.066703,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 9.8, 9.700000000000001)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:23.541257,"(6.5, 9.8, 9.5)","(9.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.644444444444444)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:25.117956,"(6.5, 9.8, 9.125)","(10.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.644444444444444)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:26.826849,"(6.5, 9.8, 9.125)","(10.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.644444444444444)","(14.0, 16.0, 15.517241379310345)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:28.436185,"(6.5, 9.8, 9.125)","(10.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.644444444444444)","(14.0, 16.0, 15.526315789473685)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.50188679245283)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:29.958247,"(6.5, 9.8, 9.125)","(10.0, 99999, 99990)","(5.0, 5.8, 5.764705882352941)","(6.5, 10.0, 9.90857142857143)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 21.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.403773584905661)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.363636363636363)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:31.814258,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.764705882352941)","(6.5, 10.0, 9.90857142857143)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 20.6)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.403773584905661)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.184615384615384)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:33.502284,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.764705882352941)","(6.5, 10.0, 9.90857142857143)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 20.6)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.403773584905661)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 9.184615384615384)","(41.0, 95.0, 81.84615384615385)"
08-01-2023 16:05:35.289928,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.770370370370371)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.507142857142857)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.8, 8.52)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:36.957996,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.770370370370371)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.507142857142857)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.6, 8.938461538461539)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:38.553203,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.770370370370371)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 90.55555555555556)","(3.9, 4.6, 4.507142857142857)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.4, 8.938461538461539)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:40.188838,"(6.5, 9.8, 9.26)","(10.0, 99999, 99990)","(5.0, 5.8, 5.75)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 24.0)","(14.0, 18.5, 16.625)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 32.0, 28.09090909090909)","(7.0, 9.4, 8.938461538461539)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:41.821678,"(6.5, 9.8, 9.440000000000001)","(10.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 23.5)","(14.0, 18.5, 16.76923076923077)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.938461538461539)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:43.444571,"(6.5, 9.8, 9.440000000000001)","(10.0, 99999, 99990)","(5.0, 5.8, 5.699999999999999)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 23.5)","(14.0, 18.5, 16.76923076923077)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 82.72727272727272)"
08-01-2023 16:05:45.047134,"(6.5, 9.8, 8.763636363636364)","(10.0, 99999, 99990)","(5.0, 5.8, 5.78)","(6.5, 10.0, 9.948387096774194)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:46.634204,"(6.5, 9.4, 8.646153846153846)","(10.0, 99999, 99990)","(5.0, 5.9, 5.638709677419355)","(6.5, 10.0, 9.951515151515151)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:48.201885,"(6.5, 9.4, 8.646153846153846)","(10.0, 99999, 99990)","(5.0, 6.0, 5.638709677419355)","(6.5, 10.0, 9.951515151515151)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:49.798526,"(6.5, 9.4, 8.646153846153846)","(10.0, 99999, 99990)","(5.0, 6.0, 5.638709677419355)","(6.5, 10.0, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:51.486315,"(6.5, 9.4, 8.646153846153846)","(10.0, 99999, 99990)","(5.0, 6.0, 5.638709677419355)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 25.0, 24.0)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:53.085446,"(6.5, 9.4, 8.646153846153846)","(10.0, 99999, 99990)","(5.0, 6.0, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 25.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:54.595113,"(6.5, 9.4, 8.175)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:56.081608,"(6.5, 9.4, 8.175)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:57.673172,"(6.5, 9.4, 8.175)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:05:59.347895,"(6.5, 9.4, 8.175)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:01.011632,"(6.5, 9.4, 8.175)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.507142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:03.015567,"(6.5, 9.2, 8.142857142857142)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.833333333333334)","(19.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.294117647058823)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:04.922044,"(6.5, 9.0, 8.142857142857142)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.823529411764707)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.294117647058823)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:06.554859,"(6.5, 9.0, 8.142857142857142)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.823529411764707)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.294117647058823)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:08.196101,"(6.5, 9.0, 8.142857142857142)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.75)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.294117647058823)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:09.876774,"(6.5, 9.0, 8.142857142857142)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.75)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.294117647058823)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:11.553338,"(6.5, 9.0, 8.25)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.75)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.6, 4.257142857142857)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.894736842105264)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:13.210966,"(6.5, 9.0, 8.64)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.441935483870967)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.75)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.3, 4.202547770700637)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.894736842105264)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:14.815791,"(6.5, 9.0, 8.633333333333335)","(10.0, 99999, 99990)","(5.0, 5.9, 5.882352941176471)","(6.5, 10.5, 10.081967213114755)","(14.0, 16.0, 15.555555555555555)","(19.0, 26.0, 24.75)","(14.0, 18.5, 17.375)","(51.0, 95.0, 77.5)","(3.9, 4.3, 4.201176470588235)","(19.0, 30.0, 28.09090909090909)","(7.0, 9.4, 8.511111111111111)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:16.420836,"(6.5, 8.8, 8.863013698630137)","(10.0, 99999, 99990)","(5.0, 5.9, 5.7846153846153845)","(6.5, 11.0, 8.917857142857143)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 18.5, 16.16216216216216)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.6, 8.52)","(41.0, 95.0, 72.5)"
08-01-2023 16:06:18.011582,"(6.5, 9.0, 8.863013698630137)","(10.0, 99999, 99990)","(5.0, 6.0, 5.7846153846153845)","(6.5, 11.0, 9.075)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.16216216216216)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.545454545454547)","(7.0, 9.6, 9.072727272727272)","(41.0, 95.0, 72.5)"
08-01-2023 16:06:19.701899,"(6.5, 9.0, 8.11111111111111)","(10.0, 99999, 99990)","(5.0, 6.0, 5.763380281690141)","(6.5, 10.5, 8.799999999999999)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.236842105263158)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.0)","(7.0, 9.4, 9.142857142857142)","(41.0, 95.0, 72.5)"
08-01-2023 16:06:21.514852,"(6.5, 9.0, 8.0)","(10.0, 99999, 99990)","(5.0, 6.0, 5.763380281690141)","(6.5, 10.0, 8.9)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.16216216216216)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.0)","(7.0, 9.4, 9.142857142857142)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:23.139523,"(6.5, 9.0, 8.0)","(10.0, 99999, 99990)","(5.0, 6.0, 5.763380281690141)","(6.5, 9.8, 8.9)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.16216216216216)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.0)","(7.0, 9.4, 9.142857142857142)","(41.0, 95.0, 68.0)"
