,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
191,"[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 585798), 8.0, 16.5]"
192,"[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 725104), 8.0, 16.5]"
193,"[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 886600), 8.0, 16.5]"
194,"[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 40715), 8.0, 16.5]"
195,"[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 202184), 8.0, 16.5]"
196,"[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 1, 346044), 8.0, 16.5]"
197,"[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 515586), 8.0, 16.5]"
198,"[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 659283), 8.0, 16.5]"
199,"[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 820803), 8.0, 16.5]"
200,"[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 3750), 8.0, 16.5]"
201,"[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 254514), 8.0, 16.5]"
202,"[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 8, 419113), 8.0, 16.5]"
203,"[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 579742), 8.0, 16.5]"
204,"[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 741221), 8.0, 16.5]"
205,"[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 873438), 8.0, 16.5]"
206,"[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 10123), 8.0, 16.5]"
207,"[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 158548), 8.0, 16.5]"
208,"[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 291960), 8.0, 16.5]"
209,"[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 413451), 8.0, 16.5]"
210,"[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 540843), 8.0, 16.5]"
211,"[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 18, 662253), 8.0, 16.5]"
212,"[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 788703), 8.0, 16.5]"
213,"[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 909518), 8.0, 16.5]"
214,"[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 41250), 8.0, 16.5]"
215,"[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 161266), 8.0, 16.5]"
216,"[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 283743), 8.0, 16.5]"
217,"[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 407228), 8.0, 16.5]"
218,"[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 533515), 8.0, 16.5]"
219,"[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 27, 671072), 8.0, 16.5]"
220,"[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 796360), 8.0, 16.5]"
221,"[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 927475), 8.0, 16.5]"
222,"[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 45085), 8.0, 16.5]"
223,"[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 173411), 8.0, 16.5]"
224,"[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 290856), 8.0, 16.5]"
225,"[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 413856), 8.0, 16.5]"
226,"[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 537277), 8.0, 16.5]"
227,"[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 665992), 8.0, 16.5]"
228,"[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 37, 793493), 8.0, 16.5]"
229,"[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 925492), 8.0, 16.5]"
230,"[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 62113), 8.0, 16.5]"
