,Diamond Chipper,Ohoka Torey,Goldstar Linda,Aramoana,Money Bags,Maisey,Culvie Bun,Homebush Honey
08-12-2022 12:52:23.149725,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:24.467502,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:25.976253,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:27.380791,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:29.348403,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:31.033376,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:32.720404,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:34.511592,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:35.901363,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:37.661543,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:39.117126,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:40.508966,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.881666666666667)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 29.927272727272726)"
08-12-2022 12:52:41.856565,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.5, 2.7036363636363636)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 32.0, 19.01818181818182)"
08-12-2022 12:52:43.311427,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.6, 2.7036363636363636)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:44.687927,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.6, 2.7036363636363636)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:46.115444,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.6, 2.65)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:47.675682,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.7, 3.0095652173913043)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:49.087261,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.75, 3.0095652173913043)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:50.456515,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.75, 3.0095652173913043)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:51.839404,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.75, 3.0095652173913043)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:53.282710,"(4.6, 7.2, 6.7)","(12.0, 26.0, 22.72)","(2.45, 3.75, 3.0095652173913043)","(7.0, 17.0, 15.233333333333333)","(4.6, 13.0, 10.99230769230769)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:54.673503,"(4.6, 7.2, 7.357142857142858)","(12.0, 26.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 17.0, 18.8)","(4.6, 13.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:56.035585,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 18.8)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 28.363636363636363)","(10.0, 20.0, 19.01818181818182)"
08-12-2022 12:52:57.403517,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:52:58.794833,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:00.089339,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:01.383988,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:02.657449,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:04.015718,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:05.374932,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:06.724827,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:08.097148,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:09.444881,"(4.6, 8.0, 7.357142857142858)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:10.792457,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:12.197552,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:13.593965,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:14.967754,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:16.368296,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:17.806828,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:19.305356,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:20.834856,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:22.291969,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:23.657266,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:24.963165,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:26.402806,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:27.800367,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:29.174503,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:30.696719,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:32.235491,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:33.661881,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:35.118284,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:36.489476,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:37.844198,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:39.185234,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:40.584547,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:41.977831,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:43.330796,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:44.907440,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:46.342719,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:47.668349,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:48.873574,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:50.150783,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:51.443102,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 11.900000000000002)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:52.794062,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 12.185185185185187)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:54.160774,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 12.185185185185187)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:55.359570,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 12.185185185185187)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:56.616257,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 12.185185185185187)","(12.0, 26.0, 24.2)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:57.922536,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:53:59.114538,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:00.608731,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:01.994768,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:03.286332,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:04.569813,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:05.863193,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:07.265945,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:08.551880,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:09.934281,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.766666666666666)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:11.245034,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:12.479959,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:13.862005,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:15.136007,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
08-12-2022 12:54:16.367446,"(4.6, 8.0, 6.111111111111111)","(12.0, 28.0, 20.114285714285714)","(2.45, 3.75, 3.0095652173913043)","(7.0, 25.0, 19.62857142857143)","(4.6, 14.0, 10.3625)","(12.0, 26.0, 24.545454545454547)","(14.0, 30.0, 27.6875)","(10.0, 20.0, 18.9)"
