,From The Shire,Mr Original,Sonic Groove,Jess Trees,Loveless,Little Hercules,Wheres Eddie
06-01-2023 10:56:17.249921,"(6.5, 8.8, 8.418181818181818)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.5, 4.7)","(13.0, 22.0, 17.846153846153847)","(8.5, 16.0, 14.833333333333334)","(31.0, 150.0, 96.875)","(8.5, 9.8, 9.694736842105264)"
06-01-2023 10:56:18.168793,"(6.5, 8.8, 8.418181818181818)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.5, 4.633333333333334)","(13.0, 22.0, 17.846153846153847)","(8.5, 16.0, 14.833333333333334)","(31.0, 150.0, 96.875)","(8.5, 9.8, 9.694736842105264)"
06-01-2023 10:56:19.147680,"(6.5, 8.8, 8.418181818181818)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.74)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(31.0, 150.0, 96.875)","(8.5, 9.8, 9.773333333333333)"
06-01-2023 10:56:20.085110,"(6.5, 8.8, 7.960000000000001)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.74)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(31.0, 150.0, 96.875)","(8.5, 9.8, 10.905882352941177)"
06-01-2023 10:56:21.059960,"(6.5, 8.8, 7.960000000000001)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.74)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 100.0)","(8.5, 11.0, 10.905882352941177)"
06-01-2023 10:56:22.000960,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.74)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 113.63636363636363)","(8.5, 11.0, 10.905882352941177)"
06-01-2023 10:56:22.888216,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.644)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 113.63636363636363)","(8.5, 11.0, 10.905882352941177)"
06-01-2023 10:56:23.835371,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.644)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 100.0)","(8.0, 11.5, 9.871428571428572)"
06-01-2023 10:56:24.748768,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.4, 4.602857142857143)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 100.0)","(8.0, 11.5, 10.463636363636363)"
06-01-2023 10:56:25.721346,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.3, 4.6000000000000005)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 105.55555555555556)","(8.0, 10.5, 10.05)"
06-01-2023 10:56:26.674451,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.3152941176470585)","(4.2, 5.3, 4.550000000000001)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 100.0)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:27.614212,"(6.5, 8.6, 8.3)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.2, 5.04)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 100.0)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:28.514261,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.2, 4.800000000000001)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 96.66666666666667)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:29.395559,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.2, 4.6461538461538465)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 96.66666666666667)","(8.0, 10.5, 10.05)"
06-01-2023 10:56:30.332844,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.3024999999999998)","(4.2, 5.1, 5.022222222222222)","(13.0, 22.0, 17.6125)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 96.66666666666667)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:31.283699,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.1, 4.729411764705882)","(13.0, 22.0, 17.62857142857143)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 96.66666666666667)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:32.311916,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.1, 4.729411764705882)","(13.0, 22.0, 17.62857142857143)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 96.66666666666667)","(8.0, 10.5, 10.35)"
06-01-2023 10:56:33.288712,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.1, 4.729411764705882)","(13.0, 22.0, 20.8)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.71428571428572)","(8.0, 10.5, 10.866666666666667)"
06-01-2023 10:56:34.233599,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.1, 4.729411764705882)","(13.0, 24.0, 20.8)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.5, 10.866666666666667)"
06-01-2023 10:56:35.256787,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.32, 2.307272727272727)","(4.2, 5.1, 4.607407407407408)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.5, 10.866666666666667)"
06-01-2023 10:56:36.199870,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.3, 2.295)","(4.2, 5.1, 4.607407407407408)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.5, 10.866666666666667)"
06-01-2023 10:56:37.148174,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.3, 2.295)","(4.2, 5.0, 4.933333333333334)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.5, 10.2)"
06-01-2023 10:56:38.118548,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.3, 2.294736842105263)","(4.2, 5.0, 4.9)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:39.099085,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.3, 2.294736842105263)","(4.2, 5.0, 4.9)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:40.041153,"(6.5, 8.6, 8.333333333333332)","(1.9, 2.3, 2.294736842105263)","(4.2, 5.0, 4.9)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:41.054018,"(6.5, 8.6, 8.24)","(1.9, 2.3, 2.294736842105263)","(4.2, 5.0, 4.67)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:42.093402,"(6.5, 8.6, 8.24)","(1.9, 2.32, 2.315)","(4.2, 5.0, 4.67)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:43.050633,"(6.5, 8.6, 8.24)","(1.9, 2.32, 2.3127272727272725)","(4.2, 5.0, 4.67)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 10.00909090909091)"
06-01-2023 10:56:44.000685,"(6.5, 8.6, 8.24)","(1.9, 2.32, 2.3127272727272725)","(4.2, 5.0, 4.67)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.5, 9.8)"
06-01-2023 10:56:44.962524,"(6.5, 8.6, 8.24)","(1.9, 2.32, 2.3127272727272725)","(4.2, 5.0, 4.67)","(13.0, 24.0, 22.22222222222222)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 10.0, 10.9)"
06-01-2023 10:56:45.861147,"(6.5, 8.6, 8.45)","(1.9, 2.32, 2.3127272727272725)","(4.0, 5.1, 4.7)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.0, 10.9)"
06-01-2023 10:56:46.775843,"(6.5, 8.6, 7.96)","(1.9, 2.32, 2.312)","(4.0, 4.9, 4.7)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.0, 10.9)"
06-01-2023 10:56:47.765011,"(6.5, 8.6, 7.96)","(1.9, 2.32, 2.3155555555555556)","(4.0, 4.9, 4.7)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.0, 10.9)"
06-01-2023 10:56:48.729850,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.28)","(4.0, 4.9, 4.800000000000001)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 119.23076923076923)","(8.0, 11.0, 10.9)"
06-01-2023 10:56:49.673279,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.28)","(4.0, 4.9, 4.800000000000001)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 10.84)"
06-01-2023 10:56:50.586945,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.3)","(4.0, 4.9, 4.800000000000001)","(13.0, 24.0, 21.857142857142858)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 10.84)"
06-01-2023 10:56:51.492625,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.29)","(4.0, 4.9, 4.800000000000001)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 10.84)"
06-01-2023 10:56:52.399606,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.29)","(4.0, 5.1, 4.859999999999999)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 10.84)"
06-01-2023 10:56:53.354034,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.29)","(4.0, 5.1, 4.859999999999999)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 10.733333333333334)"
06-01-2023 10:56:54.291151,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.29)","(4.0, 5.2, 4.866666666666666)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 11.0, 9.916666666666668)"
06-01-2023 10:56:55.243947,"(6.5, 8.4, 8.275)","(1.9, 2.32, 2.29)","(4.0, 5.2, 4.977777777777778)","(13.0, 24.0, 22.0)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 115.9090909090909)","(8.0, 10.0, 10.733333333333334)"
06-01-2023 10:56:56.167670,"(6.5, 8.4, 8.275)","(1.9, 2.28, 2.262)","(4.0, 5.2, 4.96)","(13.0, 24.0, 20.75)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 103.125)","(8.0, 11.0, 10.733333333333334)"
06-01-2023 10:56:57.056081,"(6.5, 8.4, 8.275)","(1.9, 2.28, 2.262)","(4.0, 5.2, 4.96)","(13.0, 24.0, 20.75)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 103.125)","(8.0, 11.0, 10.733333333333334)"
06-01-2023 10:56:57.955045,"(6.5, 8.4, 8.275)","(1.9, 2.28, 2.262)","(4.0, 5.2, 5.04)","(13.0, 24.0, 20.75)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 103.125)","(8.0, 11.0, 10.733333333333334)"
06-01-2023 10:56:58.841082,"(6.5, 8.4, 8.275)","(1.9, 2.26, 2.2466666666666666)","(4.0, 5.2, 5.04)","(13.0, 24.0, 20.75)","(8.5, 16.0, 14.833333333333334)","(41.0, 150.0, 129.16666666666669)","(8.0, 11.0, 10.733333333333334)"
06-01-2023 10:56:59.772627,"(6.5, 8.4, 8.275)","(1.9, 2.26, 2.1933333333333334)","(4.0, 5.2, 5.12)","(13.0, 24.0, 21.214285714285715)","(8.5, 16.0, 15.3)","(41.0, 140.0, 129.16666666666669)","(8.0, 11.0, 9.96)"
06-01-2023 10:57:00.693689,"(6.5, 8.6, 7.96)","(1.9, 2.28, 2.168)","(4.0, 4.8, 4.264285714285714)","(13.0, 24.0, 21.833333333333332)","(8.5, 16.0, 15.3)","(41.0, 140.0, 129.16666666666669)","(8.0, 10.0, 10.65)"
06-01-2023 10:57:01.639282,"(6.5, 8.6, 8.2)","(1.9, 2.26, 2.1725000000000003)","(4.0, 5.2, 4.942857142857143)","(13.0, 23.0, 19.944444444444443)","(8.5, 16.0, 13.727272727272727)","(41.0, 140.0, 129.16666666666669)","(8.0, 11.0, 10.8)"
06-01-2023 10:57:02.526182,"(6.5, 8.6, 8.054545454545455)","(1.9, 2.26, 2.151111111111111)","(4.0, 5.1, 5.027272727272727)","(13.0, 23.0, 19.944444444444443)","(8.5, 16.0, 13.727272727272727)","(41.0, 140.0, 129.16666666666669)","(8.0, 11.0, 10.8)"
06-01-2023 10:57:03.489639,"(6.5, 8.6, 8.0)","(1.9, 2.26, 2.151111111111111)","(4.0, 5.1, 5.027272727272727)","(13.0, 23.0, 19.944444444444443)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 11.0, 10.8)"
06-01-2023 10:57:04.413406,"(6.5, 8.6, 8.0)","(1.9, 2.26, 2.19)","(4.0, 5.1, 4.925)","(13.0, 23.0, 19.944444444444443)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 11.0, 10.09090909090909)"
06-01-2023 10:57:05.410599,"(6.5, 8.6, 8.0)","(1.9, 2.24, 2.1588679245283022)","(4.0, 5.1, 5.058333333333333)","(13.0, 17.5, 14.590909090909092)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 10.5, 10.09090909090909)"
06-01-2023 10:57:06.385331,"(6.5, 8.8, 7.92)","(1.9, 2.24, 2.154)","(4.0, 5.1, 5.05)","(13.0, 17.5, 14.590909090909092)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 10.5, 10.09090909090909)"
06-01-2023 10:57:07.418673,"(6.5, 8.8, 7.883333333333333)","(1.9, 2.24, 2.1588679245283022)","(4.0, 5.1, 5.05)","(13.0, 17.5, 14.590909090909092)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 10.5, 10.09090909090909)"
06-01-2023 10:57:08.374441,"(6.5, 8.8, 7.883333333333333)","(1.9, 2.24, 2.1588679245283022)","(4.0, 5.1, 5.05)","(13.0, 17.5, 14.590909090909092)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 129.16666666666669)","(8.0, 10.5, 10.09090909090909)"
06-01-2023 10:57:09.299807,"(6.5, 8.8, 7.883333333333333)","(1.9, 2.24, 2.1728125)","(4.0, 5.3, 4.871428571428571)","(13.0, 17.5, 14.523255813953488)","(8.5, 16.0, 13.619047619047619)","(41.0, 140.0, 98.4375)","(8.0, 10.5, 10.636363636363637)"
06-01-2023 10:57:10.232368,"(6.5, 8.8, 8.088888888888889)","(1.9, 2.26, 2.2199999999999998)","(4.0, 5.4, 5.0)","(13.0, 17.5, 14.210526315789474)","(8.5, 13.0, 10.65625)","(41.0, 150.0, 98.4375)","(8.0, 11.5, 10.727272727272728)"
06-01-2023 10:57:11.120096,"(6.5, 8.8, 7.953846153846154)","(1.9, 2.36, 2.335257731958763)","(4.0, 5.4, 4.859999999999999)","(13.0, 17.0, 16.7)","(8.5, 12.5, 11.833333333333334)","(41.0, 150.0, 98.4375)","(8.0, 11.5, 10.666666666666666)"
06-01-2023 10:57:12.035018,"(6.5, 9.0, 8.1)","(1.9, 2.36, 2.3450299401197605)","(4.0, 5.4, 4.859999999999999)","(13.0, 17.0, 16.666666666666668)","(8.5, 12.5, 11.642857142857142)","(41.0, 150.0, 98.4375)","(8.0, 11.5, 10.666666666666666)"
06-01-2023 10:57:12.985671,"(6.5, 9.0, 8.1)","(1.9, 2.36, 2.3305882352941176)","(4.0, 5.4, 4.846153846153846)","(13.0, 17.0, 16.666666666666668)","(8.5, 12.5, 11.3)","(41.0, 150.0, 98.4375)","(8.0, 11.5, 10.8)"
06-01-2023 10:57:13.938263,"(6.5, 9.0, 8.1)","(1.9, 2.38, 2.337647058823529)","(4.0, 5.3, 4.8625)","(13.0, 17.0, 16.666666666666668)","(8.5, 12.5, 11.3)","(41.0, 150.0, 98.4375)","(8.0, 11.0, 8.7125)"
06-01-2023 10:57:14.857510,"(6.5, 9.0, 8.1)","(1.9, 2.38, 2.337647058823529)","(4.0, 5.3, 4.821739130434782)","(13.0, 17.0, 16.7)","(8.5, 12.5, 11.5)","(41.0, 150.0, 86.36363636363636)","(8.0, 9.8, 8.95)"
06-01-2023 10:57:15.791231,"(6.5, 9.0, 8.25)","(1.95, 2.4, 2.3473684210526313)","(4.0, 5.3, 4.817857142857143)","(13.0, 17.0, 16.76923076923077)","(8.0, 12.5, 11.5)","(41.0, 150.0, 86.36363636363636)","(8.0, 9.2, 8.95)"
06-01-2023 10:57:16.751749,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.902941176470588)","(13.0, 17.0, 16.785714285714285)","(8.0, 12.5, 11.535714285714286)","(41.0, 150.0, 86.36363636363636)","(8.0, 9.2, 8.899999999999999)"
06-01-2023 10:57:17.671088,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.944736842105263)","(13.0, 17.0, 16.785714285714285)","(8.0, 12.5, 11.535714285714286)","(41.0, 150.0, 120.0)","(8.0, 9.2, 8.83076923076923)"
06-01-2023 10:57:18.648584,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.970731707317073)","(13.0, 17.0, 16.863636363636363)","(8.0, 12.5, 10.416666666666666)","(41.0, 140.0, 120.0)","(8.0, 9.2, 9.054545454545455)"
06-01-2023 10:57:19.602397,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.948648648648648)","(13.0, 17.0, 16.863636363636363)","(8.0, 12.5, 10.416666666666666)","(41.0, 140.0, 120.0)","(8.0, 9.2, 9.083333333333332)"
06-01-2023 10:57:20.616146,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.878125)","(13.0, 17.0, 16.863636363636363)","(8.0, 12.5, 10.416666666666666)","(41.0, 140.0, 120.0)","(8.0, 9.2, 9.083333333333332)"
06-01-2023 10:57:21.655160,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.878125)","(13.0, 17.0, 16.863636363636363)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.2, 8.954545454545455)"
06-01-2023 10:57:22.731963,"(6.5, 9.0, 8.25)","(1.95, 2.38, 2.368)","(4.0, 5.3, 4.878125)","(13.0, 17.0, 16.863636363636363)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:23.748795,"(6.5, 9.0, 8.25)","(1.95, 2.4, 2.389010989010989)","(4.0, 5.3, 4.878125)","(13.0, 17.0, 15.4)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:24.725092,"(6.5, 9.0, 8.25)","(1.95, 2.48, 2.473333333333333)","(4.0, 5.3, 4.817857142857143)","(13.0, 17.0, 15.666666666666666)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:25.693609,"(6.5, 9.0, 8.25)","(1.95, 2.52, 2.48)","(4.0, 5.2, 4.844444444444444)","(13.0, 17.0, 15.295454545454545)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.97391304347826)"
06-01-2023 10:57:26.632321,"(6.5, 9.0, 8.25)","(1.95, 2.54, 2.513333333333333)","(4.0, 5.2, 4.8374999999999995)","(13.0, 17.0, 15.571428571428571)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:27.554439,"(6.5, 8.0, 6.917482517482517)","(1.95, 2.58, 2.546666666666667)","(4.0, 5.2, 4.858823529411764)","(13.0, 17.0, 15.928571428571429)","(8.0, 12.5, 11.5)","(41.0, 140.0, 120.0)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:28.465151,"(6.5, 7.6, 7.511111111111111)","(1.95, 2.6, 2.555555555555556)","(4.0, 5.2, 4.716129032258065)","(13.0, 17.0, 15.928571428571429)","(8.0, 12.5, 11.5)","(41.0, 140.0, 112.5)","(8.0, 9.0, 8.96)"
06-01-2023 10:57:29.411579,"(6.5, 7.4, 7.3500000000000005)","(1.95, 2.56, 2.5314285714285716)","(4.0, 5.2, 4.716129032258065)","(13.0, 17.0, 16.583333333333332)","(8.0, 12.5, 11.5)","(41.0, 140.0, 121.66666666666666)","(8.0, 9.0, 8.96)"
06-01-2023 10:57:30.357079,"(6.5, 7.4, 7.325)","(1.95, 2.56, 2.5412500000000002)","(4.0, 5.2, 4.716129032258065)","(13.0, 17.0, 16.583333333333332)","(8.0, 12.5, 11.375)","(41.0, 140.0, 121.66666666666666)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:31.312242,"(6.5, 7.4, 7.325)","(1.95, 2.56, 2.536923076923077)","(4.0, 5.2, 4.813793103448275)","(13.0, 17.0, 16.583333333333332)","(8.0, 12.5, 11.375)","(41.0, 140.0, 121.66666666666666)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:32.305992,"(6.5, 7.4, 7.325)","(1.95, 2.56, 2.5300000000000002)","(4.0, 5.2, 4.851282051282051)","(13.0, 17.0, 14.682481751824817)","(8.0, 12.5, 11.477272727272727)","(41.0, 140.0, 121.66666666666666)","(8.0, 9.0, 8.99047619047619)"
06-01-2023 10:57:33.287234,"(6.5, 7.4, 7.325)","(1.95, 2.56, 2.533333333333333)","(4.0, 5.2, 4.876190476190476)","(13.0, 17.5, 14.718978102189782)","(8.0, 12.5, 11.362068965517242)","(41.0, 140.0, 90.9090909090909)","(8.0, 9.0, 8.97391304347826)"
06-01-2023 10:57:34.206311,"(6.0, 7.4, 7.325)","(2.0, 2.56, 2.533333333333333)","(4.0, 5.1, 4.883333333333333)","(13.0, 17.5, 14.872413793103448)","(7.5, 12.5, 11.277777777777779)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.97391304347826)"
06-01-2023 10:57:35.114201,"(6.0, 7.4, 7.325)","(2.0, 2.64, 2.5933333333333333)","(4.0, 5.1, 4.7153846153846155)","(13.0, 17.5, 14.872413793103448)","(7.5, 12.5, 11.277777777777779)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.992)"
06-01-2023 10:57:36.084595,"(6.0, 7.4, 7.28)","(2.0, 2.62, 2.6044444444444443)","(4.0, 5.1, 4.7153846153846155)","(13.0, 17.5, 14.872413793103448)","(7.5, 12.0, 11.714285714285714)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.96)"
06-01-2023 10:57:37.040153,"(6.0, 7.4, 7.28)","(2.0, 2.6, 2.5700000000000003)","(4.0, 5.1, 4.811538461538461)","(13.0, 17.0, 16.545454545454547)","(7.5, 12.0, 11.384615384615385)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.96551724137931)"
06-01-2023 10:57:38.028387,"(6.0, 7.4, 7.28)","(2.0, 2.6, 2.596923076923077)","(4.0, 5.1, 4.7153846153846155)","(13.0, 17.0, 16.545454545454547)","(7.5, 12.0, 11.86046511627907)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.9)"
06-01-2023 10:57:38.978218,"(6.0, 7.4, 7.28)","(2.0, 2.6, 2.598095238095238)","(4.0, 5.1, 4.714814814814815)","(13.0, 17.0, 16.545454545454547)","(7.5, 12.0, 11.86046511627907)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.92)"
06-01-2023 10:57:39.951990,"(6.0, 7.4, 7.28)","(2.0, 2.6, 2.5982608695652174)","(4.0, 5.1, 4.714814814814815)","(13.0, 17.0, 16.545454545454547)","(7.5, 12.0, 9.933333333333334)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 8.95)"
06-01-2023 10:57:40.867227,"(6.0, 7.4, 7.345454545454546)","(2.0, 2.62, 2.5853333333333333)","(4.0, 5.1, 4.796969696969697)","(13.0, 17.0, 16.545454545454547)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.0, 9.25)"
06-01-2023 10:57:41.799661,"(6.0, 7.6, 7.163636363636363)","(2.0, 2.62, 2.5885714285714285)","(4.0, 5.0, 4.91)","(13.0, 17.0, 16.09090909090909)","(7.5, 10.5, 10.015384615384615)","(51.0, 150.0, 90.9090909090909)","(7.5, 9.4, 9.1)"
06-01-2023 10:57:42.718490,"(6.0, 7.4, 7.16)","(2.0, 2.68, 2.595)","(4.0, 5.0, 4.8961538461538465)","(13.0, 17.0, 15.636363636363637)","(7.5, 10.5, 10.015384615384615)","(51.0, 150.0, 95.83333333333333)","(7.5, 9.2, 9.28)"
06-01-2023 10:57:43.683155,"(6.0, 7.2, 6.993103448275862)","(2.05, 2.66, 2.6133333333333333)","(4.0, 5.0, 4.882608695652174)","(13.0, 17.0, 15.636363636363637)","(7.5, 10.5, 9.959999999999999)","(51.0, 150.0, 95.45454545454545)","(7.5, 9.6, 9.16)"
06-01-2023 10:57:44.624354,"(6.0, 7.2, 6.993103448275862)","(2.05, 2.66, 2.625)","(4.0, 5.0, 4.82)","(13.0, 17.0, 15.636363636363637)","(7.5, 10.5, 9.959999999999999)","(51.0, 150.0, 100.0)","(7.5, 9.2, 9.337499999999999)"
06-01-2023 10:57:45.629976,"(6.0, 7.2, 6.993103448275862)","(2.05, 2.66, 2.63)","(4.0, 5.0, 4.82)","(13.0, 17.0, 15.75)","(7.5, 10.5, 9.857142857142858)","(51.0, 150.0, 100.0)","(7.5, 9.6, 9.383333333333333)"
