,Autumn Doll,Cab Fare Home,Tinker Yvonne,Foxtrot Tango,Zaras Princess,Blue Tick Maya
07-01-2023 20:55:51.555500,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.1, 4.011764705882353)","(6.0, 7.2, 7.113043478260869)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.9, 4.742857142857143)","(2.6, 3.1, 3.0582417582417585)"
07-01-2023 20:55:52.490044,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.1, 4.045945945945946)","(6.0, 7.2, 7.02)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.8, 4.742857142857143)","(2.6, 3.1, 3.0582417582417585)"
07-01-2023 20:55:53.424699,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.062222222222222)","(6.0, 7.2, 7.0)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.8, 4.725)","(2.6, 3.1, 3.047222222222222)"
07-01-2023 20:55:54.408977,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.0590909090909095)","(6.0, 7.2, 7.0)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.8, 4.725)","(2.6, 3.1, 3.072857142857143)"
07-01-2023 20:55:55.449287,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.07027027027027)","(6.0, 7.2, 7.0)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.8, 4.725)","(2.6, 3.15, 3.0708333333333333)"
07-01-2023 20:55:56.451727,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.067532467532468)","(6.0, 7.2, 6.937931034482759)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.8, 4.642857142857142)","(2.6, 3.15, 3.0769230769230766)"
07-01-2023 20:55:57.416237,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.067532467532468)","(6.0, 7.0, 6.822222222222222)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.9, 4.74)","(2.6, 3.15, 3.1045454545454545)"
07-01-2023 20:55:58.388137,"(14.0, 32.0, 30.70967741935484)","(3.5, 4.2, 4.07027027027027)","(6.0, 7.0, 6.977142857142857)","(11.0, 22.0, 21.142857142857142)","(4.4, 4.9, 4.760869565217392)","(2.6, 3.15, 3.1045454545454545)"
07-01-2023 20:55:59.321989,"(14.0, 32.0, 30.78787878787879)","(3.5, 4.2, 4.07027027027027)","(6.0, 7.0, 6.969230769230769)","(11.0, 22.0, 21.666666666666668)","(4.4, 4.9, 4.762162162162162)","(2.6, 3.15, 3.127173913043478)"
07-01-2023 20:56:00.280845,"(14.0, 32.0, 30.620689655172413)","(3.5, 4.5, 4.293478260869565)","(6.0, 7.0, 6.96734693877551)","(11.0, 22.0, 21.36842105263158)","(4.4, 4.9, 4.673333333333334)","(2.6, 3.15, 2.9438978494623655)"
07-01-2023 20:56:01.261256,"(14.0, 32.0, 30.666666666666668)","(3.5, 4.4, 4.357142857142858)","(6.0, 7.0, 6.906666666666666)","(11.0, 22.0, 21.523809523809526)","(4.4, 4.7, 4.6625)","(2.6, 2.96, 2.9308056872037915)"
07-01-2023 20:56:02.217194,"(14.0, 32.0, 31.076923076923077)","(3.5, 4.5, 4.493333333333333)","(6.0, 7.0, 6.906666666666666)","(11.0, 22.0, 21.444444444444443)","(4.4, 4.8, 4.6625)","(2.6, 2.96, 2.9308056872037915)"
07-01-2023 20:56:03.174900,"(14.0, 32.0, 31.076923076923077)","(3.5, 4.6, 4.562962962962962)","(6.0, 7.0, 6.906666666666666)","(11.0, 22.0, 21.444444444444443)","(4.4, 4.8, 4.652631578947368)","(2.6, 2.96, 2.9543718592964825)"
07-01-2023 20:56:04.171282,"(14.0, 32.0, 31.076923076923077)","(3.5, 4.6, 4.5)","(6.0, 7.0, 6.882051282051282)","(11.0, 22.0, 21.41176470588235)","(4.4, 4.8, 4.652631578947368)","(2.6, 2.96, 2.979036144578313)"
07-01-2023 20:56:05.110215,"(14.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.49811320754717)","(6.0, 7.0, 6.8930232558139535)","(11.0, 22.0, 21.41176470588235)","(4.4, 4.8, 4.6625)","(2.6, 2.98, 3.036363636363636)"
07-01-2023 20:56:06.069660,"(14.0, 32.0, 31.11111111111111)","(3.5, 4.6, 4.4772727272727275)","(6.0, 7.0, 6.8930232558139535)","(11.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.609090909090909)","(2.6, 3.05, 3.06)"
07-01-2023 20:56:07.079107,"(14.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.4772727272727275)","(6.0, 7.0, 6.846666666666667)","(11.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.609090909090909)","(2.6, 3.1, 2.95839590443686)"
07-01-2023 20:56:08.033323,"(14.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.562962962962962)","(6.0, 7.0, 6.883544303797469)","(11.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.596969696969697)","(2.6, 2.96, 3.0362886597938146)"
07-01-2023 20:56:08.969766,"(14.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.559090909090909)","(6.0, 7.0, 6.84927536231884)","(11.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.609090909090909)","(2.6, 3.1, 2.996486486486486)"
07-01-2023 20:56:09.957393,"(14.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.504347826086956)","(6.0, 7.0, 6.838888888888889)","(11.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.609090909090909)","(2.6, 3.05, 3.0083783783783784)"
07-01-2023 20:56:10.938208,"(16.0, 32.0, 31.47826086956522)","(3.5, 4.6, 4.452307692307692)","(6.0, 7.0, 6.838888888888889)","(11.0, 22.0, 21.09090909090909)","(4.4, 4.7, 4.58235294117647)","(2.6, 3.05, 2.977692307692308)"
07-01-2023 20:56:11.931866,"(16.0, 36.0, 34.666666666666664)","(3.5, 4.6, 4.487058823529412)","(6.0, 7.0, 6.860869565217391)","(11.0, 22.0, 21.272727272727273)","(4.4, 4.7, 4.58235294117647)","(2.6, 3.0, 2.9235573122529646)"
07-01-2023 20:56:12.924707,"(16.0, 42.0, 35.63636363636363)","(3.5, 4.6, 4.498947368421053)","(6.0, 7.0, 6.851612903225806)","(11.0, 22.0, 20.666666666666668)","(4.4, 4.7, 4.610526315789474)","(2.6, 2.96, 2.8241466854724964)"
07-01-2023 20:56:13.877347,"(16.0, 40.0, 38.2)","(3.5, 4.6, 4.503296703296703)","(6.0, 7.2, 6.967741935483871)","(11.0, 22.0, 20.666666666666668)","(4.4, 4.8, 4.676923076923077)","(2.6, 2.96, 2.8349090909090906)"
07-01-2023 20:56:14.792465,"(16.0, 38.0, 37.5)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.4, 7.3047619047619055)","(11.0, 22.0, 20.88)","(4.4, 4.7, 4.676923076923077)","(2.6, 2.88, 2.798)"
07-01-2023 20:56:15.664217,"(16.0, 38.0, 37.5)","(3.5, 4.6, 4.52051282051282)","(6.0, 7.6, 7.406896551724138)","(11.0, 22.0, 20.88)","(4.4, 4.7, 4.676923076923077)","(2.6, 2.86, 2.7936363636363635)"
07-01-2023 20:56:16.572136,"(16.0, 42.0, 36.666666666666664)","(3.5, 4.6, 4.52051282051282)","(6.0, 7.6, 7.393548387096774)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.6875)","(2.6, 2.84, 2.7936363636363635)"
07-01-2023 20:56:17.577562,"(16.0, 42.0, 36.76923076923077)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.393548387096774)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.745)","(2.6, 2.82, 2.7293023255813953)"
07-01-2023 20:56:18.508953,"(16.0, 42.0, 36.76923076923077)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.393548387096774)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.745)","(2.6, 2.78, 2.7458536585365856)"
07-01-2023 20:56:19.455436,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.4, 7.303703703703704)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.745)","(2.6, 2.84, 2.7498113207547172)"
07-01-2023 20:56:20.347407,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.52051282051282)","(6.0, 7.6, 7.4222222222222225)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.739130434782608)","(2.6, 2.82, 2.7498113207547172)"
07-01-2023 20:56:21.200710,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.52051282051282)","(6.0, 7.6, 7.411764705882353)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.726666666666667)","(2.6, 2.82, 2.763333333333333)"
07-01-2023 20:56:22.127345,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.52051282051282)","(6.0, 7.6, 7.3538461538461535)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.726666666666667)","(2.6, 2.8, 2.7114285714285713)"
07-01-2023 20:56:23.110838,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.3538461538461535)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.726666666666667)","(2.6, 2.8, 2.708085106382979)"
07-01-2023 20:56:24.085242,"(16.0, 42.0, 36.0)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.3538461538461535)","(11.0, 22.0, 20.933333333333334)","(4.4, 4.8, 4.76)","(2.6, 2.8, 2.7479999999999998)"
07-01-2023 20:56:25.039029,"(16.0, 42.0, 34.484848484848484)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.458823529411765)","(11.0, 22.0, 21.2)","(4.4, 4.9, 4.800000000000001)","(2.6, 2.76, 2.6940350877192984)"
07-01-2023 20:56:25.921734,"(16.0, 40.0, 37.53846153846154)","(3.5, 4.6, 4.527027027027027)","(6.0, 7.6, 7.517241379310344)","(11.0, 22.0, 21.2)","(4.4, 4.9, 4.800000000000001)","(2.6, 2.76, 2.726666666666667)"
07-01-2023 20:56:26.791655,"(16.0, 32.0, 31.333333333333332)","(3.5, 4.6, 4.530769230769231)","(6.0, 7.6, 7.5058823529411764)","(11.0, 22.0, 21.2)","(4.4, 4.9, 4.880645161290323)","(2.6, 2.74, 2.68149377593361)"
07-01-2023 20:56:27.721884,"(16.0, 32.0, 31.0)","(3.5, 4.7, 4.556)","(6.0, 7.6, 7.530434782608696)","(11.0, 22.0, 21.2)","(4.4, 5.0, 4.957142857142857)","(2.6, 2.74, 2.715135135135135)"
07-01-2023 20:56:28.666354,"(16.0, 32.0, 31.0)","(3.5, 4.7, 4.598245614035088)","(6.0, 7.6, 7.531914893617021)","(11.0, 22.0, 21.2)","(4.4, 5.0, 4.973684210526316)","(2.6, 2.72, 2.685)"
07-01-2023 20:56:29.641898,"(16.0, 32.0, 30.444444444444443)","(3.5, 4.7, 4.665909090909091)","(6.0, 7.6, 7.56551724137931)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.0, 4.996969696969697)","(2.6, 2.7, 2.668)"
07-01-2023 20:56:30.569922,"(16.0, 32.0, 30.444444444444443)","(3.5, 4.7, 4.673684210526316)","(6.0, 7.6, 7.56551724137931)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.0777777777777775)","(2.6, 2.7, 2.6774358974358976)"
07-01-2023 20:56:31.428789,"(16.0, 32.0, 30.444444444444443)","(3.5, 4.7, 4.673684210526316)","(6.0, 7.6, 7.56551724137931)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.0777777777777775)","(2.6, 2.7, 2.6774358974358976)"
07-01-2023 20:56:32.308028,"(16.0, 32.0, 30.444444444444443)","(3.5, 4.7, 4.673684210526316)","(6.0, 7.6, 7.544444444444444)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.0055555555555555)","(2.6, 2.7, 2.6643243243243244)"
07-01-2023 20:56:33.229915,"(16.0, 32.0, 30.4)","(3.5, 4.7, 4.673684210526316)","(6.0, 7.6, 7.544444444444444)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 4.986666666666666)","(2.6, 2.7, 2.665263157894737)"
07-01-2023 20:56:34.184930,"(16.0, 32.0, 30.0)","(3.5, 4.7, 4.674137931034482)","(6.0, 7.6, 7.5473684210526315)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.004)","(2.6, 2.68, 2.6637037037037037)"
07-01-2023 20:56:35.143242,"(16.0, 32.0, 29.083333333333332)","(3.5, 4.8, 4.790322580645161)","(6.0, 7.8, 7.5600000000000005)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.004)","(2.6, 2.66, 2.640865800865801)"
07-01-2023 20:56:36.070613,"(16.0, 32.0, 29.25)","(3.5, 4.9, 4.86764705882353)","(6.0, 7.8, 7.533333333333333)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 5.003703703703704)","(2.6, 2.64, 2.6222222222222222)"
07-01-2023 20:56:36.938343,"(16.0, 32.0, 29.25)","(3.5, 5.0, 4.931914893617021)","(6.0, 7.8, 7.488888888888889)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 4.956)","(2.6, 2.6, 2.598723404255319)"
07-01-2023 20:56:37.832886,"(16.0, 32.0, 29.38095238095238)","(3.5, 5.0, 4.96)","(6.0, 7.8, 7.5)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 4.975)","(2.6, 2.58, 2.5608163265306123)"
07-01-2023 20:56:38.813117,"(16.0, 32.0, 29.38095238095238)","(3.5, 5.0, 4.992592592592593)","(6.0, 7.8, 7.5)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.0, 4.96)","(2.6, 2.6, 2.561639344262295)"
07-01-2023 20:56:39.744625,"(16.0, 32.0, 29.38095238095238)","(3.5, 5.0, 4.990322580645161)","(6.0, 7.8, 7.50909090909091)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.0, 4.95925925925926)","(2.6, 2.58, 2.541904761904762)"
07-01-2023 20:56:40.714233,"(16.0, 32.0, 29.38095238095238)","(3.5, 5.1, 5.086206896551724)","(6.0, 7.8, 7.5)","(11.0, 22.0, 21.555555555555557)","(4.4, 5.1, 4.946153846153846)","(2.6, 2.58, 2.5232714617169374)"
07-01-2023 20:56:41.585715,"(17.0, 32.0, 29.38095238095238)","(3.4, 5.1, 5.061111111111111)","(6.0, 7.8, 7.5)","(13.0, 22.0, 21.555555555555557)","(4.4, 5.0, 4.946153846153846)","(2.6, 2.58, 2.5423809523809524)"
07-01-2023 20:56:42.465613,"(17.0, 32.0, 29.38095238095238)","(3.4, 5.1, 5.089655172413793)","(6.0, 7.8, 7.490322580645161)","(13.0, 22.0, 21.555555555555557)","(4.4, 5.1, 4.975)","(2.6, 2.56, 2.797377049180328)"
07-01-2023 20:56:43.435438,"(17.0, 29.0, 27.0)","(3.4, 5.0, 4.974675324675324)","(6.0, 7.2, 7.1842364532019705)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.9, 4.786363636363636)","(2.5, 2.82, 2.835384615384615)"
07-01-2023 20:56:44.387512,"(19.0, 29.0, 27.5)","(3.5, 4.9, 4.88344827586207)","(6.0, 7.2, 7.1842364532019705)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.8, 4.786363636363636)","(2.5, 2.84, 2.8058907363420427)"
07-01-2023 20:56:45.409909,"(19.0, 29.0, 27.5)","(3.5, 4.9, 4.876388888888889)","(6.0, 7.2, 7.187939698492462)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.8, 4.66)","(2.5, 2.88, 2.810311111111111)"
07-01-2023 20:56:46.289343,"(19.0, 29.0, 27.0)","(3.5, 4.9, 4.8941605839416065)","(6.0, 7.2, 7.197927461139897)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.7, 4.68)","(2.5, 2.88, 2.8311627906976744)"
07-01-2023 20:56:47.147044,"(19.0, 28.0, 26.5)","(3.5, 4.9, 4.887323943661972)","(6.0, 7.2, 7.191780821917808)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.7, 4.68)","(2.5, 2.86, 2.8288442211055274)"
07-01-2023 20:56:48.033023,"(19.0, 29.0, 25.444444444444443)","(3.5, 5.0, 4.964238410596026)","(6.0, 7.2, 7.182278481012658)","(13.0, 21.0, 20.166666666666668)","(4.4, 4.7, 4.65)","(2.5, 2.9, 2.827272727272727)"
07-01-2023 20:56:48.970559,"(19.0, 28.0, 26.5)","(3.5, 5.0, 4.883333333333333)","(6.0, 7.2, 7.190728476821192)","(13.0, 21.0, 20.285714285714285)","(4.4, 4.7, 4.65)","(2.5, 2.9, 2.8228571428571425)"
07-01-2023 20:56:49.965706,"(19.0, 29.0, 25.363636363636363)","(3.5, 5.0, 4.9222222222222225)","(6.0, 7.2, 7.197222222222222)","(13.0, 21.0, 20.285714285714285)","(4.4, 4.7, 4.65)","(2.5, 2.84, 2.7988636363636363)"
07-01-2023 20:56:50.902277,"(19.0, 29.0, 25.363636363636363)","(3.5, 5.1, 5.035714285714286)","(6.0, 7.2, 7.197222222222222)","(13.0, 21.0, 20.285714285714285)","(4.4, 4.7, 4.65)","(2.5, 2.82, 2.7431578947368425)"
07-01-2023 20:56:51.795466,"(19.0, 29.0, 25.363636363636363)","(3.5, 5.1, 5.01)","(6.0, 7.2, 7.197202797202797)","(13.0, 21.0, 20.285714285714285)","(4.4, 4.7, 4.65)","(2.5, 2.76, 2.7431578947368425)"
07-01-2023 20:56:52.649804,"(19.0, 29.0, 25.363636363636363)","(3.5, 5.1, 5.0027027027027025)","(6.0, 7.4, 7.310344827586207)","(13.0, 22.0, 20.307692307692307)","(4.4, 4.8, 4.721739130434782)","(2.5, 2.74, 2.6834146341463416)"
07-01-2023 20:56:53.615730,"(19.0, 29.0, 25.5)","(3.5, 5.1, 5.057142857142857)","(6.0, 7.6, 7.339130434782609)","(13.0, 22.0, 21.23076923076923)","(4.4, 4.8, 4.745)","(2.5, 2.72, 2.666666666666667)"
07-01-2023 20:56:54.573697,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.12)","(6.0, 7.4, 7.391666666666667)","(13.0, 22.0, 21.545454545454547)","(4.4, 4.8, 4.6692307692307695)","(2.5, 2.7, 2.7359999999999998)"
07-01-2023 20:56:55.572519,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.076190476190476)","(6.0, 7.4, 7.364285714285715)","(13.0, 22.0, 21.5)","(4.4, 4.7, 4.640909090909091)","(2.5, 2.76, 2.799067357512953)"
07-01-2023 20:56:56.520514,"(19.0, 28.0, 27.5)","(3.5, 5.1, 5.05)","(6.0, 7.4, 7.364285714285715)","(13.0, 22.0, 21.5)","(4.4, 4.7, 4.652941176470589)","(2.5, 2.8, 2.799904043865661)"
07-01-2023 20:56:57.417517,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.1, 5.005)","(6.0, 7.4, 7.364705882352942)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.652941176470589)","(2.5, 2.8, 2.810243902439024)"
07-01-2023 20:56:58.282814,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.1, 4.966666666666667)","(6.0, 7.4, 7.351807228915663)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.603225806451613)","(2.5, 2.82, 2.8085714285714283)"
07-01-2023 20:56:59.234789,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.1, 5.017241379310345)","(6.0, 7.4, 7.351807228915663)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.635)","(2.5, 2.82, 2.743931623931624)"
07-01-2023 20:57:00.218352,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.1, 5.069999999999999)","(6.0, 7.4, 7.351807228915663)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.7, 4.72)","(2.5, 2.78, 2.7212244897959184)"
07-01-2023 20:57:01.183513,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.1230769230769235)","(6.0, 7.4, 7.331818181818182)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.8, 4.693333333333333)","(2.5, 2.74, 2.6934615384615386)"
07-01-2023 20:57:02.096789,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.1066666666666665)","(6.0, 7.4, 7.33757225433526)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.8, 4.697297297297297)","(2.5, 2.7, 2.683568281938326)"
07-01-2023 20:57:02.964981,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.1066666666666665)","(6.0, 7.4, 7.349700598802396)","(13.0, 22.0, 21.166666666666668)","(4.4, 4.8, 4.697297297297297)","(2.5, 2.74, 2.6981818181818182)"
07-01-2023 20:57:03.833205,"(19.0, 29.0, 26.666666666666668)","(3.5, 5.2, 5.1066666666666665)","(6.0, 7.4, 7.349700598802396)","(13.0, 24.0, 22.4)","(4.4, 4.8, 4.697297297297297)","(2.5, 2.72, 2.693)"
07-01-2023 20:57:04.797635,"(19.0, 29.0, 25.5)","(3.5, 5.2, 5.1066666666666665)","(6.0, 7.4, 7.349700598802396)","(13.0, 24.0, 22.181818181818183)","(4.4, 4.8, 4.697297297297297)","(2.5, 2.72, 2.6885245901639347)"
07-01-2023 20:57:05.752451,"(19.0, 29.0, 26.846153846153847)","(3.5, 5.2, 5.1066666666666665)","(6.0, 7.4, 7.349700598802396)","(13.0, 24.0, 22.181818181818183)","(4.4, 4.8, 4.720833333333333)","(2.5, 2.72, 2.694545454545455)"
07-01-2023 20:57:06.769735,"(19.0, 29.0, 26.846153846153847)","(3.5, 5.2, 5.138461538461538)","(6.0, 7.4, 7.34375)","(13.0, 24.0, 22.181818181818183)","(4.4, 4.8, 4.661111111111111)","(2.5, 2.7, 2.680377358490566)"
07-01-2023 20:57:07.692721,"(19.0, 29.0, 26.846153846153847)","(3.5, 5.2, 5.155555555555556)","(6.0, 7.4, 7.34375)","(13.0, 24.0, 22.181818181818183)","(4.4, 4.7, 4.699999999999999)","(2.5, 2.7, 2.680377358490566)"
07-01-2023 20:57:08.599994,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.155555555555556)","(6.0, 7.6, 7.448648648648648)","(15.0, 24.0, 22.181818181818183)","(4.2, 4.8, 4.699999999999999)","(2.4, 2.7, 2.6420853080568723)"
07-01-2023 20:57:09.475414,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.158823529411765)","(6.0, 7.6, 7.46)","(15.0, 24.0, 22.133333333333333)","(4.2, 4.8, 4.703030303030303)","(2.4, 2.68, 2.6469333333333336)"
07-01-2023 20:57:10.369899,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.158823529411765)","(6.0, 7.8, 7.633333333333334)","(15.0, 24.0, 22.181818181818183)","(4.2, 4.8, 4.703030303030303)","(2.4, 2.66, 2.6446315789473687)"
07-01-2023 20:57:11.364758,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.158823529411765)","(6.0, 7.8, 7.624390243902439)","(15.0, 24.0, 22.181818181818183)","(4.2, 4.8, 4.681481481481481)","(2.4, 2.66, 2.6562962962962966)"
07-01-2023 20:57:12.348274,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.158823529411765)","(6.0, 7.8, 7.63)","(15.0, 24.0, 22.181818181818183)","(4.2, 4.8, 4.657142857142857)","(2.4, 2.66, 2.6562962962962966)"
07-01-2023 20:57:13.316072,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.2, 5.168181818181818)","(6.0, 7.8, 7.692307692307692)","(15.0, 24.0, 22.181818181818183)","(4.2, 4.8, 4.685714285714285)","(2.4, 2.62, 2.6169032258064515)"
07-01-2023 20:57:14.220108,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.3, 5.2043478260869565)","(6.0, 8.0, 7.79047619047619)","(15.0, 24.0, 22.133333333333333)","(4.2, 4.8, 4.685714285714285)","(2.4, 2.62, 2.630740740740741)"
07-01-2023 20:57:15.051031,"(19.0, 29.0, 26.846153846153847)","(3.7, 5.3, 5.2043478260869565)","(6.0, 8.0, 7.766666666666667)","(15.0, 24.0, 22.133333333333333)","(4.2, 4.8, 4.654545454545454)","(2.4, 2.64, 2.630740740740741)"
07-01-2023 20:57:15.985097,"(19.0, 29.0, 24.636363636363637)","(3.7, 5.1, 5.07391304347826)","(6.0, 7.6, 7.466666666666667)","(15.0, 23.0, 20.6)","(4.2, 4.6, 4.558695652173913)","(2.4, 2.9, 2.906095238095238)"
07-01-2023 20:57:16.985836,"(19.0, 28.0, 27.166666666666668)","(3.7, 5.1, 5.02)","(6.0, 7.4, 7.32)","(15.0, 22.0, 20.8)","(4.2, 4.6, 4.466666666666667)","(2.4, 2.92, 2.8990160427807488)"
07-01-2023 20:57:17.992584,"(19.0, 28.0, 25.307692307692307)","(3.7, 5.1, 5.0)","(6.0, 7.6, 7.304347826086957)","(15.0, 22.0, 20.8)","(4.2, 4.5, 4.45945945945946)","(2.4, 2.9, 2.9178266494178526)"
07-01-2023 20:57:18.972505,"(19.0, 28.0, 23.833333333333332)","(3.7, 5.1, 4.984615384615385)","(6.0, 7.6, 7.304347826086957)","(15.0, 22.0, 20.8)","(4.2, 4.5, 4.5)","(2.4, 2.92, 2.898698481561822)"
07-01-2023 20:57:19.895024,"(19.0, 28.0, 23.833333333333332)","(3.7, 5.1, 4.957142857142857)","(6.0, 7.6, 7.39047619047619)","(15.0, 22.0, 20.8)","(4.2, 4.6, 4.5)","(2.4, 2.9, 2.9344516129032256)"
07-01-2023 20:57:20.753407,"(19.0, 28.0, 23.833333333333332)","(3.7, 5.1, 4.957142857142857)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.8)","(4.2, 4.6, 4.5)","(2.4, 2.94, 2.9344516129032256)"
07-01-2023 20:57:21.723430,"(19.0, 28.0, 23.833333333333332)","(3.7, 5.1, 4.957142857142857)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.63157894736842)","(4.2, 4.6, 4.493617021276596)","(2.4, 2.9, 2.898285714285714)"
07-01-2023 20:57:22.662811,"(19.0, 28.0, 23.833333333333332)","(3.7, 5.1, 4.957142857142857)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.63157894736842)","(4.2, 4.6, 4.488)","(2.4, 2.9, 2.9111627906976745)"
07-01-2023 20:57:23.675808,"(19.0, 28.0, 23.666666666666668)","(3.7, 5.1, 4.946153846153846)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.63157894736842)","(4.2, 4.6, 4.52156862745098)","(2.45, 2.94, 2.9130434782608696)"
07-01-2023 20:57:24.582985,"(19.0, 28.0, 23.666666666666668)","(3.7, 4.9, 4.877777777777778)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.63157894736842)","(4.2, 4.6, 4.52156862745098)","(2.45, 2.94, 2.88036262906069)"
07-01-2023 20:57:25.476864,"(19.0, 28.0, 23.666666666666668)","(3.7, 4.9, 4.877777777777778)","(6.0, 7.4, 7.366666666666667)","(15.0, 22.0, 20.705882352941178)","(4.2, 4.6, 4.52156862745098)","(2.45, 2.92, 3.030681818181818)"
07-01-2023 20:57:26.344516,"(19.0, 28.0, 23.41176470588235)","(3.7, 5.1, 4.925)","(6.0, 7.4, 7.300000000000001)","(15.0, 22.0, 20.428571428571427)","(4.2, 4.6, 4.491891891891892)","(2.45, 3.05, 2.9299999999999997)"
07-01-2023 20:57:27.252104,"(19.0, 28.0, 26.142857142857142)","(3.7, 5.0, 4.895)","(6.0, 7.4, 7.2700000000000005)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.4459459459459465)","(2.45, 2.96, 2.9312)"
