,Debs Baby,White Snake,Sketchy Zara,Walking On Fire,White Ticket,Super Keen,Kaidee Dixie,Arrogant Suzy
12-01-2023 16:44:47.583039,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.69)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:48.949032,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:50.239765,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:51.592969,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:52.856325,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:54.049365,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:55.171024,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:56.437691,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:57.987117,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.072222222222222)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:44:59.531274,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 58.8)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:00.867030,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 58.8)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:02.188987,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.716666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:03.416196,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.716666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:04.635862,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:06.321690,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:08.298713,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:09.621078,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:11.202936,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:12.577816,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.111111111111111)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:14.059738,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.927777777777778)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:15.565045,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.935135135135135)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:16.890569,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.935135135135135)","(26.0, 80.0, 74.6)","(21.0, 70.0, 43.333333333333336)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:18.205915,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.15)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.09090909090909)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:19.519613,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.15)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.09090909090909)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:21.019708,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.15)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.09090909090909)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:22.456314,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.15)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:23.879368,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.15)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:25.239257,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:26.714977,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:28.101172,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:29.281406,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:30.511797,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:31.809130,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:33.224908,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:34.651825,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:36.004714,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4125)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:37.506117,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.786363636363636)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:38.713135,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.786363636363636)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:40.054437,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:41.444941,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:42.753327,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:44.135204,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:45.498883,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:46.847999,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.404545454545454)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:48.257071,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.470833333333333)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:49.442636,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.470833333333333)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:50.595528,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:51.726024,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:52.919009,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:54.128501,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:55.284176,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:56.522620,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:57.868429,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:45:59.238791,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:00.641195,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:01.892214,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:03.141426,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.266666666666667)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:04.451353,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:05.875988,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:07.404315,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:08.927562,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:10.425805,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:11.745979,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:13.145540,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:14.449943,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:15.792144,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:17.143030,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.344444444444444)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:18.422892,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.558333333333334)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:19.658120,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.558333333333334)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:20.922525,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.558333333333334)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:22.246403,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4222222222222225)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:23.375435,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.4222222222222225)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:24.565982,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.5636363636363635)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:25.942112,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.5636363636363635)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:27.159880,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.5636363636363635)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:28.444904,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.5636363636363635)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:29.661400,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:30.920874,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:32.025663,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:33.194088,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:34.987053,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
12-01-2023 16:46:36.287933,"(16.0, 44.0, 24.714285714285715)","(3.3, 5.2, 4.627272727272727)","(26.0, 80.0, 74.6)","(21.0, 70.0, 35.81818181818181)","(21.0, 70.0, 44.93333333333334)","(1.4, 1.95, 1.542)","(11.0, 24.0, 23.46938775510204)","(71.0, 590.0, 276.1538461538462)"
