,Watching You Dream,Testarudo,The Black Assassin,Crime Dont Pay,Jaccka Lucas Nz,Dream Copy,Dressed In Gold Nz,Flashlight Dancer,Western Ron
09-01-2023 16:43:19.623224,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 17.833333333333332)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 1.97, 1.7837288135593221)"
09-01-2023 16:43:20.764710,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 17.833333333333332)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:22.029262,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:23.298291,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:24.566607,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:25.989389,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 24.15)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:27.371009,"(101.0, 220.0, 198.33333333333334)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 75.0, 25.65)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:28.758117,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 90.0, 25.65)","(1.7, 2.0, 1.7837288135593221)"
09-01-2023 16:43:30.049144,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 90.0, 25.65)","(1.7, 2.0, 1.7883333333333333)"
09-01-2023 16:43:31.294881,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 90.0, 25.65)","(1.7, 1.98, 1.7883333333333333)"
09-01-2023 16:43:32.717518,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 90.0, 25.65)","(1.7, 1.98, 1.7883333333333333)"
09-01-2023 16:43:33.849702,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 90.0, 27.285714285714285)","(1.7, 1.98, 1.818)"
09-01-2023 16:43:34.887427,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 112.3076923076923)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:36.037076,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:37.198498,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:38.730322,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:39.941096,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:41.173267,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.818)"
09-01-2023 16:43:42.395092,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 160.0, 84.0)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.97, 1.7837288135593221)"
09-01-2023 16:43:43.520969,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 150.0, 60.85714285714286)","(14.0, 32.0, 16.7)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 2.0, 1.78875)"
09-01-2023 16:43:44.587882,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 32.0, 20.0)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.99, 1.78875)"
09-01-2023 16:43:45.601075,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 32.0, 20.0)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.99, 1.78875)"
09-01-2023 16:43:46.643506,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 32.0, 28.1875)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.99, 1.8934)"
09-01-2023 16:43:47.689874,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 30.0, 28.1875)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.99, 1.8934)"
09-01-2023 16:43:48.794180,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 28.0, 21.333333333333336)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.956969696969697)"
09-01-2023 16:43:49.812964,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 27.0, 22.81818181818182)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.956969696969697)"
09-01-2023 16:43:50.940927,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 23.666666666666668)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.956969696969697)"
09-01-2023 16:43:51.995804,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 21.625)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.9538461538461538)"
09-01-2023 16:43:53.079339,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 21.625)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.9553846153846153)"
09-01-2023 16:43:54.254615,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 21.625)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 1.98, 1.8786046511627907)"
09-01-2023 16:43:55.623731,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 21.0)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 2.0, 1.852542372881356)"
09-01-2023 16:43:56.902193,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 22.153846153846153)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 2.0, 1.852542372881356)"
09-01-2023 16:43:58.092761,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 26.0, 23.11111111111111)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 2.0, 1.852542372881356)"
09-01-2023 16:43:59.506382,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 24.0, 21.6)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 25.333333333333332)","(1.7, 2.0, 1.852542372881356)"
09-01-2023 16:44:00.846584,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 23.0, 20.307692307692307)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 31.2)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:02.206963,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 23.0, 20.307692307692307)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 52.888888888888886)","(1.7, 2.0, 1.9112941176470588)"
09-01-2023 16:44:03.385931,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 23.0, 20.307692307692307)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 26.666666666666668)","(1.7, 2.0, 1.9118987341772151)"
09-01-2023 16:44:04.647585,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 23.0, 20.307692307692307)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 43.07692307692307)","(1.7, 2.0, 1.9118987341772151)"
09-01-2023 16:44:05.808568,"(101.0, 220.0, 152.5)","(101.0, 130.0, 105.0)","(41.0, 130.0, 74.0)","(14.0, 23.0, 20.307692307692307)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 27.555555555555557)","(1.7, 2.0, 1.9182051282051282)"
09-01-2023 16:44:07.093287,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 74.0)","(14.0, 23.0, 19.11111111111111)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 27.555555555555557)","(1.7, 2.0, 1.9182051282051282)"
09-01-2023 16:44:08.278711,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 74.0)","(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 32.54545454545455)","(1.7, 2.0, 1.9159420289855071)"
09-01-2023 16:44:09.574607,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 74.0)","(14.0, 22.0, 18.333333333333332)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 32.54545454545455)","(1.7, 2.0, 1.9033333333333333)"
09-01-2023 16:44:10.977247,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 74.0)","(14.0, 22.0, 18.923076923076923)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 42.714285714285715)","(1.7, 2.0, 1.9182051282051282)"
09-01-2023 16:44:12.108265,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 74.0)","(14.0, 22.0, 18.923076923076923)","(21.0, 99999, 99990)","(81.0, 140.0, 118.57142857142857)","(2.05, 99999, 99990)","(17.0, 80.0, 37.25)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:13.297236,"(101.0, 220.0, 152.5)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 58.333333333333336)","(14.0, 22.0, 18.666666666666668)","(21.0, 99999, 99990)","(81.0, 140.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 80.0, 60.142857142857146)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:14.633207,"(101.0, 210.0, 126.66666666666666)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.23076923076923)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 60.81818181818182)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:15.777467,"(101.0, 210.0, 126.66666666666666)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.23076923076923)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 60.81818181818182)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:16.982391,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 14.88888888888889)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 60.81818181818182)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:18.214053,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 18.470588235294116)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 55.5)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:19.411048,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 18.470588235294116)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 55.5)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:20.545312,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 15.777777777777779)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 62.0)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:21.706208,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 15.777777777777779)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 57.666666666666664)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:22.778640,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 18.941176470588236)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 57.666666666666664)","(1.7, 2.0, 1.9000000000000001)"
09-01-2023 16:44:23.951511,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 18.941176470588236)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 57.666666666666664)","(1.7, 2.0, 1.9000000000000001)"
09-01-2023 16:44:25.088107,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 18.941176470588236)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 62.0)","(1.7, 2.0, 1.876969696969697)"
09-01-2023 16:44:26.255382,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 16.666666666666668)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.876969696969697)"
09-01-2023 16:44:27.364001,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.25)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.876969696969697)"
09-01-2023 16:44:28.502785,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.25)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8857575757575757)"
09-01-2023 16:44:29.706262,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.25)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8857575757575757)"
09-01-2023 16:44:30.835954,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 120.0, 58.333333333333336)","(14.0, 22.0, 19.25)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8857575757575757)"
09-01-2023 16:44:31.990671,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 60.0)","(14.0, 22.0, 20.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8945454545454545)"
09-01-2023 16:44:33.259810,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 60.0)","(14.0, 22.0, 20.1)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8972151898734178)"
09-01-2023 16:44:34.418597,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 60.0)","(14.0, 21.0, 20.1)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8972151898734178)"
09-01-2023 16:44:35.543223,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 60.0)","(14.0, 21.0, 20.1)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8972151898734178)"
09-01-2023 16:44:36.657632,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 130.0, 60.0)","(14.0, 21.0, 20.1)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8985)"
09-01-2023 16:44:37.750114,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 180.0, 79.5)","(14.0, 21.0, 20.1)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9045569620253164)"
09-01-2023 16:44:38.874879,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 87.33333333333334)","(14.0, 21.0, 19.26923076923077)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9118987341772151)"
09-01-2023 16:44:39.926803,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 87.33333333333334)","(14.0, 20.0, 19.3)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9192405063291138)"
09-01-2023 16:44:40.990629,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 87.33333333333334)","(14.0, 20.0, 19.3)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9192405063291138)"
09-01-2023 16:44:42.046350,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 87.33333333333334)","(14.0, 20.0, 19.3)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9192405063291138)"
09-01-2023 16:44:43.106921,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 77.0)","(14.0, 20.0, 19.3)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9256410256410255)"
09-01-2023 16:44:44.211774,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 77.0)","(14.0, 20.0, 19.772727272727273)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9182051282051282)"
09-01-2023 16:44:45.306578,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 77.0)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.9055813953488372)"
09-01-2023 16:44:46.484706,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 77.0)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8788059701492539)"
09-01-2023 16:44:47.616785,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 170.0, 77.0)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8788059701492539)"
09-01-2023 16:44:48.737121,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 200.0, 71.66666666666667)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8573770491803279)"
09-01-2023 16:44:49.895885,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 200.0, 71.66666666666667)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8623728813559324)"
09-01-2023 16:44:51.032395,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 200.0, 71.66666666666667)","(14.0, 21.0, 17.5)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8623728813559324)"
09-01-2023 16:44:52.120551,"(101.0, 200.0, 123.33333333333334)","(101.0, 130.0, 121.66666666666667)","(41.0, 190.0, 94.0)","(14.0, 21.0, 18.0)","(21.0, 99999, 99990)","(81.0, 130.0, 111.42857142857143)","(2.05, 99999, 99990)","(17.0, 75.0, 36.75)","(1.7, 2.0, 1.8820338983050846)"
