,Mt View Dodger,Starters King,Cailahs Crew,Storm Raptor,Sazan Bale,Mighty Tuscany,Soda Jazzy,Stress Test
626,"[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 33, 583019), 3.0, 3.8]"
627,"[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 34, 724000), 3.0, 3.8]"
628,"[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 35, 853868), 3.0, 3.8]"
629,"[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 36, 981861), 3.0, 3.8]"
630,"[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 38, 125471), 3.0, 3.8]"
631,"[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 39, 268352), 3.0, 3.8]"
632,"[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 40, 402573), 3.0, 3.8]"
633,"[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 2.1, 3.5]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 41, 540334), 3.0, 3.8]"
634,"[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 42, 669610), 3.0, 3.8]"
635,"[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 43, 831760), 3.0, 3.8]"
636,"[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 45, 2436), 3.0, 3.7]"
637,"[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 46, 168661), 3.0, 3.6]"
638,"[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 47, 302954), 3.0, 3.6]"
639,"[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 48, 449430), 3.0, 3.6]"
640,"[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 49, 581553), 3.0, 3.6]"
641,"[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 50, 710582), 3.0, 3.6]"
642,"[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 51, 849355), 3.0, 3.6]"
643,"[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 52, 978986), 3.0, 3.6]"
644,"[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 54, 128603), 3.0, 3.6]"
645,"[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 55, 265249), 3.0, 3.6]"
646,"[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 2.1, 3.3]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 56, 399333), 3.0, 3.6]"
647,"[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 2.1, 3.3]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 57, 527508), 3.0, 3.6]"
648,"[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 2.1, 3.3]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 58, 674407), 3.0, 3.6]"
649,"[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 2.1, 3.3]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 59, 813155), 3.0, 3.5]"
650,"[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 2.1, 3.3]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 36, 0, 945172), 3.0, 3.5]"
651,"[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 36, 2, 112295), 3.0, 3.45]"
652,"[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 3, 243124), 3.0, 3.35]"
653,"[datetime.datetime(2022, 11, 28, 16, 36, 4, 394311), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 16, 36, 4, 395311), 3.0, 3.25]"
654,"[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 5, 526443), 3.0, 3.15]"
655,"[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 6, 654458), 3.0, 3.1]"
656,"[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 7, 783676), 3.0, 3.0]"
657,"[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 8, 940427), 3.0, 2.98]"
658,"[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 10, 90111), 3.0, 2.98]"
659,"[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 11, 261111), 3.0, 2.98]"
660,"[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 12, 421035), 3.0, 3.0]"
661,"[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 13, 597786), 3.0, 3.0]"
662,"[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 14, 729168), 3.0, 3.0]"
663,"[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 15, 856210), 3.0, 2.98]"
664,"[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 16, 991214), 3.0, 3.0]"
665,"[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 2.1, 3.25]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 16, 36, 18, 139127), 3.0, 3.0]"
