,Gold On Black,But It Pours,Be My Express,Cosmic Franky,Lucky Bundy,Key Bon,Sketchy In By,Never Forgotten
04-01-2023 12:12:54.396740,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:12:55.405356,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:12:56.394596,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:12:57.385591,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:12:58.378794,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:12:59.394203,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:00.499517,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:01.506705,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:02.500666,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:03.609319,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:04.634135,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:05.685244,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:06.830841,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:07.938169,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:09.009293,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:10.003901,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:11.036148,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:12.062570,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:13.096895,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:14.129469,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:15.115663,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:16.132597,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:17.174829,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:18.168752,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:19.174159,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:20.182112,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:21.213548,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:22.235715,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:23.281107,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:24.421518,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:25.445387,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:26.502185,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:27.471296,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:28.474736,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:29.416040,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:30.358219,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:31.337144,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:32.346767,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:33.351045,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:34.328452,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:35.324347,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:36.308537,"(1.95, 3.15, 2.938157894736842)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:37.325548,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:38.386915,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:39.405692,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:40.434051,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:41.526437,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:42.589206,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:43.639348,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:44.646825,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:45.688286,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:46.747753,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:47.777182,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:48.813705,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:49.843729,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:50.872732,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:51.859069,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:52.875238,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:53.935025,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:54.977482,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:56.011182,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:57.046029,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:58.076322,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:13:59.134307,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:00.233064,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:01.280429,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:02.296316,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:03.343334,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:04.377444,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:05.338996,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:06.351909,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:07.329993,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:08.315427,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:09.342251,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:10.302940,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:11.257374,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:12.336427,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:13.484591,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:14.617718,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:15.656608,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:16.782593,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:17.992634,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:14:19.045591,"(1.95, 3.15, 2.7427083333333333)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.4, 4.816666666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
