,Oldrik Bale,Reiko Oreo,Claretown Ryan,Raving Icon,Aston Houston,Nalani Bale,Aston Tenge,Spring Bjorn
06-01-2023 16:06:55.833394,"(4.0, 4.4, 4.275)","(3.9, 4.3, 3.976923076923077)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:06:56.988989,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:06:58.147214,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:06:59.242585,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:00.281554,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:01.341968,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:02.370932,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 12.1)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:03.506042,"(4.0, 4.4, 4.275)","(3.9, 4.2, 4.036363636363636)","(9.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:04.665245,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:05.747535,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:06.813785,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:07.924132,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:08.952875,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:09.974295,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 14.977272727272727)"
06-01-2023 16:07:11.087053,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.2)"
06-01-2023 16:07:12.141447,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.2)"
06-01-2023 16:07:13.330317,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.2)"
06-01-2023 16:07:14.439151,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:15.490883,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:16.514179,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:17.617116,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:18.700601,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:19.816886,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:20.857527,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:21.952381,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:22.972153,"(3.9, 4.4, 4.275)","(3.8, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(13.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.0, 8.0, 7.4)","(8.5, 16.0, 15.25)"
06-01-2023 16:07:24.014923,"(3.8, 4.4, 4.323076923076924)","(3.7, 4.2, 4.036363636363636)","(10.0, 14.5, 11.98)","(14.0, 21.0, 19.115384615384617)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.5, 8.0, 7.4)","(9.0, 16.0, 15.25)"
06-01-2023 16:07:25.037162,"(3.8, 4.4, 4.325925925925926)","(3.7, 4.2, 4.036363636363636)","(10.0, 14.5, 12.75)","(14.0, 21.0, 18.375)","(7.5, 12.0, 10.863157894736842)","(6.5, 8.6, 7.933333333333334)","(5.5, 8.0, 7.4)","(9.0, 16.0, 15.25)"
06-01-2023 16:07:26.146883,"(3.8, 4.4, 4.325925925925926)","(3.7, 4.2, 4.036363636363636)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.256756756756758)","(7.5, 12.0, 11.01)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.142857142857142)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:27.287757,"(3.8, 4.4, 4.316666666666667)","(3.7, 4.2, 3.99375)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.375)","(7.5, 12.0, 11.1)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.142857142857142)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:28.513565,"(3.8, 4.4, 4.347368421052632)","(3.7, 4.2, 3.99375)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.375)","(7.5, 12.0, 11.25)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.142857142857142)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:29.664135,"(3.8, 4.4, 4.344444444444445)","(3.7, 4.2, 3.99375)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.29032258064516)","(7.5, 12.0, 11.307692307692308)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.107692307692307)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:30.723775,"(3.8, 4.4, 4.344444444444445)","(3.7, 4.2, 3.99375)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.29032258064516)","(7.5, 12.0, 11.307692307692308)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.08421052631579)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:31.772995,"(3.8, 4.4, 4.344444444444445)","(3.7, 4.2, 3.99375)","(10.0, 14.5, 12.963414634146341)","(14.0, 21.0, 18.29032258064516)","(7.5, 12.0, 11.307692307692308)","(6.5, 8.6, 7.838095238095238)","(5.5, 8.0, 7.209090909090909)","(9.0, 16.0, 15.637931034482758)"
06-01-2023 16:07:32.818968,"(3.8, 4.4, 4.257142857142857)","(3.7, 4.2, 3.99375)","(10.0, 14.0, 13.5)","(14.0, 21.0, 18.29032258064516)","(7.5, 12.0, 11.4375)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.041379310344827)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:33.889117,"(3.8, 4.4, 4.257142857142857)","(3.7, 4.2, 3.98)","(10.0, 14.0, 13.5)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.65)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.0)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:34.943405,"(3.8, 4.4, 4.316666666666667)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.75)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.0)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:36.008406,"(3.8, 4.4, 4.257142857142857)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.75)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.0)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:37.053952,"(3.8, 4.4, 4.316666666666667)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.75)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.0)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:38.143644,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.75)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.0)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:39.227304,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 10.75)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.976470588235294)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:40.276527,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.583333333333334)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.976470588235294)","(9.0, 16.0, 15.65)"
06-01-2023 16:07:41.347683,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.986111111111111)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.583333333333334)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.976470588235294)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:42.480979,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.9433333333333334)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.976470588235294)","(9.0, 16.0, 15.73076923076923)"
06-01-2023 16:07:43.570254,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.9433333333333334)","(10.0, 14.0, 12.75)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.976470588235294)","(9.0, 16.0, 15.73076923076923)"
06-01-2023 16:07:44.719979,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.946153846153846)","(10.0, 14.0, 12.970588235294118)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.022222222222222)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:45.862233,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.946153846153846)","(10.0, 14.0, 12.962962962962964)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.022222222222222)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:47.035554,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.946153846153846)","(10.0, 14.0, 12.962962962962964)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.022222222222222)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:48.030428,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.923684210526316)","(10.0, 14.0, 12.962962962962964)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.022222222222222)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:49.027146,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.923684210526316)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 7.022222222222222)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:50.074147,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.923684210526316)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.8, 6.894117647058823)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:51.144953,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 3.946153846153846)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.894117647058823)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:52.279524,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.946153846153846)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.180555555555557)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.88)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:53.403042,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 4.035)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.445945945945947)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.8999999999999995)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:54.460834,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.2, 4.0075)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 18.445945945945947)","(7.5, 12.0, 11.673913043478262)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.842105263157895)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:55.600249,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 4.032608695652174)","(10.0, 14.0, 13.243243243243244)","(14.0, 21.0, 19.166666666666668)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.842105263157895)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:56.722886,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.3, 4.082758620689655)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 19.166666666666668)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.842105263157895)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:57.754063,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.3, 4.0910714285714285)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.214285714285715)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.842105263157895)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:58.898816,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.3, 4.027631578947369)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.214285714285715)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.842105263157895)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:07:59.966388,"(3.8, 4.4, 4.233333333333333)","(3.7, 4.3, 3.932)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.125)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.933333333333333)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:01.075767,"(3.8, 4.4, 4.218181818181819)","(3.7, 4.2, 4.0)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.125)","(7.5, 12.0, 11.666666666666666)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:02.129044,"(3.8, 4.5, 4.230508474576271)","(3.7, 4.2, 4.0)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 12.0, 12.428571428571429)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:03.230964,"(3.8, 4.5, 4.205882352941177)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.578947368421053)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:04.265007,"(3.8, 4.5, 4.205882352941177)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:05.457907,"(3.8, 4.5, 4.232142857142858)","(3.7, 4.2, 3.9375)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:06.612076,"(3.8, 4.4, 4.300000000000001)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:07.759339,"(3.8, 4.4, 4.3090909090909095)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:08.904999,"(3.8, 4.4, 4.3375)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:10.040077,"(3.8, 4.4, 4.323076923076924)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:11.190142,"(3.8, 4.4, 4.3375)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:12.232018,"(3.8, 4.4, 4.300000000000001)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:13.231837,"(3.8, 4.4, 4.333333333333334)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.243243243243244)","(14.0, 20.0, 18.6)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.838095238095238)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:14.268405,"(3.8, 4.4, 4.3500000000000005)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.681818181818182)"
06-01-2023 16:08:15.411538,"(3.8, 4.5, 4.314814814814815)","(3.7, 4.2, 3.9520833333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.578947368421053)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.933333333333333)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:16.538592,"(3.8, 4.5, 4.314814814814815)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:17.658712,"(3.8, 4.5, 4.318181818181818)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:18.806179,"(3.8, 4.5, 4.314814814814815)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:19.971054,"(3.8, 4.5, 4.254098360655738)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.6, 7.825806451612903)","(5.5, 7.6, 6.85)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:21.188975,"(3.8, 4.5, 4.318181818181818)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.555555555555555)","(6.5, 8.6, 7.485714285714286)","(5.5, 7.6, 7.228571428571429)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:22.369287,"(3.8, 4.5, 4.3076923076923075)","(3.7, 4.2, 4.028947368421052)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 7.6, 7.542857142857144)","(5.5, 7.4, 6.866666666666666)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:23.454822,"(3.8, 4.5, 4.321428571428571)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.4, 7.5538461538461545)","(5.5, 7.4, 7.133333333333334)","(9.0, 16.0, 15.78125)"
06-01-2023 16:08:24.454868,"(3.8, 4.5, 4.336065573770492)","(3.7, 4.2, 3.9833333333333334)","(10.0, 14.0, 13.404255319148936)","(14.0, 20.0, 18.285714285714285)","(7.5, 13.0, 12.466666666666667)","(6.5, 8.4, 7.5538461538461545)","(5.5, 7.4, 7.023529411764706)","(9.0, 16.0, 15.78125)"
