,Skip The Bull,Ice Bar,Rey O Reyes,Ingreido,Earthquakedirector,Tweet This,Feisty Kitten,Lunar Image,Suleman
06-01-2023 13:19:40.337579,"(19.0, 99999, 99990)","(6.0, 13.5, 12.677777777777777)","(4.4, 8.0, 7.466666666666667)","(5.5, 11.0, 9.32)","(26.0, 32.0, 24.666666666666668)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 32.4)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.948)"
06-01-2023 13:19:41.485256,"(19.0, 99999, 99990)","(6.0, 13.5, 12.677777777777777)","(4.4, 8.0, 7.466666666666667)","(5.5, 11.0, 9.32)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 32.4)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.98)"
06-01-2023 13:19:42.743576,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.466666666666667)","(5.5, 11.0, 9.32)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 32.4)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.98)"
06-01-2023 13:19:44.021854,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.466666666666667)","(5.5, 11.0, 9.32)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.98)"
06-01-2023 13:19:45.262013,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.54)","(5.5, 11.0, 9.32)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.976923076923077)"
06-01-2023 13:19:46.517707,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.2)","(5.5, 11.0, 9.32)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 28.0)","(2.05, 3.0, 2.976923076923077)"
06-01-2023 13:19:47.774575,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.428571428571429)","(5.5, 11.0, 9.266666666666667)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 28.0)","(2.05, 3.0, 2.976923076923077)"
06-01-2023 13:19:49.115128,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.32)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 28.0)","(2.05, 3.0, 2.9863636363636363)"
06-01-2023 13:19:50.370282,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.32)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 29.666666666666664)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:51.626587,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.32)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 28.0)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:52.839527,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.633333333333333)","(26.0, 34.0, 33.0)","(26.0, 34.0, 30.666666666666668)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:53.999763,"(19.0, 99999, 99990)","(6.0, 13.5, 12.575)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 34.0, 42.666666666666664)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:55.129485,"(19.0, 99999, 99990)","(6.0, 13.5, 12.575)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 40.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:56.243302,"(19.0, 99999, 99990)","(6.0, 13.5, 12.575)","(4.4, 8.0, 7.4)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 40.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:57.385722,"(19.0, 99999, 99990)","(6.0, 13.5, 12.575)","(4.4, 8.0, 7.08)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 40.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:58.615219,"(19.0, 99999, 99990)","(6.0, 13.5, 12.575)","(4.4, 8.0, 7.371428571428572)","(5.5, 11.0, 9.707692307692307)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 40.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:19:59.821541,"(19.0, 99999, 99990)","(6.0, 13.5, 12.827272727272728)","(4.4, 8.0, 7.633333333333333)","(5.5, 11.0, 10.16)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 40.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:01.030684,"(19.0, 99999, 99990)","(6.0, 13.5, 12.827272727272728)","(4.4, 8.0, 7.371428571428572)","(5.5, 11.0, 10.44)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.619047619047619)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.5)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:02.275502,"(19.0, 99999, 99990)","(6.0, 13.5, 11.75)","(4.4, 8.0, 7.799999999999999)","(5.5, 11.0, 9.7)","(26.0, 32.0, 25.333333333333332)","(4.6, 5.8, 5.634782608695652)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:03.507921,"(19.0, 99999, 99990)","(6.0, 13.5, 11.75)","(4.4, 8.2, 7.799999999999999)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:04.654325,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.2, 7.799999999999999)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:05.790850,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.2, 7.799999999999999)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9066666666666667)"
06-01-2023 13:20:07.012221,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.2, 7.799999999999999)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9863636363636363)"
06-01-2023 13:20:08.191535,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 8.2, 7.171428571428571)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.968888888888889)"
06-01-2023 13:20:09.429373,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 7.8, 6.925)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9628571428571426)"
06-01-2023 13:20:10.623912,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 7.6, 6.925)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9628571428571426)"
06-01-2023 13:20:11.886530,"(19.0, 99999, 99990)","(6.0, 13.5, 12.266666666666667)","(4.4, 7.6, 6.925)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9628571428571426)"
06-01-2023 13:20:13.183536,"(19.0, 99999, 99990)","(6.0, 13.5, 12.677777777777777)","(4.4, 7.6, 6.942857142857143)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.857142857142858)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9628571428571426)"
06-01-2023 13:20:14.448148,"(19.0, 99999, 99990)","(6.0, 13.5, 12.677777777777777)","(4.4, 7.4, 6.942857142857143)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.9628571428571426)"
06-01-2023 13:20:15.759794,"(19.0, 99999, 99990)","(6.0, 13.5, 12.677777777777777)","(4.4, 7.4, 6.942857142857143)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.0, 2.884666666666667)"
06-01-2023 13:20:16.988875,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.942857142857143)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:18.207488,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 31.0)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:19.372095,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:20.495285,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:21.673531,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 29.142857142857142)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:22.816284,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 30.75)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:23.967267,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 27.5)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.884666666666667)"
06-01-2023 13:20:25.153419,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:26.388655,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 41.0)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:27.628697,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:28.839459,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:30.002174,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:31.161294,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:32.331542,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:33.473085,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:34.747692,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:35.945361,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.839090909090909)"
06-01-2023 13:20:37.225445,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.05, 2.794285714285714)"
06-01-2023 13:20:38.477742,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 3.0, 2.854285714285714)"
06-01-2023 13:20:39.658390,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 29.5)","(2.05, 2.98, 2.854285714285714)"
06-01-2023 13:20:40.948466,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.885714285714286)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 34.0, 36.5)","(2.05, 2.98, 2.854285714285714)"
06-01-2023 13:20:42.198838,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.4, 6.6)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 48.0, 39.0)","(2.05, 2.98, 2.854285714285714)"
06-01-2023 13:20:43.437441,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.0, 6.8)","(5.5, 11.0, 10.2)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 39.0)","(2.05, 2.98, 2.854285714285714)"
06-01-2023 13:20:44.669741,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.2, 6.8)","(5.5, 11.0, 9.233333333333333)","(26.0, 32.0, 28.0)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 39.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:45.949391,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.2, 6.771428571428571)","(5.5, 10.5, 9.233333333333333)","(26.0, 32.0, 30.666666666666664)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:47.244675,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.2, 6.5600000000000005)","(5.5, 10.5, 9.233333333333333)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:48.393221,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.2, 6.5600000000000005)","(5.5, 10.5, 9.263636363636364)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:49.578261,"(19.0, 99999, 99990)","(6.0, 13.5, 11.75)","(4.4, 7.0, 6.571428571428571)","(5.5, 10.5, 9.225000000000001)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:50.859799,"(19.0, 99999, 99990)","(6.0, 13.5, 11.75)","(4.4, 7.0, 6.571428571428571)","(5.5, 10.5, 9.43125)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:52.110017,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.0, 6.25)","(5.5, 10.5, 8.843478260869565)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:53.367319,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.0, 6.4375)","(5.5, 10.0, 9.10909090909091)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:54.536025,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.0, 6.4375)","(5.5, 10.0, 9.10909090909091)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:55.826359,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.2, 6.592857142857143)","(5.5, 10.0, 9.02)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.8733333333333335)"
06-01-2023 13:20:57.061457,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.2, 6.592857142857143)","(5.5, 10.0, 9.02)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 2.98, 2.7990909090909093)"
06-01-2023 13:20:58.233393,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.2, 6.592857142857143)","(5.5, 10.0, 9.10909090909091)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 3.0, 2.805)"
06-01-2023 13:20:59.370563,"(19.0, 99999, 99990)","(6.0, 13.5, 12.02)","(4.4, 7.2, 6.727272727272727)","(5.5, 10.0, 9.10909090909091)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 3.0, 2.805)"
06-01-2023 13:21:00.522285,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.0, 6.727272727272727)","(5.5, 10.0, 9.10909090909091)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.0)","(2.05, 3.0, 2.805)"
06-01-2023 13:21:01.758097,"(19.0, 99999, 99990)","(6.0, 13.5, 11.033333333333333)","(4.4, 7.0, 6.727272727272727)","(5.5, 10.0, 9.02)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.677777777777777)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 44.75)","(2.05, 3.0, 2.805)"
06-01-2023 13:21:03.044707,"(19.0, 99999, 99990)","(6.0, 13.5, 11.65)","(4.4, 7.0, 6.464285714285714)","(5.5, 10.0, 8.345454545454546)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.708333333333334)","(26.0, 48.0, 47.111111111111114)","(26.0, 46.0, 36.5)","(2.05, 3.0, 2.805)"
06-01-2023 13:21:04.354808,"(19.0, 99999, 99990)","(6.0, 13.5, 12.2)","(4.4, 7.0, 6.25)","(5.5, 10.0, 8.786666666666667)","(26.0, 32.0, 29.2)","(4.6, 5.8, 5.828571428571428)","(26.0, 48.0, 47.2)","(26.0, 46.0, 36.5)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:05.651566,"(19.0, 99999, 99990)","(6.0, 13.5, 12.2)","(4.4, 7.0, 6.25)","(5.5, 10.0, 8.786666666666667)","(26.0, 32.0, 29.2)","(4.6, 6.6, 6.133333333333334)","(26.0, 48.0, 47.2)","(26.0, 46.0, 36.5)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:06.960328,"(19.0, 99999, 99990)","(6.0, 13.5, 12.2)","(4.4, 7.0, 6.25)","(5.5, 10.0, 8.32)","(26.0, 32.0, 29.0)","(4.6, 6.6, 6.1625)","(26.0, 48.0, 47.2)","(26.0, 46.0, 40.0)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:08.161040,"(19.0, 99999, 99990)","(6.0, 13.5, 11.94)","(4.4, 7.0, 6.25)","(5.5, 10.0, 8.345454545454546)","(26.0, 32.0, 29.0)","(4.6, 6.6, 6.1625)","(26.0, 48.0, 47.2)","(26.0, 46.0, 37.5)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:09.289674,"(19.0, 99999, 99990)","(6.0, 13.5, 11.94)","(4.4, 7.0, 6.25)","(5.5, 10.0, 8.345454545454546)","(26.0, 32.0, 29.0)","(4.6, 6.6, 7.75)","(26.0, 48.0, 47.2)","(26.0, 46.0, 40.0)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:10.399436,"(19.0, 99999, 99990)","(6.0, 13.5, 10.9)","(4.4, 7.0, 6.428571428571429)","(5.5, 10.0, 8.345454545454546)","(26.0, 32.0, 29.0)","(4.6, 9.6, 7.75)","(26.0, 48.0, 47.2)","(26.0, 46.0, 40.0)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:11.593280,"(19.0, 99999, 99990)","(6.0, 13.5, 10.9)","(4.4, 7.0, 6.428571428571429)","(5.5, 10.0, 8.345454545454546)","(26.0, 32.0, 29.0)","(4.6, 9.6, 7.75)","(26.0, 48.0, 47.2)","(26.0, 46.0, 40.0)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:12.805894,"(19.0, 99999, 99990)","(6.0, 13.5, 10.9)","(4.4, 7.0, 6.428571428571429)","(5.5, 10.0, 8.18)","(26.0, 32.0, 29.2)","(4.6, 9.6, 7.96)","(26.0, 48.0, 47.2)","(26.0, 46.0, 44.666666666666664)","(2.05, 3.0, 2.794285714285714)"
06-01-2023 13:21:13.991584,"(19.0, 99999, 99990)","(6.0, 13.5, 10.9)","(4.4, 7.0, 6.428571428571429)","(5.5, 10.0, 8.18)","(26.0, 32.0, 29.2)","(4.6, 8.6, 8.04)","(26.0, 48.0, 47.2)","(26.0, 46.0, 44.666666666666664)","(2.05, 3.0, 2.794285714285714)"
