,Avvertimento,Blazing Sunrise,Dissonance,Lady Tabloid,Discreet Miss,Cider Bite,Spritely Emily,Talent Award
08-01-2023 13:18:38.022401,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.185714285714287)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:39.168064,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.185714285714287)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:40.323837,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.185714285714287)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:41.425187,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.185714285714287)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:42.510737,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.185714285714287)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:43.559650,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 12.200000000000001)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:44.633778,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 17.0, 12.200000000000001)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:45.689792,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 17.0, 12.200000000000001)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:46.769682,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 17.0, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:47.822414,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:48.888849,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:49.989997,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:51.137926,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.5)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:52.351281,"(9.0, 13.5, 11.1)","(7.0, 13.0, 12.25)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:53.528632,"(9.0, 13.5, 11.1)","(7.0, 13.0, 12.25)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:54.674515,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:55.784588,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:56.889199,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:57.963524,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 14.266666666666666)","(7.0, 8.8, 7.680000000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:18:59.045440,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.0)","(8.5, 16.5, 11.272727272727273)","(7.0, 8.8, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:00.113810,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.066666666666666)","(8.5, 12.5, 11.272727272727273)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:01.197325,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.066666666666666)","(8.5, 12.5, 10.25)","(7.0, 8.6, 8.18)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:02.231293,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.066666666666666)","(8.5, 12.5, 10.25)","(7.0, 8.6, 8.18)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:03.271744,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.066666666666666)","(8.5, 12.5, 10.25)","(7.0, 8.6, 8.18)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:04.359064,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.066666666666666)","(8.5, 12.5, 10.25)","(7.0, 8.6, 8.18)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:05.487967,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 8.18)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:06.654985,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.8)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:07.843895,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:09.021212,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:10.128660,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:11.093509,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:12.148858,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:13.219336,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:14.358584,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:15.425544,"(9.0, 13.5, 11.1)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.5, 10.25)","(7.0, 8.6, 10.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:16.440067,"(9.0, 13.0, 11.055555555555555)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 12.0, 10.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:17.533485,"(9.0, 13.0, 11.055555555555555)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 12.0, 9.6)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:18.629058,"(9.0, 13.0, 11.055555555555555)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 12.0, 10.21875)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:19.790193,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 11.5, 10.228571428571428)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:20.888252,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 11.4)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 11.0, 10.228571428571428)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:22.049688,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 11.0, 10.228571428571428)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:23.104155,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 11.0, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:24.258834,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:25.429172,"(9.0, 13.0, 10.200000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:26.589346,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:27.697113,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:28.814252,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:29.873543,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:30.946716,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 10.25)","(7.0, 10.5, 9.673333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:32.035626,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 11.0)","(7.0, 10.5, 9.847368421052632)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:33.086575,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.5, 11.0)","(7.0, 10.5, 9.847368421052632)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:34.355931,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.82857142857143)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:35.393801,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:36.542183,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3875862068965517)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:37.900876,"(9.0, 12.5, 10.700000000000001)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:39.004522,"(9.0, 12.5, 11.6)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:40.082558,"(9.0, 12.5, 11.944444444444445)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:41.254884,"(9.0, 12.5, 11.944444444444445)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:42.365457,"(9.0, 12.5, 11.166666666666666)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:43.394831,"(9.0, 12.5, 11.166666666666666)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:44.446607,"(9.0, 12.5, 11.166666666666666)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:45.507917,"(9.0, 12.5, 11.166666666666666)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:46.633347,"(9.0, 12.5, 11.810344827586206)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 8.65)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:47.749456,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:48.855817,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:49.881855,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:50.937169,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:52.043580,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:53.114978,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 11.0)","(7.0, 9.4, 7.4363636363636365)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:54.242640,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.666666666666666)","(8.5, 12.5, 10.68)","(7.0, 9.4, 7.4363636363636365)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:55.387816,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.7)","(8.5, 12.0, 10.68)","(7.0, 9.4, 7.4363636363636365)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:56.385559,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.7)","(8.5, 12.0, 10.68)","(7.0, 9.4, 7.4363636363636365)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:57.457437,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.7)","(8.5, 12.0, 10.68)","(7.0, 9.4, 7.4363636363636365)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:58.572026,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.0, 10.68)","(7.0, 9.2, 8.1)","(101.0, 220.0, 140.0)"
08-01-2023 13:19:59.789213,"(9.0, 12.5, 11.5)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.357142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.0, 10.68)","(7.0, 9.2, 8.799999999999999)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:00.929326,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.0, 10.68)","(7.0, 9.2, 8.399999999999999)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:02.130427,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.3)","(8.5, 12.0, 10.68)","(7.0, 9.2, 8.399999999999999)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:03.330465,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 12.0, 13.62857142857143)","(7.0, 9.2, 8.399999999999999)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:04.567536,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 13.62857142857143)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:05.811037,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 16.5, 13.057142857142857)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:07.064733,"(9.0, 12.5, 11.26923076923077)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 15.5, 13.142857142857142)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:08.242711,"(9.0, 12.0, 11.25)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 15.5, 13.142857142857142)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:09.363135,"(9.0, 12.0, 11.25)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 15.5, 13.142857142857142)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:10.638571,"(9.0, 12.0, 11.25)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 15.5, 12.571428571428571)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:11.905331,"(9.0, 12.0, 11.25)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 14.5, 12.571428571428571)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
08-01-2023 13:20:13.162394,"(9.0, 12.0, 11.25)","(7.0, 13.0, 12.085714285714285)","(21.0, 70.0, 38.75)","(2.15, 2.4, 2.3657142857142857)","(3.9, 6.0, 5.571428571428571)","(8.5, 14.5, 12.222222222222221)","(7.0, 9.2, 8.755555555555555)","(101.0, 220.0, 140.0)"
