,Bethencourt,Five Crowns,Momack,Shaka Rock,Galaxy Belle,Awesome Lad,Diva Bella,Showtime Lady,Oakfield Prince,Sonic Tycoon,Burning Need,La Jolie Fille,Ella Te Ama,Izfallingdown,Tornado Light
15-12-2022 15:40:27.105077,"(3.9, 5.1, 5.059615384615384)","(19.0, 32.0, 31.0)","(12.0, 15.0, 12.529411764705882)","(31.0, 100.0, 82.85714285714286)","(9.0, 13.5, 13.31578947368421)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 12.98)","(31.0, 44.0, 40.0)","(6.0, 7.2, 6.933333333333334)","(10.0, 13.0, 12.6)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 453.3333333333333)"
15-12-2022 15:40:28.665757,"(3.9, 5.1, 5.059615384615384)","(19.0, 32.0, 31.0)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 82.85714285714286)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.2, 6.933333333333334)","(10.0, 13.0, 12.6)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 453.3333333333333)"
15-12-2022 15:40:30.379730,"(3.9, 5.1, 5.059615384615384)","(19.0, 32.0, 31.25)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 89.0909090909091)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.2, 6.875)","(10.0, 13.0, 12.6)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:31.964178,"(3.9, 5.1, 5.059615384615384)","(19.0, 32.0, 31.25)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 89.0909090909091)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 12.755555555555556)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:33.630561,"(3.9, 5.1, 5.059615384615384)","(19.0, 34.0, 29.666666666666668)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 15.0, 12.755555555555556)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:35.223239,"(3.9, 5.1, 5.059615384615384)","(19.0, 34.0, 29.666666666666668)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 15.0, 12.755555555555556)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:36.888853,"(3.9, 5.1, 5.059615384615384)","(19.0, 34.0, 29.666666666666668)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 24.074074074074073)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 15.0, 13.814285714285715)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:38.462485,"(3.9, 5.1, 5.05)","(19.0, 34.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.5, 13.327868852459016)","(6.5, 8.4, 7.828571428571428)","(19.0, 26.0, 20.625)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:40.139098,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 14.5, 13.714285714285714)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.5, 12.915254237288135)","(6.5, 8.4, 7.828571428571428)","(19.0, 25.0, 22.166666666666668)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:41.741854,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.915254237288135)","(6.5, 8.4, 7.828571428571428)","(19.0, 24.0, 22.77777777777778)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:43.363596,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 22.0)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:45.016818,"(3.9, 5.1, 5.05)","(19.0, 32.0, 29.382978723404257)","(12.0, 15.0, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 22.0)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 12.755555555555556)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:46.683203,"(3.9, 5.1, 5.05)","(19.0, 34.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 23.0, 22.0)","(10.0, 14.0, 13.120689655172415)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 15.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:48.265534,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 23.0, 22.333333333333332)","(10.0, 14.0, 13.166666666666666)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:49.945415,"(3.9, 5.1, 5.05)","(19.0, 32.0, 30.8)","(12.0, 14.5, 13.285714285714286)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 23.0, 21.272727272727273)","(10.0, 13.5, 13.166666666666666)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.0, 13.045454545454545)","(26.0, 46.0, 45.142857142857146)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:51.532345,"(3.9, 5.1, 5.05)","(19.0, 32.0, 30.8)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.88888888888889)","(6.5, 8.4, 8.036363636363637)","(19.0, 26.0, 21.24390243902439)","(10.0, 13.5, 13.166666666666666)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.5, 13.045454545454545)","(26.0, 48.0, 45.142857142857146)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:53.174126,"(3.9, 5.1, 5.05)","(19.0, 32.0, 30.8)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 86.66666666666667)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 26.0, 21.24390243902439)","(10.0, 13.5, 13.166666666666666)","(31.0, 44.0, 40.8)","(6.0, 7.0, 6.875)","(10.0, 13.5, 13.045454545454545)","(26.0, 48.0, 45.142857142857146)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:54.803315,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 15.0, 13.285714285714286)","(31.0, 100.0, 82.85714285714286)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 26.0, 21.24390243902439)","(10.0, 13.5, 13.166666666666666)","(31.0, 44.0, 37.5)","(6.0, 7.0, 6.875)","(10.0, 13.5, 13.045454545454545)","(26.0, 48.0, 45.142857142857146)","(11.0, 14.0, 12.755555555555556)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:56.437429,"(3.9, 5.1, 5.05)","(19.0, 34.0, 29.666666666666668)","(12.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 25.0, 21.75)","(10.0, 13.5, 13.166666666666666)","(31.0, 50.0, 43.2)","(6.0, 7.0, 6.875)","(10.0, 13.5, 12.636363636363637)","(26.0, 48.0, 43.714285714285715)","(11.0, 15.0, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:58.017392,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 21.75)","(10.0, 13.5, 13.166666666666666)","(31.0, 48.0, 43.2)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:40:59.638328,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 21.75)","(10.0, 13.5, 13.166666666666666)","(31.0, 48.0, 43.2)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:01.243489,"(3.9, 5.1, 5.05)","(19.0, 32.0, 31.25)","(12.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 21.75)","(10.0, 13.5, 13.166666666666666)","(31.0, 48.0, 43.2)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:02.890344,"(3.9, 5.1, 5.05)","(19.0, 32.0, 30.1)","(12.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 21.75)","(10.0, 13.5, 13.166666666666666)","(31.0, 48.0, 42.0)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.636363636363637)","(26.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 503.84615384615387)"
15-12-2022 15:41:04.445545,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.0)","(31.0, 100.0, 82.85714285714286)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.036363636363637)","(19.0, 24.0, 21.75)","(11.0, 13.5, 13.166666666666666)","(31.0, 46.0, 42.0)","(6.0, 7.0, 6.875)","(10.0, 13.0, 12.75)","(31.0, 46.0, 43.714285714285715)","(11.0, 14.5, 13.1875)","(71.0, 160.0, 141.25)","(101.0, 610.0, 272.5)"
15-12-2022 15:41:06.074570,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 15.0, 13.285714285714286)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 46.0, 42.0)","(6.0, 7.0, 7.015384615384615)","(10.0, 13.0, 11.75)","(31.0, 46.0, 44.5)","(11.0, 14.5, 13.1875)","(71.0, 160.0, 141.25)","(101.0, 610.0, 272.5)"
15-12-2022 15:41:07.723491,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 15.0, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 46.0, 39.111111111111114)","(6.0, 7.6, 7.2)","(10.0, 12.5, 11.75)","(31.0, 46.0, 44.5)","(11.0, 14.5, 13.1875)","(71.0, 160.0, 141.25)","(101.0, 610.0, 495.0)"
15-12-2022 15:41:09.341480,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 46.0, 46.0)","(11.0, 14.5, 13.1875)","(71.0, 160.0, 141.25)","(101.0, 610.0, 495.0)"
15-12-2022 15:41:11.044616,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 25.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 48.0, 46.0)","(11.0, 14.5, 13.814285714285715)","(71.0, 160.0, 141.25)","(101.0, 610.0, 495.0)"
15-12-2022 15:41:12.641295,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.0)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 25.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 48.0, 46.0)","(11.0, 14.5, 13.814285714285715)","(71.0, 160.0, 141.25)","(101.0, 610.0, 495.0)"
15-12-2022 15:41:14.373539,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.285714285714286)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 25.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 6.984615384615385)","(10.0, 12.5, 11.75)","(31.0, 48.0, 44.5)","(11.0, 14.5, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 495.0)"
15-12-2022 15:41:15.991121,"(3.9, 5.1, 5.05)","(20.0, 34.0, 30.1)","(11.0, 15.0, 13.285714285714286)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.129411764705882)","(10.0, 12.5, 11.75)","(31.0, 46.0, 44.5)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 453.3333333333333)"
15-12-2022 15:41:17.634232,"(3.9, 5.1, 5.076404494382022)","(20.0, 34.0, 30.1)","(11.0, 15.0, 13.285714285714286)","(31.0, 100.0, 70.0)","(9.0, 13.0, 12.851063829787234)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.129411764705882)","(10.0, 12.5, 11.75)","(31.0, 46.0, 44.5)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 453.3333333333333)"
15-12-2022 15:41:19.241398,"(3.9, 5.1, 5.076404494382022)","(20.0, 34.0, 30.1)","(11.0, 15.0, 13.285714285714286)","(31.0, 100.0, 70.0)","(9.0, 12.0, 11.24731182795699)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.2)","(10.0, 12.5, 11.75)","(31.0, 46.0, 46.0)","(11.0, 14.0, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:20.853520,"(3.9, 5.1, 5.076404494382022)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.2)","(31.0, 100.0, 70.0)","(9.0, 12.0, 10.682432432432432)","(6.5, 8.4, 8.369072164948454)","(19.0, 25.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 48.0, 46.0)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:22.410733,"(3.9, 5.1, 5.076404494382022)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.5)","(31.0, 100.0, 70.0)","(9.0, 11.0, 10.9)","(6.5, 8.4, 8.369072164948454)","(19.0, 25.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 6.984615384615385)","(10.0, 12.5, 11.75)","(31.0, 48.0, 44.0)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:24.089884,"(3.9, 5.1, 5.076404494382022)","(20.0, 34.0, 30.1)","(11.0, 15.0, 13.5)","(31.0, 100.0, 70.0)","(9.0, 12.0, 11.848275862068967)","(6.5, 8.4, 8.369072164948454)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.129411764705882)","(10.0, 12.5, 11.75)","(31.0, 46.0, 44.0)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:25.788995,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 15.0, 14.2)","(31.0, 100.0, 63.5)","(9.0, 12.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.2)","(10.0, 12.5, 11.75)","(31.0, 46.0, 44.0)","(11.0, 14.5, 12.751091703056769)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:27.395969,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 14.2)","(31.0, 95.0, 70.0)","(9.0, 12.0, 11.384615384615385)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 21.9375)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 46.0, 41.36986301369863)","(11.0, 15.0, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:28.990319,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.5)","(31.0, 90.0, 68.33333333333333)","(9.0, 13.0, 12.382352941176471)","(6.5, 8.4, 8.370000000000001)","(19.0, 26.0, 21.9375)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 50.0, 41.36986301369863)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:30.580892,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.5)","(31.0, 85.0, 68.33333333333333)","(9.0, 13.0, 12.382352941176471)","(6.5, 8.4, 8.370000000000001)","(19.0, 26.0, 21.9375)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.2)","(10.0, 12.5, 11.75)","(31.0, 50.0, 41.36986301369863)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:32.193018,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.545454545454545)","(31.0, 85.0, 66.66666666666667)","(9.0, 13.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 26.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.4, 7.129411764705882)","(10.0, 12.5, 11.75)","(31.0, 50.0, 45.0)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:33.726333,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.545454545454545)","(31.0, 80.0, 65.0)","(9.0, 12.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.129411764705882)","(10.0, 12.5, 11.75)","(31.0, 48.0, 45.0)","(11.0, 14.5, 13.75)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:35.341450,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 12.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.266666666666667)","(10.0, 12.5, 11.75)","(31.0, 48.0, 41.36986301369863)","(11.0, 14.5, 13.375)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:36.884675,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 12.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.227272727272727)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.266666666666667)","(10.0, 12.5, 11.75)","(31.0, 50.0, 41.36986301369863)","(11.0, 14.5, 13.375)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:38.530346,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.1)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 12.0, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 24.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.266666666666667)","(10.0, 12.5, 11.75)","(31.0, 50.0, 41.36986301369863)","(11.0, 14.5, 13.375)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:40.241502,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.5)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 13.0, 11.875)","(6.5, 8.4, 8.370000000000001)","(19.0, 26.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.225)","(10.0, 12.5, 11.75)","(31.0, 48.0, 45.0)","(11.0, 14.5, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:41.882185,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.5)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 12.5, 11.875)","(6.5, 8.4, 8.370000000000001)","(19.0, 25.0, 24.0)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.225)","(10.0, 12.5, 11.75)","(31.0, 48.0, 45.0)","(11.0, 14.0, 13.5)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
15-12-2022 15:41:43.456423,"(3.9, 5.1, 5.077419354838709)","(20.0, 34.0, 30.5)","(11.0, 14.5, 13.545454545454545)","(31.0, 75.0, 65.0)","(9.0, 12.5, 11.5)","(6.5, 8.4, 8.370000000000001)","(19.0, 25.0, 23.25)","(11.0, 13.5, 13.166666666666666)","(31.0, 40.0, 39.111111111111114)","(6.0, 7.6, 7.225)","(10.0, 12.5, 11.75)","(31.0, 48.0, 45.0)","(11.0, 14.0, 14.203703703703704)","(71.0, 160.0, 141.25)","(101.0, 610.0, 265.0)"
