,Underwater,Majestic Man,Rons Brother,Buster Up,Country Girl,Dark Ruby,Keyed Alike,Spring Lionel
07-01-2023 20:24:55.143381,"(11.0, 36.0, 29.714285714285715)","(7.0, 10.0, 9.528571428571428)","(4.6, 6.0, 5.963157894736842)","(5.5, 9.2, 8.399999999999999)","(18.0, 36.0, 32.08695652173913)","(2.9, 3.35, 3.225)","(9.0, 16.0, 15.653846153846153)","(6.0, 8.6, 7.866666666666666)"
07-01-2023 20:24:56.485631,"(11.0, 36.0, 29.714285714285715)","(7.0, 10.0, 9.528571428571428)","(4.6, 6.0, 5.963157894736842)","(5.5, 9.2, 8.399999999999999)","(18.0, 36.0, 30.0)","(2.9, 3.35, 3.225)","(9.0, 16.0, 15.653846153846153)","(6.0, 8.6, 7.866666666666666)"
07-01-2023 20:24:57.729469,"(11.0, 36.0, 29.714285714285715)","(7.0, 10.0, 9.528571428571428)","(4.6, 6.0, 5.963157894736842)","(5.5, 9.2, 8.399999999999999)","(18.0, 36.0, 31.058823529411764)","(2.9, 3.35, 3.225)","(9.0, 16.0, 15.653846153846153)","(6.0, 8.6, 7.866666666666666)"
07-01-2023 20:24:58.909006,"(11.0, 36.0, 30.5)","(7.0, 10.0, 9.528571428571428)","(4.6, 6.0, 5.963157894736842)","(5.5, 9.2, 8.399999999999999)","(18.0, 36.0, 32.64)","(2.9, 3.35, 3.3666666666666667)","(9.0, 16.0, 15.653846153846153)","(6.0, 8.6, 7.866666666666666)"
07-01-2023 20:25:00.178221,"(11.0, 36.0, 30.5)","(7.0, 10.0, 9.528571428571428)","(4.6, 6.0, 5.963157894736842)","(5.5, 9.2, 8.399999999999999)","(18.0, 36.0, 32.64)","(2.9, 3.4, 3.3666666666666667)","(9.0, 16.0, 15.653846153846153)","(6.0, 8.6, 7.866666666666666)"
07-01-2023 20:25:01.575348,"(11.0, 36.0, 29.19047619047619)","(7.0, 10.0, 9.288235294117648)","(4.6, 6.0, 5.75)","(5.5, 9.2, 9.066666666666666)","(18.0, 36.0, 33.2)","(2.9, 3.4, 3.3)","(9.0, 16.0, 14.966666666666667)","(6.0, 8.6, 7.9714285714285715)"
07-01-2023 20:25:02.910483,"(11.0, 36.0, 29.88888888888889)","(7.0, 10.0, 9.288235294117648)","(4.6, 6.0, 5.8478260869565215)","(5.5, 9.2, 9.085714285714285)","(18.0, 36.0, 32.64)","(2.9, 3.4, 3.142857142857143)","(9.0, 15.5, 14.75)","(6.0, 8.6, 7.9714285714285715)"
07-01-2023 20:25:04.314567,"(11.0, 32.0, 27.1)","(7.0, 10.0, 9.288235294117648)","(4.6, 6.0, 5.8478260869565215)","(5.5, 9.2, 9.085714285714285)","(18.0, 36.0, 32.64)","(2.9, 3.4, 3.142857142857143)","(9.0, 15.0, 14.75)","(6.0, 8.6, 7.9714285714285715)"
07-01-2023 20:25:05.609500,"(11.0, 32.0, 27.1)","(7.0, 10.0, 9.288235294117648)","(4.6, 6.0, 5.75)","(5.5, 9.2, 9.146666666666667)","(18.0, 36.0, 31.125)","(2.9, 3.4, 3.142857142857143)","(9.0, 15.0, 14.75)","(6.0, 8.6, 7.9714285714285715)"
07-01-2023 20:25:06.926089,"(11.0, 32.0, 27.1)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 31.125)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:08.174151,"(11.0, 32.0, 27.1)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 31.125)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:09.264020,"(11.0, 32.0, 27.1)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 31.125)","(2.9, 3.4, 3.2714285714285714)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:10.420928,"(11.0, 32.0, 26.304347826086957)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2714285714285714)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:11.698982,"(11.0, 30.0, 26.304347826086957)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:12.952247,"(11.0, 30.0, 26.304347826086957)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:14.238335,"(11.0, 30.0, 26.304347826086957)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:15.448215,"(11.0, 30.0, 26.304347826086957)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:16.727977,"(11.0, 30.0, 24.9)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2714285714285714)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:17.964119,"(11.0, 30.0, 24.9)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2714285714285714)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:19.200057,"(11.0, 30.0, 24.9)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.454545454545455)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:20.439027,"(11.0, 30.0, 24.9)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:21.603549,"(11.0, 30.0, 24.9)","(7.0, 10.0, 8.166666666666666)","(4.6, 6.0, 5.5)","(5.5, 9.2, 8.5)","(18.0, 36.0, 32.608695652173914)","(2.9, 3.4, 3.2714285714285714)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:22.794994,"(11.0, 30.0, 24.6)","(7.0, 10.0, 9.266666666666666)","(4.6, 6.0, 5.869565217391305)","(5.5, 9.2, 9.129999999999999)","(18.0, 36.0, 29.696969696969695)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:23.935820,"(11.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.968421052631579)","(5.5, 9.2, 9.143999999999998)","(18.0, 36.0, 31.162790697674417)","(2.9, 3.4, 3.1473684210526316)","(9.0, 15.0, 14.75)","(6.0, 8.6, 6.95)"
07-01-2023 20:25:25.165709,"(11.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.869565217391305)","(5.5, 9.2, 9.143999999999998)","(18.0, 36.0, 31.162790697674417)","(2.9, 3.4, 3.2)","(9.0, 15.0, 14.854166666666668)","(6.0, 8.6, 6.881818181818182)"
07-01-2023 20:25:26.271664,"(11.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.979310344827586)","(5.5, 9.2, 9.164102564102564)","(18.0, 36.0, 30.799999999999997)","(2.9, 3.4, 3.145)","(9.0, 15.0, 14.86)","(6.0, 8.6, 7.6)"
07-01-2023 20:25:27.405625,"(11.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.894117647058824)","(5.5, 9.2, 9.164102564102564)","(18.0, 36.0, 31.67857142857143)","(2.9, 3.4, 3.145)","(9.0, 15.0, 14.86)","(6.0, 8.4, 7.6)"
07-01-2023 20:25:28.613596,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.894117647058824)","(6.0, 9.2, 8.694117647058823)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.196)","(9.0, 15.0, 14.86)","(6.0, 8.4, 7.6)"
07-01-2023 20:25:30.145783,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.2, 5.894117647058824)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.196)","(9.0, 15.0, 14.86)","(6.0, 8.4, 7.6)"
07-01-2023 20:25:31.538669,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.35)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.145)","(9.0, 15.0, 14.854166666666668)","(6.0, 8.4, 8.266666666666667)"
07-01-2023 20:25:32.995468,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 9.317241379310344)","(4.6, 6.0, 5.8875)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.145)","(9.0, 15.0, 14.854166666666668)","(6.0, 8.4, 7.6347826086956525)"
07-01-2023 20:25:34.400251,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.523076923076923)","(4.6, 6.0, 6.011764705882353)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.196)","(9.0, 15.0, 14.854166666666668)","(6.0, 8.4, 8.092307692307692)"
07-01-2023 20:25:35.757269,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.523076923076923)","(4.6, 6.2, 5.8875)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.196)","(9.0, 15.0, 14.3)","(6.0, 8.2, 8.136363636363637)"
07-01-2023 20:25:37.038362,"(12.0, 30.0, 24.580645161290324)","(7.0, 10.0, 8.523076923076923)","(4.6, 6.0, 6.011764705882353)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.4, 3.1095238095238096)","(9.0, 15.0, 13.970588235294118)","(6.0, 8.2, 8.136363636363637)"
07-01-2023 20:25:38.249923,"(12.0, 30.0, 24.6)","(7.0, 10.0, 8.523076923076923)","(4.6, 6.2, 5.979310344827586)","(6.0, 9.0, 8.676923076923076)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.3, 3.1095238095238096)","(9.0, 15.0, 13.970588235294118)","(6.0, 8.2, 8.136363636363637)"
07-01-2023 20:25:39.598701,"(12.0, 30.0, 24.620689655172413)","(7.0, 10.0, 8.523076923076923)","(4.6, 6.0, 6.122580645161291)","(6.0, 9.0, 8.694117647058823)","(18.0, 32.0, 31.67857142857143)","(2.9, 3.3, 3.1166666666666667)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 8.136363636363637)"
07-01-2023 20:25:40.889798,"(12.0, 30.0, 24.620689655172413)","(7.0, 10.0, 9.36)","(4.6, 6.2, 5.909090909090909)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1083333333333334)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.6)"
07-01-2023 20:25:42.245412,"(12.0, 30.0, 24.620689655172413)","(7.0, 10.0, 9.36)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1083333333333334)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:43.593210,"(12.0, 30.0, 24.620689655172413)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.909090909090909)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1083333333333334)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:45.044370,"(12.0, 30.0, 24.620689655172413)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:46.517148,"(12.0, 30.0, 24.357142857142858)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.909090909090909)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:47.925479,"(12.0, 29.0, 24.357142857142858)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:49.237272,"(12.0, 29.0, 24.357142857142858)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.909090909090909)","(6.0, 9.0, 8.7)","(18.0, 32.0, 28.0)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:50.543802,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.7)","(18.0, 32.0, 31.636363636363637)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:51.965236,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.909090909090909)","(6.0, 9.0, 8.7)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.1153846153846154)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:53.345041,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.979310344827586)","(6.0, 9.0, 8.7)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.1133333333333333)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:54.724772,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 6.125)","(6.0, 9.0, 8.7)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.1133333333333333)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:55.969369,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 5.98)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:57.260028,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 6.027027027027027)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 15.0, 13.453488372093023)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:58.533559,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 6.027027027027027)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 15.0, 13.5)","(6.0, 8.2, 7.075)"
07-01-2023 20:25:59.895658,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 6.027027027027027)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.445945945945946)","(6.0, 8.2, 7.075)"
07-01-2023 20:26:01.302830,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 6.027027027027027)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.1)","(6.0, 8.2, 7.4799999999999995)"
07-01-2023 20:26:02.635470,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.98)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.1)","(6.0, 8.2, 7.2625)"
07-01-2023 20:26:03.934716,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 5.911764705882353)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.1)","(6.0, 8.2, 7.2625)"
07-01-2023 20:26:05.173282,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 5.98)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.1)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:06.430170,"(12.0, 29.0, 24.28846153846154)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 6.027027027027027)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.068181818181818)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:07.683937,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 5.98)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.068181818181818)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:08.936807,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.0, 6.031578947368422)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.104651162790697)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:10.220249,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.481081081081081)","(4.6, 6.2, 5.980645161290322)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.104651162790697)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:11.460255,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 6.031578947368422)","(6.0, 9.0, 8.71111111111111)","(18.0, 32.0, 31.714285714285715)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.104651162790697)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:12.736596,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.2, 5.985365853658537)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 31.789473684210527)","(2.9, 3.3, 3.118181818181818)","(9.0, 14.5, 13.104651162790697)","(6.0, 8.2, 7.266666666666667)"
07-01-2023 20:26:14.072831,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 6.066666666666666)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 31.789473684210527)","(2.9, 3.3, 3.1095238095238096)","(9.0, 14.5, 13.367924528301886)","(6.0, 8.2, 7.6923076923076925)"
07-01-2023 20:26:15.353378,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.2, 6.066666666666666)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 31.794871794871796)","(2.9, 3.3, 3.1153846153846154)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.5)"
07-01-2023 20:26:16.664659,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 5.933333333333334)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 28.5)","(2.9, 3.3, 3.1153846153846154)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.5)"
07-01-2023 20:26:18.099243,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.955555555555556)","(4.6, 6.0, 5.933333333333334)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 28.5)","(2.9, 3.3, 3.1153846153846154)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.5)"
07-01-2023 20:26:19.666645,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.955555555555556)","(4.6, 6.0, 5.921739130434783)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 28.5)","(2.9, 3.3, 3.1153846153846154)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.5)"
07-01-2023 20:26:21.135389,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.955555555555556)","(4.6, 6.0, 5.985365853658537)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 31.61111111111111)","(2.9, 3.3, 3.1222222222222222)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.5)"
07-01-2023 20:26:22.818907,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 5.933333333333334)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 31.78787878787879)","(2.9, 3.3, 3.126923076923077)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:24.336773,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 5.985365853658537)","(6.0, 9.0, 8.75625)","(18.0, 32.0, 33.72727272727273)","(2.9, 3.3, 3.1636363636363636)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:25.700117,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.0, 6.375609756097561)","(6.0, 9.0, 8.75625)","(18.0, 34.0, 33.72727272727273)","(2.9, 3.3, 3.2558823529411764)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:27.041341,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.273333333333333)","(9.0, 14.5, 13.38888888888889)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:28.367374,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.748387096774193)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.28)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:29.728387,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.28)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:31.006285,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:32.286667,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:33.582012,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:34.842131,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:36.143475,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.744262295081967)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:37.432617,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 9.0, 8.485714285714286)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:38.839313,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.0)","(2.9, 3.3, 3.1999999999999997)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:40.252483,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 27.6)","(2.9, 3.3, 3.1125)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:41.545002,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 27.6)","(2.9, 3.3, 3.1333333333333333)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
