,Jelignite Jack,Diego Delgado,Fraya,The Tax Cullector,Major Slip Up,Rancho Man,Gabbys Ideal,Hit The Track,Clares Fool,Jet Force
06-01-2023 13:39:32.625668,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:33.846206,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:35.142450,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:36.466796,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:37.804826,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:39.061213,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:40.307095,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:41.580806,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:42.849172,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:44.156040,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:45.386979,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:46.664875,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.828888888888889)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:47.900788,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9475)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:49.190067,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:50.442124,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:51.688226,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:53.083311,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:54.351595,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:55.641742,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:56.872097,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:58.257332,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:39:59.649077,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:01.029496,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:02.462369,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:03.838090,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:05.180640,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:06.549773,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:07.826408,"(31.0, 80.0, 46.0)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9564705882352937)","(2.0, 2.42, 2.0875)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 49.33333333333333)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:09.218579,"(31.0, 80.0, 40.5)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.42, 2.3666666666666667)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 90.0, 43.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:10.558833,"(31.0, 75.0, 40.5)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 85.0, 43.0)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:12.348714,"(31.0, 75.0, 42.666666666666664)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 46.0)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:13.849396,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 31.333333333333336)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 30.666666666666668)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 46.0)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:15.281170,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 63.333333333333336)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:16.600937,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:18.153134,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:19.657693,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:21.003071,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:22.298451,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:23.739342,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:25.126360,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:26.484801,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:27.857778,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:29.217368,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 38.4)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 65.71428571428572)","(15.0, 29.0, 24.571428571428573)"
06-01-2023 13:40:30.590246,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 40.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:32.181614,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 40.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:33.572565,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 40.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:35.023660,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:36.547668,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:38.041921,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:39.401357,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:40.755748,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:42.089917,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:43.465093,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:44.886733,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:46.285300,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 38.333333333333336)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:47.731076,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 45.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 67.5)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:49.170114,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:50.608709,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:52.000837,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:53.425406,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:54.917900,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:56.387969,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:57.830476,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 39.714285714285715)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:40:59.212702,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 40.5)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:41:00.812319,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 40.5)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:41:02.495859,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 40.5)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:41:04.321018,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 40.5)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
06-01-2023 13:41:06.641283,"(31.0, 70.0, 42.666666666666664)","(21.0, 48.0, 32.0)","(2.8, 4.1, 3.9779999999999998)","(2.0, 2.4, 2.357142857142857)","(21.0, 46.0, 31.333333333333332)","(26.0, 55.0, 35.0)","(31.0, 85.0, 53.666666666666664)","(6.0, 9.6, 8.88888888888889)","(31.0, 80.0, 55.0)","(15.0, 29.0, 19.0)"
