,Sweet Babe,Yumar,Headache Gray,Its Time Lionel,Instigate,Mott The Hoople,Love You Wayne,Love A Rum
479,"[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 36, 331767), 2.8, 7.0]"
480,"[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 37, 457736), 2.8, 7.0]"
481,"[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 38, 588706), 2.8, 7.0]"
482,"[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 39, 719223), 2.8, 7.0]"
483,"[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 40, 847770), 2.8, 7.0]"
484,"[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 41, 981161), 2.8, 7.0]"
485,"[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 43, 104610), 2.8, 7.0]"
486,"[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 44, 236559), 2.8, 7.0]"
487,"[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 45, 360958), 2.8, 7.0]"
488,"[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 46, 488492), 2.8, 7.0]"
489,"[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 47, 618013), 2.8, 7.0]"
490,"[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 48, 746828), 2.8, 7.0]"
491,"[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 49, 869218), 2.8, 7.0]"
492,"[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 50, 998339), 2.8, 7.0]"
493,"[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 52, 127378), 2.8, 7.0]"
494,"[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 53, 251956), 2.8, 7.0]"
495,"[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 54, 381011), 2.8, 7.0]"
496,"[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 55, 505070), 2.8, 7.0]"
497,"[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 56, 638642), 2.8, 7.0]"
498,"[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 57, 767938), 2.8, 7.0]"
499,"[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 28, 58, 907830), 2.8, 7.0]"
500,"[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 0, 45612), 2.8, 7.0]"
501,"[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 1, 177154), 2.8, 7.0]"
502,"[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 2, 301727), 2.8, 7.0]"
503,"[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 3, 429669), 2.8, 7.0]"
504,"[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 4, 557400), 2.8, 7.0]"
505,"[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 5, 680729), 2.8, 7.0]"
506,"[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 6, 810663), 2.8, 7.0]"
507,"[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 7, 934919), 2.8, 7.0]"
508,"[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 9, 63566), 2.8, 7.0]"
509,"[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 10, 188868), 2.8, 7.0]"
510,"[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 11, 319690), 2.8, 7.0]"
511,"[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 12, 444456), 2.8, 7.0]"
512,"[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 13, 571081), 2.8, 7.0]"
513,"[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 14, 703545), 2.8, 7.0]"
514,"[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 15, 832767), 2.8, 7.0]"
515,"[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 16, 969390), 2.8, 7.0]"
516,"[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 18, 91412), 2.8, 7.0]"
517,"[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 19, 218031), 2.8, 7.0]"
518,"[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 20, 343930), 2.8, 7.0]"
519,"[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 2.9, 2.98]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 81.0, 530.0]","[datetime.datetime(2022, 11, 28, 11, 29, 21, 474141), 2.8, 7.0]"
