,Slingshot Roxy,Reality One,Slingshot Penny,Laceby Girl,Rise Again,Crave Calamity,Checkout Chick,Bang On Blue
09-01-2023 18:07:12.447961,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:13.642408,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:14.815735,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:15.990298,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:17.357262,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:18.619682,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:19.912853,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:21.186284,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:22.452914,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:23.780977,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:25.033314,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:26.274193,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:27.473090,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:28.684034,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:29.832579,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:31.079494,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:32.291952,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:33.456955,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:34.625101,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:35.828823,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:37.087120,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:38.284163,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:39.489385,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:40.700093,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:41.838351,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:43.012885,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:44.189982,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:45.372168,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:46.533756,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:47.719294,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:48.950720,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:50.145816,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:51.390340,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:52.639030,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.033333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:53.829167,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 5.949999999999999)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:54.997787,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.6, 6.05)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:56.150389,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 7.8, 4.873333333333333)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:57.319335,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 8.6, 5.9399999999999995)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:58.518717,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 8.4, 5.9399999999999995)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:07:59.744140,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 8.4, 6.685714285714286)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:01.020645,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 19.555555555555557)","(21.0, 65.0, 38.75)","(21.0, 85.0, 46.875)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.9666666666666663)","(4.2, 8.4, 7.200000000000001)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:02.265335,"(10.0, 21.0, 15.166666666666668)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.7239999999999998)","(4.2, 8.4, 6.685714285714286)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:03.487364,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.833333333333333)","(4.2, 8.4, 6.685714285714286)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:04.670183,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.833333333333333)","(4.2, 8.4, 6.177777777777778)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:05.921709,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 5.4714285714285715)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:07.115782,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.2)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:08.265330,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.833333333333333)","(4.2, 8.4, 6.746153846153846)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:09.468755,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.833333333333333)","(4.2, 8.4, 6.746153846153846)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:10.672141,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.746153846153846)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:11.873336,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.746153846153846)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:13.112161,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.746153846153846)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:14.446579,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 5.8375)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:15.627098,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 7.4)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:16.839738,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:18.271726,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:19.467056,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:20.875037,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:22.184197,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:23.417012,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:24.783351,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:26.125188,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:27.423057,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:28.668052,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:29.983201,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:31.261987,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:32.547065,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:33.793567,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:34.966126,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 50.14285714285714)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:36.166627,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:37.369658,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:38.524270,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:39.661175,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.0, 8.176470588235293)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:40.791337,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.0, 8.382352941176471)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:41.917742,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 3.3666666666666667)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:43.063969,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.024)","(4.2, 8.4, 6.122222222222222)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:44.222468,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.024)","(4.2, 8.4, 6.823076923076924)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:45.358393,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 4.1896)","(4.2, 8.4, 6.823076923076924)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:46.507876,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 3.9977777777777774)","(4.2, 8.4, 6.823076923076924)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:47.655041,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 3.42)","(4.2, 8.4, 6.823076923076924)","(3.4, 3.95, 3.772222222222222)"
09-01-2023 18:08:48.725850,"(10.0, 21.0, 16.96153846153846)","(10.0, 22.0, 17.416666666666664)","(21.0, 65.0, 47.5)","(21.0, 85.0, 42.09090909090909)","(6.0, 11.5, 8.382352941176471)","(2.7, 4.3, 3.42)","(4.2, 8.4, 6.823076923076924)","(3.4, 3.95, 3.772222222222222)"
