,Blue Cherry Miss,River Matt,Scarlett Express,Gabbys Gyros,Tabasco Lad
04-01-2023 11:34:43.234971,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9349999999999996)"
04-01-2023 11:34:44.036317,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9349999999999996)"
04-01-2023 11:34:44.819826,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9349999999999996)"
04-01-2023 11:34:45.652713,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9349999999999996)"
04-01-2023 11:34:46.539126,"(81.0, 570.0, 517.7777777777778)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9872727272727273)"
04-01-2023 11:34:47.371594,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.3, 3.125)","(2.9, 3.05, 2.9872727272727273)"
04-01-2023 11:34:48.174648,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9545454545454546)"
04-01-2023 11:34:49.010226,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9545454545454546)"
04-01-2023 11:34:49.932241,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9299999999999997)"
04-01-2023 11:34:50.755942,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9299999999999997)"
04-01-2023 11:34:51.554885,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9299999999999997)"
04-01-2023 11:34:52.367608,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9299999999999997)"
04-01-2023 11:34:53.208620,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9299999999999997)"
04-01-2023 11:34:54.177472,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9833333333333334)"
04-01-2023 11:34:55.002546,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.78125)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.1, 2.9833333333333334)"
04-01-2023 11:34:55.824113,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 9.8375)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9749999999999996)"
04-01-2023 11:34:56.662417,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:34:57.452681,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:34:58.385586,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:34:59.257150,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:35:00.095592,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:35:00.881702,"(81.0, 570.0, 523.0)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2750000000000004)","(2.9, 3.05, 2.9535714285714283)"
04-01-2023 11:35:01.686185,"(81.0, 570.0, 355.0)","(3.0, 4.0, 3.8541666666666665)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:02.512141,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.85)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:03.542315,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:04.374683,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.85)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:05.189137,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:06.018816,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 9.8375)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:07.027366,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:07.960726,"(81.0, 570.0, 527.2727272727273)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9499999999999997)"
04-01-2023 11:35:08.764797,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.9499999999999997)"
04-01-2023 11:35:09.556167,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.85)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:10.369131,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.939473684210526)"
04-01-2023 11:35:11.269031,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.875)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.25)","(2.9, 3.05, 3.018181818181818)"
04-01-2023 11:35:12.068408,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.8055555555555554)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 3.018181818181818)"
04-01-2023 11:35:12.884243,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.875)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 3.018181818181818)"
04-01-2023 11:35:13.678012,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.85)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.1, 3.01)"
04-01-2023 11:35:14.515344,"(81.0, 570.0, 340.0)","(3.0, 4.0, 3.7666666666666666)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.283333333333333)","(2.9, 3.05, 2.9318181818181817)"
04-01-2023 11:35:15.358926,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.8590909090909093)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.3)","(2.9, 3.05, 2.9416666666666664)"
04-01-2023 11:35:16.186470,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.7833333333333337)","(6.5, 11.5, 10.075)","(2.6, 3.3, 3.1941176470588233)","(2.9, 3.05, 2.9416666666666664)"
04-01-2023 11:35:16.950255,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.275)","(2.9, 3.05, 2.9318181818181817)"
04-01-2023 11:35:17.807305,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.2964285714285713)","(2.9, 3.05, 2.95625)"
04-01-2023 11:35:18.709410,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.2964285714285713)","(2.9, 3.05, 2.908333333333333)"
04-01-2023 11:35:19.594681,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.2964285714285713)","(2.9, 3.05, 2.908333333333333)"
04-01-2023 11:35:20.374316,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.7833333333333337)","(6.5, 11.5, 10.075)","(2.6, 3.35, 3.25)","(2.9, 3.05, 2.908333333333333)"
04-01-2023 11:35:21.178538,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.8590909090909093)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.35, 3.291176470588235)","(2.9, 3.05, 2.908333333333333)"
04-01-2023 11:35:22.052912,"(81.0, 570.0, 340.0)","(3.0, 3.95, 3.7833333333333337)","(6.5, 11.5, 10.075)","(2.6, 3.45, 3.428571428571429)","(2.9, 3.05, 2.8988888888888886)"
04-01-2023 11:35:22.907160,"(81.0, 570.0, 465.0)","(3.0, 3.95, 3.813636363636364)","(6.5, 11.5, 9.81111111111111)","(2.6, 3.5, 3.3478260869565215)","(2.9, 3.05, 2.9118749999999998)"
04-01-2023 11:35:23.680624,"(81.0, 570.0, 500.0)","(3.0, 3.95, 3.8785714285714286)","(6.5, 11.5, 10.075)","(2.6, 3.5, 3.4027777777777777)","(2.9, 3.05, 2.895625)"
04-01-2023 11:35:24.523691,"(81.0, 570.0, 500.0)","(3.0, 3.95, 3.8973684210526316)","(6.5, 11.5, 10.508695652173913)","(2.6, 3.5, 3.3043478260869565)","(2.9, 3.05, 2.895625)"
04-01-2023 11:35:25.401478,"(81.0, 570.0, 500.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.3153846153846156)","(2.9, 3.05, 2.895625)"
04-01-2023 11:35:26.311462,"(81.0, 570.0, 500.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.3451612903225807)","(2.9, 3.05, 2.895625)"
04-01-2023 11:35:27.157058,"(81.0, 570.0, 500.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.3451612903225807)","(2.9, 3.05, 2.93125)"
04-01-2023 11:35:27.985264,"(71.0, 570.0, 500.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.3666666666666667)","(2.8, 3.0, 2.8499999999999996)"
04-01-2023 11:35:28.781946,"(71.0, 570.0, 500.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.94)"
04-01-2023 11:35:29.615399,"(71.0, 570.0, 500.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.94)"
04-01-2023 11:35:30.528357,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.8899999999999997)"
04-01-2023 11:35:31.472945,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.94)"
04-01-2023 11:35:32.280081,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.911904761904762)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.94)"
04-01-2023 11:35:33.046407,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.911904761904762)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.8899999999999997)"
04-01-2023 11:35:33.853488,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.406896551724138)","(2.8, 3.0, 2.9587499999999998)"
04-01-2023 11:35:34.741220,"(71.0, 570.0, 537.6923076923076)","(3.0, 3.95, 3.7944444444444443)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.342857142857143)","(2.8, 3.05, 2.8178571428571426)"
04-01-2023 11:35:35.512323,"(71.0, 570.0, 524.4444444444445)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.373076923076923)","(2.8, 3.05, 2.8178571428571426)"
04-01-2023 11:35:36.284598,"(71.0, 570.0, 501.66666666666663)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.373076923076923)","(2.8, 3.05, 2.8178571428571426)"
04-01-2023 11:35:37.080949,"(71.0, 570.0, 501.66666666666663)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.373076923076923)","(2.8, 3.05, 2.8178571428571426)"
04-01-2023 11:35:37.946445,"(71.0, 570.0, 501.66666666666663)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.414285714285714)","(2.8, 3.0, 2.82)"
04-01-2023 11:35:38.805312,"(71.0, 570.0, 501.66666666666663)","(3.0, 3.95, 3.8772727272727274)","(6.5, 11.5, 10.7)","(2.6, 3.5, 3.414285714285714)","(2.8, 3.0, 2.8166666666666664)"
04-01-2023 11:35:39.611408,"(71.0, 570.0, 501.66666666666663)","(3.0, 3.95, 3.816666666666667)","(6.5, 11.5, 11.092857142857143)","(2.6, 3.5, 3.425)","(2.8, 3.0, 2.8166666666666664)"
04-01-2023 11:35:40.379986,"(71.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.8433333333333333)","(6.5, 11.5, 10.90625)","(2.6, 3.5, 3.453846153846154)","(2.8, 3.0, 2.876923076923077)"
04-01-2023 11:35:41.196637,"(71.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.5, 3.3833333333333333)","(2.8, 3.0, 2.876923076923077)"
04-01-2023 11:35:42.036797,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.5, 3.4428571428571426)","(2.8, 3.0, 2.876923076923077)"
04-01-2023 11:35:42.872226,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.5, 3.411111111111111)","(2.8, 3.0, 2.876923076923077)"
04-01-2023 11:35:43.842716,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.5, 3.466666666666667)","(2.8, 3.0, 2.8476190476190473)"
04-01-2023 11:35:44.659539,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.6, 3.55)","(2.8, 3.0, 2.8476190476190473)"
04-01-2023 11:35:45.547269,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.79)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.6, 3.575)","(2.8, 2.98, 2.7746666666666666)"
04-01-2023 11:35:46.390230,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.79)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.6, 3.575)","(2.8, 2.98, 2.775384615384615)"
04-01-2023 11:35:47.384152,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.6, 3.5583333333333336)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:48.240276,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.6, 3.5583333333333336)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:49.106556,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.5961538461538463)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:49.955173,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.6166666666666667)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:50.867195,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.816666666666667)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:51.720486,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8772727272727274)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:52.505106,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.85)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:53.308077,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.9)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:54.194658,"(71.0, 550.0, 485.0)","(3.0, 3.95, 3.8642857142857143)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.8, 2.96, 2.7644444444444445)"
04-01-2023 11:35:55.002624,"(81.0, 550.0, 485.0)","(3.0, 3.95, 3.8642857142857143)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:35:55.849821,"(81.0, 550.0, 485.0)","(3.0, 3.95, 3.875)","(6.5, 12.0, 10.577777777777778)","(2.6, 3.75, 3.4318181818181817)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:35:56.725199,"(81.0, 550.0, 485.0)","(3.0, 3.95, 3.835714285714286)","(6.5, 9.0, 8.63076923076923)","(2.6, 3.75, 3.4318181818181817)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:35:57.577112,"(81.0, 550.0, 485.0)","(3.0, 3.95, 3.8833333333333333)","(6.5, 9.8, 9.338461538461539)","(2.6, 3.75, 3.4318181818181817)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:35:58.480046,"(81.0, 550.0, 485.0)","(3.0, 3.95, 3.835714285714286)","(6.5, 12.0, 10.145454545454545)","(2.6, 3.75, 3.4318181818181817)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:35:59.323586,"(81.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.8833333333333333)","(6.5, 11.5, 10.42)","(2.6, 3.75, 3.4499999999999997)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:36:00.162500,"(81.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.835714285714286)","(6.5, 11.5, 9.97391304347826)","(2.6, 3.75, 3.4499999999999997)","(2.9, 2.96, 2.7644444444444445)"
04-01-2023 11:36:00.980823,"(81.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.8833333333333333)","(6.5, 11.5, 9.97391304347826)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:01.870852,"(81.0, 780.0, 676.6666666666666)","(3.0, 3.95, 3.8642857142857143)","(6.5, 11.5, 9.97391304347826)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:02.735519,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.830769230769231)","(6.5, 11.5, 9.97391304347826)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:03.547000,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.9499999999999997)","(6.5, 11.5, 10.022727272727273)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:04.420802,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.8973684210526316)","(6.5, 11.5, 9.588235294117647)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:05.294143,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.8249999999999997)","(6.5, 11.5, 10.022727272727273)","(2.6, 3.75, 3.4499999999999997)","(2.7, 2.96, 2.7644444444444445)"
04-01-2023 11:36:06.139102,"(81.0, 550.0, 360.0)","(3.0, 4.1, 3.8973684210526316)","(6.5, 11.5, 9.128205128205128)","(2.6, 3.7, 3.604)","(2.7, 2.94, 2.7733333333333334)"
04-01-2023 11:36:06.940161,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.8249999999999997)","(6.5, 11.5, 9.126582278481013)","(2.6, 3.7, 3.592)","(2.7, 2.94, 2.759047619047619)"
04-01-2023 11:36:07.757012,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.8083333333333336)","(6.5, 11.0, 9.169811320754716)","(2.6, 3.7, 3.5522727272727272)","(2.7, 2.92, 2.758)"
04-01-2023 11:36:08.702989,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.7785714285714285)","(6.5, 11.0, 9.07920792079208)","(2.6, 3.7, 3.639473684210526)","(2.7, 2.92, 2.7550000000000003)"
04-01-2023 11:36:09.558066,"(81.0, 540.0, 397.5)","(3.0, 3.85, 3.7785714285714285)","(6.5, 11.0, 9.07920792079208)","(2.6, 3.75, 3.639473684210526)","(2.7, 2.92, 2.7550000000000003)"
04-01-2023 11:36:10.371150,"(81.0, 540.0, 397.5)","(3.0, 3.85, 3.7785714285714285)","(6.5, 11.0, 9.07920792079208)","(2.6, 3.75, 3.675)","(2.7, 2.92, 2.7550000000000003)"
04-01-2023 11:36:11.255030,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.8083333333333336)","(6.5, 11.0, 9.169811320754716)","(2.6, 3.75, 3.6214285714285714)","(2.7, 2.9, 2.7600000000000002)"
04-01-2023 11:36:12.091311,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.7785714285714285)","(6.5, 11.0, 9.07920792079208)","(2.6, 3.75, 3.675)","(2.7, 2.9, 2.7600000000000002)"
04-01-2023 11:36:12.982245,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.169811320754716)","(2.6, 3.75, 3.5884615384615386)","(2.7, 2.9, 2.7600000000000002)"
04-01-2023 11:36:13.839028,"(81.0, 540.0, 431.42857142857144)","(3.0, 4.1, 3.8857142857142857)","(6.5, 11.0, 9.327586206896552)","(2.6, 3.75, 3.5884615384615386)","(2.7, 2.9, 2.7600000000000002)"
04-01-2023 11:36:14.630108,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.327586206896552)","(2.6, 3.75, 3.5294117647058827)","(2.7, 2.88, 2.754)"
04-01-2023 11:36:15.493275,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.327586206896552)","(2.6, 3.75, 3.5294117647058827)","(2.7, 2.88, 2.751666666666667)"
04-01-2023 11:36:16.380803,"(81.0, 540.0, 431.42857142857144)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.288235294117646)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:17.237672,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.427027027027027)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:18.049847,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.827272727272727)","(6.5, 11.0, 9.427027027027027)","(2.6, 3.7, 3.6500000000000004)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:18.878213,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.8142857142857145)","(6.5, 11.0, 9.650434782608697)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:19.720013,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.7944444444444443)","(6.5, 11.0, 9.662068965517241)","(2.6, 3.7, 3.6500000000000004)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:20.560822,"(81.0, 550.0, 485.0)","(3.0, 3.85, 3.8142857142857145)","(6.5, 11.0, 9.662068965517241)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:21.468283,"(81.0, 550.0, 485.0)","(3.0, 3.9, 3.8166666666666664)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:22.332215,"(81.0, 910.0, 785.0)","(3.0, 3.9, 3.8659090909090907)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.7, 3.6)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:23.132502,"(81.0, 910.0, 785.0)","(3.0, 3.9, 3.8659090909090907)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.7, 3.6500000000000004)","(2.7, 2.86, 2.7520000000000002)"
04-01-2023 11:36:23.983615,"(81.0, 910.0, 785.0)","(3.0, 3.9, 3.8464285714285715)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.7, 3.623076923076923)","(2.7, 2.74, 2.7211764705882353)"
04-01-2023 11:36:24.816333,"(81.0, 910.0, 785.0)","(3.0, 3.9, 3.8375)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.7, 3.6642857142857146)","(2.7, 2.74, 2.7212500000000004)"
04-01-2023 11:36:25.655966,"(81.0, 550.0, 485.0)","(3.0, 3.9, 3.8615384615384616)","(6.5, 11.0, 9.70608695652174)","(2.6, 3.7, 3.576923076923077)","(2.7, 2.74, 2.7212500000000004)"
04-01-2023 11:36:26.473694,"(81.0, 550.0, 485.0)","(3.0, 3.9, 3.8375)","(6.5, 11.0, 9.694736842105263)","(2.6, 3.7, 3.625)","(2.7, 2.74, 2.7212500000000004)"
