,Burn The Turf,Heaven Scent,Pop Smoke,Street Scandal,Frosty Cake,Whispering Ella,Im All Class,Paint The Trail
580,"[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 7, 299412), 5.5, 10.5]"
581,"[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 8, 432451), 5.5, 10.5]"
582,"[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 9, 559187), 5.5, 10.5]"
583,"[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 10, 686289), 5.5, 10.5]"
584,"[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 11, 820921), 5.5, 10.5]"
585,"[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 12, 935305), 5.5, 10.5]"
586,"[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 14, 58493), 5.5, 10.5]"
587,"[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 15, 184240), 5.5, 10.5]"
588,"[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 16, 314985), 5.5, 10.5]"
589,"[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 17, 441125), 5.5, 10.5]"
590,"[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 18, 576504), 5.5, 10.5]"
591,"[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 19, 702078), 5.5, 10.5]"
592,"[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 20, 826011), 5.5, 10.5]"
593,"[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 21, 952528), 5.5, 10.5]"
594,"[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 23, 91539), 5.5, 10.5]"
595,"[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 24, 215137), 5.5, 10.5]"
596,"[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 25, 363200), 5.5, 10.5]"
597,"[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 26, 501260), 5.5, 10.5]"
598,"[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 27, 623875), 5.5, 10.5]"
599,"[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 28, 758386), 5.5, 10.5]"
600,"[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 29, 889774), 5.5, 10.5]"
601,"[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 31, 19976), 5.5, 10.5]"
602,"[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 32, 145727), 5.5, 10.5]"
603,"[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 33, 265392), 5.5, 10.5]"
604,"[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 34, 405896), 5.5, 10.5]"
605,"[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 35, 529345), 5.5, 10.5]"
606,"[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 36, 657508), 5.5, 10.5]"
607,"[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 37, 784575), 5.5, 10.5]"
608,"[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 38, 915588), 5.5, 10.5]"
609,"[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 3.5, 5.8]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 40, 42498), 5.5, 10.5]"
610,"[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 41, 169356), 5.5, 10.5]"
611,"[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 42, 282588), 5.5, 10.5]"
612,"[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 43, 422849), 5.5, 10.5]"
613,"[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 44, 541873), 5.5, 10.5]"
614,"[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 45, 676166), 5.5, 10.5]"
615,"[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 46, 809677), 5.5, 10.5]"
616,"[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 47, 920390), 5.5, 10.5]"
617,"[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 49, 58741), 5.5, 10.5]"
618,"[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 50, 223161), 5.5, 10.5]"
619,"[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 11, 6, 51, 363940), 5.5, 10.5]"
