,Outlaw Man Nz,Cocora,Ghost Of Time,Village Voice,Hes A Cool Mach,Malibu Jack,Lord Verde Nz,Wyattflynn,Holi Starzzz
07-12-2022 19:37:33.468889,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 7.2, 6.45)","(61.0, 100.0, 91.66666666666667)","(61.0, 70.0, 60.0)","(20.0, 32.0, 30.625)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 42.0, 36.666666666666664)"
07-12-2022 19:37:34.977683,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 7.0, 6.199999999999999)","(61.0, 100.0, 91.66666666666667)","(61.0, 70.0, 60.0)","(20.0, 34.0, 30.0)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 42.0, 37.42857142857143)"
07-12-2022 19:37:36.532897,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.8, 6.31875)","(61.0, 100.0, 105.625)","(61.0, 70.0, 77.22222222222223)","(20.0, 32.0, 30.5)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 37.42857142857143)"
07-12-2022 19:37:38.080998,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.6, 6.51)","(61.0, 110.0, 94.44444444444444)","(61.0, 80.0, 75.0)","(20.0, 32.0, 30.5)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 37.42857142857143)"
07-12-2022 19:37:39.677252,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.6, 6.359999999999999)","(61.0, 100.0, 94.44444444444444)","(61.0, 80.0, 76.36363636363636)","(20.0, 32.0, 30.5)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 37.42857142857143)"
07-12-2022 19:37:41.294296,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.6, 6.3)","(61.0, 100.0, 94.44444444444444)","(61.0, 80.0, 88.33333333333333)","(20.0, 32.0, 32.0)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 38.8)"
07-12-2022 19:37:43.030896,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.6, 6.46875)","(61.0, 100.0, 94.44444444444444)","(61.0, 100.0, 72.77777777777777)","(20.0, 38.0, 30.615384615384617)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 38.8)"
07-12-2022 19:37:45.154219,"(1.6, 99999, 99990)","(11.0, 16.5, 15.375)","(5.5, 6.6, 6.476470588235294)","(61.0, 100.0, 94.44444444444444)","(61.0, 100.0, 72.77777777777777)","(20.0, 36.0, 30.615384615384617)","(5.5, 99999, 99990)","(21.0, 42.0, 41.0)","(20.0, 40.0, 38.8)"
07-12-2022 19:37:46.952832,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.46875)","(61.0, 100.0, 94.44444444444444)","(51.0, 100.0, 72.14285714285714)","(21.0, 36.0, 32.25)","(5.5, 99999, 99990)","(21.0, 42.0, 41.14285714285714)","(21.0, 42.0, 36.56)"
07-12-2022 19:37:48.648540,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.425)","(61.0, 100.0, 94.44444444444444)","(51.0, 90.0, 71.53846153846153)","(21.0, 34.0, 32.25)","(5.5, 99999, 99990)","(21.0, 42.0, 40.0)","(21.0, 40.0, 36.8235294117647)"
07-12-2022 19:37:50.224518,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.425)","(61.0, 100.0, 86.66666666666667)","(51.0, 85.0, 90.0)","(21.0, 34.0, 32.25)","(5.5, 99999, 99990)","(21.0, 42.0, 40.0)","(21.0, 40.0, 36.8235294117647)"
07-12-2022 19:37:51.820185,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.425)","(61.0, 95.0, 86.66666666666667)","(51.0, 100.0, 81.0)","(21.0, 34.0, 32.25)","(5.5, 99999, 99990)","(21.0, 42.0, 40.857142857142854)","(21.0, 40.0, 36.4)"
07-12-2022 19:37:53.382380,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.279999999999999)","(61.0, 95.0, 117.77777777777777)","(51.0, 95.0, 81.0)","(21.0, 34.0, 28.75)","(5.5, 99999, 99990)","(21.0, 42.0, 40.857142857142854)","(21.0, 40.0, 36.4)"
07-12-2022 19:37:54.896448,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.6, 6.188235294117647)","(61.0, 130.0, 97.27272727272728)","(51.0, 95.0, 82.5)","(21.0, 34.0, 30.0)","(5.5, 99999, 99990)","(21.0, 42.0, 40.857142857142854)","(21.0, 40.0, 37.0)"
07-12-2022 19:37:56.406015,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.4, 6.236363636363636)","(61.0, 110.0, 94.44444444444444)","(51.0, 90.0, 78.75)","(21.0, 32.0, 30.0)","(5.5, 99999, 99990)","(21.0, 42.0, 40.857142857142854)","(21.0, 40.0, 37.0)"
07-12-2022 19:37:57.957086,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.4, 6.072727272727272)","(61.0, 100.0, 82.14285714285714)","(51.0, 85.0, 72.5)","(21.0, 32.0, 27.714285714285715)","(5.5, 99999, 99990)","(21.0, 42.0, 39.333333333333336)","(21.0, 40.0, 34.857142857142854)"
07-12-2022 19:37:59.531606,"(1.6, 99999, 99990)","(12.0, 16.5, 15.375)","(5.0, 6.4, 6.072727272727272)","(61.0, 100.0, 83.0)","(51.0, 85.0, 77.0)","(21.0, 32.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(21.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:01.119760,"(1.6, 99999, 99990)","(12.0, 16.5, 15.4375)","(5.0, 6.4, 6.16)","(61.0, 95.0, 83.0)","(51.0, 85.0, 80.0)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(21.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:02.678523,"(1.6, 99999, 99990)","(12.0, 16.0, 15.4375)","(5.0, 6.4, 6.133333333333334)","(61.0, 95.0, 89.0)","(51.0, 85.0, 80.0)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(21.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:04.246119,"(1.6, 99999, 99990)","(12.0, 16.0, 15.4375)","(5.0, 6.4, 6.133333333333334)","(61.0, 95.0, 81.42857142857143)","(51.0, 85.0, 74.23076923076923)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(21.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:05.823392,"(1.6, 99999, 99990)","(12.0, 16.0, 15.75)","(5.0, 6.4, 6.133333333333334)","(61.0, 90.0, 79.41176470588235)","(51.0, 85.0, 74.23076923076923)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:07.316926,"(1.6, 99999, 99990)","(12.0, 16.0, 15.571428571428571)","(5.0, 6.4, 6.273684210526316)","(61.0, 90.0, 81.1764705882353)","(51.0, 85.0, 76.25)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.30769230769231)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:08.775285,"(1.6, 99999, 99990)","(12.0, 16.0, 15.571428571428571)","(5.0, 6.4, 6.273684210526316)","(61.0, 90.0, 81.66666666666666)","(51.0, 80.0, 76.25)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.666666666666664)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:10.228730,"(1.6, 99999, 99990)","(12.0, 16.0, 15.571428571428571)","(5.0, 6.4, 6.273684210526316)","(61.0, 90.0, 76.36363636363636)","(51.0, 80.0, 98.75)","(21.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.666666666666664)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:11.927911,"(1.6, 99999, 99990)","(12.0, 16.0, 15.571428571428571)","(5.0, 6.4, 6.273684210526316)","(61.0, 90.0, 74.28571428571429)","(51.0, 110.0, 83.0)","(19.0, 30.0, 27.5)","(5.5, 99999, 99990)","(21.0, 42.0, 38.666666666666664)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:13.614531,"(1.6, 99999, 99990)","(12.0, 16.0, 15.214285714285714)","(5.0, 6.4, 6.273684210526316)","(61.0, 80.0, 76.92307692307692)","(51.0, 95.0, 91.25)","(19.0, 30.0, 27.142857142857142)","(5.5, 99999, 99990)","(21.0, 42.0, 38.666666666666664)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:15.234826,"(1.6, 99999, 99990)","(12.0, 15.5, 15.0)","(5.0, 6.4, 6.273684210526316)","(61.0, 80.0, 72.0)","(51.0, 100.0, 91.25)","(19.0, 30.0, 27.142857142857142)","(5.5, 99999, 99990)","(21.0, 42.0, 36.44444444444444)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:16.785012,"(1.6, 99999, 99990)","(12.0, 15.5, 15.337837837837839)","(5.0, 6.4, 6.273684210526316)","(61.0, 80.0, 72.0)","(51.0, 100.0, 91.25)","(19.0, 30.0, 27.142857142857142)","(5.5, 99999, 99990)","(21.0, 42.0, 37.833333333333336)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:18.351136,"(1.6, 99999, 99990)","(12.0, 15.5, 15.337837837837839)","(5.0, 6.4, 6.133333333333334)","(61.0, 80.0, 72.0)","(51.0, 100.0, 91.25)","(17.0, 30.0, 27.0)","(5.5, 99999, 99990)","(21.0, 42.0, 37.833333333333336)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:19.954725,"(1.6, 99999, 99990)","(12.0, 15.5, 15.207317073170731)","(5.0, 6.4, 6.133333333333334)","(61.0, 80.0, 67.5)","(51.0, 100.0, 91.25)","(17.0, 30.0, 27.142857142857142)","(5.5, 99999, 99990)","(21.0, 42.0, 37.833333333333336)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:21.618571,"(1.6, 99999, 99990)","(12.0, 16.0, 14.961538461538462)","(5.0, 6.4, 6.133333333333334)","(61.0, 80.0, 72.5)","(51.0, 100.0, 91.25)","(17.0, 30.0, 25.0)","(5.5, 99999, 99990)","(21.0, 42.0, 36.285714285714285)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:23.278986,"(1.6, 99999, 99990)","(12.0, 16.0, 14.961538461538462)","(5.0, 6.4, 6.133333333333334)","(61.0, 80.0, 68.33333333333333)","(51.0, 100.0, 91.25)","(17.0, 30.0, 26.5)","(5.5, 99999, 99990)","(21.0, 42.0, 36.285714285714285)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:24.855149,"(1.6, 99999, 99990)","(12.0, 16.0, 14.961538461538462)","(5.0, 6.4, 6.022222222222222)","(61.0, 80.0, 88.33333333333333)","(51.0, 100.0, 87.5)","(17.0, 29.0, 25.333333333333332)","(5.5, 99999, 99990)","(21.0, 42.0, 36.285714285714285)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:26.380729,"(1.6, 99999, 99990)","(12.0, 16.0, 15.045454545454545)","(5.0, 6.2, 6.022222222222222)","(61.0, 100.0, 86.42857142857143)","(51.0, 95.0, 80.0)","(16.0, 28.0, 25.0)","(5.5, 99999, 99990)","(21.0, 42.0, 36.285714285714285)","(20.0, 40.0, 34.857142857142854)"
07-12-2022 19:38:27.891387,"(1.6, 99999, 99990)","(12.0, 16.0, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(61.0, 95.0, 81.36363636363636)","(51.0, 85.0, 87.5)","(16.0, 28.0, 25.0)","(5.5, 99999, 99990)","(21.0, 42.0, 44.666666666666664)","(20.0, 40.0, 28.923076923076923)"
07-12-2022 19:38:29.424099,"(1.6, 99999, 99990)","(12.0, 15.5, 15.166666666666666)","(5.0, 6.2, 6.022222222222222)","(61.0, 95.0, 85.625)","(51.0, 95.0, 98.75)","(16.0, 28.0, 25.0)","(6.0, 99999, 99990)","(21.0, 48.0, 46.333333333333336)","(20.0, 40.0, 29.11111111111111)"
07-12-2022 19:38:30.865554,"(1.6, 99999, 99990)","(12.0, 15.5, 15.277777777777779)","(5.0, 6.2, 6.022222222222222)","(61.0, 95.0, 80.0)","(51.0, 110.0, 87.5)","(16.0, 28.0, 25.0)","(6.0, 99999, 99990)","(21.0, 48.0, 46.333333333333336)","(20.0, 38.0, 30.0)"
07-12-2022 19:38:32.263198,"(1.6, 99999, 99990)","(12.0, 15.5, 15.2)","(5.0, 6.2, 6.022222222222222)","(61.0, 95.0, 78.63636363636364)","(51.0, 95.0, 91.25)","(16.0, 28.0, 25.333333333333332)","(6.0, 99999, 99990)","(21.0, 48.0, 46.333333333333336)","(20.0, 34.0, 31.307692307692307)"
07-12-2022 19:38:33.851391,"(1.6, 99999, 99990)","(12.0, 15.5, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(51.0, 95.0, 78.88888888888889)","(51.0, 100.0, 91.25)","(17.0, 28.0, 25.333333333333332)","(7.0, 99999, 99990)","(26.0, 48.0, 46.333333333333336)","(20.0, 34.0, 31.307692307692307)"
07-12-2022 19:38:35.423673,"(1.6, 99999, 99990)","(12.0, 15.5, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 100.0, 91.25)","(17.0, 28.0, 25.333333333333332)","(7.0, 99999, 99990)","(26.0, 48.0, 46.857142857142854)","(20.0, 34.0, 32.09090909090909)"
07-12-2022 19:38:37.134990,"(1.6, 99999, 99990)","(12.0, 15.5, 15.2)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 100.0, 86.0)","(17.0, 28.0, 30.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.09090909090909)"
07-12-2022 19:38:38.834094,"(1.6, 99999, 99990)","(12.0, 15.5, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 100.0, 87.5)","(17.0, 42.0, 25.714285714285715)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.09090909090909)"
07-12-2022 19:38:40.684853,"(1.6, 99999, 99990)","(12.0, 15.5, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 95.0, 87.5)","(17.0, 36.0, 29.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.09090909090909)"
07-12-2022 19:38:42.230981,"(1.6, 99999, 99990)","(12.0, 15.5, 15.071428571428571)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 95.0, 81.15384615384616)","(17.0, 34.0, 29.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.09090909090909)"
07-12-2022 19:38:43.753300,"(1.6, 99999, 99990)","(12.0, 15.5, 15.0)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 78.88888888888889)","(51.0, 100.0, 87.5)","(17.0, 34.0, 29.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.25)"
07-12-2022 19:38:45.371596,"(1.6, 99999, 99990)","(12.0, 15.5, 15.0)","(5.0, 6.2, 6.022222222222222)","(51.0, 90.0, 101.81818181818181)","(51.0, 95.0, 87.5)","(17.0, 34.0, 29.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.76470588235294)"
07-12-2022 19:38:46.944526,"(1.6, 99999, 99990)","(12.0, 15.5, 15.24074074074074)","(5.0, 6.2, 6.022222222222222)","(51.0, 110.0, 118.18181818181819)","(51.0, 95.0, 91.25)","(15.0, 34.0, 27.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.6875)"
07-12-2022 19:38:48.539176,"(1.6, 99999, 99990)","(12.0, 17.0, 16.214285714285715)","(5.0, 6.2, 5.882142857142857)","(51.0, 130.0, 112.85714285714286)","(51.0, 100.0, 91.25)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.25)"
07-12-2022 19:38:50.168204,"(1.6, 99999, 99990)","(12.0, 16.5, 15.94)","(5.0, 6.0, 6.006122448979592)","(51.0, 130.0, 117.77777777777777)","(51.0, 100.0, 91.25)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.6875)"
07-12-2022 19:38:51.676718,"(1.6, 99999, 99990)","(12.0, 16.5, 15.823529411764707)","(5.0, 6.2, 6.075)","(51.0, 130.0, 117.77777777777777)","(51.0, 100.0, 91.25)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.25)"
07-12-2022 19:38:53.264601,"(1.6, 99999, 99990)","(12.0, 16.0, 15.625)","(5.0, 6.2, 6.171014492753623)","(51.0, 130.0, 117.77777777777777)","(51.0, 100.0, 91.25)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 47.2)","(20.0, 34.0, 32.25)"
07-12-2022 19:38:54.807978,"(1.6, 99999, 99990)","(12.0, 16.0, 15.823529411764707)","(5.0, 6.2, 6.192424242424242)","(51.0, 130.0, 100.76923076923077)","(51.0, 100.0, 74.0)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.857142857142854)","(20.0, 34.0, 32.25)"
07-12-2022 19:38:56.434224,"(1.6, 99999, 99990)","(12.0, 16.0, 15.823529411764707)","(5.0, 6.2, 6.183870967741935)","(51.0, 120.0, 100.76923076923077)","(51.0, 95.0, 77.85714285714286)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 32.38461538461539)"
07-12-2022 19:38:58.073732,"(1.6, 99999, 99990)","(12.0, 16.0, 16.166666666666668)","(5.0, 6.2, 6.183870967741935)","(51.0, 120.0, 100.76923076923077)","(51.0, 95.0, 77.85714285714286)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 32.38461538461539)"
07-12-2022 19:38:59.638889,"(1.6, 99999, 99990)","(12.0, 16.5, 16.166666666666668)","(5.0, 6.2, 6.183870967741935)","(51.0, 120.0, 100.76923076923077)","(51.0, 95.0, 77.85714285714286)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 32.38461538461539)"
07-12-2022 19:39:01.169515,"(1.6, 99999, 99990)","(12.0, 16.5, 15.863636363636363)","(5.0, 6.2, 6.186486486486487)","(51.0, 120.0, 100.76923076923077)","(51.0, 95.0, 77.85714285714286)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 31.5)"
07-12-2022 19:39:02.684377,"(1.6, 99999, 99990)","(12.0, 16.5, 15.61111111111111)","(5.0, 6.2, 6.075)","(51.0, 120.0, 100.76923076923077)","(51.0, 95.0, 77.85714285714286)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:04.305314,"(1.6, 99999, 99990)","(12.0, 16.5, 15.914634146341463)","(5.0, 6.2, 6.075)","(51.0, 120.0, 98.57142857142857)","(51.0, 95.0, 83.75)","(15.0, 30.0, 25.0)","(7.0, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:05.814943,"(1.6, 99999, 99990)","(12.0, 16.5, 15.914634146341463)","(5.0, 6.2, 5.9714285714285715)","(51.0, 120.0, 98.57142857142857)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 46.0)","(20.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:07.281328,"(1.6, 99999, 99990)","(12.0, 16.5, 16.06756756756757)","(5.0, 6.2, 5.9714285714285715)","(51.0, 120.0, 96.92307692307692)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 46.90909090909091)","(21.0, 34.0, 32.75)"
07-12-2022 19:39:08.854173,"(1.6, 99999, 99990)","(12.0, 16.5, 16.026315789473685)","(5.0, 6.2, 5.9714285714285715)","(51.0, 120.0, 96.92307692307692)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 44.0)","(21.0, 34.0, 32.75)"
07-12-2022 19:39:10.338136,"(1.6, 99999, 99990)","(12.0, 16.5, 16.026315789473685)","(5.0, 6.2, 5.9714285714285715)","(51.0, 120.0, 96.92307692307692)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 41.333333333333336)","(21.0, 34.0, 32.75)"
07-12-2022 19:39:11.774357,"(1.6, 99999, 99990)","(12.0, 16.5, 15.777777777777779)","(5.0, 6.2, 5.812903225806451)","(51.0, 120.0, 102.0)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 41.333333333333336)","(21.0, 34.0, 32.75)"
07-12-2022 19:39:13.218164,"(1.6, 99999, 99990)","(12.0, 16.5, 15.879999999999999)","(5.0, 6.2, 5.92)","(51.0, 110.0, 96.25)","(51.0, 90.0, 83.75)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 41.0)","(21.0, 34.0, 32.75)"
07-12-2022 19:39:14.632448,"(1.6, 99999, 99990)","(12.0, 16.0, 15.612903225806452)","(5.0, 6.2, 5.92)","(51.0, 100.0, 90.625)","(51.0, 90.0, 86.66666666666667)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 48.0, 42.25)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:16.058593,"(1.6, 99999, 99990)","(12.0, 16.0, 15.612903225806452)","(5.0, 6.2, 5.92)","(51.0, 100.0, 90.625)","(51.0, 90.0, 86.66666666666667)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 42.25)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:17.539195,"(1.6, 99999, 99990)","(12.0, 16.0, 15.608695652173914)","(5.0, 6.2, 5.99)","(51.0, 100.0, 88.33333333333333)","(51.0, 90.0, 83.0)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 42.0)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:18.986870,"(1.6, 99999, 99990)","(12.0, 16.0, 15.5)","(5.0, 6.2, 5.99)","(51.0, 100.0, 100.0)","(51.0, 95.0, 83.0)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 42.0)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:20.335665,"(1.6, 99999, 99990)","(12.0, 16.0, 15.5)","(5.0, 6.2, 6.104)","(51.0, 130.0, 103.5)","(51.0, 95.0, 82.5)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 42.0)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:21.805911,"(1.6, 99999, 99990)","(12.0, 15.5, 15.15)","(5.0, 6.4, 6.133333333333334)","(51.0, 120.0, 90.0)","(51.0, 90.0, 79.28571428571429)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 42.0)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:23.355555,"(1.6, 99999, 99990)","(12.0, 15.5, 15.0625)","(5.0, 6.4, 6.133333333333334)","(51.0, 120.0, 90.0)","(51.0, 90.0, 79.28571428571429)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 43.333333333333336)","(21.0, 34.0, 31.857142857142858)"
07-12-2022 19:39:24.746806,"(1.6, 99999, 99990)","(12.0, 15.5, 15.033333333333333)","(5.0, 6.4, 5.924)","(51.0, 120.0, 88.125)","(51.0, 90.0, 66.66666666666667)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 41.63636363636363)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:26.326356,"(1.6, 99999, 99990)","(12.0, 15.5, 14.880952380952381)","(5.0, 6.2, 5.924)","(51.0, 110.0, 88.125)","(51.0, 90.0, 77.5)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 41.63636363636363)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:27.755371,"(1.6, 99999, 99990)","(12.0, 15.5, 14.944444444444445)","(5.0, 6.2, 5.978688524590164)","(51.0, 110.0, 80.0)","(51.0, 85.0, 77.5)","(15.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 46.0, 37.333333333333336)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:29.216227,"(1.6, 99999, 99990)","(12.0, 15.5, 14.944444444444445)","(5.0, 6.2, 5.945283018867925)","(51.0, 110.0, 90.0)","(51.0, 85.0, 77.5)","(17.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 44.0, 36.5)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:30.672512,"(1.6, 99999, 99990)","(12.0, 15.5, 14.944444444444445)","(5.0, 6.2, 5.88235294117647)","(51.0, 100.0, 90.0)","(51.0, 85.0, 77.5)","(17.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:32.228824,"(1.55, 99999, 99990)","(12.0, 15.5, 14.880952380952381)","(5.0, 6.2, 6.0)","(51.0, 100.0, 82.5)","(51.0, 85.0, 77.5)","(17.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:33.597216,"(1.55, 99999, 99990)","(12.0, 15.5, 14.880952380952381)","(5.0, 6.2, 6.0)","(51.0, 100.0, 78.84615384615384)","(51.0, 85.0, 82.22222222222223)","(17.0, 30.0, 25.0)","(7.5, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:35.007503,"(1.55, 99999, 99990)","(12.0, 15.5, 15.38888888888889)","(5.0, 6.2, 6.034782608695652)","(51.0, 95.0, 78.84615384615384)","(51.0, 85.0, 78.75)","(17.0, 30.0, 25.4)","(7.5, 99999, 99990)","(26.0, 44.0, 36.5)","(21.0, 34.0, 31.5)"
07-12-2022 19:39:36.294783,"(1.55, 99999, 99990)","(12.0, 15.0, 14.944444444444445)","(5.5, 6.2, 6.034782608695652)","(61.0, 95.0, 78.84615384615384)","(51.0, 85.0, 78.75)","(15.0, 29.0, 25.4)","(7.5, 99999, 99990)","(26.0, 44.0, 36.5)","(21.0, 34.0, 31.5)"
