,Serengeti Gold,Lord Of Misrule Nz,Stars Of America,Yarraman Needy,Youroffal,Mistique,Whisky Bandit,Candy Striper,The Waterboy Nz
16-12-2022 12:30:08.726457,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:09.763877,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:10.849108,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:11.908668,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:13.001809,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:14.062677,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:15.212134,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:16.294517,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:17.418565,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:18.592003,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:19.699548,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:20.754769,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:21.808812,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:22.867370,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:23.877490,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:24.925684,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:25.939908,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:27.007269,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:28.065129,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:29.159680,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.7, 99999, 99990)"
16-12-2022 12:30:30.209814,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:31.296865,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:32.386126,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:33.487788,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:34.548520,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:35.687524,"(101.0, 270.0, 254.44444444444446)","(1.35, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 57.25)","(101.0, 270.0, 245.0)","(13.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.7, 99999, 99990)"
16-12-2022 12:30:36.777333,"(101.0, 270.0, 254.44444444444446)","(1.3, 99999, 99990)","(26.0, 40.0, 29.333333333333332)","(31.0, 65.0, 63.368421052631575)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:37.859914,"(101.0, 270.0, 254.44444444444446)","(1.3, 99999, 99990)","(26.0, 40.0, 35.0)","(31.0, 65.0, 63.368421052631575)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:38.990640,"(101.0, 270.0, 254.44444444444446)","(1.3, 99999, 99990)","(26.0, 40.0, 37.0)","(31.0, 65.0, 63.368421052631575)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:40.140255,"(101.0, 270.0, 254.44444444444446)","(1.3, 99999, 99990)","(26.0, 40.0, 37.0)","(31.0, 65.0, 63.368421052631575)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:41.230524,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:42.344822,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:43.553649,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:44.637853,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:45.684534,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:46.798888,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:47.913872,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:49.046820,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 118.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:50.203432,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 83.33333333333334)","(2.8, 99999, 99990)"
16-12-2022 12:30:51.285260,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.8, 99999, 99990)"
16-12-2022 12:30:52.388626,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.9, 99999, 99990)"
16-12-2022 12:30:53.521352,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.9, 99999, 99990)"
16-12-2022 12:30:54.640353,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.9, 99999, 99990)"
16-12-2022 12:30:55.721059,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.9, 99999, 99990)"
16-12-2022 12:30:56.849131,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 121.42857142857143)","(2.9, 99999, 99990)"
16-12-2022 12:30:57.930598,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:30:59.005663,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:00.111664,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:01.220397,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:02.363557,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:03.494376,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.66666666666667)","(2.9, 99999, 99990)"
16-12-2022 12:31:04.563515,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.125)","(31.0, 65.0, 55.33333333333333)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.66666666666667)","(2.9, 99999, 99990)"
16-12-2022 12:31:05.636747,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 57.75)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.66666666666667)","(2.9, 99999, 99990)"
16-12-2022 12:31:06.677950,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 57.75)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.66666666666667)","(2.9, 99999, 99990)"
16-12-2022 12:31:07.754765,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.272727272727273)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.66666666666667)","(2.9, 99999, 99990)"
16-12-2022 12:31:08.837422,"(101.0, 270.0, 260.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:09.900566,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 131.45454545454547)","(2.9, 99999, 99990)"
16-12-2022 12:31:10.970528,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 27.5)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.9, 99999, 99990)"
16-12-2022 12:31:12.075627,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 116.0)","(2.9, 99999, 99990)"
16-12-2022 12:31:13.235073,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 150.0, 109.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:14.335065,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 140.0, 102.66666666666666)","(2.9, 99999, 99990)"
16-12-2022 12:31:15.430864,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 130.0, 102.66666666666666)","(2.9, 99999, 99990)"
16-12-2022 12:31:16.578071,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 130.0, 102.66666666666666)","(2.9, 99999, 99990)"
16-12-2022 12:31:17.698623,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 56.0)","(101.0, 270.0, 245.0)","(14.0, 29.0, 23.2)","(91.0, 270.0, 243.33333333333334)","(41.0, 130.0, 102.66666666666666)","(2.9, 99999, 99990)"
16-12-2022 12:31:18.824895,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 243.33333333333334)","(41.0, 130.0, 73.33333333333333)","(2.9, 99999, 99990)"
16-12-2022 12:31:19.943959,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 243.33333333333334)","(41.0, 120.0, 73.33333333333333)","(2.9, 99999, 99990)"
16-12-2022 12:31:21.019704,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 243.33333333333334)","(41.0, 120.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:22.080057,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:23.154245,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:24.221794,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:25.256593,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:26.327113,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:27.415165,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:28.500095,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.666666666666668)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:29.634759,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.2)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:30.801851,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.2)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:31.948539,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:33.142032,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:34.221466,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:35.334855,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
16-12-2022 12:31:36.422134,"(101.0, 270.0, 256.0)","(1.3, 99999, 99990)","(26.0, 40.0, 38.333333333333336)","(31.0, 65.0, 48.333333333333336)","(101.0, 270.0, 245.0)","(14.0, 29.0, 26.1)","(91.0, 270.0, 236.0)","(41.0, 110.0, 89.33333333333334)","(2.9, 99999, 99990)"
