,Wendy Peffercorn,Homebush Chilli,Impressive Mario,Harpoon Bale,Replica Rosco,Lonely Gemma,Wrinkly Wayne,King Kong Blonde
80,"[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 7.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 31891), 51.0, 360.0]"
81,"[datetime.datetime(2022, 11, 28, 9, 51, 41, 174823), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 174823), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 174823), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 174823), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 174823), 7.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 175824), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 175824), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 175824), 51.0, 360.0]"
82,"[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 311604), 51.0, 110.0]"
83,"[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 452709), 51.0, 110.0]"
84,"[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 595468), 51.0, 110.0]"
85,"[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 742090), 51.0, 110.0]"
86,"[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 6.5, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 883108), 51.0, 340.0]"
87,"[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 20667), 51.0, 320.0]"
88,"[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 184114), 51.0, 300.0]"
89,"[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 333938), 51.0, 300.0]"
90,"[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 475422), 51.0, 300.0]"
91,"[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 611079), 51.0, 300.0]"
92,"[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 1.45, 1.84]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 743773), 51.0, 300.0]"
93,"[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 1.45, 1.84]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 54, 874735), 51.0, 300.0]"
94,"[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 1.45, 1.84]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 56, 45470), 51.0, 300.0]"
95,"[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 57, 185864), 51.0, 290.0]"
96,"[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 58, 328660), 51.0, 290.0]"
97,"[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 51, 59, 462850), 51.0, 290.0]"
98,"[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 52, 0, 586318), 51.0, 280.0]"
99,"[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 1.45, 1.73]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 52, 1, 721884), 51.0, 280.0]"
100,"[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 1.45, 1.72]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 52, 2, 864595), 51.0, 280.0]"
101,"[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 1.45, 1.72]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 52, 4, 2512), 51.0, 280.0]"
102,"[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 5, 130162), 51.0, 300.0]"
103,"[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 6, 263238), 51.0, 300.0]"
104,"[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 7, 398481), 51.0, 300.0]"
105,"[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 8, 520734), 51.0, 300.0]"
106,"[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 9, 653047), 51.0, 300.0]"
107,"[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 10, 778786), 51.0, 300.0]"
108,"[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 6.5, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 11, 912127), 51.0, 300.0]"
109,"[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 13, 40716), 51.0, 300.0]"
110,"[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 14, 168075), 51.0, 300.0]"
111,"[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 15, 304727), 51.0, 300.0]"
112,"[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 16, 444188), 51.0, 300.0]"
113,"[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 17, 582094), 51.0, 300.0]"
114,"[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 18, 713741), 51.0, 300.0]"
115,"[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 19, 859189), 51.0, 320.0]"
116,"[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 20, 991149), 51.0, 320.0]"
117,"[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 1.45, 1.77]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 22, 119474), 51.0, 320.0]"
118,"[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 23, 244834), 51.0, 320.0]"
119,"[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 24, 421118), 51.0, 320.0]"
