,Big Time Hugo,Lar Grand Oaks,Wonder Women,Golden Logger,Big Time Bashful,Big Time Noise,Opawa Star
06-01-2023 16:26:13.482462,"(4.2, 6.4, 5.26923076923077)","(5.5, 18.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 6.8, 5.791666666666666)","(10.0, 19.5, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:14.875674,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:16.063335,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:17.217978,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:18.386431,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:19.562050,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:20.788276,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:21.910490,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:22.975493,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:24.061689,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:25.206532,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:26.417443,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:27.568373,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:28.753572,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:29.931999,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:30.946763,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:32.035533,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:33.218721,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:34.294294,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:35.477833,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:36.626994,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:37.883295,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:39.405691,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:40.605373,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:41.909891,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:43.096803,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:44.227556,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:45.387304,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:46.412894,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:47.476313,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:48.584853,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:49.696186,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.042857142857144)"
06-01-2023 16:26:50.849151,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 15.379999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 12.0, 11.173684210526316)"
06-01-2023 16:26:52.139307,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:53.345692,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:54.449733,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:55.499562,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:56.630105,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:57.774516,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:26:58.933352,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:00.058651,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:01.281705,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:02.539316,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:03.632811,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:04.683030,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:05.833148,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:06.914887,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:07.954833,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:09.045260,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:10.156683,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:11.336069,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:12.376310,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:13.519714,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:14.920380,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:16.299078,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:17.672775,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:19.055992,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:20.360776,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 10.95)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.791666666666666)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 11.173684210526316)"
06-01-2023 16:27:21.570588,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 14.899999999999999)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.25)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:22.809042,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:23.945424,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:25.027378,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:26.129399,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 17.933333333333334)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:27.271257,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:28.351895,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:29.511230,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:30.639912,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:31.841532,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:33.107332,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:34.473415,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:35.762615,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:37.082850,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:38.416338,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:39.676896,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:40.785945,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:41.905050,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.0, 8.76)","(4.0, 6.4, 4.6468750000000005)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:43.030087,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 5.6, 4.579166666666667)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:44.146006,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 5.6, 4.579166666666667)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 14.3)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:45.291450,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:46.475119,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:47.513871,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:48.673460,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 11.5, 9.466666666666667)"
06-01-2023 16:27:49.925250,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 11.5, 8.24)"
06-01-2023 16:27:51.171486,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.5, 9.8)"
06-01-2023 16:27:52.377453,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:53.475477,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:54.537754,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 8.96)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:55.632842,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 11.568421052631578)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:56.682182,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 11.568421052631578)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:57.828833,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 11.568421052631578)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:27:58.970886,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 11.568421052631578)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
06-01-2023 16:28:00.051560,"(4.2, 6.4, 5.26923076923077)","(5.5, 16.5, 9.84)","(7.0, 12.5, 11.568421052631578)","(4.0, 6.2, 4.918181818181818)","(4.2, 7.0, 5.1875)","(10.0, 19.0, 12.733333333333333)","(5.5, 12.0, 9.8)"
