,Opawa Barrel,Dembe,Opawa Chrissy,Carlos Jewel,Oberon Bale,Gitan,Opawa Conan,Quintessa Bale
08-12-2022 15:29:53.795314,"(4.8, 9.8, 8.86)","(10.0, 17.0, 13.5)","(8.0, 10.5, 9.35)","(11.0, 19.5, 19.270833333333332)","(16.0, 34.0, 31.875)","(3.1, 4.5, 3.54)","(7.0, 11.5, 10.446153846153846)","(3.8, 9.6, 7.06551724137931)"
08-12-2022 15:29:55.226067,"(4.8, 9.8, 9.092307692307692)","(10.0, 17.0, 13.2)","(8.0, 10.5, 9.31304347826087)","(11.0, 19.5, 19.26086956521739)","(16.0, 34.0, 30.6)","(3.1, 4.5, 3.54)","(7.0, 11.0, 10.52)","(3.8, 9.6, 7.372727272727273)"
08-12-2022 15:29:56.702167,"(4.8, 9.8, 7.5)","(10.0, 17.0, 15.857142857142858)","(8.0, 10.5, 9.45)","(11.0, 19.5, 19.045454545454547)","(16.0, 34.0, 30.6)","(3.1, 4.5, 3.54)","(7.0, 11.0, 10.52)","(3.8, 9.6, 5.3999999999999995)"
08-12-2022 15:29:58.348836,"(4.8, 9.6, 7.266666666666667)","(10.0, 16.5, 15.176470588235293)","(8.0, 10.5, 8.04)","(11.0, 19.5, 19.261904761904763)","(16.0, 34.0, 33.10526315789474)","(3.1, 4.5, 3.54)","(7.0, 11.0, 10.52)","(3.8, 9.6, 6.858333333333333)"
08-12-2022 15:29:59.768750,"(4.8, 9.6, 7.266666666666667)","(10.0, 16.5, 15.176470588235293)","(8.0, 9.8, 8.569230769230769)","(11.0, 19.5, 19.045454545454547)","(16.0, 34.0, 28.375)","(3.1, 4.5, 3.54)","(7.0, 11.0, 9.4)","(3.8, 9.6, 8.407692307692308)"
08-12-2022 15:30:01.200441,"(4.8, 9.8, 7.82)","(10.0, 16.0, 15.0)","(8.0, 9.8, 8.569230769230769)","(11.0, 19.5, 19.333333333333332)","(16.0, 32.0, 29.1)","(3.1, 4.5, 4.02)","(7.0, 11.0, 9.4)","(3.8, 9.4, 8.375)"
08-12-2022 15:30:02.499761,"(4.8, 9.8, 7.82)","(10.0, 16.0, 14.4)","(8.0, 9.8, 8.569230769230769)","(11.0, 19.5, 18.0)","(16.0, 32.0, 29.1)","(3.1, 4.5, 3.9947368421052634)","(7.0, 11.0, 10.127272727272727)","(3.8, 9.4, 6.45)"
08-12-2022 15:30:03.780200,"(4.8, 9.8, 7.715789473684211)","(10.0, 16.0, 14.4)","(8.0, 9.8, 8.415384615384616)","(11.0, 19.5, 18.166666666666668)","(16.0, 32.0, 21.642857142857142)","(3.1, 4.5, 4.3999999999999995)","(7.0, 11.0, 10.018181818181818)","(3.8, 9.6, 7.36)"
08-12-2022 15:30:05.010758,"(4.8, 9.6, 7.6)","(10.0, 16.0, 13.170731707317074)","(8.0, 9.8, 8.05)","(11.0, 19.5, 18.166666666666668)","(16.0, 32.0, 23.944444444444443)","(3.1, 4.6, 4.3999999999999995)","(7.0, 11.0, 9.655555555555555)","(3.8, 9.6, 5.707692307692308)"
08-12-2022 15:30:06.369306,"(4.8, 9.6, 7.71)","(10.0, 16.0, 13.170731707317074)","(8.0, 9.8, 8.178947368421053)","(11.0, 19.5, 18.166666666666668)","(16.0, 32.0, 22.666666666666668)","(3.1, 4.6, 3.6625)","(7.0, 10.5, 9.508695652173913)","(3.8, 9.4, 8.653333333333332)"
08-12-2022 15:30:07.820876,"(4.8, 9.4, 7.0600000000000005)","(10.0, 16.0, 13.142857142857142)","(8.0, 9.6, 8.533333333333333)","(11.0, 19.5, 18.166666666666668)","(16.0, 32.0, 21.875)","(3.1, 4.6, 4.225)","(7.0, 10.5, 9.626666666666667)","(3.8, 9.2, 8.431249999999999)"
08-12-2022 15:30:09.157114,"(4.8, 9.4, 9.02)","(10.0, 16.0, 14.8)","(8.0, 9.6, 9.0)","(11.0, 19.5, 18.166666666666668)","(16.0, 32.0, 26.166666666666668)","(3.1, 4.6, 3.58)","(7.0, 10.0, 9.533333333333333)","(3.8, 9.2, 8.306666666666667)"
08-12-2022 15:30:10.434814,"(4.8, 9.6, 7.85)","(10.0, 15.5, 14.45)","(8.0, 9.4, 9.0)","(11.0, 19.5, 18.863636363636363)","(16.0, 32.0, 26.166666666666668)","(3.1, 4.3, 3.9545454545454546)","(7.0, 10.0, 9.533333333333333)","(3.8, 8.8, 4.9750000000000005)"
08-12-2022 15:30:11.775928,"(4.8, 9.4, 7.88)","(10.0, 15.5, 13.633333333333333)","(8.0, 9.4, 8.3)","(11.0, 19.5, 18.863636363636363)","(16.0, 32.0, 26.166666666666668)","(3.1, 4.3, 4.011111111111111)","(7.0, 10.0, 9.533333333333333)","(3.8, 8.0, 6.050000000000001)"
08-12-2022 15:30:13.124515,"(4.8, 9.4, 8.418181818181818)","(10.0, 15.5, 14.1)","(8.0, 9.4, 7.455555555555556)","(11.0, 19.5, 16.833333333333332)","(16.0, 32.0, 26.166666666666668)","(3.1, 4.2, 4.011111111111111)","(7.0, 10.0, 9.533333333333333)","(3.8, 7.4, 5.8)"
08-12-2022 15:30:14.465728,"(4.8, 9.4, 6.31875)","(10.0, 15.0, 13.615384615384615)","(8.0, 9.4, 8.1)","(11.0, 19.5, 18.954545454545453)","(16.0, 32.0, 26.166666666666668)","(3.1, 4.2, 4.011111111111111)","(7.0, 10.0, 9.533333333333333)","(3.8, 7.8, 6.115)"
08-12-2022 15:30:15.735757,"(4.8, 9.4, 7.16)","(10.0, 15.0, 13.615384615384615)","(8.0, 9.2, 7.933333333333333)","(11.0, 19.5, 18.954545454545453)","(16.0, 32.0, 31.02777777777778)","(3.1, 4.2, 4.141379310344828)","(7.0, 10.0, 9.533333333333333)","(3.8, 7.6, 6.4)"
08-12-2022 15:30:17.058534,"(4.8, 9.2, 7.961904761904761)","(10.0, 14.5, 13.272727272727273)","(8.0, 9.2, 7.933333333333333)","(11.0, 19.5, 19.333333333333332)","(16.0, 32.0, 30.0)","(3.1, 4.2, 3.6666666666666665)","(7.0, 10.0, 9.855172413793102)","(3.8, 7.4, 5.3428571428571425)"
08-12-2022 15:30:18.264219,"(4.8, 9.2, 6.95)","(10.0, 14.0, 13.166666666666666)","(8.0, 9.2, 7.781818181818181)","(11.0, 19.5, 19.227272727272727)","(16.0, 32.0, 31.125)","(3.1, 4.2, 3.8363636363636364)","(7.0, 10.0, 9.892307692307693)","(3.8, 7.4, 5.6)"
08-12-2022 15:30:19.604328,"(4.8, 9.2, 7.4399999999999995)","(10.0, 14.0, 13.166666666666666)","(8.0, 9.2, 7.5285714285714285)","(11.0, 19.5, 19.227272727272727)","(16.0, 32.0, 31.106382978723403)","(3.1, 4.2, 3.9375)","(7.0, 10.0, 9.892307692307693)","(3.8, 7.4, 5.9)"
08-12-2022 15:30:20.929648,"(4.6, 9.2, 8.05)","(10.0, 14.0, 13.09090909090909)","(7.5, 9.2, 7.800000000000001)","(12.0, 19.5, 18.666666666666668)","(15.0, 32.0, 30.434782608695652)","(3.2, 4.2, 4.0)","(7.5, 10.0, 9.889473684210527)","(3.8, 6.8, 6.39375)"
08-12-2022 15:30:22.273432,"(4.6, 9.2, 7.666666666666666)","(10.0, 14.0, 13.09090909090909)","(7.5, 9.0, 7.7555555555555555)","(12.0, 19.5, 18.666666666666668)","(15.0, 32.0, 30.434782608695652)","(3.2, 4.1, 4.0)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.4, 6.39375)"
08-12-2022 15:30:23.729083,"(4.6, 9.0, 8.25)","(10.0, 14.0, 13.09090909090909)","(7.5, 9.0, 7.7555555555555555)","(12.0, 19.5, 18.875)","(15.0, 32.0, 29.789473684210527)","(3.2, 4.1, 4.0)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.4, 6.666666666666667)"
08-12-2022 15:30:25.043503,"(4.6, 9.0, 8.25)","(10.0, 14.0, 13.09090909090909)","(7.5, 9.0, 7.5103448275862075)","(12.0, 19.5, 19.15909090909091)","(15.0, 42.0, 28.5)","(3.2, 4.1, 4.0852272727272725)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.4, 6.825)"
08-12-2022 15:30:26.463870,"(4.6, 9.0, 8.333333333333334)","(10.0, 14.0, 12.292682926829269)","(7.5, 9.0, 7.5103448275862075)","(12.0, 19.5, 19.425)","(15.0, 40.0, 28.5)","(3.2, 4.1, 4.085555555555556)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.4, 6.578571428571429)"
08-12-2022 15:30:27.715183,"(4.6, 9.0, 8.333333333333334)","(10.0, 14.0, 12.292682926829269)","(7.5, 9.0, 7.711111111111111)","(12.0, 19.5, 19.44)","(15.0, 40.0, 33.72727272727273)","(3.2, 4.1, 4.04)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.4, 6.469230769230769)"
08-12-2022 15:30:29.004422,"(4.6, 9.0, 7.583333333333333)","(10.0, 14.0, 13.0)","(7.5, 8.8, 7.8)","(12.0, 19.5, 19.0)","(15.0, 40.0, 36.0)","(3.2, 4.1, 4.018918918918919)","(7.5, 10.0, 9.889473684210527)","(3.8, 7.2, 6.663636363636363)"
08-12-2022 15:30:30.289806,"(4.6, 9.0, 7.673170731707318)","(10.0, 13.5, 13.0)","(7.5, 8.6, 7.6000000000000005)","(12.0, 19.5, 19.45)","(15.0, 38.0, 35.65217391304348)","(3.2, 4.1, 3.9909090909090907)","(7.5, 10.0, 9.889473684210527)","(3.8, 6.8, 6.05)"
08-12-2022 15:30:31.603742,"(4.6, 9.0, 7.734883720930233)","(10.0, 13.5, 12.75)","(7.5, 8.6, 8.3)","(12.0, 19.5, 19.45)","(15.0, 36.0, 35.75757575757576)","(3.2, 4.1, 4.008333333333333)","(7.5, 10.0, 9.886486486486486)","(3.8, 6.8, 6.840540540540541)"
08-12-2022 15:30:32.906240,"(4.6, 8.8, 7.04)","(10.0, 13.5, 12.75)","(7.5, 8.6, 8.3)","(12.0, 19.5, 19.45)","(15.0, 36.0, 35.75757575757576)","(3.2, 4.1, 4.015384615384615)","(7.5, 10.0, 9.886486486486486)","(3.8, 7.2, 6.171428571428572)"
08-12-2022 15:30:34.322958,"(4.6, 8.6, 7.177777777777777)","(10.0, 13.5, 12.928571428571429)","(7.5, 8.6, 8.15)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 4.0576923076923075)","(7.5, 10.0, 9.25)","(3.8, 7.2, 6.86)"
08-12-2022 15:30:35.693720,"(4.6, 8.6, 7.177777777777777)","(10.0, 13.0, 12.928571428571429)","(7.5, 8.6, 8.130434782608695)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 4.0576923076923075)","(7.5, 10.0, 9.25)","(3.8, 7.2, 6.7)"
08-12-2022 15:30:37.060000,"(4.6, 8.4, 8.185714285714287)","(10.0, 13.0, 12.928571428571429)","(7.5, 8.6, 8.333333333333334)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 3.982)","(7.5, 10.0, 9.25)","(3.8, 7.2, 6.9)"
08-12-2022 15:30:38.495119,"(4.6, 8.4, 8.007142857142856)","(10.0, 13.0, 12.563829787234043)","(7.5, 8.4, 7.633333333333334)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.0, 3.982)","(7.5, 10.0, 9.25)","(3.9, 7.2, 6.4)"
08-12-2022 15:30:40.107122,"(4.6, 8.2, 7.538461538461538)","(10.0, 13.0, 11.833333333333334)","(8.0, 8.4, 7.633333333333334)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.0, 4.083333333333333)","(7.5, 10.0, 9.25)","(3.9, 7.2, 6.4)"
08-12-2022 15:30:41.447154,"(4.6, 8.4, 7.538461538461538)","(10.0, 12.5, 11.166666666666666)","(8.0, 8.4, 7.6000000000000005)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 4.0855263157894735)","(7.5, 10.0, 9.875)","(3.9, 7.2, 6.830769230769231)"
08-12-2022 15:30:42.808330,"(4.6, 8.4, 7.538461538461538)","(10.0, 12.5, 11.166666666666666)","(8.0, 8.4, 7.6000000000000005)","(12.0, 19.5, 19.40909090909091)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 3.9681818181818183)","(7.5, 10.0, 9.875)","(3.9, 7.2, 6.533333333333333)"
08-12-2022 15:30:44.210973,"(4.6, 8.0, 7.08)","(10.0, 12.5, 10.75)","(8.0, 8.4, 7.6000000000000005)","(12.0, 19.5, 19.094594594594597)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.0, 3.978125)","(7.5, 10.0, 9.875)","(3.9, 7.2, 6.892307692307693)"
08-12-2022 15:30:45.525992,"(4.6, 8.0, 6.85)","(10.0, 12.5, 10.803030303030303)","(8.0, 8.4, 7.566666666666667)","(12.0, 19.5, 18.841463414634145)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.0, 3.971428571428571)","(7.5, 10.0, 9.777777777777779)","(3.9, 7.2, 6.800000000000001)"
08-12-2022 15:30:46.820619,"(4.6, 8.0, 6.85)","(10.0, 12.5, 10.696078431372548)","(8.0, 8.4, 7.8999999999999995)","(12.0, 19.5, 18.9)","(15.0, 36.0, 35.578947368421055)","(3.2, 4.1, 3.8142857142857145)","(7.5, 10.0, 9.5)","(3.9, 7.2, 6.613333333333333)"
08-12-2022 15:30:48.141254,"(4.6, 7.0, 6.333333333333333)","(10.0, 12.5, 11.26086956521739)","(8.0, 8.2, 7.8)","(12.0, 19.5, 18.743589743589745)","(16.0, 36.0, 35.578947368421055)","(3.2, 4.1, 3.892857142857143)","(7.5, 10.0, 9.5)","(4.0, 7.2, 6.8)"
08-12-2022 15:30:49.529748,"(4.6, 7.0, 6.6)","(10.0, 12.0, 10.891304347826086)","(8.0, 8.0, 7.608163265306123)","(12.0, 19.0, 18.402173913043477)","(16.0, 36.0, 35.578947368421055)","(3.2, 4.0, 3.9371794871794874)","(7.5, 9.8, 10.066666666666666)","(4.0, 7.0, 6.9375)"
08-12-2022 15:30:50.807721,"(4.6, 7.0, 6.16)","(10.0, 12.0, 10.709302325581396)","(8.0, 8.0, 7.608163265306123)","(12.0, 19.0, 18.402173913043477)","(16.0, 36.0, 35.578947368421055)","(3.2, 3.95, 3.9151162790697676)","(7.5, 11.0, 10.2)","(4.0, 7.2, 6.76)"
08-12-2022 15:30:52.106315,"(4.6, 7.0, 6.5200000000000005)","(10.0, 12.0, 10.709302325581396)","(8.0, 8.0, 7.608163265306123)","(12.0, 19.0, 18.402173913043477)","(16.0, 36.0, 35.55555555555556)","(3.2, 3.95, 3.87)","(7.5, 11.0, 10.626666666666667)","(4.0, 7.2, 6.728571428571429)"
08-12-2022 15:30:53.360201,"(4.6, 6.8, 6.566666666666666)","(10.0, 12.0, 10.539473684210526)","(8.0, 8.0, 7.56923076923077)","(12.0, 19.0, 18.527027027027028)","(16.0, 36.0, 35.55555555555556)","(3.2, 3.95, 3.840909090909091)","(7.5, 11.0, 10.283333333333333)","(4.0, 7.2, 6.9818181818181815)"
08-12-2022 15:30:54.660059,"(4.6, 7.2, 5.914285714285715)","(10.0, 11.5, 10.9)","(8.0, 8.0, 7.511864406779662)","(12.0, 19.0, 18.527027027027028)","(16.0, 36.0, 35.55555555555556)","(3.2, 3.95, 4.208333333333333)","(7.5, 10.5, 9.994444444444444)","(4.0, 7.2, 6.933333333333334)"
08-12-2022 15:30:55.921265,"(4.6, 7.2, 5.654545454545454)","(10.0, 11.0, 10.3)","(8.0, 8.0, 7.676404494382023)","(12.0, 19.0, 18.583333333333332)","(16.0, 36.0, 31.77777777777778)","(3.2, 4.3, 3.8857142857142857)","(7.5, 10.5, 9.85)","(4.0, 7.2, 6.616666666666667)"
08-12-2022 15:30:57.143569,"(4.6, 6.8, 5.89)","(10.0, 11.0, 10.304347826086957)","(8.0, 8.0, 7.676404494382023)","(12.0, 19.0, 18.583333333333332)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.1, 3.975)","(7.5, 10.5, 9.994444444444444)","(4.0, 6.8, 6.585714285714285)"
08-12-2022 15:30:58.301789,"(4.6, 6.8, 5.716666666666667)","(10.0, 11.0, 10.030303030303031)","(8.0, 8.0, 7.648484848484848)","(12.0, 19.0, 18.583333333333332)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.0, 3.975)","(7.5, 10.5, 9.672727272727272)","(4.0, 6.8, 6.527272727272727)"
08-12-2022 15:30:59.561914,"(4.6, 6.8, 6.05)","(10.0, 11.0, 10.030303030303031)","(8.0, 8.0, 7.648484848484848)","(12.0, 19.0, 18.583333333333332)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.0, 4.090384615384615)","(7.5, 10.5, 9.964705882352941)","(4.0, 6.8, 6.2727272727272725)"
08-12-2022 15:31:01.017643,"(4.6, 6.0, 5.8)","(10.0, 9.4, 10.0)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.583333333333332)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.1, 3.990625)","(7.5, 10.5, 9.533333333333333)","(4.0, 6.6, 6.222222222222222)"
08-12-2022 15:31:02.334660,"(4.6, 6.4, 6.0769230769230775)","(10.0, 10.5, 9.459999999999999)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.0, 4.22)","(7.5, 10.0, 9.49090909090909)","(4.0, 6.4, 6.222222222222222)"
08-12-2022 15:31:03.969732,"(4.6, 6.2, 5.675)","(10.0, 10.5, 9.542105263157895)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.4, 4.316666666666667)","(7.5, 10.5, 9.757142857142856)","(4.0, 6.4, 6.276923076923077)"
08-12-2022 15:31:05.414219,"(4.6, 6.2, 5.75)","(10.0, 10.5, 9.511111111111111)","(8.0, 8.0, 7.625688073394496)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.4, 4.275)","(7.5, 10.5, 10.45)","(4.0, 6.4, 6.257142857142857)"
08-12-2022 15:31:06.799325,"(4.6, 6.0, 5.67)","(10.0, 10.0, 9.308108108108108)","(8.0, 8.0, 7.625688073394496)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.404807692307692)","(7.5, 11.5, 9.68)","(4.0, 6.4, 6.218181818181819)"
08-12-2022 15:31:08.185068,"(4.6, 6.0, 5.67)","(10.0, 10.0, 9.308108108108108)","(8.0, 8.0, 7.625688073394496)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.414655172413793)","(7.5, 11.0, 10.413333333333334)","(4.0, 6.6, 6.228571428571429)"
08-12-2022 15:31:09.486256,"(4.6, 5.9, 5.746153846153846)","(10.0, 10.0, 9.308108108108108)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.25)","(7.5, 10.5, 9.61111111111111)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:10.867579,"(4.6, 5.9, 5.504651162790698)","(10.0, 10.0, 9.26060606060606)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.47674418604651)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.3, 4.253846153846154)","(7.5, 10.5, 9.64)","(4.0, 6.6, 6.3538461538461535)"
08-12-2022 15:31:12.131945,"(4.6, 5.9, 5.761111111111111)","(10.0, 10.0, 9.26060606060606)","(8.0, 8.0, 7.632075471698114)","(12.0, 19.0, 18.11904761904762)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.382926829268293)","(7.5, 10.0, 10.133333333333333)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:13.411485,"(4.6, 5.9, 5.6230769230769235)","(10.0, 10.0, 9.23448275862069)","(8.0, 8.0, 7.625688073394496)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.374509803921568)","(7.5, 10.5, 10.261538461538462)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:14.824833,"(4.6, 5.9, 5.6230769230769235)","(10.0, 10.0, 9.23448275862069)","(8.0, 8.0, 7.625688073394496)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.5, 4.6)","(7.5, 11.0, 9.989473684210527)","(4.0, 6.6, 6.228571428571429)"
08-12-2022 15:31:16.107291,"(4.6, 5.9, 5.375)","(10.0, 10.0, 9.23448275862069)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.523809523809524)","(7.5, 11.0, 9.989473684210527)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:17.302008,"(4.6, 5.8, 5.5473684210526315)","(10.0, 10.0, 9.472727272727273)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.6, 4.425)","(7.5, 11.0, 9.989473684210527)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:18.451756,"(4.6, 5.8, 5.56)","(10.0, 9.8, 9.274999999999999)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.6, 4.466666666666667)","(7.5, 11.0, 9.628571428571428)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:19.755926,"(4.6, 5.8, 5.5473684210526315)","(10.0, 9.8, 9.263829787234043)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.6, 4.569230769230769)","(7.5, 11.0, 9.628571428571428)","(4.0, 6.6, 6.228571428571429)"
08-12-2022 15:31:21.115593,"(4.6, 5.8, 5.588235294117647)","(10.0, 9.8, 9.252631578947367)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.6, 4.575510204081632)","(7.5, 11.0, 10.416216216216217)","(4.0, 6.6, 6.236363636363636)"
08-12-2022 15:31:22.382747,"(4.6, 5.6, 5.458823529411765)","(10.0, 9.8, 9.252631578947367)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.6, 4.6773584905660375)","(7.5, 11.0, 10.364705882352942)","(4.0, 6.6, 6.222222222222222)"
08-12-2022 15:31:23.869372,"(4.6, 5.6, 5.377777777777777)","(10.0, 9.8, 9.252631578947367)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.661643835616439)","(7.5, 11.0, 10.1)","(4.0, 6.6, 6.222222222222222)"
08-12-2022 15:31:25.222895,"(4.6, 5.5, 5.35)","(10.0, 9.8, 9.238961038961039)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.66989247311828)","(7.5, 11.0, 10.15)","(4.0, 6.6, 6.222222222222222)"
08-12-2022 15:31:26.482960,"(4.6, 5.5, 5.4)","(10.0, 9.8, 9.238961038961039)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.66989247311828)","(7.5, 11.0, 10.15)","(4.0, 6.6, 6.222222222222222)"
08-12-2022 15:31:27.964781,"(4.6, 5.4, 5.288888888888889)","(10.0, 9.8, 9.238961038961039)","(8.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(16.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.663636363636364)","(7.5, 11.0, 9.528571428571428)","(4.0, 6.6, 6.128571428571428)"
08-12-2022 15:31:29.441824,"(4.6, 5.4, 5.242105263157895)","(9.0, 9.8, 9.238961038961039)","(7.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(18.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.61)","(7.5, 10.5, 9.5)","(4.2, 6.6, 6.096875)"
08-12-2022 15:31:30.798527,"(4.6, 5.4, 5.2615384615384615)","(9.0, 9.8, 9.238961038961039)","(7.0, 8.0, 7.4795180722891565)","(12.0, 18.5, 18.045454545454547)","(18.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.677777777777778)","(7.5, 9.8, 8.942857142857143)","(4.2, 6.6, 6.229411764705882)"
08-12-2022 15:31:32.193472,"(4.6, 5.4, 5.2615384615384615)","(9.0, 9.8, 9.238961038961039)","(7.0, 8.0, 7.483544303797468)","(12.0, 18.5, 15.5625)","(18.0, 32.0, 31.77777777777778)","(3.2, 4.7, 4.670909090909091)","(7.5, 9.8, 8.930434782608696)","(4.2, 6.6, 6.033333333333333)"
08-12-2022 15:31:33.405603,"(4.6, 5.5, 5.361538461538462)","(9.0, 9.8, 9.333333333333332)","(7.0, 8.0, 7.6)","(12.0, 16.5, 15.5)","(18.0, 32.0, 31.0)","(3.2, 4.7, 4.633333333333334)","(7.5, 9.8, 9.090909090909092)","(4.2, 6.6, 6.252631578947368)"
08-12-2022 15:31:34.609238,"(4.6, 5.5, 5.32)","(9.0, 9.6, 9.387500000000001)","(7.0, 7.8, 7.666666666666667)","(12.0, 16.0, 15.15)","(18.0, 32.0, 31.0)","(3.2, 4.7, 4.557142857142857)","(7.5, 9.6, 9.25)","(4.2, 6.6, 6.278048780487805)"
08-12-2022 15:31:35.891121,"(4.6, 5.7, 5.521428571428571)","(9.0, 9.4, 9.387500000000001)","(7.0, 7.8, 7.651764705882353)","(12.0, 16.0, 13.8)","(18.0, 32.0, 31.0)","(3.2, 4.7, 4.428571428571429)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.252631578947368)"
08-12-2022 15:31:37.365798,"(4.6, 5.7, 5.411627906976744)","(9.0, 9.4, 8.729411764705882)","(7.0, 8.0, 7.662650602409638)","(12.0, 16.0, 14.428571428571429)","(18.0, 32.0, 31.0)","(3.3, 4.5, 4.530769230769231)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.2823529411764705)"
08-12-2022 15:31:38.803352,"(4.6, 5.7, 5.472972972972974)","(9.0, 9.2, 8.683333333333334)","(7.0, 8.0, 7.701960784313725)","(12.0, 15.5, 14.428571428571429)","(18.0, 32.0, 31.0)","(3.3, 4.6, 4.490909090909091)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.348837209302325)"
08-12-2022 15:31:40.239833,"(4.6, 5.7, 5.472972972972974)","(9.0, 8.8, 8.683333333333334)","(7.0, 8.0, 7.701960784313725)","(12.0, 15.5, 14.428571428571429)","(18.0, 32.0, 31.8125)","(3.3, 4.6, 4.35)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.2823529411764705)"
08-12-2022 15:31:41.758867,"(4.6, 5.7, 5.472972972972974)","(9.0, 8.8, 8.670588235294117)","(7.0, 9.0, 8.786666666666667)","(12.0, 15.5, 15.0)","(18.0, 32.0, 31.8125)","(3.3, 4.5, 4.333333333333334)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.2823529411764705)"
