,The Milkybar Kid,Duke Of Buckingham,Baltic Coast,Rosovo,Tidal Creek,Karlstad,Lonely Rock
04-01-2023 15:16:00.517024,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:01.509183,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:02.582182,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:03.596637,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:04.668893,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:05.695722,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:06.730491,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:07.694432,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:08.761310,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:09.814190,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:10.864389,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:11.896064,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 630.0, 526.6666666666666)"
04-01-2023 15:16:12.890944,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:13.847454,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:14.902561,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:16.103177,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:17.210780,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.614492753623188)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:18.332460,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:19.466750,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:20.558531,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:21.845096,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.384615384615385)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:23.156355,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:24.306847,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:25.374090,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 487.0)"
04-01-2023 15:16:26.392770,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:27.565613,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:28.686525,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:29.765093,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:30.823720,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:31.768916,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:32.835038,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:33.878692,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:34.988402,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:36.131654,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.316129032258065)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:37.290575,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.418181818181819)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:38.348866,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.8, 7.418181818181819)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:39.361622,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.466666666666667)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:40.383699,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:16:41.564410,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 576.25)"
04-01-2023 15:16:42.785143,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:43.946611,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:45.187903,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:16:46.346028,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 526.6666666666666)"
04-01-2023 15:16:47.448916,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:48.426132,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:49.508124,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:50.787750,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.384615384615384)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:51.942687,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:53.067725,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:54.321417,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:55.494447,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:56.581110,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:57.701054,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:58.876136,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:16:59.991004,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:01.015374,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:02.077011,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:03.349034,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 576.25)"
04-01-2023 15:17:04.418624,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:05.545175,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:06.631471,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:07.749372,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:08.901208,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:10.007998,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:11.079697,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:12.082216,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:13.052512,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.2, 6.177777777777778)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:14.132987,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:15.261441,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:16.390103,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:17.455483,"(3.8, 4.3, 4.282978723404256)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.0, 18.294117647058822)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:18.482985,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.681818181818183)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:19.466998,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.681818181818183)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:20.457215,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.681818181818183)","(4.2, 4.8, 4.6141509433962264)","(101.0, 630.0, 576.25)"
04-01-2023 15:17:21.527531,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:22.593181,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:23.695639,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:25.038154,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.246153846153846)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:26.275182,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.114285714285715)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:27.365473,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.114285714285715)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:28.537814,"(3.8, 4.3, 4.281395348837209)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.114285714285715)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:29.967693,"(3.8, 4.4, 4.254838709677419)","(4.2, 5.4, 5.382352941176471)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.059259259259259)","(13.0, 19.5, 18.9)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 526.6666666666666)"
04-01-2023 15:17:31.336585,"(3.8, 4.4, 4.252307692307692)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.059259259259259)","(13.0, 19.5, 18.766666666666666)","(4.2, 4.8, 4.6141509433962264)","(101.0, 620.0, 487.0)"
04-01-2023 15:17:32.485878,"(3.8, 4.4, 4.252307692307692)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.304347826086957)","(4.8, 6.4, 6.059259259259259)","(13.0, 19.5, 18.766666666666666)","(4.2, 4.8, 4.6141509433962264)","(101.0, 610.0, 487.0)"
04-01-2023 15:17:33.677119,"(3.8, 4.4, 4.252307692307692)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.6, 7.371428571428572)","(4.8, 6.4, 6.059259259259259)","(13.0, 19.5, 18.852941176470587)","(4.2, 4.8, 4.677777777777778)","(101.0, 610.0, 487.0)"
04-01-2023 15:17:34.783116,"(3.8, 4.4, 4.252307692307692)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.4, 7.371428571428572)","(4.8, 6.4, 6.059259259259259)","(13.0, 19.5, 18.852941176470587)","(4.2, 4.7, 4.677777777777778)","(101.0, 610.0, 487.0)"
04-01-2023 15:17:35.876720,"(3.8, 4.4, 4.252307692307692)","(4.2, 5.4, 5.385000000000001)","(5.0, 7.4, 7.371428571428572)","(4.8, 6.4, 6.055172413793104)","(13.0, 19.5, 18.852941176470587)","(4.2, 4.7, 4.677777777777778)","(101.0, 610.0, 487.0)"
04-01-2023 15:17:37.003670,"(3.8, 4.4, 4.25)","(4.2, 5.4, 5.34)","(5.0, 7.4, 7.371428571428572)","(4.8, 6.4, 6.048484848484849)","(13.0, 19.5, 18.852941176470587)","(4.2, 4.7, 4.677777777777778)","(101.0, 610.0, 487.0)"
04-01-2023 15:17:38.097943,"(3.8, 4.4, 4.2478873239436625)","(4.2, 5.4, 5.366666666666667)","(5.0, 7.4, 7.371428571428572)","(4.8, 6.4, 6.048484848484849)","(13.0, 19.5, 18.852941176470587)","(4.2, 4.7, 4.677777777777778)","(101.0, 610.0, 487.0)"
