,Burrum Betty,Comical Rose,Petite Blitzen,Lethal Violet,Top Trip Pam,Shian Ricky,Caesars Corner,Lady Mcbeth
07-12-2022 14:00:14.217042,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.269230769230769)","(14.0, 21.0, 19.360655737704917)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0357142857142856)","(6.0, 8.8, 8.047619047619047)","(14.0, 42.0, 36.42424242424242)"
07-12-2022 14:00:15.384086,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.3307692307692305)","(14.0, 21.0, 19.2)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0357142857142856)","(6.0, 8.8, 8.047619047619047)","(14.0, 42.0, 36.42424242424242)"
07-12-2022 14:00:16.637114,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.3307692307692305)","(14.0, 19.5, 19.2)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0152941176470587)","(6.0, 8.8, 7.968421052631579)","(14.0, 42.0, 36.42424242424242)"
07-12-2022 14:00:17.910677,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.3307692307692305)","(14.0, 19.5, 19.2)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0307692307692307)","(6.0, 8.8, 7.961616161616162)","(14.0, 42.0, 36.42424242424242)"
07-12-2022 14:00:19.416758,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.269230769230769)","(14.0, 19.5, 18.75)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.04375)","(6.0, 8.8, 8.047619047619047)","(14.0, 42.0, 38.8)"
07-12-2022 14:00:20.762860,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.3307692307692305)","(14.0, 19.0, 17.0)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.04375)","(6.0, 8.8, 8.047619047619047)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:22.071824,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.3307692307692305)","(14.0, 18.0, 16.75)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0242105263157897)","(6.0, 8.8, 7.968421052631579)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:23.487388,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.388888888888889)","(14.0, 17.5, 16.75)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.04375)","(6.0, 8.8, 7.968421052631579)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:24.886217,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.4818181818181815)","(14.0, 17.5, 16.5)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.04375)","(6.0, 8.8, 8.047619047619047)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:26.220641,"(3.1, 4.1, 4.08611111111111)","(4.4, 5.7, 5.4818181818181815)","(14.0, 17.0, 16.032258064516128)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.04375)","(6.0, 8.8, 8.047619047619047)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:27.516478,"(3.1, 4.1, 4.085507246376811)","(4.4, 5.7, 5.4818181818181815)","(14.0, 17.0, 16.357142857142858)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.1, 3.0046153846153847)","(6.0, 8.8, 7.904347826086957)","(14.0, 40.0, 38.8)"
07-12-2022 14:00:28.760255,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.4818181818181815)","(14.0, 16.5, 15.634328358208956)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.15, 3.16)","(6.0, 8.6, 7.666666666666666)","(15.0, 40.0, 38.8)"
07-12-2022 14:00:30.043802,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.4818181818181815)","(14.0, 17.0, 16.357142857142858)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.0544000000000002)","(6.0, 8.6, 7.62)","(15.0, 40.0, 38.8)"
07-12-2022 14:00:31.290382,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.4818181818181815)","(14.0, 16.5, 15.547619047619047)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.0544000000000002)","(6.0, 8.6, 7.933333333333334)","(15.0, 40.0, 36.666666666666664)"
07-12-2022 14:00:32.520597,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.46)","(14.0, 17.0, 15.54)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.0544000000000002)","(6.0, 8.0, 7.412903225806452)","(15.0, 42.0, 36.5)"
07-12-2022 14:00:33.742189,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.46)","(14.0, 16.0, 15.54)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.0544000000000002)","(6.0, 7.8, 7.412903225806452)","(15.0, 42.0, 36.5)"
07-12-2022 14:00:34.984418,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.423076923076923)","(14.0, 16.5, 16.166666666666668)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.098181818181818)","(6.0, 7.8, 7.292307692307692)","(15.0, 42.0, 36.75409836065574)"
07-12-2022 14:00:36.325444,"(3.1, 4.1, 4.093650793650793)","(4.4, 5.7, 5.423076923076923)","(14.0, 16.5, 16.625)","(31.0, 90.0, 52.66666666666667)","(81.0, 570.0, 218.0)","(2.6, 3.2, 3.08)","(6.0, 7.8, 7.250704225352113)","(15.0, 42.0, 36.375)"
07-12-2022 14:00:37.644955,"(3.1, 5.1, 5.0)","(4.4, 5.5, 5.4375)","(14.0, 18.0, 16.833333333333332)","(31.0, 90.0, 38.148148148148145)","(81.0, 560.0, 301.42857142857144)","(2.6, 3.15, 2.953125)","(6.0, 7.8, 7.5897106109324755)","(15.0, 42.0, 36.375)"
07-12-2022 14:00:38.991285,"(3.1, 5.0, 4.9)","(4.4, 5.6, 5.35)","(14.0, 18.0, 16.833333333333332)","(31.0, 90.0, 38.148148148148145)","(81.0, 530.0, 352.0)","(2.6, 3.15, 2.931111111111111)","(6.0, 7.6, 6.688888888888888)","(15.0, 42.0, 36.375)"
07-12-2022 14:00:40.220279,"(3.1, 5.1, 4.973684210526316)","(4.4, 5.7, 5.14)","(14.0, 18.0, 16.923076923076923)","(31.0, 80.0, 37.172413793103445)","(81.0, 500.0, 423.3333333333333)","(2.6, 2.94, 2.9476923076923076)","(6.0, 7.4, 6.688888888888888)","(15.0, 42.0, 36.41269841269841)"
07-12-2022 14:00:41.437592,"(3.1, 5.1, 4.965)","(4.4, 5.7, 5.14)","(14.0, 18.0, 15.857142857142858)","(31.0, 80.0, 37.172413793103445)","(81.0, 480.0, 423.3333333333333)","(2.6, 3.1, 2.965)","(6.0, 7.4, 6.688888888888888)","(15.0, 42.0, 36.41269841269841)"
07-12-2022 14:00:42.752123,"(3.1, 5.1, 5.01)","(4.4, 5.7, 5.14)","(14.0, 18.0, 15.8125)","(31.0, 80.0, 37.172413793103445)","(81.0, 480.0, 366.15384615384613)","(2.6, 3.1, 2.98)","(6.0, 7.4, 6.688888888888888)","(15.0, 42.0, 36.41269841269841)"
07-12-2022 14:00:44.006951,"(3.1, 5.1, 5.04)","(4.4, 5.7, 5.16)","(14.0, 18.0, 15.8125)","(31.0, 80.0, 37.172413793103445)","(81.0, 480.0, 366.15384615384613)","(2.6, 3.1, 2.944)","(6.0, 7.4, 6.92)","(15.0, 42.0, 36.41269841269841)"
07-12-2022 14:00:45.177082,"(3.1, 5.1, 5.04)","(4.4, 5.7, 5.16)","(14.0, 18.0, 15.8125)","(31.0, 65.0, 54.66666666666667)","(81.0, 480.0, 426.0)","(2.6, 3.1, 2.940384615384615)","(6.0, 7.2, 6.852173913043479)","(15.0, 42.0, 36.41269841269841)"
07-12-2022 14:00:46.674131,"(3.1, 5.1, 5.063157894736842)","(4.4, 5.7, 5.233333333333333)","(14.0, 18.0, 15.916666666666666)","(31.0, 65.0, 39.63636363636364)","(81.0, 460.0, 257.5)","(2.6, 3.05, 2.932380952380952)","(6.0, 7.2, 6.715151515151516)","(15.0, 42.0, 39.18181818181818)"
07-12-2022 14:00:47.910644,"(3.1, 5.1, 5.0125)","(4.4, 5.6, 5.233333333333333)","(14.0, 18.0, 15.916666666666666)","(31.0, 65.0, 38.72727272727273)","(81.0, 450.0, 232.72727272727275)","(2.6, 3.05, 2.932380952380952)","(6.0, 7.2, 6.666666666666667)","(15.0, 40.0, 38.38461538461539)"
07-12-2022 14:00:49.297689,"(3.3, 5.1, 5.063157894736842)","(4.6, 5.6, 5.2250000000000005)","(13.0, 18.0, 15.916666666666666)","(26.0, 60.0, 39.2)","(91.0, 430.0, 410.6060606060606)","(2.6, 3.05, 2.914285714285714)","(5.5, 7.2, 6.570212765957447)","(15.0, 40.0, 38.38461538461539)"
07-12-2022 14:00:50.702709,"(3.3, 5.1, 5.063157894736842)","(4.6, 5.6, 5.2250000000000005)","(13.0, 18.0, 15.916666666666666)","(26.0, 55.0, 37.0)","(91.0, 420.0, 301.25)","(2.6, 2.92, 2.914285714285714)","(5.5, 7.2, 6.588235294117648)","(15.0, 40.0, 38.38461538461539)"
07-12-2022 14:00:52.010576,"(3.3, 5.2, 5.033333333333333)","(4.6, 5.6, 5.2250000000000005)","(13.0, 18.0, 15.916666666666666)","(26.0, 55.0, 38.2)","(91.0, 410.0, 260.0)","(2.6, 3.05, 2.941818181818182)","(5.5, 7.2, 6.557377049180328)","(15.0, 40.0, 38.38461538461539)"
07-12-2022 14:00:53.240838,"(3.3, 5.2, 5.16)","(4.6, 5.6, 5.2250000000000005)","(13.0, 18.0, 15.916666666666666)","(26.0, 55.0, 38.2)","(91.0, 400.0, 328.0)","(2.6, 3.05, 2.941818181818182)","(5.5, 7.2, 6.76)","(15.0, 40.0, 38.38461538461539)"
07-12-2022 14:00:54.600732,"(3.4, 5.2, 5.182608695652174)","(4.6, 5.6, 5.2250000000000005)","(13.0, 18.0, 15.833333333333334)","(26.0, 55.0, 35.2)","(91.0, 380.0, 328.0)","(2.6, 3.05, 2.9130434782608696)","(5.5, 7.0, 6.6482758620689655)","(15.0, 40.0, 38.22222222222222)"
07-12-2022 14:00:55.872593,"(3.4, 5.2, 5.182608695652174)","(4.6, 5.6, 5.2250000000000005)","(13.0, 17.5, 15.833333333333334)","(26.0, 55.0, 35.2)","(91.0, 380.0, 235.55555555555554)","(2.6, 3.05, 2.9616)","(5.5, 7.0, 6.72)","(15.0, 40.0, 38.22222222222222)"
07-12-2022 14:00:57.182433,"(3.4, 5.2, 5.927272727272728)","(4.6, 5.6, 5.09)","(13.0, 17.5, 16.75)","(26.0, 55.0, 37.027027027027025)","(91.0, 380.0, 328.3333333333333)","(2.6, 3.0, 2.9103703703703703)","(5.5, 6.8, 6.866666666666666)","(15.0, 40.0, 37.09090909090909)"
07-12-2022 14:00:58.653436,"(3.4, 6.2, 6.0181818181818185)","(4.6, 5.3, 5.081818181818182)","(13.0, 17.0, 16.0)","(26.0, 50.0, 34.827586206896555)","(91.0, 370.0, 346.1111111111111)","(2.6, 2.94, 2.916315789473684)","(5.5, 7.0, 6.866666666666666)","(15.0, 40.0, 37.714285714285715)"
07-12-2022 14:01:00.003411,"(3.4, 6.2, 6.0)","(4.6, 5.3, 4.829411764705882)","(13.0, 16.5, 16.1)","(26.0, 50.0, 34.705882352941174)","(91.0, 360.0, 346.1111111111111)","(2.6, 2.94, 2.9310714285714283)","(5.5, 7.0, 6.70566037735849)","(15.0, 40.0, 37.714285714285715)"
07-12-2022 14:01:01.533528,"(3.4, 6.2, 6.003125)","(4.6, 5.3, 4.829411764705882)","(13.0, 16.5, 16.214285714285715)","(26.0, 50.0, 36.75)","(91.0, 360.0, 240.0)","(2.6, 2.94, 2.8963636363636365)","(5.5, 7.0, 6.688888888888888)","(15.0, 40.0, 37.714285714285715)"
07-12-2022 14:01:02.770340,"(3.4, 6.2, 6.003125)","(4.6, 5.3, 5.088888888888889)","(13.0, 16.5, 15.5)","(26.0, 48.0, 42.666666666666664)","(91.0, 350.0, 202.72727272727275)","(2.6, 2.94, 2.9070588235294115)","(5.5, 7.0, 6.666666666666666)","(15.0, 40.0, 38.95652173913044)"
07-12-2022 14:01:04.057837,"(3.4, 6.2, 6.003125)","(4.6, 5.2, 5.088888888888889)","(13.0, 16.5, 15.166666666666666)","(26.0, 46.0, 36.43478260869565)","(91.0, 330.0, 227.14285714285714)","(2.6, 2.94, 2.9672727272727273)","(5.5, 7.0, 6.665454545454545)","(15.0, 40.0, 38.95652173913044)"
07-12-2022 14:01:05.441426,"(3.4, 5.9, 5.666666666666666)","(4.6, 5.1, 4.954545454545454)","(13.0, 16.5, 15.0)","(26.0, 46.0, 36.75471698113208)","(91.0, 300.0, 250.0)","(2.6, 2.98, 2.8899999999999997)","(5.5, 7.0, 6.627777777777777)","(15.0, 40.0, 38.22222222222222)"
07-12-2022 14:01:06.733387,"(3.5, 6.2, 5.844444444444444)","(4.6, 5.0, 4.954545454545454)","(13.0, 15.5, 15.0)","(26.0, 46.0, 36.8421052631579)","(91.0, 280.0, 250.0)","(2.6, 2.98, 2.911111111111111)","(5.5, 7.0, 6.509756097560976)","(15.0, 40.0, 37.09090909090909)"
07-12-2022 14:01:07.952671,"(3.5, 6.2, 5.857142857142857)","(4.6, 5.0, 4.980769230769231)","(13.0, 15.5, 15.0)","(26.0, 44.0, 36.55172413793103)","(91.0, 280.0, 175.71428571428572)","(2.6, 3.0, 2.94)","(5.5, 7.0, 6.5139240506329115)","(15.0, 40.0, 37.09090909090909)"
07-12-2022 14:01:09.203068,"(3.5, 6.2, 6.0588235294117645)","(4.4, 5.0, 4.983870967741935)","(13.0, 15.5, 15.0)","(26.0, 44.0, 36.53333333333333)","(91.0, 290.0, 175.71428571428572)","(2.6, 3.0, 2.9066666666666667)","(5.5, 7.0, 6.752941176470588)","(15.0, 40.0, 37.09090909090909)"
07-12-2022 14:01:10.520149,"(3.5, 6.2, 6.0285714285714285)","(4.4, 5.0, 4.983870967741935)","(13.0, 15.5, 15.0)","(26.0, 44.0, 37.0)","(91.0, 290.0, 196.66666666666669)","(2.6, 3.0, 2.909090909090909)","(5.5, 6.8, 6.685714285714286)","(15.0, 40.0, 37.09090909090909)"
07-12-2022 14:01:11.779365,"(3.5, 6.2, 6.0285714285714285)","(4.4, 5.0, 4.972222222222222)","(13.0, 15.5, 15.0)","(26.0, 42.0, 36.5)","(91.0, 280.0, 170.0)","(2.6, 3.0, 2.9072727272727272)","(5.5, 6.8, 6.65)","(15.0, 40.0, 38.22222222222222)"
07-12-2022 14:01:13.062317,"(3.5, 6.2, 5.942857142857143)","(4.4, 5.1, 5.035714285714286)","(13.0, 15.5, 15.975)","(26.0, 42.0, 38.666666666666664)","(91.0, 270.0, 170.0)","(2.6, 3.0, 2.912)","(5.5, 6.8, 6.622222222222223)","(15.0, 40.0, 37.5625)"
07-12-2022 14:01:14.279036,"(3.5, 6.2, 5.942857142857143)","(4.4, 5.1, 5.035714285714286)","(13.0, 16.0, 16.76923076923077)","(26.0, 40.0, 39.44444444444444)","(91.0, 270.0, 170.0)","(2.6, 2.96, 2.9188888888888886)","(5.5, 6.8, 6.574999999999999)","(15.0, 40.0, 36.75)"
07-12-2022 14:01:15.443726,"(3.5, 6.2, 6.033333333333333)","(4.4, 4.9, 4.886111111111111)","(13.0, 17.0, 16.76923076923077)","(26.0, 40.0, 39.44444444444444)","(91.0, 270.0, 170.0)","(2.6, 2.92, 2.918181818181818)","(5.5, 6.6, 6.6499999999999995)","(15.0, 40.0, 36.75)"
07-12-2022 14:01:16.630030,"(3.5, 6.2, 6.05)","(4.4, 4.9, 4.863157894736842)","(13.0, 17.0, 16.76923076923077)","(26.0, 40.0, 38.666666666666664)","(91.0, 270.0, 170.0)","(2.6, 2.92, 2.918181818181818)","(5.5, 6.8, 6.626666666666666)","(15.0, 40.0, 37.0)"
07-12-2022 14:01:17.707320,"(3.5, 6.2, 6.025)","(4.4, 4.9, 4.863157894736842)","(13.0, 17.0, 16.76923076923077)","(26.0, 40.0, 38.666666666666664)","(91.0, 270.0, 170.0)","(2.6, 2.92, 2.9957575757575756)","(5.5, 7.0, 6.854054054054054)","(15.0, 40.0, 37.0)"
07-12-2022 14:01:18.813874,"(3.5, 6.2, 6.12)","(4.4, 4.9, 4.82)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 37.0)","(91.0, 260.0, 231.42857142857144)","(2.6, 3.0, 2.936)","(5.5, 7.0, 6.82)","(15.0, 40.0, 37.0)"
07-12-2022 14:01:19.919236,"(3.5, 6.2, 5.930000000000001)","(4.4, 4.9, 4.800000000000001)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 34.36363636363636)","(91.0, 250.0, 170.0)","(2.6, 2.96, 2.9114285714285715)","(5.5, 7.0, 6.64)","(15.0, 40.0, 38.07142857142857)"
07-12-2022 14:01:21.108991,"(3.5, 6.2, 5.9375)","(4.4, 4.9, 4.748648648648649)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 32.4)","(91.0, 250.0, 170.0)","(2.6, 2.98, 2.9114285714285715)","(5.5, 7.0, 6.64)","(15.0, 40.0, 38.07142857142857)"
07-12-2022 14:01:22.287301,"(3.5, 6.2, 5.9375)","(4.4, 4.9, 4.748648648648649)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 31.92)","(91.0, 250.0, 156.66666666666666)","(2.6, 2.98, 2.9114285714285715)","(5.5, 7.0, 6.822222222222222)","(15.0, 40.0, 37.0)"
07-12-2022 14:01:23.421080,"(3.5, 6.2, 6.125)","(4.4, 4.8, 4.663043478260869)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 31.92)","(91.0, 230.0, 187.14285714285714)","(2.6, 2.98, 2.9437931034482756)","(5.5, 7.0, 6.8769230769230765)","(15.0, 40.0, 37.0)"
07-12-2022 14:01:24.585915,"(3.5, 6.2, 6.125)","(4.4, 4.8, 4.663043478260869)","(13.0, 17.0, 16.74468085106383)","(26.0, 38.0, 31.666666666666668)","(91.0, 230.0, 187.14285714285714)","(2.6, 3.05, 2.955)","(5.5, 7.0, 7.342857142857143)","(15.0, 40.0, 37.714285714285715)"
07-12-2022 14:01:25.691213,"(3.5, 6.2, 6.1625000000000005)","(4.4, 4.7, 4.529090909090909)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 31.09090909090909)","(91.0, 230.0, 187.14285714285714)","(2.6, 3.0, 2.9654545454545453)","(5.5, 7.4, 7.475862068965517)","(15.0, 40.0, 37.714285714285715)"
07-12-2022 14:01:26.922012,"(3.5, 6.2, 6.125)","(4.4, 4.6, 4.4222222222222225)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 31.09090909090909)","(91.0, 230.0, 187.14285714285714)","(2.6, 2.98, 2.948)","(5.5, 7.6, 7.4941176470588236)","(15.0, 40.0, 37.333333333333336)"
07-12-2022 14:01:28.087092,"(3.5, 6.4, 6.32)","(4.4, 4.6, 4.571428571428571)","(13.0, 17.0, 16.829545454545453)","(26.0, 38.0, 30.761904761904763)","(91.0, 230.0, 185.55555555555554)","(2.6, 2.98, 2.9363636363636365)","(5.5, 7.6, 7.386206896551725)","(15.0, 38.0, 37.78947368421053)"
07-12-2022 14:01:29.367036,"(3.5, 6.4, 6.133333333333334)","(4.4, 4.5, 4.457142857142857)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 30.761904761904763)","(91.0, 230.0, 185.55555555555554)","(2.6, 2.98, 2.9363636363636365)","(5.5, 7.4, 7.4941176470588236)","(15.0, 38.0, 37.78947368421053)"
07-12-2022 14:01:30.563867,"(3.8, 6.4, 6.32)","(4.2, 4.5, 4.4625)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 30.761904761904763)","(81.0, 230.0, 185.55555555555554)","(2.5, 2.98, 2.9285714285714284)","(5.5, 7.6, 7.428571428571429)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:31.758591,"(3.8, 6.4, 6.300000000000001)","(4.2, 4.5, 4.446268656716418)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 30.761904761904763)","(81.0, 230.0, 195.0)","(2.5, 2.98, 2.9428571428571426)","(5.5, 7.6, 7.428571428571429)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:32.903794,"(3.8, 6.4, 6.300000000000001)","(4.2, 4.5, 4.446268656716418)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 30.761904761904763)","(81.0, 220.0, 160.9090909090909)","(2.5, 2.96, 2.925)","(5.5, 7.6, 7.536842105263157)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:34.097552,"(3.8, 6.4, 6.274285714285715)","(4.2, 4.6, 4.555)","(13.0, 17.0, 16.86046511627907)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 157.5)","(2.5, 2.96, 2.92)","(5.5, 7.6, 7.447058823529412)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:35.281291,"(3.8, 6.4, 6.25531914893617)","(4.2, 4.5, 4.492105263157895)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 157.5)","(2.5, 2.96, 2.914285714285714)","(5.5, 7.6, 7.3875)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:36.431510,"(3.8, 6.2, 6.193548387096774)","(4.2, 4.6, 4.505263157894737)","(13.0, 17.0, 16.5)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 157.5)","(2.5, 2.92, 2.914285714285714)","(5.5, 7.4, 7.3875)","(16.0, 38.0, 37.333333333333336)"
07-12-2022 14:01:37.590200,"(3.8, 6.4, 6.254545454545455)","(4.2, 4.6, 4.50625)","(13.0, 17.0, 16.5)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 168.8235294117647)","(2.5, 2.9, 2.933684210526316)","(5.5, 7.6, 7.6)","(16.0, 38.0, 37.8)"
07-12-2022 14:01:38.840083,"(3.8, 6.4, 6.26046511627907)","(4.2, 4.4, 4.375)","(13.0, 17.0, 16.571428571428573)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 157.5)","(2.5, 2.94, 2.893846153846154)","(5.5, 7.8, 7.6)","(16.0, 38.0, 37.8)"
07-12-2022 14:01:40.037493,"(3.8, 6.4, 6.26046511627907)","(4.2, 4.4, 4.363636363636364)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 172.94117647058823)","(2.5, 2.94, 2.9)","(5.5, 7.8, 7.6)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:41.136883,"(3.8, 6.4, 6.243478260869566)","(4.2, 4.5, 4.420689655172414)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 172.94117647058823)","(2.5, 2.94, 2.9014285714285712)","(5.5, 7.8, 7.644444444444445)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:42.223141,"(3.8, 6.4, 6.287179487179487)","(4.2, 4.5, 4.364705882352941)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 210.0, 172.94117647058823)","(2.5, 2.94, 2.9014285714285712)","(5.5, 7.8, 7.6923076923076925)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:43.288325,"(3.8, 6.4, 6.287179487179487)","(4.2, 4.5, 4.34)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 200.0, 162.10526315789474)","(2.5, 2.94, 2.9276923076923076)","(5.5, 7.8, 7.6923076923076925)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:44.440244,"(3.8, 6.4, 6.26046511627907)","(4.2, 4.5, 4.307407407407407)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.761904761904763)","(81.0, 200.0, 141.05263157894737)","(2.5, 2.96, 2.8899999999999997)","(5.5, 7.8, 7.730434782608696)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:45.524424,"(3.8, 6.6, 6.32)","(4.2, 4.4, 4.342857142857143)","(13.0, 17.0, 16.625)","(26.0, 38.0, 31.11627906976744)","(81.0, 200.0, 138.42105263157896)","(2.5, 2.9, 2.8914285714285715)","(5.5, 7.8, 7.711111111111111)","(16.0, 38.0, 37.8)"
07-12-2022 14:01:46.635196,"(3.8, 6.6, 6.304347826086957)","(4.2, 4.4, 4.241666666666667)","(13.0, 17.0, 16.555555555555557)","(26.0, 38.0, 30.8)","(81.0, 190.0, 138.42105263157896)","(2.5, 2.9, 2.8899999999999997)","(5.5, 7.8, 7.711111111111111)","(16.0, 38.0, 37.8)"
07-12-2022 14:01:47.682244,"(3.8, 6.6, 6.304347826086957)","(4.2, 4.4, 4.241666666666667)","(13.0, 17.0, 16.555555555555557)","(26.0, 36.0, 32.09090909090909)","(81.0, 190.0, 145.2)","(2.5, 2.9, 2.8899999999999997)","(5.5, 7.8, 7.84)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:49.000013,"(3.8, 6.6, 6.32)","(4.2, 4.4, 4.241666666666667)","(13.0, 17.0, 16.555555555555557)","(26.0, 36.0, 32.09090909090909)","(81.0, 190.0, 145.2)","(2.5, 2.9, 2.8899999999999997)","(5.5, 8.2, 8.049999999999999)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:50.128532,"(3.8, 6.6, 6.32)","(4.2, 4.4, 4.241666666666667)","(13.0, 17.0, 16.555555555555557)","(26.0, 36.0, 32.09090909090909)","(81.0, 190.0, 145.2)","(2.5, 2.9, 2.9299999999999997)","(5.5, 8.2, 7.776470588235294)","(16.0, 38.0, 37.5)"
07-12-2022 14:01:51.261756,"(3.8, 6.4, 6.2631578947368425)","(4.2, 4.4, 4.28)","(13.0, 17.0, 16.625)","(26.0, 36.0, 32.1025641025641)","(81.0, 190.0, 145.2)","(2.5, 2.94, 2.9025)","(5.5, 8.2, 7.811764705882353)","(16.0, 38.0, 37.42857142857143)"
07-12-2022 14:01:52.411791,"(3.9, 5.6, 5.551923076923076)","(4.2, 4.6, 4.44)","(13.0, 17.0, 16.625)","(26.0, 36.0, 32.1025641025641)","(81.0, 190.0, 145.2)","(2.5, 2.94, 2.9509090909090907)","(5.5, 8.2, 7.8)","(16.0, 40.0, 37.0)"
07-12-2022 14:01:57.986440,"(4.2, 5.6, 5.584375)","(4.0, 4.6, 4.437037037037038)","(13.0, 17.0, 16.5)","(26.0, 36.0, 32.1025641025641)","(81.0, 190.0, 141.42857142857144)","(2.5, 2.98, 2.9457142857142857)","(6.0, 8.2, 8.03157894736842)","(18.0, 40.0, 37.5)"
07-12-2022 14:01:59.379833,"(4.2, 5.4, 5.30625)","(4.0, 4.5, 4.3533333333333335)","(13.0, 17.0, 16.555555555555557)","(26.0, 36.0, 32.1025641025641)","(81.0, 190.0, 141.42857142857144)","(2.5, 2.98, 2.9651428571428573)","(6.0, 8.2, 8.181818181818182)","(18.0, 38.0, 37.5)"
