,Hillbilly Pickin,Interventionist,Lonely Rock,Rapid Impact,Sir Smitty,Spitfire,Tekapo,Jamrock,Apache Jewel,Kaisa,Lady Goodfellow,Among Us
08-12-2022 14:04:48.085169,"(21.0, 25.0, 24.272727272727273)","(71.0, 95.0, 92.08333333333333)","(101.0, 160.0, 152.0)","(21.0, 34.0, 29.64814814814815)","(4.8, 5.6, 5.495959595959596)","(2.1, 2.36, 2.341764705882353)","(31.0, 42.0, 40.016129032258064)","(7.5, 9.6, 9.442857142857143)","(51.0, 60.0, 59.473684210526315)","(18.0, 19.0, 18.289473684210527)","(21.0, 30.0, 29.065420560747665)","(10.0, 14.5, 14.17361111111111)"
08-12-2022 14:04:49.827787,"(21.0, 25.0, 23.714285714285715)","(71.0, 95.0, 93.15789473684211)","(101.0, 160.0, 155.0)","(21.0, 34.0, 31.692307692307693)","(4.8, 5.5, 5.5528455284552845)","(2.1, 2.36, 2.360909090909091)","(31.0, 42.0, 39.8)","(7.5, 9.6, 9.542105263157895)","(51.0, 60.0, 58.5)","(18.0, 19.5, 19.095238095238095)","(21.0, 30.0, 29.204545454545453)","(10.0, 14.5, 14.293859649122806)"
08-12-2022 14:04:51.575842,"(21.0, 24.0, 25.976878612716764)","(71.0, 95.0, 93.15789473684211)","(101.0, 160.0, 159.33333333333334)","(21.0, 32.0, 31.833333333333332)","(4.8, 5.6, 5.391666666666667)","(2.1, 2.38, 2.3956)","(31.0, 40.0, 39.776)","(7.5, 9.6, 9.5)","(51.0, 60.0, 61.875)","(18.0, 19.5, 18.155555555555555)","(21.0, 30.0, 29.210526315789473)","(10.0, 14.5, 14.284403669724771)"
08-12-2022 14:04:53.422394,"(21.0, 26.0, 25.97714285714286)","(71.0, 95.0, 93.25)","(101.0, 160.0, 159.33333333333334)","(21.0, 32.0, 30.296296296296298)","(4.8, 5.4, 5.3912621359223305)","(2.1, 2.4, 2.3891935483870967)","(31.0, 40.0, 39.63636363636364)","(7.5, 9.6, 9.52)","(51.0, 65.0, 61.875)","(17.0, 19.0, 18.375)","(21.0, 30.0, 29.22222222222222)","(11.0, 14.5, 14.295652173913043)"
08-12-2022 14:04:55.303045,"(21.0, 26.0, 25.974683544303797)","(71.0, 95.0, 93.25)","(101.0, 160.0, 166.47058823529412)","(21.0, 34.0, 31.307692307692307)","(4.8, 5.4, 5.392857142857143)","(2.1, 2.4, 2.3811428571428572)","(31.0, 40.0, 39.578947368421055)","(8.0, 9.6, 9.525423728813559)","(51.0, 65.0, 61.875)","(17.0, 18.5, 16.785714285714285)","(21.0, 30.0, 29.22222222222222)","(11.0, 14.5, 14.295652173913043)"
08-12-2022 14:04:57.035076,"(21.0, 26.0, 25.974683544303797)","(71.0, 95.0, 93.25)","(101.0, 170.0, 168.3783783783784)","(21.0, 32.0, 30.57894736842105)","(4.8, 5.4, 5.397530864197531)","(2.1, 2.4, 2.3532432432432433)","(31.0, 40.0, 39.42857142857143)","(8.0, 9.6, 9.521311475409837)","(51.0, 65.0, 63.51851851851852)","(17.0, 18.5, 18.026315789473685)","(21.0, 30.0, 29.215827338129497)","(11.0, 14.5, 14.285714285714286)"
08-12-2022 14:04:58.800369,"(21.0, 27.0, 26.661016949152543)","(71.0, 95.0, 93.82352941176471)","(101.0, 170.0, 162.5)","(21.0, 32.0, 30.074074074074073)","(4.8, 5.4, 5.478571428571429)","(2.1, 2.36, 2.3715107913669065)","(31.0, 40.0, 38.91925465838509)","(8.0, 9.6, 9.70232558139535)","(51.0, 65.0, 62.142857142857146)","(18.0, 18.5, 17.098039215686274)","(21.0, 30.0, 29.192592592592593)","(11.0, 14.5, 14.3125)"
08-12-2022 14:05:00.599809,"(21.0, 27.0, 26.661016949152543)","(71.0, 95.0, 94.0)","(101.0, 170.0, 162.5)","(21.0, 32.0, 30.074074074074073)","(4.8, 5.5, 5.495833333333334)","(2.1, 2.38, 2.371594202898551)","(31.0, 42.0, 39.888888888888886)","(8.0, 9.8, 9.45217391304348)","(51.0, 65.0, 59.523809523809526)","(18.0, 17.5, 16.5)","(21.0, 30.0, 29.185714285714287)","(11.0, 14.5, 14.275)"
08-12-2022 14:05:02.427131,"(21.0, 26.0, 26.842931937172775)","(71.0, 95.0, 94.04761904761905)","(101.0, 170.0, 168.23529411764707)","(21.0, 32.0, 30.242424242424242)","(4.8, 5.5, 5.451260504201681)","(2.1, 2.38, 2.399085714285714)","(31.0, 40.0, 39.9)","(8.0, 9.8, 9.646153846153847)","(51.0, 60.0, 59.565217391304344)","(18.0, 17.5, 18.22)","(21.0, 30.0, 29.179856115107913)","(11.0, 14.5, 14.275)"
08-12-2022 14:05:04.166192,"(21.0, 27.0, 25.666666666666668)","(71.0, 95.0, 94.13043478260869)","(101.0, 170.0, 168.23529411764707)","(21.0, 32.0, 30.352941176470587)","(4.8, 5.5, 5.349350649350649)","(2.1, 2.4, 2.417156862745098)","(31.0, 40.0, 39.92307692307692)","(8.0, 9.8, 9.564705882352941)","(51.0, 60.0, 59.62962962962963)","(17.0, 18.5, 17.7)","(21.0, 30.0, 29.22222222222222)","(11.0, 14.5, 14.352459016393443)"
08-12-2022 14:05:05.876945,"(21.0, 27.0, 25.227272727272727)","(71.0, 95.0, 94.16666666666667)","(101.0, 170.0, 168.0)","(21.0, 32.0, 30.697674418604652)","(4.8, 5.5, 5.349285714285714)","(2.1, 2.42, 2.4396039603960396)","(31.0, 40.0, 39.9375)","(8.0, 9.8, 9.33942857142857)","(51.0, 60.0, 59.67741935483871)","(17.0, 18.5, 17.8125)","(21.0, 30.0, 29.26993865030675)","(11.0, 14.5, 14.383116883116884)"
08-12-2022 14:05:07.678215,"(21.0, 23.0, 22.571428571428573)","(71.0, 95.0, 94.16666666666667)","(101.0, 170.0, 168.0)","(21.0, 32.0, 30.276923076923076)","(4.8, 5.4, 5.348550724637681)","(2.1, 2.44, 2.4395348837209303)","(31.0, 40.0, 38.810457516339866)","(8.0, 9.6, 9.316770186335404)","(51.0, 60.0, 59.67741935483871)","(17.0, 18.5, 17.8125)","(21.0, 30.0, 29.26993865030675)","(11.0, 14.5, 14.352459016393443)"
08-12-2022 14:05:09.463193,"(21.0, 23.0, 22.620689655172413)","(71.0, 95.0, 93.91304347826087)","(101.0, 170.0, 168.06451612903226)","(21.0, 32.0, 30.276923076923076)","(4.8, 5.4, 5.370491803278688)","(2.1, 2.44, 2.4375)","(31.0, 42.0, 38.851612903225806)","(8.0, 9.6, 9.414634146341463)","(51.0, 60.0, 59.696969696969695)","(17.0, 18.5, 17.653846153846153)","(21.0, 30.0, 29.26086956521739)","(11.0, 14.5, 14.367647058823529)"
08-12-2022 14:05:11.222546,"(21.0, 23.0, 24.884615384615383)","(71.0, 95.0, 99.13043478260869)","(101.0, 170.0, 159.44444444444446)","(21.0, 32.0, 30.369230769230768)","(4.8, 5.4, 5.476649746192893)","(2.1, 2.44, 2.39968)","(31.0, 42.0, 39.83783783783784)","(8.0, 9.6, 9.414634146341463)","(51.0, 60.0, 62.4)","(17.0, 18.5, 18.294117647058822)","(21.0, 30.0, 29.2625)","(11.0, 14.5, 14.420289855072463)"
08-12-2022 14:05:13.054229,"(21.0, 25.0, 25.536231884057973)","(71.0, 100.0, 98.88888888888889)","(101.0, 160.0, 159.44444444444446)","(21.0, 32.0, 30.696969696969695)","(4.8, 5.5, 5.480590717299578)","(2.1, 2.4, 2.458674033149171)","(31.0, 42.0, 39.0989010989011)","(8.0, 9.6, 9.08529411764706)","(51.0, 65.0, 62.5)","(17.0, 19.0, 18.61904761904762)","(21.0, 30.0, 29.284848484848485)","(11.0, 14.5, 14.341666666666667)"
08-12-2022 14:05:14.825290,"(21.0, 26.0, 24.666666666666668)","(71.0, 100.0, 98.82352941176471)","(101.0, 160.0, 159.44444444444446)","(21.0, 32.0, 30.696969696969695)","(4.8, 5.5, 5.486894586894587)","(2.1, 2.46, 2.3962499999999998)","(31.0, 42.0, 39.16129032258065)","(8.0, 9.2, 9.106976744186046)","(51.0, 65.0, 62.5)","(17.0, 18.5, 18.433333333333334)","(21.0, 30.0, 29.284848484848485)","(11.0, 14.5, 14.341666666666667)"
08-12-2022 14:05:16.614865,"(21.0, 26.0, 24.0)","(71.0, 100.0, 99.375)","(101.0, 160.0, 159.31034482758622)","(21.0, 32.0, 30.59016393442623)","(4.8, 5.5, 5.589057750759878)","(2.1, 2.4, 2.3965079365079363)","(31.0, 42.0, 40.6865671641791)","(8.0, 9.2, 9.106976744186046)","(51.0, 65.0, 62.450980392156865)","(17.0, 18.5, 18.433333333333334)","(21.0, 30.0, 29.28048780487805)","(11.0, 14.5, 14.212121212121213)"
08-12-2022 14:05:18.369895,"(21.0, 26.0, 25.561643835616437)","(71.0, 100.0, 99.375)","(101.0, 160.0, 183.75)","(21.0, 32.0, 30.59016393442623)","(4.8, 5.6, 5.598360655737705)","(2.1, 2.4, 2.3991836734693877)","(31.0, 42.0, 40.11764705882353)","(8.0, 9.2, 9.171717171717171)","(51.0, 65.0, 62.291666666666664)","(17.0, 18.5, 18.464285714285715)","(21.0, 30.0, 29.25874125874126)","(11.0, 14.5, 13.90983606557377)"
08-12-2022 14:05:20.211163,"(21.0, 26.0, 25.561643835616437)","(71.0, 100.0, 99.375)","(101.0, 190.0, 178.71794871794873)","(21.0, 32.0, 30.59016393442623)","(4.8, 5.6, 5.598494623655913)","(2.1, 2.4, 2.411764705882353)","(31.0, 42.0, 40.11764705882353)","(8.0, 9.2, 9.122222222222222)","(51.0, 65.0, 62.291666666666664)","(17.0, 18.5, 18.464285714285715)","(21.0, 30.0, 29.14516129032258)","(11.0, 14.0, 13.920289855072463)"
08-12-2022 14:05:22.028964,"(21.0, 26.0, 25.5)","(71.0, 100.0, 99.375)","(101.0, 190.0, 178.71794871794873)","(21.0, 32.0, 30.83783783783784)","(4.8, 5.6, 5.665217391304348)","(2.1, 2.42, 2.434285714285714)","(31.0, 42.0, 40.88111888111888)","(8.0, 9.2, 9.158620689655171)","(51.0, 65.0, 62.4468085106383)","(17.0, 18.5, 18.565217391304348)","(21.0, 30.0, 29.07246376811594)","(11.0, 14.0, 13.891304347826088)"
08-12-2022 14:05:23.771350,"(21.0, 26.0, 24.896551724137932)","(71.0, 100.0, 99.375)","(101.0, 190.0, 178.71794871794873)","(21.0, 32.0, 30.897435897435898)","(4.8, 5.7, 5.68735632183908)","(2.1, 2.46, 2.4251612903225808)","(31.0, 42.0, 41.34959349593496)","(8.0, 9.2, 9.133333333333333)","(51.0, 65.0, 62.4468085106383)","(17.0, 19.0, 18.565217391304348)","(21.0, 30.0, 29.07246376811594)","(11.0, 14.0, 13.886363636363637)"
08-12-2022 14:05:25.687712,"(21.0, 25.0, 23.79591836734694)","(71.0, 100.0, 99.375)","(101.0, 190.0, 178.71794871794873)","(21.0, 32.0, 30.895522388059703)","(4.8, 5.7, 5.680473372781065)","(2.1, 2.46, 2.446376811594203)","(31.0, 42.0, 41.34959349593496)","(8.0, 9.2, 9.028571428571428)","(51.0, 65.0, 62.4468085106383)","(17.0, 19.0, 18.106382978723403)","(21.0, 29.0, 28.566666666666666)","(11.0, 14.0, 13.857142857142858)"
08-12-2022 14:05:27.603471,"(21.0, 24.0, 23.79591836734694)","(71.0, 100.0, 99.375)","(101.0, 190.0, 178.71794871794873)","(21.0, 32.0, 30.895522388059703)","(4.8, 5.7, 5.680924855491329)","(2.1, 2.46, 2.4137704918032785)","(31.0, 42.0, 41.34959349593496)","(8.0, 9.2, 9.157142857142857)","(51.0, 65.0, 62.4468085106383)","(17.0, 19.0, 18.147058823529413)","(21.0, 29.0, 28.333333333333332)","(11.0, 14.0, 13.8203125)"
08-12-2022 14:05:29.518740,"(20.0, 24.0, 23.79591836734694)","(71.0, 100.0, 98.75)","(101.0, 190.0, 179.23076923076923)","(21.0, 32.0, 30.861538461538462)","(4.8, 5.7, 5.680357142857143)","(2.1, 2.46, 2.4025)","(31.0, 42.0, 41.34959349593496)","(8.0, 9.2, 8.99375)","(51.0, 65.0, 62.0)","(17.0, 19.0, 17.625)","(21.0, 29.0, 27.916666666666668)","(11.0, 14.0, 13.763513513513514)"
08-12-2022 14:05:31.374381,"(19.0, 24.0, 23.692307692307693)","(71.0, 100.0, 99.16666666666667)","(101.0, 180.0, 181.69811320754718)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.7, 5.712704918032787)","(2.1, 2.42, 2.36)","(31.0, 42.0, 41.859649122807014)","(8.0, 9.0, 9.1)","(51.0, 65.0, 61.333333333333336)","(16.0, 18.0, 17.6875)","(21.0, 28.0, 29.033333333333335)","(11.0, 14.0, 13.851190476190476)"
08-12-2022 14:05:33.297658,"(19.0, 24.0, 23.692307692307693)","(71.0, 110.0, 99.73684210526315)","(101.0, 190.0, 162.5)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.8, 5.734762633996937)","(2.1, 2.38, 2.365373134328358)","(31.0, 42.0, 41.793103448275865)","(8.0, 9.2, 9.125)","(51.0, 65.0, 63.035714285714285)","(16.0, 18.0, 17.7)","(21.0, 30.0, 28.318840579710145)","(11.0, 14.0, 14.285714285714286)"
08-12-2022 14:05:35.148798,"(19.0, 24.0, 23.77777777777778)","(71.0, 110.0, 99.73684210526315)","(101.0, 190.0, 170.0)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.8, 5.734055727554179)","(2.1, 2.38, 2.3681632653061224)","(31.0, 42.0, 41.00934579439252)","(8.0, 9.2, 9.172413793103448)","(51.0, 65.0, 63.541666666666664)","(16.0, 19.0, 17.533333333333335)","(21.0, 30.0, 28.205479452054796)","(11.0, 14.5, 14.32089552238806)"
08-12-2022 14:05:37.165896,"(19.0, 24.0, 24.142857142857142)","(71.0, 110.0, 100.25)","(101.0, 180.0, 173.33333333333334)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.8, 5.834862385321101)","(2.1, 2.4, 2.3841666666666668)","(31.0, 44.0, 42.22727272727273)","(8.0, 9.2, 8.874117647058824)","(51.0, 65.0, 63.541666666666664)","(16.0, 18.5, 17.9)","(21.0, 30.0, 28.193548387096776)","(11.0, 14.0, 13.873239436619718)"
08-12-2022 14:05:39.367896,"(19.0, 25.0, 24.142857142857142)","(71.0, 110.0, 100.25)","(101.0, 200.0, 173.33333333333334)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.9, 5.797841726618706)","(2.1, 2.4, 2.3915723270440252)","(31.0, 44.0, 43.411764705882355)","(8.0, 9.0, 8.832608695652175)","(51.0, 65.0, 63.541666666666664)","(16.0, 18.5, 17.63157894736842)","(21.0, 30.0, 28.11111111111111)","(11.0, 14.0, 13.836363636363636)"
08-12-2022 14:05:41.535799,"(19.0, 25.0, 23.21212121212121)","(71.0, 110.0, 100.25)","(101.0, 200.0, 180.0)","(26.0, 32.0, 31.134328358208954)","(4.8, 5.9, 5.627835051546391)","(2.1, 2.4, 2.3944067796610167)","(31.0, 44.0, 43.411764705882355)","(8.0, 9.0, 8.834285714285715)","(51.0, 65.0, 63.541666666666664)","(16.0, 18.0, 17.17948717948718)","(21.0, 29.0, 28.11111111111111)","(11.0, 14.0, 13.78125)"
08-12-2022 14:05:43.725607,"(19.0, 27.0, 24.2972972972973)","(71.0, 110.0, 100.25)","(101.0, 200.0, 180.0)","(26.0, 32.0, 30.446428571428573)","(4.8, 5.9, 5.625217391304348)","(2.1, 2.4, 2.4074074074074074)","(31.0, 44.0, 42.72222222222222)","(8.0, 9.0, 8.931764705882353)","(51.0, 65.0, 64.52380952380952)","(16.0, 18.5, 18.192307692307693)","(21.0, 29.0, 28.233333333333334)","(11.0, 14.5, 14.285714285714286)"
08-12-2022 14:05:45.989668,"(19.0, 27.0, 25.142857142857142)","(71.0, 110.0, 100.25)","(101.0, 200.0, 180.0)","(26.0, 32.0, 30.446428571428573)","(4.8, 5.9, 5.708333333333333)","(2.1, 2.42, 2.3998058252427183)","(31.0, 44.0, 42.2962962962963)","(8.0, 9.0, 8.983561643835616)","(51.0, 65.0, 64.52380952380952)","(16.0, 18.5, 18.26923076923077)","(21.0, 29.0, 28.08)","(11.0, 14.5, 14.186046511627907)"
08-12-2022 14:05:48.159186,"(19.0, 26.0, 22.9)","(71.0, 110.0, 102.5)","(101.0, 200.0, 161.1627906976744)","(26.0, 32.0, 30.720588235294116)","(4.8, 5.8, 5.745901639344262)","(2.1, 2.4, 2.399901477832512)","(31.0, 44.0, 42.516129032258064)","(8.0, 9.0, 8.993142857142857)","(51.0, 65.0, 64.5)","(16.0, 18.5, 17.884615384615383)","(21.0, 29.0, 28.26984126984127)","(11.0, 14.5, 14.153846153846153)"
08-12-2022 14:05:50.422158,"(20.0, 23.0, 22.846153846153847)","(71.0, 110.0, 102.5)","(101.0, 210.0, 161.1627906976744)","(26.0, 32.0, 30.720588235294116)","(4.8, 5.8, 5.745901639344262)","(2.1, 2.42, 2.4196396396396396)","(31.0, 44.0, 42.516129032258064)","(8.0, 9.4, 9.17142857142857)","(51.0, 65.0, 64.5)","(16.0, 18.5, 17.884615384615383)","(21.0, 28.0, 27.923076923076923)","(11.0, 14.5, 14.1875)"
08-12-2022 14:05:52.516966,"(20.0, 23.0, 22.846153846153847)","(71.0, 110.0, 102.5)","(101.0, 210.0, 161.1627906976744)","(26.0, 32.0, 30.640625)","(4.8, 5.8, 5.7326530612244895)","(2.1, 2.42, 2.4629885057471266)","(31.0, 44.0, 43.29770992366412)","(8.0, 9.4, 9.066666666666666)","(51.0, 65.0, 64.41176470588235)","(16.0, 18.5, 18.288732394366196)","(21.0, 28.0, 27.91304347826087)","(11.0, 14.5, 13.782608695652174)"
08-12-2022 14:05:54.525443,"(19.0, 23.0, 22.88)","(71.0, 110.0, 102.5)","(101.0, 210.0, 180.0)","(26.0, 32.0, 30.108695652173914)","(4.8, 5.8, 5.296590909090909)","(2.1, 2.48, 2.4611464968152865)","(31.0, 44.0, 43.29770992366412)","(7.5, 9.2, 9.066666666666666)","(51.0, 65.0, 64.41176470588235)","(16.0, 18.5, 18.288732394366196)","(21.0, 28.0, 27.923076923076923)","(11.0, 14.0, 13.597222222222221)"
08-12-2022 14:05:56.600848,"(19.0, 23.0, 22.9)","(71.0, 110.0, 104.70588235294117)","(101.0, 200.0, 196.66666666666669)","(26.0, 32.0, 29.878048780487806)","(4.8, 5.3, 5.694252873563219)","(2.15, 2.48, 2.4758543417366945)","(31.0, 44.0, 43.069182389937104)","(7.5, 9.2, 9.195811518324607)","(51.0, 65.0, 64.41176470588235)","(16.0, 18.5, 17.833333333333332)","(21.0, 28.0, 27.666666666666668)","(11.0, 14.0, 13.577777777777778)"
08-12-2022 14:05:58.538178,"(19.0, 23.0, 23.2)","(71.0, 110.0, 103.57142857142857)","(101.0, 200.0, 175.0)","(26.0, 32.0, 30.333333333333332)","(4.8, 5.7, 5.363636363636364)","(2.15, 2.48, 2.4843835616438357)","(31.0, 44.0, 43.09090909090909)","(7.5, 9.2, 9.422222222222222)","(51.0, 65.0, 68.88888888888889)","(16.0, 19.0, 17.89)","(21.0, 28.0, 27.87272727272727)","(11.0, 14.0, 13.485714285714286)"
08-12-2022 14:06:00.412496,"(19.0, 26.0, 24.602272727272727)","(71.0, 110.0, 103.57142857142857)","(101.0, 210.0, 175.0)","(26.0, 32.0, 30.333333333333332)","(4.8, 5.4, 5.506666666666667)","(2.15, 2.5, 2.4829166666666667)","(31.0, 44.0, 43.42372881355932)","(7.5, 9.6, 9.016666666666666)","(51.0, 70.0, 69.0)","(16.0, 19.0, 18.168539325842698)","(21.0, 28.0, 27.862745098039216)","(11.0, 14.0, 13.416666666666666)"
08-12-2022 14:06:02.377359,"(19.0, 25.0, 24.764705882352942)","(71.0, 110.0, 103.57142857142857)","(101.0, 210.0, 190.46511627906978)","(26.0, 32.0, 30.629213483146067)","(4.8, 5.6, 5.496296296296296)","(2.15, 2.5, 2.486774193548387)","(31.0, 44.0, 43.68)","(7.5, 9.2, 9.14453781512605)","(51.0, 70.0, 69.0)","(16.0, 19.0, 18.168539325842698)","(21.0, 28.0, 27.862745098039216)","(11.0, 14.0, 13.416666666666666)"
08-12-2022 14:06:04.254066,"(19.0, 25.0, 24.2)","(71.0, 110.0, 103.57142857142857)","(101.0, 210.0, 190.46511627906978)","(26.0, 34.0, 29.805555555555557)","(4.8, 5.6, 5.26)","(2.15, 2.5, 2.47625)","(31.0, 44.0, 43.68)","(7.5, 9.2, 9.03125)","(51.0, 70.0, 69.11764705882354)","(16.0, 19.0, 18.168539325842698)","(21.0, 28.0, 27.862745098039216)","(11.0, 14.0, 13.464285714285714)"
08-12-2022 14:06:06.155788,"(19.0, 25.0, 22.9)","(71.0, 110.0, 105.34482758620689)","(101.0, 210.0, 190.46511627906978)","(26.0, 30.0, 29.637931034482758)","(4.8, 5.6, 5.334375)","(2.15, 2.5, 2.461387283236994)","(31.0, 44.0, 43.644444444444446)","(7.5, 9.2, 9.03125)","(51.0, 70.0, 69.11764705882354)","(16.0, 18.5, 18.054054054054053)","(21.0, 28.0, 27.879310344827587)","(11.0, 14.0, 13.464285714285714)"
08-12-2022 14:06:08.371302,"(19.0, 25.0, 22.0)","(71.0, 110.0, 101.0)","(101.0, 210.0, 190.46511627906978)","(26.0, 30.0, 28.166666666666668)","(4.8, 5.6, 5.396)","(2.15, 2.48, 2.468312757201646)","(31.0, 44.0, 43.289256198347104)","(7.5, 9.2, 9.114285714285714)","(51.0, 70.0, 66.25)","(16.0, 18.5, 17.685185185185187)","(21.0, 29.0, 28.74074074074074)","(11.0, 14.0, 13.571428571428571)"
08-12-2022 14:06:10.419774,"(19.0, 25.0, 22.65)","(71.0, 110.0, 100.35714285714286)","(101.0, 210.0, 190.46511627906978)","(26.0, 29.0, 28.878048780487806)","(4.8, 5.6, 5.566666666666666)","(2.15, 2.48, 2.4945454545454546)","(31.0, 44.0, 43.289256198347104)","(7.5, 9.2, 9.116363636363635)","(51.0, 70.0, 66.25)","(16.0, 18.5, 18.054054054054053)","(21.0, 29.0, 28.74074074074074)","(11.0, 14.0, 13.571428571428571)"
08-12-2022 14:06:12.601787,"(19.0, 23.0, 22.65)","(71.0, 110.0, 98.75)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.412844036697248)","(4.8, 5.6, 5.566666666666666)","(2.15, 2.5, 2.4806451612903224)","(31.0, 44.0, 43.289256198347104)","(7.5, 9.2, 9.152941176470588)","(51.0, 70.0, 66.25)","(16.0, 18.5, 18.054054054054053)","(21.0, 29.0, 28.323943661971832)","(11.0, 14.0, 13.285714285714286)"
08-12-2022 14:06:14.715244,"(19.0, 23.0, 21.4)","(71.0, 110.0, 86.15384615384616)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.03030303030303)","(4.8, 5.6, 5.241428571428571)","(2.15, 2.54, 2.489746192893401)","(31.0, 44.0, 43.68)","(7.5, 9.2, 9.383333333333333)","(51.0, 70.0, 68.125)","(16.0, 18.5, 17.583333333333332)","(21.0, 29.0, 28.323943661971832)","(11.0, 14.0, 13.605263157894736)"
08-12-2022 14:06:16.766029,"(19.0, 22.0, 21.18181818181818)","(71.0, 90.0, 101.53846153846155)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.085714285714285)","(4.8, 5.3, 5.24875)","(2.15, 2.54, 2.5046575342465753)","(31.0, 44.0, 43.695238095238096)","(7.5, 9.4, 9.40952380952381)","(51.0, 70.0, 68.84615384615384)","(16.0, 18.5, 17.833333333333332)","(21.0, 28.0, 27.69090909090909)","(11.0, 13.5, 13.393939393939394)"
08-12-2022 14:06:18.677608,"(19.0, 22.0, 18.833333333333332)","(71.0, 110.0, 99.31818181818181)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.54609929078014)","(4.8, 5.3, 5.24875)","(2.15, 2.52, 2.509818181818182)","(31.0, 44.0, 43.695238095238096)","(7.5, 9.6, 9.52)","(51.0, 70.0, 68.84615384615384)","(16.0, 18.5, 17.833333333333332)","(21.0, 28.0, 27.69090909090909)","(11.0, 13.5, 14.425)"
08-12-2022 14:06:20.655634,"(19.0, 19.5, 18.884615384615383)","(71.0, 100.0, 99.33333333333333)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.54609929078014)","(4.8, 5.3, 5.24875)","(2.15, 2.52, 2.5243979057591623)","(31.0, 44.0, 43.262411347517734)","(7.5, 9.6, 9.473170731707317)","(51.0, 70.0, 68.125)","(16.0, 18.5, 18.07894736842105)","(21.0, 28.0, 27.69090909090909)","(11.0, 14.5, 14.112903225806452)"
08-12-2022 14:06:22.575102,"(19.0, 19.5, 18.941176470588236)","(71.0, 100.0, 97.85714285714286)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.366336633663366)","(4.8, 5.3, 5.24875)","(2.15, 2.54, 2.5211347517730496)","(31.0, 44.0, 43.262411347517734)","(7.5, 9.6, 9.52)","(51.0, 70.0, 68.125)","(16.0, 18.5, 17.74)","(21.0, 29.0, 28.5)","(11.0, 14.0, 13.766666666666666)"
08-12-2022 14:06:24.504023,"(19.0, 19.0, 16.06907894736842)","(71.0, 100.0, 97.27272727272727)","(101.0, 210.0, 190.46511627906978)","(21.0, 29.0, 28.37864077669903)","(4.8, 5.3, 5.2534090909090905)","(2.15, 2.54, 2.5234782608695654)","(31.0, 44.0, 43.267605633802816)","(7.5, 9.6, 9.533333333333333)","(51.0, 70.0, 65.71428571428571)","(16.0, 18.0, 17.054054054054053)","(21.0, 29.0, 28.53333333333333)","(11.0, 14.0, 13.774193548387096)"
08-12-2022 14:06:26.447982,"(19.0, 17.5, 16.56040268456376)","(71.0, 100.0, 87.08333333333333)","(101.0, 210.0, 190.47619047619048)","(21.0, 29.0, 28.03448275862069)","(4.8, 5.3, 5.282716049382716)","(2.15, 2.54, 2.4886330935251797)","(31.0, 44.0, 43.78431372549019)","(7.5, 9.6, 9.567441860465117)","(51.0, 70.0, 66.33333333333333)","(16.0, 18.0, 16.704545454545453)","(21.0, 29.0, 28.25)","(11.0, 14.5, 13.82258064516129)"
08-12-2022 14:06:28.404066,"(19.0, 17.5, 17.09090909090909)","(71.0, 110.0, 87.08333333333333)","(101.0, 210.0, 190.47619047619048)","(21.0, 29.0, 28.03448275862069)","(4.8, 5.3, 5.285106382978723)","(2.15, 2.54, 2.490666666666667)","(31.0, 44.0, 44.888888888888886)","(7.5, 9.8, 9.558415841584159)","(51.0, 70.0, 66.33333333333333)","(16.0, 18.0, 16.704545454545453)","(21.0, 29.0, 28.32075471698113)","(11.0, 14.5, 14.42688679245283)"
08-12-2022 14:06:30.375563,"(19.0, 18.0, 17.09090909090909)","(71.0, 110.0, 87.08333333333333)","(101.0, 210.0, 190.47619047619048)","(21.0, 29.0, 28.03448275862069)","(4.8, 5.3, 5.2844444444444445)","(2.15, 2.54, 2.4954545454545456)","(31.0, 46.0, 44.888888888888886)","(7.5, 9.8, 9.551020408163266)","(51.0, 70.0, 66.33333333333333)","(16.0, 18.0, 16.666666666666668)","(21.0, 29.0, 28.32075471698113)","(11.0, 14.0, 13.984486873508354)"
08-12-2022 14:06:32.276074,"(19.0, 18.0, 17.818181818181817)","(71.0, 110.0, 100.9090909090909)","(101.0, 210.0, 200.23809523809524)","(21.0, 29.0, 28.711111111111112)","(4.8, 5.3, 5.579661016949152)","(2.15, 2.52, 2.5296261682242993)","(31.0, 46.0, 44.61224489795919)","(7.5, 9.8, 8.91891891891892)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.36842105263158)","(21.0, 29.0, 28.55)","(11.0, 14.5, 14.285714285714286)"
