,Black Tuxedo,Spring Casper,Lady Dior,Rico Eclipse,Balbina Bale,Pierre Bale
04-01-2023 13:18:29.755413,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.441818181818182)","(5.5, 5.5, 5.453488372093023)","(14.0, 20.0, 17.65625)","(4.6, 4.8, 4.723076923076923)","(4.0, 8.0, 7.955555555555556)"
04-01-2023 13:18:30.798202,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.441818181818182)","(5.5, 5.5, 5.453488372093023)","(14.0, 20.0, 17.22222222222222)","(4.6, 4.8, 4.692857142857143)","(4.0, 8.0, 7.955555555555556)"
04-01-2023 13:18:31.754966,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.441818181818182)","(5.5, 5.5, 5.453488372093023)","(14.0, 20.0, 17.22222222222222)","(4.6, 4.8, 4.734782608695652)","(4.0, 8.0, 7.738461538461538)"
04-01-2023 13:18:32.763281,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.444090909090909)","(5.5, 5.5, 5.453488372093023)","(14.0, 20.0, 18.076923076923077)","(4.6, 4.7, 4.671428571428572)","(4.0, 8.2, 7.733333333333333)"
04-01-2023 13:18:33.686547,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.462727272727273)","(5.5, 5.5, 5.453488372093023)","(14.0, 20.0, 18.076923076923077)","(4.6, 4.7, 4.618918918918919)","(4.0, 8.0, 7.96)"
04-01-2023 13:18:34.593410,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.461860465116279)","(5.5, 5.5, 5.454545454545455)","(14.0, 20.0, 17.916666666666668)","(4.6, 4.7, 4.618918918918919)","(4.0, 8.0, 7.84)"
04-01-2023 13:18:35.612119,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.466068965517241)","(5.5, 5.5, 5.454545454545455)","(14.0, 20.0, 17.916666666666668)","(4.6, 4.7, 4.618918918918919)","(4.0, 8.0, 7.96)"
04-01-2023 13:18:36.503101,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.461860465116279)","(5.5, 5.5, 5.454545454545455)","(14.0, 20.0, 17.916666666666668)","(4.6, 4.7, 4.618918918918919)","(4.0, 8.0, 7.84)"
04-01-2023 13:18:37.493195,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.466285714285714)","(5.5, 5.5, 5.454545454545455)","(14.0, 20.0, 17.916666666666668)","(4.6, 4.7, 4.618918918918919)","(4.0, 8.0, 7.96)"
04-01-2023 13:18:38.443857,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4619354838709677)","(5.5, 5.5, 5.454545454545455)","(14.0, 20.0, 17.916666666666668)","(4.6, 4.7, 4.6230769230769235)","(4.0, 8.0, 7.942857142857143)"
04-01-2023 13:18:39.442399,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4619354838709677)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 17.413793103448278)","(4.6, 4.7, 4.645945945945946)","(4.0, 8.0, 7.8)"
04-01-2023 13:18:40.328197,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.465547445255474)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 18.14814814814815)","(4.6, 4.7, 4.645945945945946)","(4.0, 8.0, 7.914285714285714)"
04-01-2023 13:18:41.270043,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4483211678832117)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 17.794117647058822)","(4.6, 4.7, 4.588888888888889)","(4.0, 8.2, 8.177777777777777)"
04-01-2023 13:18:42.236495,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.442439024390244)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 17.22222222222222)","(4.6, 4.7, 4.75)","(4.0, 8.4, 7.963636363636363)"
04-01-2023 13:18:43.122061,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4320300751879698)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 17.65625)","(4.6, 5.0, 4.7823529411764705)","(4.0, 8.6, 7.963636363636363)"
04-01-2023 13:18:44.089216,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4320300751879698)","(5.5, 5.5, 5.446428571428571)","(14.0, 20.0, 17.22222222222222)","(4.6, 5.1, 4.6875)","(4.0, 8.6, 7.963636363636363)"
04-01-2023 13:18:45.072976,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4320300751879698)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.24)","(4.6, 5.0, 4.6875)","(4.2, 8.6, 7.963636363636363)"
04-01-2023 13:18:46.024996,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4320300751879698)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.24)","(4.6, 5.0, 4.6875)","(4.2, 8.6, 8.1625)"
04-01-2023 13:18:47.007563,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4320300751879698)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.7)","(4.6, 5.0, 4.6875)","(4.2, 8.6, 8.1625)"
04-01-2023 13:18:47.952574,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.4448780487804878)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.7)","(4.6, 5.0, 4.8076923076923075)","(4.2, 8.6, 8.1625)"
04-01-2023 13:18:48.926166,"(18.0, 40.0, 36.45454545454545)","(2.2, 2.5, 2.442542372881356)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.24)","(4.6, 5.0, 4.956140350877193)","(4.2, 8.6, 8.1625)"
04-01-2023 13:18:49.822597,"(18.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.4448780487804878)","(5.0, 5.5, 5.434782608695652)","(14.0, 20.0, 17.620689655172413)","(4.6, 5.0, 4.6875)","(4.2, 8.6, 8.1625)"
04-01-2023 13:18:50.729353,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.442542372881356)","(4.8, 5.4, 5.333333333333334)","(14.0, 20.0, 17.125)","(4.2, 5.0, 5.016666666666667)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:51.675914,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4763636363636365)","(4.8, 5.4, 5.266666666666667)","(14.0, 20.0, 17.620689655172413)","(4.2, 5.1, 4.866666666666666)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:52.611068,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4784615384615383)","(4.8, 5.4, 5.233333333333333)","(14.0, 20.0, 17.125)","(4.2, 5.0, 4.8)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:53.586301,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4784615384615383)","(4.8, 5.4, 5.233333333333333)","(14.0, 20.0, 17.125)","(4.2, 5.0, 4.866666666666666)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:54.548708,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4766666666666666)","(4.8, 5.4, 4.976923076923077)","(14.0, 20.0, 17.125)","(4.2, 5.0, 4.866666666666666)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:55.507156,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.478181818181818)","(4.8, 5.3, 4.855555555555555)","(14.0, 20.0, 17.620689655172413)","(4.2, 5.0, 4.9)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:56.471487,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.478181818181818)","(4.8, 5.3, 4.866666666666667)","(14.0, 20.0, 17.125)","(4.2, 5.0, 4.833333333333333)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:57.479268,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4766666666666666)","(4.8, 5.3, 4.866666666666667)","(14.0, 20.0, 17.125)","(4.2, 5.0, 4.859999999999999)","(4.4, 8.6, 8.08148148148148)"
04-01-2023 13:18:58.465358,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.479047619047619)","(4.8, 5.3, 4.920833333333333)","(14.0, 20.0, 17.5)","(4.2, 5.4, 4.866666666666666)","(4.4, 8.6, 8.04)"
04-01-2023 13:18:59.375958,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.479047619047619)","(4.8, 5.2, 5.0)","(14.0, 19.5, 17.5)","(4.2, 5.2, 4.857142857142857)","(4.4, 8.6, 8.04)"
04-01-2023 13:19:00.511917,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.48, 2.4793548387096775)","(4.8, 5.2, 5.022222222222222)","(14.0, 19.5, 17.5)","(4.2, 5.2, 5.0285714285714285)","(4.4, 8.6, 8.04)"
04-01-2023 13:19:01.491474,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.48051724137931)","(4.8, 5.2, 5.022222222222222)","(14.0, 19.5, 17.5)","(4.2, 5.2, 5.0285714285714285)","(4.4, 8.6, 7.977777777777778)"
04-01-2023 13:19:02.362750,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.4805357142857143)","(4.8, 5.1, 4.991304347826087)","(14.0, 19.5, 17.166666666666668)","(4.2, 5.2, 5.088888888888889)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:03.297404,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.4821311475409837)","(4.8, 5.1, 4.991304347826087)","(14.0, 19.5, 17.166666666666668)","(4.2, 5.2, 5.088888888888889)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:04.273454,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.5, 2.486315789473684)","(4.8, 5.1, 4.927586206896551)","(14.0, 19.5, 17.564516129032256)","(4.2, 5.2, 5.1692307692307695)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:05.278028,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.56, 2.5557894736842104)","(4.8, 5.1, 4.872727272727272)","(14.0, 19.5, 17.192307692307693)","(4.2, 5.2, 5.0)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:06.272359,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.6, 2.568)","(4.8, 5.1, 4.872727272727272)","(14.0, 19.5, 17.192307692307693)","(4.2, 5.1, 5.011764705882353)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:07.280544,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.58, 2.5752941176470587)","(4.8, 5.1, 4.9529411764705875)","(14.0, 19.5, 17.192307692307693)","(4.2, 5.1, 4.933333333333334)","(4.4, 8.6, 8.2)"
04-01-2023 13:19:08.306834,"(20.0, 40.0, 36.285714285714285)","(2.2, 2.58, 2.5700000000000003)","(4.8, 5.1, 4.9529411764705875)","(14.0, 19.5, 17.192307692307693)","(4.2, 5.1, 5.016666666666667)","(4.4, 8.6, 8.333333333333332)"
04-01-2023 13:19:09.221989,"(20.0, 40.0, 38.96)","(2.2, 2.56, 2.558095238095238)","(4.8, 5.1, 4.9529411764705875)","(14.0, 19.5, 17.192307692307693)","(4.2, 5.1, 5.016666666666667)","(4.4, 8.6, 8.333333333333332)"
04-01-2023 13:19:10.168091,"(20.0, 40.0, 38.15384615384615)","(2.2, 2.56, 2.5587096774193547)","(4.8, 5.1, 4.8826086956521735)","(14.0, 19.5, 17.64814814814815)","(4.2, 5.1, 4.957142857142857)","(4.4, 8.6, 8.466666666666667)"
04-01-2023 13:19:11.159515,"(20.0, 40.0, 38.166666666666664)","(2.2, 2.56, 2.5587096774193547)","(4.8, 5.1, 4.891666666666667)","(14.0, 19.5, 17.227272727272727)","(4.2, 5.1, 5.156521739130435)","(4.4, 8.6, 8.485714285714286)"
04-01-2023 13:19:12.061811,"(21.0, 40.0, 38.166666666666664)","(2.2, 2.56, 2.5583333333333336)","(4.4, 5.1, 4.8)","(14.0, 19.5, 17.583333333333332)","(4.2, 5.2, 5.156521739130435)","(5.0, 8.6, 8.366666666666665)"
04-01-2023 13:19:13.090033,"(21.0, 40.0, 38.166666666666664)","(2.2, 2.54, 2.5391666666666666)","(4.4, 5.1, 4.707142857142856)","(14.0, 19.5, 17.34375)","(4.2, 5.2, 5.165517241379311)","(5.0, 8.6, 8.485714285714286)"
04-01-2023 13:19:14.120323,"(21.0, 40.0, 38.166666666666664)","(2.2, 2.54, 2.5391666666666666)","(4.4, 5.1, 4.707142857142856)","(14.0, 19.5, 17.035714285714285)","(4.2, 5.2, 5.158333333333333)","(5.0, 8.6, 8.366666666666665)"
04-01-2023 13:19:15.215142,"(21.0, 48.0, 41.333333333333336)","(2.2, 2.54, 2.5391666666666666)","(4.4, 5.1, 4.833333333333333)","(14.0, 19.5, 16.338709677419356)","(4.2, 5.2, 5.140740740740741)","(5.0, 8.6, 8.485714285714286)"
04-01-2023 13:19:16.457429,"(21.0, 48.0, 40.0)","(2.2, 2.54, 2.5391666666666666)","(4.4, 5.1, 4.739999999999999)","(14.0, 19.5, 15.181818181818182)","(4.2, 5.2, 5.158333333333333)","(5.0, 8.6, 8.366666666666665)"
04-01-2023 13:19:17.683542,"(21.0, 48.0, 40.0)","(2.2, 2.56, 2.5692857142857144)","(4.4, 5.1, 4.916666666666667)","(14.0, 17.0, 16.0)","(4.2, 5.2, 5.361904761904762)","(5.0, 8.6, 8.435294117647059)"
04-01-2023 13:19:18.761578,"(21.0, 46.0, 45.0)","(2.2, 2.58, 2.5692857142857144)","(4.4, 5.0, 4.633333333333333)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.4, 5.264285714285714)","(5.0, 8.6, 8.533333333333333)"
04-01-2023 13:19:19.784662,"(21.0, 46.0, 42.666666666666664)","(2.2, 2.58, 2.5782857142857143)","(4.4, 4.9, 4.626315789473685)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.6, 8.483333333333334)"
04-01-2023 13:19:20.793843,"(21.0, 46.0, 42.666666666666664)","(2.2, 2.58, 2.5775)","(4.4, 4.9, 4.626315789473685)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.6, 8.542857142857143)"
04-01-2023 13:19:21.896359,"(21.0, 46.0, 42.666666666666664)","(2.2, 2.58, 2.552)","(4.4, 4.9, 4.65625)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.6, 7.47741935483871)"
04-01-2023 13:19:22.880161,"(21.0, 46.0, 41.2)","(2.2, 2.6, 2.552)","(4.4, 4.9, 4.65625)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.2, 7.473469387755102)"
04-01-2023 13:19:23.950102,"(21.0, 46.0, 41.2)","(2.2, 2.6, 2.584)","(4.4, 4.9, 4.75)","(14.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.2, 7.473469387755102)"
04-01-2023 13:19:25.049263,"(21.0, 44.0, 43.14285714285714)","(2.2, 2.6, 2.5982857142857143)","(4.4, 4.9, 4.6499999999999995)","(13.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.2, 7.473469387755102)"
04-01-2023 13:19:26.114478,"(21.0, 44.0, 43.14285714285714)","(2.2, 2.6, 2.597692307692308)","(4.4, 4.9, 4.646153846153846)","(13.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.2, 7.473469387755102)"
04-01-2023 13:19:27.192499,"(21.0, 44.0, 43.14285714285714)","(2.2, 2.6, 2.597692307692308)","(4.4, 4.8, 4.675)","(13.0, 17.0, 15.666666666666666)","(4.2, 5.3, 5.264285714285714)","(5.0, 8.2, 7.473469387755102)"
04-01-2023 13:19:28.262363,"(21.0, 44.0, 43.14285714285714)","(2.2, 2.6, 2.546666666666667)","(4.4, 4.8, 4.944444444444445)","(13.0, 17.0, 15.607142857142858)","(4.2, 5.3, 5.592857142857143)","(5.0, 8.2, 7.5054945054945055)"
04-01-2023 13:19:29.238962,"(21.0, 50.0, 46.666666666666664)","(2.2, 2.4, 2.380952380952381)","(4.4, 5.3, 4.9375)","(13.0, 17.0, 16.235294117647058)","(4.2, 5.7, 5.525)","(5.0, 8.2, 7.635294117647058)"
04-01-2023 13:19:30.449547,"(21.0, 50.0, 49.0)","(2.2, 2.4, 2.3812269938650306)","(4.4, 5.2, 5.016666666666667)","(13.0, 17.0, 16.113636363636363)","(4.2, 5.7, 5.533333333333333)","(5.0, 8.2, 7.666666666666666)"
04-01-2023 13:19:31.673960,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.4, 2.3632)","(4.4, 5.1, 5.056521739130434)","(13.0, 17.0, 16.25)","(4.2, 5.6, 5.522222222222222)","(5.0, 8.2, 7.699999999999999)"
04-01-2023 13:19:32.701123,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.4, 2.363157894736842)","(4.4, 5.1, 5.05)","(13.0, 17.0, 18.8)","(4.2, 5.6, 5.525)","(5.0, 8.2, 7.5793103448275865)"
04-01-2023 13:19:33.919812,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.4, 2.3788888888888886)","(4.4, 5.3, 5.12)","(13.0, 20.0, 18.857142857142858)","(4.2, 5.6, 5.525)","(5.0, 8.2, 7.79)"
04-01-2023 13:19:35.044823,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.38, 2.353333333333333)","(4.4, 5.4, 5.12)","(13.0, 19.5, 18.857142857142858)","(4.2, 5.6, 5.525)","(5.0, 8.0, 7.739130434782609)"
04-01-2023 13:19:36.135897,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.38, 2.353333333333333)","(4.4, 5.4, 5.114285714285714)","(13.0, 19.5, 17.625)","(4.2, 5.6, 5.428571428571429)","(5.0, 8.0, 7.92)"
04-01-2023 13:19:37.257690,"(21.0, 55.0, 47.63333333333333)","(2.2, 2.38, 2.354285714285714)","(4.4, 5.3, 5.021428571428571)","(13.0, 19.5, 17.625)","(4.4, 5.6, 5.45)","(5.0, 8.0, 7.766666666666667)"
04-01-2023 13:19:38.413687,"(21.0, 55.0, 47.63333333333333)","(2.15, 2.38, 2.354285714285714)","(4.4, 5.3, 5.021428571428571)","(13.0, 19.5, 17.625)","(4.4, 5.5, 5.428571428571429)","(5.0, 8.0, 7.670588235294117)"
04-01-2023 13:19:39.603013,"(21.0, 55.0, 46.81481481481482)","(2.15, 2.36, 2.3620588235294115)","(4.4, 5.3, 5.1049999999999995)","(13.0, 19.5, 19.0)","(4.4, 5.5, 5.416666666666667)","(5.0, 8.2, 7.666666666666666)"
04-01-2023 13:19:40.725895,"(21.0, 55.0, 46.81481481481482)","(2.15, 2.4, 2.377090909090909)","(4.4, 5.3, 5.233333333333333)","(13.0, 19.5, 19.205882352941178)","(4.4, 5.5, 5.542857142857143)","(5.0, 7.8, 7.771428571428571)"
04-01-2023 13:19:41.801810,"(21.0, 50.0, 49.27272727272727)","(2.15, 2.38, 2.377090909090909)","(4.4, 5.3, 5.233333333333333)","(13.0, 19.5, 19.205882352941178)","(4.4, 5.6, 5.60625)","(5.0, 8.0, 7.8)"
04-01-2023 13:19:42.857146,"(21.0, 50.0, 49.27272727272727)","(2.15, 2.34, 2.338)","(4.4, 5.3, 5.1049999999999995)","(13.0, 20.0, 19.28)","(4.4, 5.7, 5.533333333333333)","(5.0, 8.0, 7.733333333333333)"
04-01-2023 13:19:43.975637,"(21.0, 50.0, 49.25)","(2.15, 2.4, 2.383396226415094)","(4.4, 5.3, 5.0875)","(13.0, 20.0, 18.75)","(4.4, 5.6, 5.533333333333333)","(5.0, 8.0, 7.7043478260869565)"
04-01-2023 13:19:45.034517,"(21.0, 55.0, 48.04545454545455)","(2.15, 2.4, 2.3826666666666667)","(4.4, 5.3, 5.084)","(13.0, 20.0, 19.318181818181817)","(4.4, 5.6, 5.530434782608696)","(5.0, 8.0, 7.733333333333333)"
04-01-2023 13:19:46.111431,"(21.0, 55.0, 46.5)","(2.15, 2.4, 2.388857142857143)","(4.4, 5.3, 5.075)","(13.0, 20.0, 18.846153846153847)","(4.4, 5.6, 5.057142857142857)","(5.0, 8.0, 7.745454545454545)"
04-01-2023 13:19:47.108056,"(21.0, 55.0, 46.473684210526315)","(2.15, 2.4, 2.3828571428571426)","(4.4, 5.2, 5.086956521739131)","(13.0, 22.0, 19.857142857142858)","(4.4, 5.1, 5.480769230769231)","(5.0, 8.0, 7.8533333333333335)"
04-01-2023 13:19:48.163820,"(21.0, 55.0, 46.5)","(2.15, 2.4, 2.3984415584415584)","(4.4, 5.2, 5.016666666666667)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.325)","(5.0, 8.0, 7.79047619047619)"
04-01-2023 13:19:49.160469,"(21.0, 55.0, 46.5)","(2.15, 2.42, 2.4114285714285715)","(4.4, 5.1, 5.016666666666667)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.300000000000001)","(5.0, 8.0, 7.84)"
04-01-2023 13:19:50.264581,"(21.0, 55.0, 46.5)","(2.15, 2.4, 2.3983561643835616)","(4.4, 5.1, 4.969565217391304)","(13.0, 22.0, 19.75)","(4.4, 5.4, 5.3500000000000005)","(5.0, 8.2, 7.84)"
04-01-2023 13:19:51.345390,"(21.0, 55.0, 46.5)","(2.15, 2.38, 2.3783673469387754)","(4.4, 5.1, 4.969565217391304)","(13.0, 22.0, 19.75)","(4.4, 5.4, 5.3500000000000005)","(5.0, 8.2, 7.84)"
04-01-2023 13:19:52.267750,"(21.0, 55.0, 46.5)","(2.15, 2.38, 2.3784313725490196)","(4.4, 5.1, 4.969565217391304)","(13.0, 22.0, 19.75)","(4.4, 5.4, 5.3500000000000005)","(5.0, 8.2, 7.84)"
04-01-2023 13:19:53.348215,"(26.0, 55.0, 46.642857142857146)","(2.15, 2.38, 2.3784313725490196)","(4.4, 5.1, 4.969565217391304)","(13.0, 22.0, 19.75)","(4.4, 5.4, 5.3500000000000005)","(5.0, 8.2, 7.84)"
04-01-2023 13:19:54.365653,"(26.0, 55.0, 46.5)","(2.15, 2.38, 2.3784313725490196)","(4.4, 5.1, 4.969565217391304)","(13.0, 22.0, 19.75)","(4.4, 5.4, 5.41764705882353)","(5.0, 8.2, 7.914285714285714)"
04-01-2023 13:19:55.374824,"(26.0, 55.0, 49.535714285714285)","(2.15, 2.34, 2.3266666666666667)","(4.4, 5.1, 4.9818181818181815)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.483333333333333)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:19:56.409097,"(26.0, 55.0, 46.5)","(2.15, 2.34, 2.337647058823529)","(4.4, 5.0, 4.925000000000001)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.491304347826087)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:19:57.445203,"(26.0, 55.0, 48.5)","(2.15, 2.34, 2.3307142857142855)","(4.4, 5.0, 4.925000000000001)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.491304347826087)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:19:58.394740,"(26.0, 55.0, 48.5)","(2.15, 2.34, 2.3307142857142855)","(4.4, 5.0, 4.925000000000001)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.491304347826087)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:19:59.377576,"(26.0, 55.0, 47.2)","(2.15, 2.34, 2.3307142857142855)","(4.4, 5.0, 4.925000000000001)","(13.0, 22.0, 19.75)","(4.4, 5.5, 5.491304347826087)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:20:00.414825,"(26.0, 55.0, 46.6)","(2.15, 2.34, 2.333333333333333)","(4.4, 5.0, 4.928571428571429)","(13.0, 22.0, 21.0625)","(4.4, 5.5, 5.491666666666667)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:20:01.364915,"(26.0, 55.0, 49.96)","(2.15, 2.34, 2.333333333333333)","(4.4, 5.0, 4.94)","(13.0, 22.0, 21.0625)","(4.4, 5.5, 5.492307692307692)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:20:02.453700,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.328333333333333)","(4.4, 5.2, 5.127272727272727)","(13.0, 22.0, 20.2)","(4.4, 5.5, 5.49375)","(5.0, 8.2, 8.006451612903225)"
04-01-2023 13:20:03.444353,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3252631578947365)","(4.4, 5.2, 5.127272727272727)","(13.0, 22.0, 20.2)","(4.4, 5.5, 5.492307692307692)","(5.0, 8.2, 8.005555555555556)"
04-01-2023 13:20:04.458096,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.327272727272727)","(4.4, 5.2, 5.127272727272727)","(13.0, 22.0, 20.2)","(4.4, 5.5, 5.492307692307692)","(5.0, 8.2, 8.005555555555556)"
04-01-2023 13:20:05.455525,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3296296296296295)","(4.4, 5.2, 5.138461538461538)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.485714285714286)","(5.0, 8.2, 8.005128205128205)"
04-01-2023 13:20:06.433312,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3375)","(4.4, 5.2, 5.1187499999999995)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.4875)","(5.0, 8.2, 7.896)"
04-01-2023 13:20:07.458856,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3375)","(4.4, 5.2, 5.1187499999999995)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.483333333333333)","(5.0, 8.2, 7.896)"
04-01-2023 13:20:08.458295,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3346666666666667)","(4.4, 5.2, 5.103703703703704)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.427659574468085)","(5.0, 8.2, 7.896)"
04-01-2023 13:20:09.450273,"(26.0, 55.0, 50.125)","(2.15, 2.34, 2.3346666666666667)","(4.4, 5.2, 5.103703703703704)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.433333333333334)","(5.0, 8.2, 7.896)"
04-01-2023 13:20:10.431980,"(26.0, 55.0, 45.375)","(2.15, 2.34, 2.3346666666666667)","(4.4, 5.2, 5.167088607594937)","(13.0, 22.0, 20.4)","(4.4, 5.5, 5.386111111111111)","(5.0, 8.2, 7.896)"
04-01-2023 13:20:11.468924,"(26.0, 48.0, 46.666666666666664)","(2.15, 2.36, 2.356923076923077)","(4.4, 5.2, 5.25)","(13.0, 22.0, 19.6)","(4.4, 5.4, 5.171428571428572)","(5.0, 8.2, 7.786666666666666)"
04-01-2023 13:20:12.424553,"(26.0, 48.0, 47.333333333333336)","(2.15, 2.38, 2.3752)","(4.4, 5.3, 5.25)","(13.0, 22.0, 19.6)","(4.4, 5.2, 5.171428571428572)","(5.0, 8.0, 8.1)"
04-01-2023 13:20:13.382789,"(26.0, 50.0, 47.0)","(2.15, 2.38, 2.373333333333333)","(4.4, 5.3, 5.2823529411764705)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.155555555555556)","(5.0, 8.4, 8.146666666666667)"
04-01-2023 13:20:14.358269,"(26.0, 50.0, 47.0)","(2.15, 2.38, 2.364)","(4.4, 5.3, 5.292857142857143)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.157894736842105)","(5.0, 8.4, 8.146666666666667)"
04-01-2023 13:20:15.533968,"(26.0, 48.0, 46.0)","(2.15, 2.38, 2.373684210526316)","(4.4, 5.4, 5.3500000000000005)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.157894736842105)","(5.0, 8.4, 8.146666666666667)"
