,Miss Fab Focus,Barelys Era,Helmet Giblet,Yuna Bale,Off Switch,Magical Doll,Dolly Quokka,Aston Audrey
14-12-2022 12:30:54.086046,"(12.0, 21.0, 19.425)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.910526315789474)","(31.0, 80.0, 45.8)","(18.0, 26.0, 22.333333333333332)","(6.5, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 62.44444444444444)"
14-12-2022 12:30:55.249660,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.910526315789474)","(31.0, 80.0, 56.85714285714286)","(18.0, 26.0, 22.333333333333332)","(6.5, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.93333333333334)"
14-12-2022 12:30:56.357816,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.910526315789474)","(31.0, 80.0, 60.94117647058823)","(18.0, 26.0, 22.333333333333332)","(6.5, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.93333333333334)"
14-12-2022 12:30:57.787836,"(12.0, 21.0, 19.425)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.910526315789474)","(31.0, 80.0, 60.94117647058823)","(18.0, 26.0, 22.333333333333332)","(6.5, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.93333333333334)"
14-12-2022 12:30:58.925127,"(12.0, 21.0, 19.425)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.910526315789474)","(31.0, 80.0, 60.94117647058823)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.93333333333334)"
14-12-2022 12:30:59.950872,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 80.0, 60.8)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.2)"
14-12-2022 12:31:01.036743,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 80.0, 56.470588235294116)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 65.0, 61.2)"
14-12-2022 12:31:02.133443,"(12.0, 21.0, 19.425)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 80.0, 59.733333333333334)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.7375)","(21.0, 75.0, 65.55)"
14-12-2022 12:31:03.378268,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 70.0, 61.6)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.76)","(21.0, 75.0, 60.41666666666667)"
14-12-2022 12:31:04.526861,"(12.0, 21.0, 19.941176470588236)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 22.333333333333332)","(7.0, 11.5, 11.420689655172414)","(3.1, 3.85, 3.725)","(21.0, 75.0, 55.55555555555556)"
14-12-2022 12:31:05.734880,"(12.0, 21.0, 19.425)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 21.692307692307693)","(7.0, 11.5, 11.193333333333333)","(3.1, 3.85, 3.725)","(21.0, 75.0, 60.41666666666667)"
14-12-2022 12:31:07.097334,"(12.0, 21.0, 19.76923076923077)","(2.7, 3.35, 3.1576923076923076)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.193333333333333)","(3.1, 3.85, 3.7578947368421054)","(21.0, 75.0, 60.41666666666667)"
14-12-2022 12:31:08.244524,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.35, 3.172222222222222)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.193333333333333)","(3.1, 3.85, 3.7770833333333336)","(21.0, 75.0, 60.41666666666667)"
14-12-2022 12:31:09.336374,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.15, 3.088461538461538)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.116666666666667)","(3.1, 3.85, 3.7578947368421054)","(21.0, 75.0, 55.55555555555556)"
14-12-2022 12:31:10.478448,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.15, 3.024390243902439)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(18.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.116666666666667)","(3.1, 3.85, 3.7578947368421054)","(26.0, 75.0, 64.70588235294117)"
14-12-2022 12:31:11.584639,"(12.0, 21.0, 20.304347826086957)","(2.7, 3.1, 3.024390243902439)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(17.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.116666666666667)","(3.1, 3.85, 3.7578947368421054)","(26.0, 75.0, 64.70588235294117)"
14-12-2022 12:31:12.735688,"(12.0, 21.0, 20.304347826086957)","(2.7, 3.1, 3.0217391304347827)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(17.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.118181818181819)","(3.1, 3.85, 3.6662500000000002)","(26.0, 75.0, 64.70588235294117)"
14-12-2022 12:31:13.798858,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.15, 3.0681818181818183)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(17.0, 26.0, 20.90909090909091)","(7.0, 11.5, 11.118181818181819)","(3.1, 3.85, 3.6662500000000002)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:14.886656,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.15, 3.0555555555555554)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 60.14285714285714)","(17.0, 26.0, 20.4)","(7.0, 11.5, 11.118181818181819)","(3.1, 3.85, 3.7770833333333336)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:15.962343,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.15, 3.0555555555555554)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 60.14285714285714)","(17.0, 26.0, 19.77777777777778)","(7.0, 11.5, 11.118181818181819)","(3.1, 3.85, 3.761764705882353)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:17.024955,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.15, 3.0555555555555554)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 56.5)","(17.0, 26.0, 19.77777777777778)","(7.0, 11.5, 11.118181818181819)","(3.0, 3.85, 3.7875)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:18.032324,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.15, 3.0681818181818183)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 56.5)","(17.0, 26.0, 21.333333333333332)","(7.0, 11.5, 11.188888888888888)","(3.0, 3.85, 3.7875)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:19.135906,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.1, 3.0476190476190474)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 60.14285714285714)","(17.0, 26.0, 20.166666666666668)","(7.0, 11.5, 11.188888888888888)","(3.0, 3.85, 3.7875)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:20.236486,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.1, 3.0153846153846153)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 60.14285714285714)","(17.0, 26.0, 20.166666666666668)","(7.0, 11.5, 11.188888888888888)","(3.0, 3.85, 3.7982758620689654)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:21.235825,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.1, 3.0153846153846153)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(17.0, 26.0, 22.176470588235293)","(7.0, 11.5, 11.08)","(3.0, 3.85, 3.7982758620689654)","(26.0, 75.0, 67.04545454545455)"
14-12-2022 12:31:22.308931,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.1, 3.011111111111111)","(4.6, 6.2, 5.873913043478261)","(31.0, 65.0, 61.6)","(17.0, 26.0, 22.176470588235293)","(7.0, 11.5, 11.403225806451612)","(3.0, 3.85, 3.69375)","(26.0, 75.0, 75.0)"
14-12-2022 12:31:23.496400,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.1, 3.011111111111111)","(4.6, 6.2, 5.94)","(31.0, 65.0, 61.6)","(17.0, 26.0, 22.176470588235293)","(7.0, 11.5, 12.0)","(3.0, 3.85, 3.753846153846154)","(26.0, 85.0, 75.0)"
14-12-2022 12:31:24.670258,"(12.0, 21.0, 20.11111111111111)","(2.7, 3.0, 2.9252459016393444)","(4.6, 6.0, 5.94)","(31.0, 65.0, 61.6)","(17.0, 26.0, 24.7)","(7.0, 12.5, 12.195121951219512)","(3.0, 3.85, 3.753846153846154)","(26.0, 80.0, 65.0)"
14-12-2022 12:31:26.098884,"(12.0, 21.0, 19.666666666666668)","(2.7, 3.0, 2.919718309859155)","(4.6, 6.0, 5.94)","(31.0, 65.0, 61.6)","(17.0, 26.0, 24.7)","(7.0, 12.5, 12.195121951219512)","(3.0, 3.85, 3.7111111111111112)","(26.0, 80.0, 72.5)"
14-12-2022 12:31:27.349115,"(12.0, 21.0, 20.11111111111111)","(2.6, 2.98, 2.922222222222222)","(4.8, 6.0, 5.884615384615385)","(31.0, 65.0, 61.6)","(17.0, 26.0, 24.7)","(7.5, 12.5, 12.195121951219512)","(3.0, 3.85, 3.7111111111111112)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:28.590413,"(12.0, 21.0, 20.11111111111111)","(2.6, 2.98, 2.8866666666666667)","(4.8, 6.2, 5.819047619047619)","(31.0, 65.0, 61.6)","(17.0, 26.0, 24.7)","(7.5, 12.5, 12.228260869565217)","(3.0, 3.85, 3.7607142857142857)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:30.015760,"(12.0, 21.0, 20.402439024390244)","(2.6, 2.98, 2.9746723044397463)","(4.8, 6.2, 5.819047619047619)","(31.0, 65.0, 58.2)","(17.0, 26.0, 23.4)","(7.5, 12.5, 12.228260869565217)","(3.0, 3.85, 3.7842105263157895)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:31.219359,"(12.0, 21.0, 20.402439024390244)","(2.6, 2.98, 2.9746723044397463)","(4.8, 6.2, 5.819047619047619)","(31.0, 65.0, 58.2)","(17.0, 26.0, 23.4)","(7.5, 12.5, 12.228260869565217)","(3.0, 3.85, 3.7842105263157895)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:32.516800,"(12.0, 21.0, 20.467391304347828)","(2.6, 2.98, 2.918285714285714)","(4.8, 6.2, 5.8136363636363635)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 24.909090909090907)","(7.5, 12.5, 12.228260869565217)","(3.0, 3.85, 3.775)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:33.691616,"(12.0, 21.0, 20.674418604651162)","(2.6, 2.98, 2.918285714285714)","(4.8, 6.2, 5.8136363636363635)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 24.909090909090907)","(7.5, 12.5, 12.228260869565217)","(3.0, 3.85, 3.775)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:34.993689,"(12.0, 21.0, 20.674418604651162)","(2.6, 2.98, 2.911)","(4.8, 6.2, 5.8136363636363635)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 23.6)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.761764705882353)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:36.319256,"(12.0, 21.0, 20.674418604651162)","(2.6, 2.98, 2.911)","(4.8, 6.2, 5.8136363636363635)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 23.6)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:37.511353,"(12.0, 21.0, 20.708333333333332)","(2.6, 2.98, 2.911)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:38.815771,"(12.0, 21.0, 20.708333333333332)","(2.6, 2.98, 2.911)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:40.034932,"(12.0, 21.0, 20.708333333333332)","(2.6, 2.98, 2.896)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.90909090909091)","(17.0, 26.0, 23.6)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:41.369880,"(12.0, 21.0, 19.833333333333332)","(2.6, 2.98, 2.918235294117647)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:42.619694,"(12.0, 21.0, 20.2)","(2.6, 2.98, 2.918235294117647)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:43.870849,"(12.0, 21.0, 20.4)","(2.6, 2.98, 2.918235294117647)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 23.6)","(7.5, 12.5, 12.254901960784313)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:45.259842,"(12.0, 21.0, 20.25)","(2.6, 2.98, 2.9125)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 23.6)","(7.5, 12.5, 12.355072463768115)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:46.578196,"(12.0, 21.0, 20.25)","(2.6, 2.98, 2.9125)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.355072463768115)","(3.0, 3.85, 3.7818181818181817)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:47.925189,"(12.0, 21.0, 20.52)","(2.6, 2.94, 2.889473684210526)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 12.5, 12.852941176470589)","(3.0, 3.85, 3.7904761904761903)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:49.122378,"(12.0, 21.0, 20.52)","(2.6, 2.9, 2.8499999999999996)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 13.0, 12.852941176470589)","(3.0, 3.85, 3.7904761904761903)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:50.531982,"(12.0, 21.0, 20.52)","(2.6, 2.9, 2.8499999999999996)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 13.0, 12.852941176470589)","(3.0, 3.85, 3.7904761904761903)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:51.851882,"(12.0, 21.0, 20.52)","(2.6, 2.9, 2.8499999999999996)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 24.5)","(7.5, 13.0, 12.852941176470589)","(3.0, 3.85, 3.783333333333333)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:53.143329,"(12.0, 21.0, 20.52)","(2.6, 2.9, 2.848235294117647)","(4.8, 6.2, 5.8304347826086955)","(31.0, 65.0, 61.83333333333333)","(17.0, 26.0, 23.6)","(7.5, 13.0, 12.852941176470589)","(3.0, 3.85, 3.783333333333333)","(31.0, 80.0, 72.5)"
14-12-2022 12:31:54.433483,"(12.0, 21.0, 20.823529411764707)","(2.6, 2.88, 2.8114285714285714)","(4.8, 6.2, 5.807142857142857)","(31.0, 65.0, 59.0)","(17.0, 26.0, 25.2)","(7.5, 13.0, 12.744318181818182)","(3.0, 3.85, 3.8214285714285716)","(31.0, 80.0, 73.07692307692307)"
14-12-2022 12:31:55.561023,"(12.0, 21.0, 20.583333333333332)","(2.6, 2.88, 2.844705882352941)","(4.8, 6.2, 5.807142857142857)","(31.0, 65.0, 62.285714285714285)","(17.0, 26.0, 25.2)","(7.5, 13.0, 12.744318181818182)","(3.0, 3.85, 3.8142857142857145)","(31.0, 80.0, 73.07692307692307)"
14-12-2022 12:31:57.133198,"(12.0, 21.0, 20.583333333333332)","(2.6, 2.88, 2.838139534883721)","(4.8, 6.2, 5.95)","(31.0, 65.0, 58.0)","(17.0, 26.0, 24.5)","(7.5, 13.0, 12.851190476190476)","(3.0, 3.85, 3.9499999999999997)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:31:58.433521,"(12.0, 21.0, 20.583333333333332)","(2.6, 2.88, 2.816)","(4.8, 6.0, 5.808695652173913)","(31.0, 65.0, 57.84615384615385)","(17.0, 26.0, 24.5)","(7.5, 13.0, 11.235294117647058)","(3.0, 4.1, 3.891304347826087)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:31:59.713151,"(12.0, 21.0, 20.583333333333332)","(2.6, 2.88, 2.813333333333333)","(4.8, 6.2, 5.878571428571429)","(31.0, 60.0, 57.84615384615385)","(17.0, 26.0, 24.5)","(7.5, 13.0, 12.333333333333334)","(3.0, 4.0, 3.875)","(31.0, 80.0, 77.14285714285714)"
14-12-2022 12:32:00.923024,"(12.0, 21.0, 20.583333333333332)","(2.6, 2.88, 2.8337777777777777)","(4.8, 6.2, 5.885185185185185)","(31.0, 60.0, 57.0)","(17.0, 26.0, 24.125)","(7.5, 13.0, 12.333333333333334)","(3.0, 4.0, 3.875)","(31.0, 80.0, 77.14285714285714)"
14-12-2022 12:32:02.279412,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.88, 2.825454545454545)","(4.8, 6.2, 5.885185185185185)","(31.0, 60.0, 57.0)","(17.0, 26.0, 24.125)","(7.5, 13.0, 11.8)","(3.0, 4.0, 3.8951612903225805)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:32:03.534948,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.88, 2.82625)","(4.8, 6.2, 5.885185185185185)","(31.0, 60.0, 57.0)","(17.0, 26.0, 24.125)","(7.5, 13.0, 11.8)","(3.1, 4.0, 3.9097222222222223)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:32:04.765412,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.86, 2.8555692307692304)","(4.8, 6.2, 5.885185185185185)","(31.0, 60.0, 57.0)","(17.0, 26.0, 23.8125)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.908333333333333)","(31.0, 80.0, 77.14285714285714)"
14-12-2022 12:32:06.014559,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.84, 2.801860465116279)","(4.8, 6.2, 5.885185185185185)","(31.0, 60.0, 57.0)","(17.0, 24.0, 23.53846153846154)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9266666666666667)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:32:07.326130,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.84, 2.8146875)","(4.8, 6.2, 5.845833333333333)","(31.0, 60.0, 55.8)","(17.0, 24.0, 23.7)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9382352941176473)","(31.0, 80.0, 75.9090909090909)"
14-12-2022 12:32:08.705785,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.82, 2.810322580645161)","(4.8, 6.2, 5.845833333333333)","(31.0, 60.0, 56.8)","(17.0, 24.0, 23.4)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.948148148148148)","(31.0, 80.0, 77.14285714285714)"
14-12-2022 12:32:09.963979,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.8, 2.788095238095238)","(4.8, 6.2, 5.845833333333333)","(31.0, 60.0, 56.8)","(17.0, 24.0, 24.666666666666668)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.952272727272727)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:11.197271,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.8, 2.785142857142857)","(4.8, 6.2, 5.845833333333333)","(31.0, 60.0, 55.5)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.965)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:12.536924,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.8, 2.7562162162162163)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 61.2)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:13.856043,"(12.0, 21.0, 20.705882352941178)","(2.6, 2.78, 2.765806451612903)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 63.583333333333336)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:15.049157,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.78, 2.765806451612903)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 63.583333333333336)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:16.250057,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.78, 2.7649999999999997)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 57.5)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:17.475830,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.8, 2.7744)","(4.8, 6.2, 5.845833333333333)","(31.0, 70.0, 54.0)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:18.662216,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.8, 2.782222222222222)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 55.0)","(17.0, 26.0, 24.285714285714285)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9485714285714284)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:19.809462,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.82, 2.8)","(4.8, 6.2, 5.845833333333333)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.142857142857142)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9842105263157896)","(31.0, 80.0, 71.92307692307692)"
14-12-2022 12:32:20.998982,"(12.0, 20.0, 18.87323943661972)","(2.6, 2.82, 2.7789473684210524)","(4.8, 6.2, 5.7)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.166666666666668)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.975)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:22.269902,"(12.0, 20.0, 18.058823529411764)","(2.6, 2.8, 2.7628571428571425)","(4.8, 5.7, 5.933333333333334)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.166666666666668)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9916666666666667)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:23.463975,"(12.0, 20.0, 18.058823529411764)","(2.6, 2.8, 2.7773913043478258)","(4.8, 6.0, 5.933333333333334)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.166666666666668)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9947368421052634)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:24.686449,"(12.0, 20.0, 18.058823529411764)","(2.6, 2.8, 2.7657142857142856)","(4.8, 6.0, 5.933333333333334)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.166666666666668)","(7.5, 13.0, 11.857142857142858)","(3.1, 4.0, 3.9947368421052634)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:26.016122,"(12.0, 19.5, 18.5625)","(2.5, 2.78, 2.745714285714286)","(4.6, 6.0, 5.933333333333334)","(31.0, 65.0, 55.0)","(17.0, 26.0, 25.166666666666668)","(8.5, 13.0, 11.857142857142858)","(3.2, 4.0, 3.9947368421052634)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:27.295653,"(12.0, 19.5, 18.136363636363637)","(2.5, 2.8, 2.745263157894737)","(4.6, 6.0, 5.933333333333334)","(31.0, 65.0, 55.0)","(17.0, 26.0, 23.6)","(8.5, 13.0, 11.857142857142858)","(3.2, 4.0, 3.9947368421052634)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:28.502764,"(12.0, 19.5, 19.107843137254903)","(2.5, 2.82, 2.784)","(4.6, 6.0, 5.814285714285714)","(31.0, 65.0, 63.888888888888886)","(17.0, 26.0, 25.25)","(8.5, 13.0, 12.323529411764707)","(3.2, 4.0, 4.136)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:29.808895,"(12.0, 19.5, 18.583333333333332)","(2.5, 2.82, 2.768108108108108)","(4.6, 5.9, 5.675)","(31.0, 65.0, 63.888888888888886)","(17.0, 26.0, 24.941176470588236)","(8.5, 12.5, 12.3125)","(3.2, 4.2, 4.088888888888889)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:31.147880,"(12.0, 19.5, 18.321428571428573)","(2.5, 2.82, 2.769090909090909)","(4.6, 5.8, 5.637499999999999)","(31.0, 65.0, 63.421052631578945)","(17.0, 26.0, 22.8)","(8.5, 12.5, 11.84)","(3.2, 4.1, 4.088888888888889)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:32.716588,"(12.0, 19.5, 18.818181818181817)","(2.5, 2.82, 2.8056790123456787)","(4.6, 5.8, 5.266666666666667)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.0)","(3.2, 4.1, 4.15483870967742)","(31.0, 80.0, 70.45454545454545)"
