,Summers Lost,Im Glad Too,Miss Sassy,Spitfire Sammy,Pollys Jester,Downpipe
08-01-2023 14:35:14.868505,"(41.0, 420.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.384615384615384)","(17.0, 34.0, 22.375)","(1.9, 2.4, 2.0522727272727272)"
08-01-2023 14:35:15.907013,"(41.0, 420.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.384615384615384)","(17.0, 34.0, 22.375)","(1.9, 2.4, 2.0522727272727272)"
08-01-2023 14:35:16.993223,"(41.0, 420.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.428571428571429)","(17.0, 34.0, 22.375)","(1.9, 2.4, 2.0522727272727272)"
08-01-2023 14:35:18.009321,"(41.0, 420.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.428571428571429)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.049264705882353)"
08-01-2023 14:35:18.942342,"(41.0, 420.0, 213.33333333333331)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.428571428571429)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.049264705882353)"
08-01-2023 14:35:19.850686,"(41.0, 420.0, 213.33333333333331)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 7.428571428571429)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:20.797440,"(41.0, 420.0, 213.33333333333331)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:21.828811,"(41.0, 420.0, 213.33333333333331)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:22.867351,"(41.0, 420.0, 220.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:24.047659,"(41.0, 420.0, 220.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:25.118133,"(41.0, 420.0, 220.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:26.100858,"(41.0, 410.0, 313.33333333333337)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:27.259945,"(41.0, 410.0, 313.33333333333337)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:28.306482,"(41.0, 410.0, 313.33333333333337)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:29.519370,"(41.0, 410.0, 313.33333333333337)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 1.9835714285714285)"
08-01-2023 14:35:30.610562,"(41.0, 410.0, 313.33333333333337)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.088235294117647)"
08-01-2023 14:35:31.663906,"(41.0, 410.0, 216.66666666666669)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:32.646821,"(41.0, 410.0, 216.66666666666669)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:33.624769,"(41.0, 410.0, 216.66666666666669)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:34.613042,"(41.0, 410.0, 216.66666666666669)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.7272727272727275)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.088235294117647)"
08-01-2023 14:35:35.656937,"(41.0, 410.0, 216.66666666666669)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.771428571428571)","(18.0, 34.0, 25.28125)","(1.9, 2.4, 2.088235294117647)"
08-01-2023 14:35:36.751726,"(41.0, 410.0, 178.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.0, 6.771428571428571)","(18.0, 34.0, 21.53846153846154)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:37.789916,"(41.0, 410.0, 158.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.0, 6.771428571428571)","(18.0, 34.0, 21.53846153846154)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:38.863808,"(41.0, 410.0, 158.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.0, 6.771428571428571)","(18.0, 34.0, 21.53846153846154)","(1.9, 2.4, 2.0403571428571428)"
08-01-2023 14:35:39.923132,"(41.0, 410.0, 158.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.0, 6.771428571428571)","(18.0, 34.0, 21.53846153846154)","(1.9, 2.4, 2.088235294117647)"
08-01-2023 14:35:40.888015,"(41.0, 410.0, 223.33333333333331)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.0, 6.688888888888889)","(18.0, 34.0, 20.727272727272727)","(1.9, 2.4, 2.2119999999999997)"
08-01-2023 14:35:41.818697,"(41.0, 410.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 4.25)","(3.9, 9.0, 6.511111111111111)","(18.0, 32.0, 20.727272727272727)","(1.9, 2.34, 2.2119999999999997)"
08-01-2023 14:35:42.845910,"(41.0, 410.0, 316.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 4.25)","(3.9, 9.0, 6.511111111111111)","(18.0, 32.0, 20.727272727272727)","(1.9, 2.34, 2.2119999999999997)"
08-01-2023 14:35:43.968618,"(41.0, 460.0, 295.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 20.18181818181818)","(1.9, 2.36, 2.150909090909091)"
08-01-2023 14:35:45.006351,"(41.0, 460.0, 295.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 20.18181818181818)","(1.9, 2.36, 2.144848484848485)"
08-01-2023 14:35:45.925996,"(41.0, 460.0, 295.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 20.18181818181818)","(1.9, 2.34, 2.1387878787878787)"
08-01-2023 14:35:46.848068,"(41.0, 440.0, 336.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.32, 2.1387878787878787)"
08-01-2023 14:35:47.775410,"(41.0, 440.0, 336.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.32, 2.1387878787878787)"
08-01-2023 14:35:48.771221,"(41.0, 440.0, 336.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.32, 2.0956164383561644)"
08-01-2023 14:35:49.785253,"(41.0, 440.0, 336.66666666666663)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.32, 2.2011764705882353)"
08-01-2023 14:35:50.810225,"(41.0, 400.0, 310.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 10.0, 6.833333333333334)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.3, 2.124705882352941)"
08-01-2023 14:35:51.835447,"(41.0, 400.0, 310.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.8, 6.800000000000001)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.28, 2.124705882352941)"
08-01-2023 14:35:52.807827,"(41.0, 400.0, 265.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.8, 6.800000000000001)","(18.0, 30.0, 23.066666666666666)","(1.9, 2.28, 2.1076923076923078)"
08-01-2023 14:35:53.735107,"(41.0, 400.0, 270.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.8, 6.800000000000001)","(18.0, 30.0, 22.363636363636363)","(1.9, 2.28, 2.053164556962025)"
08-01-2023 14:35:54.636021,"(41.0, 400.0, 335.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.8, 6.800000000000001)","(18.0, 30.0, 22.363636363636363)","(1.9, 2.28, 2.13)"
08-01-2023 14:35:55.684870,"(41.0, 400.0, 335.0)","(8.5, 15.5, 12.242857142857144)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 22.363636363636363)","(1.9, 2.26, 2.13)"
08-01-2023 14:35:56.751878,"(41.0, 400.0, 335.0)","(8.5, 15.5, 11.1)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:35:57.660295,"(41.0, 400.0, 335.0)","(8.5, 15.5, 11.1)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:35:58.572142,"(41.0, 400.0, 335.0)","(8.5, 15.5, 11.1)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:35:59.510304,"(41.0, 400.0, 335.0)","(8.5, 15.5, 11.1)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:36:00.476144,"(41.0, 380.0, 215.71428571428572)","(8.5, 15.5, 11.1)","(3.6, 4.6, 3.92)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:36:01.503510,"(41.0, 380.0, 215.71428571428572)","(8.5, 15.5, 11.1)","(3.6, 4.6, 4.382352941176471)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.13)"
08-01-2023 14:36:02.489147,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.5, 4.327450980392157)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.26, 2.0947368421052635)"
08-01-2023 14:36:03.471197,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.4, 4.336170212765958)","(3.9, 9.8, 7.228571428571429)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.24, 2.0947368421052635)"
08-01-2023 14:36:04.449961,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.4, 4.2860000000000005)","(3.9, 9.8, 8.466666666666667)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.24, 2.1)"
08-01-2023 14:36:05.369492,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.4, 4.2860000000000005)","(3.9, 9.6, 8.509090909090908)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:06.237976,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.4, 4.2860000000000005)","(3.9, 9.6, 8.509090909090908)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:07.184366,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.3, 4.016666666666667)","(3.9, 9.6, 7.6)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:08.139977,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.2, 3.975)","(3.9, 9.6, 7.6)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:09.122439,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.3, 3.75625)","(3.9, 11.0, 7.22)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:10.148155,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.75625)","(3.9, 11.0, 7.22)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.1)"
08-01-2023 14:36:11.055269,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.7470588235294118)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.22, 2.103076923076923)"
08-01-2023 14:36:11.956388,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.7470588235294118)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:13.006344,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.675757575757576)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:14.026103,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.675757575757576)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:15.072024,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.675757575757576)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:16.093807,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.675757575757576)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:17.080063,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.0, 3.7666666666666666)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:18.061482,"(41.0, 380.0, 196.66666666666666)","(8.5, 15.5, 11.1)","(3.6, 4.0, 3.7666666666666666)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:18.985339,"(41.0, 380.0, 205.0)","(8.5, 15.5, 11.1)","(3.6, 4.0, 3.7666666666666666)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:19.881293,"(41.0, 380.0, 205.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:20.779411,"(41.0, 380.0, 193.33333333333334)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:21.758960,"(41.0, 380.0, 193.33333333333334)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:22.734701,"(41.0, 380.0, 193.33333333333334)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:23.745669,"(41.0, 380.0, 212.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.103076923076923)"
08-01-2023 14:36:24.619465,"(41.0, 380.0, 212.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.092)"
08-01-2023 14:36:25.531975,"(41.0, 380.0, 212.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:26.774938,"(41.0, 380.0, 202.22222222222223)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:28.000240,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:29.092415,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:30.203537,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:31.271121,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.125)"
08-01-2023 14:36:32.282010,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.1875)"
08-01-2023 14:36:33.256787,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.1875)"
08-01-2023 14:36:34.111175,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.1875)"
08-01-2023 14:36:35.086453,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.2, 2.122727272727273)"
08-01-2023 14:36:36.080682,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:37.111600,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:38.077141,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:39.080510,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.713636363636364)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:40.120419,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.728125)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:41.098425,"(41.0, 380.0, 230.0)","(8.5, 15.5, 11.1)","(3.6, 4.1, 3.728125)","(3.9, 11.0, 7.3999999999999995)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:42.059821,"(41.0, 380.0, 230.0)","(8.5, 15.5, 13.5)","(3.6, 4.1, 3.728125)","(3.9, 11.0, 10.3)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:42.977456,"(41.0, 380.0, 230.0)","(8.5, 15.5, 13.5)","(3.6, 4.1, 3.728125)","(3.9, 10.5, 9.883333333333333)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:44.028773,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.59090909090909)","(3.6, 4.1, 3.4736842105263155)","(3.9, 10.5, 9.883333333333333)","(18.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:45.145625,"(41.0, 380.0, 237.5)","(8.5, 15.5, 12.928571428571429)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:46.204929,"(41.0, 380.0, 237.5)","(8.5, 15.5, 12.928571428571429)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:47.234262,"(41.0, 380.0, 237.5)","(8.5, 15.5, 13.214285714285714)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:48.217076,"(41.0, 380.0, 237.5)","(8.5, 15.5, 13.214285714285714)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:49.145413,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:50.132158,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:51.130795,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:52.172856,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:53.299969,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.122727272727273)"
08-01-2023 14:36:54.394536,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.18, 2.1500000000000004)"
08-01-2023 14:36:55.421654,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1500000000000004)"
08-01-2023 14:36:56.378730,"(41.0, 380.0, 237.5)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1567045454545455)"
08-01-2023 14:36:57.342042,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1567045454545455)"
08-01-2023 14:36:58.310019,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1223)"
08-01-2023 14:36:59.325926,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1223)"
08-01-2023 14:37:00.268118,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1223)"
