,Katies Portrait,Swifty Gadget,Aston Nancy,Notorious Diesel,Ruby Tubes,Margo,Cosmic Bruce,Off The Radar
16-12-2022 13:36:18.620797,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:19.744195,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:20.746352,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:21.828650,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:22.874607,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:23.965358,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:24.996444,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:26.074614,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:27.147330,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:28.262805,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:29.365472,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:30.458793,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:31.499700,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:32.608554,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:33.725830,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:34.851844,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:35.996265,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:37.150077,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:38.244505,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:39.338298,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 7.7)","(19.0, 65.0, 50.15625)","(9.0, 20.0, 17.458333333333332)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:40.367748,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 59.0)","(26.0, 95.0, 59.0)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 35.9375)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:41.469163,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 35.9375)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:42.486348,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 35.9375)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:43.545051,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 35.9375)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:44.619877,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 35.9375)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:45.681013,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 31.181818181818183)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:46.796397,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 30.818181818181817)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:47.967291,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 30.818181818181817)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:49.090280,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 30.818181818181817)","(9.0, 20.0, 14.1)","(2.45, 3.2, 2.578823529411765)"
16-12-2022 13:36:50.233071,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 30.818181818181817)","(9.0, 20.0, 14.1)","(2.45, 3.2, 3.044848484848485)"
16-12-2022 13:36:51.353904,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.7866666666666666)"
16-12-2022 13:36:52.422025,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.7866666666666666)"
16-12-2022 13:36:53.514154,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.7866666666666666)"
16-12-2022 13:36:54.618286,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:36:55.714488,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:36:56.796887,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:36:57.861490,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:36:58.951396,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:00.091488,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:01.174830,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:02.226029,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:03.361266,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:04.449857,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:05.485683,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:06.569106,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.123076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:07.665125,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:08.783250,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:09.912745,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.875)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:10.994950,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 65.0, 34.0)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:12.034046,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 50.625)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 65.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:13.101117,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:14.182992,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:15.296134,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.5, 3.8555555555555556)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:16.379751,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.5, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:17.477990,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:18.601392,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:19.714248,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.418181818181818)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:20.849454,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:21.924072,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:23.047529,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:24.211969,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:25.297473,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:26.377320,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:27.403773,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:28.511009,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:29.624751,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:30.838603,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:32.001979,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:33.145101,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:34.214384,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:35.269641,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:36.389785,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:37.481204,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:38.565129,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:39.568960,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:40.652673,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:41.776396,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:42.970472,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:44.160670,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:45.320977,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 10.23076923076923)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:46.393997,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:47.459532,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
16-12-2022 13:37:48.504003,"(4.0, 7.4, 5.2153846153846155)","(17.0, 95.0, 50.69230769230769)","(26.0, 95.0, 51.875)","(3.8, 5.7, 3.90625)","(7.5, 14.0, 9.24)","(19.0, 60.0, 32.333333333333336)","(9.0, 20.0, 12.625)","(2.45, 3.2, 2.6541176470588237)"
