,Only You,Fake,Teskey,Little Joe,Cartwheel,Pattaya Pete,Charlie Bender
04-01-2023 16:29:02.342729,"(10.0, 11.5, 10.763157894736842)","(4.4, 5.9, 5.747619047619048)","(2.9, 2.96, 2.8975)","(5.0, 11.0, 10.791666666666666)","(13.0, 19.5, 17.66176470588235)","(8.0, 8.6, 8.473684210526315)","(5.0, 8.4, 7.942857142857143)"
04-01-2023 16:29:03.441733,"(10.0, 11.5, 10.763157894736842)","(4.4, 5.9, 5.747619047619048)","(2.9, 2.96, 2.8975)","(5.0, 11.0, 10.86111111111111)","(13.0, 19.0, 17.314814814814813)","(8.0, 8.6, 8.473684210526315)","(5.0, 8.4, 7.966666666666667)"
04-01-2023 16:29:04.488482,"(10.0, 11.0, 10.666666666666666)","(4.4, 5.9, 5.825)","(2.9, 2.96, 2.895483870967742)","(5.0, 11.0, 10.86111111111111)","(13.0, 19.0, 17.366666666666667)","(8.0, 8.6, 8.473684210526315)","(5.0, 8.4, 7.966666666666667)"
04-01-2023 16:29:05.543201,"(10.0, 11.0, 10.75)","(4.4, 5.9, 5.825)","(2.9, 2.96, 2.902068965517241)","(5.0, 11.0, 10.9)","(13.0, 17.5, 17.133333333333333)","(8.0, 8.6, 8.4)","(5.0, 8.4, 7.561290322580645)"
04-01-2023 16:29:06.624442,"(10.0, 11.0, 10.666666666666666)","(4.4, 5.9, 5.679310344827586)","(2.9, 2.96, 2.902068965517241)","(5.0, 11.5, 10.9)","(13.0, 19.0, 18.3)","(8.0, 8.6, 8.48)","(5.0, 8.4, 7.5212121212121215)"
04-01-2023 16:29:07.729844,"(10.0, 11.0, 10.666666666666666)","(4.4, 5.9, 5.708)","(2.7, 2.96, 2.904)","(6.0, 11.5, 11.227272727272727)","(13.0, 18.5, 18.045454545454547)","(7.5, 8.8, 8.371428571428572)","(5.0, 8.4, 8.022222222222222)"
04-01-2023 16:29:08.658145,"(10.0, 11.0, 10.75)","(4.4, 5.9, 5.708)","(2.7, 2.92, 2.904)","(6.0, 11.5, 11.227272727272727)","(13.0, 19.0, 18.86)","(7.5, 8.8, 8.569230769230769)","(5.0, 8.2, 7.966666666666667)"
04-01-2023 16:29:09.734934,"(10.0, 11.0, 10.864864864864865)","(4.4, 5.9, 5.679310344827586)","(2.7, 2.92, 2.8825)","(6.0, 11.5, 11.227272727272727)","(13.0, 18.0, 17.25)","(7.5, 8.8, 8.569230769230769)","(5.0, 8.4, 7.896774193548387)"
04-01-2023 16:29:10.818696,"(10.0, 12.0, 11.727272727272727)","(4.4, 5.9, 5.679310344827586)","(2.7, 2.92, 2.861333333333333)","(6.0, 11.5, 11.25)","(13.0, 18.0, 17.928571428571427)","(7.5, 8.8, 8.569230769230769)","(5.0, 8.4, 7.946341463414634)"
04-01-2023 16:29:11.879013,"(10.0, 11.0, 10.935483870967742)","(4.4, 5.9, 5.679310344827586)","(2.7, 2.88, 2.861333333333333)","(6.0, 11.5, 11.166666666666666)","(13.0, 18.0, 17.5)","(7.5, 8.8, 8.569230769230769)","(5.0, 8.4, 7.883333333333333)"
04-01-2023 16:29:12.977808,"(10.0, 12.0, 11.946428571428571)","(4.4, 5.9, 5.679310344827586)","(2.7, 2.88, 2.8470588235294114)","(6.0, 11.5, 11.166666666666666)","(13.0, 18.0, 17.25)","(7.5, 8.8, 8.569230769230769)","(5.0, 8.4, 8.022222222222222)"
04-01-2023 16:29:14.062966,"(10.0, 12.0, 11.946428571428571)","(4.4, 5.9, 5.679310344827586)","(2.7, 2.88, 2.8419999999999996)","(6.0, 11.5, 11.166666666666666)","(13.0, 18.5, 17.25)","(7.5, 8.8, 9.0)","(5.0, 8.4, 7.472727272727273)"
04-01-2023 16:29:15.059205,"(10.0, 12.0, 11.946428571428571)","(4.4, 5.9, 5.6866666666666665)","(2.7, 2.88, 2.8609999999999998)","(6.0, 11.5, 11.125)","(13.0, 18.5, 18.25)","(7.5, 9.2, 8.692307692307692)","(5.0, 8.4, 8.066666666666666)"
04-01-2023 16:29:16.059295,"(10.0, 11.0, 10.921875)","(4.4, 5.9, 5.6866666666666665)","(2.7, 2.88, 2.8454545454545452)","(6.0, 11.5, 10.75)","(13.0, 18.5, 18.26)","(7.5, 9.0, 8.692307692307692)","(5.0, 8.2, 7.971428571428571)"
04-01-2023 16:29:17.120013,"(10.0, 11.0, 10.897058823529411)","(4.4, 5.9, 5.621428571428571)","(2.7, 2.88, 2.8609999999999998)","(6.0, 11.0, 10.916666666666666)","(13.0, 18.5, 18.4)","(7.5, 9.0, 8.692307692307692)","(5.0, 8.2, 8.022222222222222)"
04-01-2023 16:29:18.264540,"(10.0, 11.0, 10.897058823529411)","(4.4, 5.9, 5.621428571428571)","(2.7, 2.88, 2.844444444444444)","(6.0, 11.0, 10.921052631578947)","(13.0, 22.0, 19.142857142857142)","(7.5, 9.0, 8.8)","(5.0, 8.4, 8.022222222222222)"
04-01-2023 16:29:19.373773,"(10.0, 11.0, 10.897058823529411)","(4.4, 5.9, 5.617647058823529)","(2.7, 2.88, 2.844444444444444)","(6.0, 11.0, 11.423076923076923)","(13.0, 19.5, 19.142857142857142)","(7.5, 9.0, 8.8)","(5.0, 8.4, 7.9363636363636365)"
04-01-2023 16:29:20.370827,"(10.0, 11.0, 10.897058823529411)","(4.4, 5.9, 5.621428571428571)","(2.7, 2.88, 2.847741935483871)","(6.0, 12.0, 11.357142857142858)","(13.0, 19.5, 19.083333333333332)","(7.5, 9.0, 8.8)","(5.0, 8.4, 7.9363636363636365)"
04-01-2023 16:29:21.331259,"(10.0, 11.0, 10.897058823529411)","(4.4, 5.9, 5.7375)","(2.7, 2.88, 2.847741935483871)","(6.0, 12.0, 11.357142857142858)","(13.0, 19.5, 18.973684210526315)","(7.5, 9.0, 8.789473684210526)","(5.0, 8.4, 7.956521739130435)"
04-01-2023 16:29:22.349360,"(10.0, 11.0, 10.846153846153847)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.86125)","(6.0, 11.0, 10.932432432432432)","(13.0, 19.5, 18.15)","(7.5, 9.0, 8.8)","(5.0, 8.4, 7.925)"
04-01-2023 16:29:23.293183,"(10.0, 12.0, 11.934782608695652)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.86125)","(6.0, 11.0, 10.932432432432432)","(13.0, 19.5, 18.15)","(7.5, 9.0, 8.8)","(5.0, 8.4, 7.925)"
04-01-2023 16:29:24.320390,"(10.0, 12.0, 11.934782608695652)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.8424242424242423)","(6.0, 11.0, 10.932432432432432)","(13.0, 19.5, 19.178571428571427)","(7.5, 9.0, 8.8)","(5.0, 8.4, 7.815384615384615)"
04-01-2023 16:29:25.356025,"(10.0, 12.0, 11.934782608695652)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.8434782608695652)","(6.0, 11.0, 10.930232558139535)","(13.0, 19.5, 18.82758620689655)","(7.5, 9.0, 8.8)","(5.0, 8.4, 8.083333333333334)"
04-01-2023 16:29:26.349350,"(10.0, 11.5, 11.258620689655173)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.8434782608695652)","(6.0, 11.0, 10.930232558139535)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.8)","(5.0, 8.4, 8.193939393939393)"
04-01-2023 16:29:27.346061,"(10.0, 11.5, 11.036585365853659)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.8415384615384616)","(6.0, 11.0, 11.473684210526315)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.857142857142858)","(5.0, 8.4, 8.205714285714286)"
04-01-2023 16:29:28.408066,"(10.0, 11.0, 10.879310344827585)","(4.4, 5.9, 5.713793103448276)","(2.7, 2.88, 2.8608)","(6.0, 12.0, 11.357142857142858)","(13.0, 19.0, 18.85)","(7.5, 9.0, 8.8)","(5.0, 8.4, 8.205714285714286)"
04-01-2023 16:29:29.483802,"(10.0, 11.0, 10.782051282051283)","(4.4, 5.9, 5.713793103448276)","(2.5, 2.88, 2.8289999999999997)","(6.5, 12.0, 11.389830508474576)","(13.0, 19.0, 18.85)","(7.5, 9.0, 8.885714285714286)","(5.5, 8.4, 8.205714285714286)"
04-01-2023 16:29:30.549667,"(10.0, 11.0, 9.950000000000001)","(4.4, 5.9, 5.713793103448276)","(2.5, 2.88, 2.84)","(6.5, 12.0, 11.333333333333334)","(13.0, 19.0, 18.85)","(7.5, 9.0, 9.25)","(5.5, 8.4, 8.154838709677419)"
04-01-2023 16:29:31.589771,"(10.0, 11.0, 9.950000000000001)","(4.4, 5.9, 5.713793103448276)","(2.5, 2.86, 2.826315789473684)","(6.5, 12.0, 11.333333333333334)","(13.0, 19.0, 18.97142857142857)","(7.5, 9.6, 9.424999999999999)","(5.5, 8.4, 8.154838709677419)"
04-01-2023 16:29:32.647580,"(9.0, 11.0, 9.950000000000001)","(4.4, 5.9, 5.713793103448276)","(2.5, 2.88, 2.86)","(6.5, 12.0, 11.467741935483872)","(14.0, 19.0, 18.45945945945946)","(7.5, 9.6, 9.085714285714285)","(5.5, 8.4, 8.218181818181819)"
04-01-2023 16:29:33.719318,"(9.0, 11.0, 9.950000000000001)","(4.4, 5.7, 5.6647058823529415)","(2.5, 2.86, 2.8449999999999998)","(6.5, 11.5, 11.411764705882353)","(14.0, 18.5, 18.97142857142857)","(7.5, 9.6, 9.200000000000001)","(5.5, 8.4, 8.561904761904762)"
04-01-2023 16:29:34.692735,"(9.0, 10.5, 9.768749999999999)","(4.4, 5.7, 5.638461538461538)","(2.5, 2.84, 2.82)","(6.5, 11.5, 11.411764705882353)","(14.0, 19.0, 18.97142857142857)","(7.5, 9.4, 9.257142857142858)","(5.5, 8.6, 8.504)"
04-01-2023 16:29:35.589062,"(9.0, 10.0, 9.86)","(4.4, 5.7, 5.633333333333333)","(2.5, 2.84, 2.816)","(6.5, 11.5, 11.421052631578947)","(14.0, 22.0, 21.4)","(7.5, 9.4, 9.114285714285714)","(5.5, 8.6, 8.504)"
04-01-2023 16:29:36.649348,"(9.0, 10.0, 9.946666666666667)","(4.4, 5.7, 5.633333333333333)","(2.5, 2.84, 2.816)","(6.5, 11.5, 11.421052631578947)","(14.0, 22.0, 21.57894736842105)","(7.5, 9.4, 9.233333333333334)","(5.5, 8.6, 8.504)"
04-01-2023 16:29:37.657414,"(9.0, 10.5, 10.157142857142857)","(4.4, 5.7, 5.633333333333333)","(2.5, 2.84, 2.816)","(6.5, 11.5, 11.421052631578947)","(14.0, 22.0, 19.743589743589745)","(7.5, 9.4, 9.114285714285714)","(5.5, 8.6, 8.481481481481481)"
04-01-2023 16:29:38.615570,"(10.0, 10.5, 10.157142857142857)","(4.4, 5.7, 5.633333333333333)","(2.5, 2.82, 2.8)","(6.5, 11.5, 11.4)","(14.0, 20.0, 19.743589743589745)","(7.5, 9.4, 9.257142857142858)","(5.5, 8.6, 8.454545454545453)"
04-01-2023 16:29:39.598397,"(10.0, 10.5, 10.215789473684211)","(4.4, 5.7, 5.633333333333333)","(2.5, 2.8, 2.776)","(6.5, 11.5, 11.379310344827585)","(14.0, 20.0, 19.444444444444443)","(7.5, 9.4, 9.4)","(5.5, 8.6, 8.49090909090909)"
04-01-2023 16:29:40.649266,"(10.0, 11.0, 10.84)","(4.4, 5.7, 5.651724137931034)","(2.5, 2.8, 2.7688888888888887)","(6.5, 11.5, 11.44)","(14.0, 20.0, 19.75)","(7.5, 9.8, 9.591304347826087)","(5.5, 8.6, 8.415384615384616)"
04-01-2023 16:29:41.686104,"(10.0, 11.0, 10.928571428571429)","(4.4, 5.6, 5.378947368421052)","(2.5, 2.8, 2.7688888888888887)","(6.5, 11.5, 11.366666666666667)","(14.0, 20.0, 19.636363636363637)","(7.5, 9.8, 9.723809523809525)","(5.5, 8.6, 8.458823529411765)"
04-01-2023 16:29:42.739162,"(10.0, 11.5, 11.125)","(4.4, 5.7, 5.433333333333334)","(2.5, 2.78, 2.7849999999999997)","(6.5, 11.5, 11.383333333333333)","(14.0, 20.0, 17.464285714285715)","(7.5, 9.8, 9.723809523809525)","(5.5, 8.6, 8.866666666666667)"
04-01-2023 16:29:43.747524,"(10.0, 11.5, 10.98076923076923)","(4.4, 5.7, 5.433333333333334)","(2.5, 2.82, 2.7849999999999997)","(6.5, 11.5, 11.383333333333333)","(14.0, 18.0, 17.3)","(7.5, 9.8, 9.723809523809525)","(5.5, 9.0, 8.82857142857143)"
04-01-2023 16:29:44.828150,"(10.0, 11.5, 10.98076923076923)","(4.4, 5.7, 5.421428571428572)","(2.5, 2.84, 2.792)","(6.5, 11.5, 11.30952380952381)","(14.0, 18.0, 17.428571428571427)","(7.5, 9.8, 9.723809523809525)","(5.5, 9.0, 8.8)"
04-01-2023 16:29:45.824057,"(10.0, 11.5, 11.147058823529411)","(4.4, 5.7, 5.485714285714286)","(2.5, 2.84, 2.792)","(6.5, 11.5, 11.34)","(14.0, 17.5, 17.475)","(7.5, 9.8, 9.600000000000001)","(5.5, 9.0, 8.80952380952381)"
04-01-2023 16:29:46.786715,"(10.0, 11.5, 11.0)","(4.4, 5.7, 5.425000000000001)","(2.5, 2.82, 2.8)","(6.5, 11.5, 11.34)","(14.0, 18.0, 17.475)","(7.5, 9.8, 9.600000000000001)","(5.5, 9.0, 8.80952380952381)"
04-01-2023 16:29:47.812637,"(10.0, 12.0, 11.647058823529411)","(4.4, 5.7, 5.42)","(2.5, 2.82, 2.8114285714285714)","(6.5, 11.5, 11.090909090909092)","(14.0, 18.0, 17.475)","(7.5, 9.8, 9.600000000000001)","(5.5, 9.0, 8.80952380952381)"
04-01-2023 16:29:48.882658,"(10.0, 12.0, 11.210526315789474)","(4.4, 5.7, 5.42)","(2.5, 2.8, 2.793333333333333)","(6.5, 11.5, 10.960526315789474)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.8, 9.600000000000001)","(5.5, 9.0, 8.80952380952381)"
04-01-2023 16:29:49.957954,"(10.0, 12.0, 11.375)","(4.4, 5.7, 5.4375)","(2.5, 2.8, 2.793333333333333)","(6.5, 11.0, 10.954545454545455)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.547368421052632)","(5.5, 9.0, 8.714285714285714)"
04-01-2023 16:29:50.965291,"(10.0, 12.0, 11.571428571428571)","(4.4, 5.7, 5.42)","(2.5, 2.8, 2.793333333333333)","(6.5, 11.0, 10.9375)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.4)","(5.5, 9.0, 8.428571428571429)"
04-01-2023 16:29:51.983771,"(10.0, 12.0, 11.583333333333334)","(4.4, 5.7, 5.5)","(2.5, 2.8, 2.7963636363636364)","(6.5, 11.5, 11.21875)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.8, 9.571428571428571)","(5.5, 9.0, 8.617391304347827)"
04-01-2023 16:29:53.001873,"(10.0, 12.0, 11.642857142857142)","(4.4, 5.7, 5.5440000000000005)","(2.5, 2.82, 2.8099999999999996)","(6.5, 11.5, 11.263157894736842)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.571428571428571)","(5.5, 9.0, 8.52)"
04-01-2023 16:29:54.018099,"(10.0, 12.0, 11.473684210526315)","(4.4, 5.7, 5.524137931034483)","(2.5, 2.82, 2.8145454545454545)","(6.5, 11.5, 11.323529411764707)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.8, 9.571428571428571)","(5.5, 8.6, 8.525)"
04-01-2023 16:29:55.069590,"(10.0, 12.0, 11.642857142857142)","(4.4, 5.7, 5.538461538461538)","(2.5, 2.8, 2.7963636363636364)","(6.5, 11.5, 11.272727272727273)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.571428571428571)","(5.5, 8.6, 8.428571428571429)"
04-01-2023 16:29:56.157676,"(9.0, 11.5, 11.25)","(4.4, 5.7, 5.560714285714286)","(2.4, 2.8, 2.7955555555555556)","(7.0, 11.5, 11.326923076923077)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.8, 9.363636363636363)","(6.0, 8.6, 8.64)"
04-01-2023 16:29:57.238502,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.7, 5.609999999999999)","(2.4, 2.8, 2.7955555555555556)","(7.0, 11.5, 11.326923076923077)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.32)","(6.0, 8.8, 8.666666666666668)"
04-01-2023 16:29:58.352088,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.7, 5.609999999999999)","(2.4, 2.8, 2.7955555555555556)","(7.0, 11.5, 11.2)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.5375)","(6.0, 8.8, 8.56)"
04-01-2023 16:29:59.318675,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.7, 5.62)","(2.4, 2.8, 2.7955555555555556)","(7.0, 11.5, 11.2)","(14.0, 18.0, 17.125)","(7.5, 9.6, 9.457142857142857)","(6.0, 8.8, 8.08235294117647)"
04-01-2023 16:30:00.365099,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.7, 5.58)","(2.4, 2.8, 2.7955555555555556)","(7.0, 11.5, 11.3125)","(14.0, 18.0, 17.125)","(7.5, 9.8, 9.382608695652173)","(6.0, 8.4, 8.164285714285715)"
04-01-2023 16:30:01.414170,"(9.0, 11.5, 11.176470588235293)","(4.4, 6.0, 5.723076923076923)","(2.4, 2.82, 2.7876923076923075)","(7.0, 11.5, 11.333333333333334)","(14.0, 18.0, 17.125)","(7.5, 9.6, 9.173333333333334)","(6.0, 8.4, 8.125)"
04-01-2023 16:30:02.393447,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.8, 5.699999999999999)","(2.4, 2.82, 2.8157142857142854)","(7.0, 11.5, 11.333333333333334)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.6, 9.42608695652174)","(6.0, 8.4, 8.125)"
04-01-2023 16:30:03.382123,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.8, 5.766666666666667)","(2.4, 2.82, 2.8157142857142854)","(7.0, 11.5, 11.333333333333334)","(14.0, 18.0, 17.38235294117647)","(7.5, 9.6, 9.18)","(6.0, 8.4, 8.125)"
04-01-2023 16:30:04.391432,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.8, 5.766666666666667)","(2.4, 2.82, 2.8)","(7.0, 11.5, 11.333333333333334)","(14.0, 18.0, 17.125)","(7.5, 9.6, 9.18)","(6.0, 8.4, 8.125)"
04-01-2023 16:30:05.507851,"(9.0, 11.5, 11.176470588235293)","(4.4, 5.8, 5.677777777777778)","(2.4, 2.82, 2.79)","(7.0, 11.5, 11.263157894736842)","(14.0, 18.0, 17.3)","(7.5, 9.6, 9.4125)","(6.0, 8.2, 8.17142857142857)"
04-01-2023 16:30:06.457840,"(9.0, 11.5, 11.2)","(4.4, 5.7, 5.66)","(2.4, 2.86, 2.8018181818181818)","(7.0, 11.5, 11.178571428571429)","(14.0, 18.0, 17.475)","(7.5, 9.6, 9.4125)","(6.0, 8.2, 8.169230769230769)"
04-01-2023 16:30:07.459000,"(9.0, 11.5, 11.2)","(4.4, 5.7, 5.5875)","(2.4, 2.84, 2.82)","(7.0, 11.5, 11.304347826086957)","(14.0, 18.0, 21.1875)","(7.5, 9.6, 9.4125)","(6.0, 8.2, 8.166666666666666)"
04-01-2023 16:30:08.513813,"(9.0, 11.5, 11.083333333333334)","(4.4, 5.7, 5.65)","(2.4, 2.84, 2.8049999999999997)","(7.0, 11.5, 11.304347826086957)","(14.0, 24.0, 20.142857142857142)","(7.5, 9.6, 9.275)","(6.0, 8.2, 8.216666666666667)"
04-01-2023 16:30:09.614539,"(9.0, 11.0, 10.853658536585366)","(4.4, 5.6, 5.5777777777777775)","(2.4, 2.84, 2.8228571428571425)","(7.0, 11.5, 11.304347826086957)","(14.0, 21.0, 20.5)","(7.5, 9.4, 9.32857142857143)","(6.0, 8.4, 8.216666666666667)"
04-01-2023 16:30:10.705371,"(9.0, 11.0, 10.837837837837839)","(4.4, 5.6, 5.574999999999999)","(2.4, 2.84, 2.8099999999999996)","(7.0, 11.5, 11.3125)","(14.0, 22.0, 20.875)","(7.5, 9.4, 10.054545454545455)","(6.0, 8.4, 8.216666666666667)"
04-01-2023 16:30:11.800328,"(9.0, 11.0, 10.857142857142858)","(4.4, 5.4, 5.377777777777778)","(2.4, 2.82, 2.795)","(7.0, 11.5, 11.3125)","(14.0, 22.0, 20.071428571428573)","(7.5, 10.5, 9.927272727272728)","(6.0, 8.4, 8.216666666666667)"
04-01-2023 16:30:12.894974,"(9.0, 11.0, 10.857142857142858)","(4.4, 5.4, 5.385714285714286)","(2.4, 2.8, 2.773333333333333)","(7.0, 11.5, 11.178571428571429)","(14.0, 22.0, 19.941176470588236)","(7.5, 10.5, 10.088235294117647)","(6.0, 8.4, 8.2)"
04-01-2023 16:30:14.005954,"(9.0, 11.0, 10.857142857142858)","(4.4, 5.5, 5.366666666666666)","(2.4, 2.78, 2.798723404255319)","(7.0, 11.5, 10.963414634146341)","(14.0, 22.0, 19.941176470588236)","(7.5, 10.5, 10.08)","(6.0, 8.4, 8.290909090909091)"
04-01-2023 16:30:15.135638,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.5, 5.366666666666666)","(2.45, 2.8, 2.798723404255319)","(8.0, 11.0, 10.963414634146341)","(14.0, 22.0, 19.666666666666668)","(7.5, 10.5, 9.647368421052631)","(6.0, 8.8, 8.675)"
04-01-2023 16:30:16.146880,"(10.0, 11.5, 11.194444444444445)","(4.6, 5.5, 5.46)","(2.45, 2.82, 2.792307692307692)","(8.0, 11.0, 10.967391304347826)","(14.0, 22.0, 19.48)","(7.5, 10.5, 9.633333333333333)","(6.0, 8.8, 8.860000000000001)"
04-01-2023 16:30:17.166095,"(10.0, 11.0, 10.865853658536585)","(4.6, 5.5, 5.3950000000000005)","(2.45, 2.82, 2.8125)","(8.0, 11.0, 10.967391304347826)","(14.0, 22.0, 19.48)","(7.5, 10.5, 9.444897959183674)","(6.0, 9.4, 8.860000000000001)"
04-01-2023 16:30:18.214475,"(10.0, 11.0, 10.826086956521738)","(4.6, 5.4, 5.344444444444445)","(2.45, 2.8, 2.782857142857143)","(8.0, 11.5, 11.314814814814815)","(14.0, 22.0, 20.653846153846153)","(7.5, 10.5, 9.76)","(6.0, 9.4, 9.13)"
04-01-2023 16:30:19.258957,"(10.0, 11.0, 10.826086956521738)","(4.6, 5.4, 5.385714285714286)","(2.45, 2.8, 2.77)","(8.0, 11.5, 11.314814814814815)","(14.0, 22.0, 20.0)","(7.5, 10.0, 9.861538461538462)","(6.0, 9.4, 7.71)"
04-01-2023 16:30:20.323048,"(10.0, 11.0, 10.865853658536585)","(4.6, 5.6, 5.449999999999999)","(2.45, 2.8, 2.795)","(8.0, 11.5, 11.318181818181818)","(14.0, 22.0, 19.75)","(7.5, 10.0, 9.894117647058824)","(6.0, 7.8, 7.666666666666666)"
04-01-2023 16:30:21.307298,"(10.0, 11.0, 10.847222222222221)","(4.6, 5.6, 5.466666666666667)","(2.45, 2.8, 2.792)","(8.0, 11.5, 11.346153846153847)","(14.0, 21.0, 20.444444444444443)","(7.5, 10.0, 9.894117647058824)","(6.0, 7.8, 7.461538461538462)"
04-01-2023 16:30:22.315353,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.6, 5.425000000000001)","(2.45, 2.82, 2.8015384615384615)","(8.0, 11.5, 11.197916666666666)","(14.0, 21.0, 19.764705882352942)","(7.5, 10.0, 9.866666666666667)","(6.0, 7.6, 7.453333333333333)"
04-01-2023 16:30:23.301262,"(10.0, 11.0, 10.931034482758621)","(4.6, 5.6, 5.466666666666667)","(2.45, 2.82, 2.815)","(8.0, 12.0, 11.470588235294118)","(14.0, 21.0, 19.214285714285715)","(7.5, 10.0, 9.85)","(6.0, 7.6, 7.416666666666667)"
04-01-2023 16:30:24.254459,"(10.0, 11.5, 11.217948717948717)","(4.6, 5.7, 5.642857142857142)","(2.45, 2.8, 2.7975)","(8.0, 11.5, 11.470588235294118)","(14.0, 21.0, 19.214285714285715)","(7.5, 10.0, 9.514285714285714)","(6.0, 7.6, 7.455555555555556)"
04-01-2023 16:30:25.282784,"(10.0, 11.5, 11.3)","(4.6, 5.7, 5.638461538461538)","(2.45, 2.82, 2.8028571428571425)","(8.0, 12.0, 11.51923076923077)","(14.0, 21.0, 19.5)","(7.5, 9.8, 9.633333333333333)","(6.0, 7.6, 7.6)"
04-01-2023 16:30:26.371234,"(10.0, 11.5, 11.333333333333334)","(4.6, 5.7, 5.635714285714285)","(2.45, 2.8, 2.793846153846154)","(8.0, 12.0, 11.51923076923077)","(14.0, 20.0, 19.26923076923077)","(7.5, 9.8, 9.68)","(6.0, 7.8, 7.583333333333333)"
04-01-2023 16:30:27.455339,"(10.0, 11.5, 11.235294117647058)","(4.6, 5.7, 5.638461538461538)","(2.45, 2.8, 2.793846153846154)","(8.0, 12.0, 11.51923076923077)","(14.0, 21.0, 19.0)","(7.5, 9.8, 9.700000000000001)","(6.0, 7.6, 7.583333333333333)"
04-01-2023 16:30:28.556018,"(10.0, 11.5, 11.235294117647058)","(4.6, 5.7, 5.655555555555556)","(2.45, 2.8, 2.7785714285714285)","(8.0, 12.0, 11.49090909090909)","(14.0, 20.0, 18.8)","(7.5, 9.8, 9.68)","(6.0, 7.6, 7.5874999999999995)"
04-01-2023 16:30:29.573787,"(10.0, 11.5, 11.2)","(4.6, 5.9, 5.8133333333333335)","(2.45, 2.78, 2.777142857142857)","(8.0, 12.0, 11.03448275862069)","(14.0, 20.0, 18.22222222222222)","(7.5, 9.8, 9.450000000000001)","(6.0, 7.6, 7.5874999999999995)"
04-01-2023 16:30:30.644489,"(10.0, 11.5, 11.2)","(4.6, 6.0, 5.88)","(2.45, 2.78, 2.777142857142857)","(8.0, 12.0, 11.5)","(14.0, 20.0, 18.22222222222222)","(7.5, 9.8, 9.450000000000001)","(6.0, 7.6, 7.346666666666667)"
04-01-2023 16:30:31.723438,"(10.0, 11.5, 11.05)","(4.6, 6.2, 6.061538461538461)","(2.45, 2.78, 2.7624999999999997)","(8.0, 11.5, 11.38888888888889)","(14.0, 20.0, 18.22222222222222)","(7.5, 9.8, 9.685714285714287)","(6.0, 7.4, 7.431578947368421)"
04-01-2023 16:30:32.686758,"(10.0, 11.5, 11.05)","(4.6, 6.2, 6.035)","(2.45, 2.74, 2.7054237288135594)","(8.0, 12.0, 11.456521739130435)","(14.0, 20.0, 18.22222222222222)","(7.5, 9.8, 9.75294117647059)","(6.0, 7.6, 7.490909090909091)"
04-01-2023 16:30:33.663231,"(10.0, 11.5, 11.05)","(4.6, 6.2, 5.995454545454546)","(2.45, 2.74, 2.7036363636363636)","(8.0, 12.0, 11.674418604651162)","(14.0, 20.0, 18.25)","(7.5, 10.0, 9.5)","(6.0, 7.6, 7.515789473684211)"
04-01-2023 16:30:34.694687,"(10.0, 11.5, 11.05)","(4.6, 6.2, 6.004347826086957)","(2.45, 2.72, 2.704615384615385)","(8.0, 12.0, 11.764705882352942)","(14.0, 19.5, 18.166666666666668)","(7.5, 10.0, 9.48235294117647)","(6.0, 7.6, 7.515789473684211)"
04-01-2023 16:30:35.620045,"(10.0, 11.5, 11.05)","(4.6, 6.2, 6.023529411764706)","(2.45, 2.72, 2.7104761904761907)","(8.0, 12.0, 11.764705882352942)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.542857142857143)","(6.0, 7.6, 7.515789473684211)"
04-01-2023 16:30:36.561193,"(10.0, 11.5, 11.15625)","(4.6, 6.2, 6.072727272727273)","(2.45, 2.72, 2.7037037037037037)","(8.0, 12.0, 11.764705882352942)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.656)","(6.0, 7.6, 7.515789473684211)"
