,Tiger Mum,Loveless,Little Hercules,From The Shire,Swerve,Lone Hunter,More Peaches,Rosas Dance
11-01-2023 19:00:15.120356,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 3.0875)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:16.213694,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.35, 3.2)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:17.270329,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.5, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:18.400658,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:19.554204,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:20.670226,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:21.760442,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:22.828662,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 2.6473684210526316)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:23.912263,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.4, 3.0)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:24.956520,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.35, 3.0)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:26.041938,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.35, 3.0)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:27.177433,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.35, 3.2)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:28.355216,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 161.11111111111111)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.5, 3.2)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:29.587992,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 530.0)","(101.0, 610.0, 362.94117647058823)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.5, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:30.799863,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 665.0)","(101.0, 610.0, 557.5)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:31.972963,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 665.0)","(101.0, 610.0, 481.25)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:33.156141,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 507.0)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:34.255802,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 507.0)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:35.307915,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 323.8888888888889)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 7.583333333333333)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:36.364768,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 323.8888888888889)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 6.76)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:37.454519,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 424.28571428571433)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 6.76)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:38.546198,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 424.28571428571433)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:39.599889,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 365.29411764705884)","(16.0, 40.0, 21.81818181818182)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 37.86666666666667)"
11-01-2023 19:00:40.818411,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 350.0)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.9272727272727272)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:41.976993,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 350.0)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.65625)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:43.275288,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 350.0)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.65625)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:44.556745,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 350.0)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 3.2515625000000004)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:45.703109,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 350.0)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 3.2134615384615386)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:46.889050,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.69375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:48.006165,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.66875)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:49.103713,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.69375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:50.210072,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.69375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:51.302350,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 621.6666666666666)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 3.2148148148148152)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:52.334706,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.69375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:53.377288,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.9000000000000004)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:54.415356,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.9000000000000004)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:55.491355,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.69375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:56.641166,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.45, 2.994375)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:57.824632,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.4, 2.906)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:00:59.173280,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.906)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:00.265920,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.906)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:01.432700,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 407.5)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 3.2517391304347827)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:02.651995,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 192.5)","(101.0, 610.0, 512.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.77)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:03.735322,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 600.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 3.092307692307692)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:04.751248,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 3.165)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:05.837227,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 2.329318181818182)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:06.929004,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.55, 2.996)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:07.974110,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.5, 2.996)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:09.041686,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.5, 2.996)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:10.051032,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.4, 2.4575)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:11.121300,"(3.0, 5.1, 3.795454545454545)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.4, 2.477857142857143)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:12.109401,"(3.0, 5.0, 4.35)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.6058823529411765)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:13.086927,"(3.0, 5.0, 4.35)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 3.206086956521739)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:14.155970,"(3.0, 5.0, 4.35)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 2.876)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:15.203215,"(3.0, 5.0, 4.35)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 2.745)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:16.285010,"(3.0, 5.2, 3.3366666666666664)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.25, 2.745)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:17.365571,"(3.0, 5.2, 3.3366666666666664)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 342.5)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.25, 2.745)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:18.412066,"(3.0, 5.2, 3.3366666666666664)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.25, 3.207272727272727)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:19.798368,"(3.0, 5.0, 4.35)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 3.210909090909091)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:20.986436,"(3.0, 5.0, 4.35)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.3, 2.965)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:22.112556,"(3.0, 5.0, 4.35)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.2, 3.118181818181818)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:23.368700,"(3.0, 5.2, 3.3366666666666664)","(5.5, 13.0, 8.2)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.2, 3.118181818181818)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:24.591649,"(3.0, 5.2, 3.3366666666666664)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 407.5)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.2, 3.0391304347826087)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:25.786150,"(3.0, 5.0, 4.35)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 621.6666666666666)","(101.0, 610.0, 520.8333333333334)","(16.0, 40.0, 27.25)","(4.4, 8.2, 7.0)","(2.2, 3.15, 2.6888888888888887)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:26.936965,"(3.0, 5.0, 4.366666666666667)","(5.5, 13.0, 8.733333333333333)","(101.0, 730.0, 410.0)","(101.0, 610.0, 561.3636363636363)","(16.0, 40.0, 27.25)","(4.4, 8.2, 7.0)","(2.2, 3.15, 2.9066666666666667)","(20.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:28.346931,"(3.0, 5.0, 3.3533333333333335)","(5.5, 13.0, 8.733333333333333)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 7.0)","(2.2, 3.2, 2.9066666666666667)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:29.550055,"(3.0, 5.2, 3.38)","(5.5, 13.0, 8.733333333333333)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 7.0)","(2.2, 3.2, 3.1066666666666665)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:30.687680,"(3.0, 5.2, 3.38)","(5.5, 13.0, 8.733333333333333)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 7.0)","(2.2, 3.5, 2.6213333333333333)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:31.794298,"(3.0, 5.2, 3.38)","(5.5, 13.0, 8.733333333333333)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.8)","(2.2, 3.45, 2.5741176470588236)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:32.775005,"(3.0, 5.2, 3.38)","(5.5, 13.0, 8.49090909090909)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.8)","(2.2, 3.4, 2.9085714285714284)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:33.897785,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.8)","(2.2, 3.35, 2.9085714285714284)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:35.035680,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 6.955555555555556)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 431.66666666666663)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.9085714285714284)","(21.0, 60.0, 36.94444444444444)"
11-01-2023 19:01:36.143906,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 8.2)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 457.14285714285717)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.5741176470588236)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:37.308770,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 457.14285714285717)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.4, 2.5741176470588236)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:38.464645,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 457.14285714285717)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.4, 2.9085714285714284)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:39.608910,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 457.14285714285717)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.9085714285714284)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:40.659967,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 457.14285714285717)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 2.9085714285714284)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:41.802003,"(3.0, 5.1, 3.827272727272727)","(5.5, 13.0, 9.6)","(101.0, 730.0, 196.66666666666669)","(91.0, 610.0, 372.22222222222223)","(16.0, 40.0, 27.25)","(4.4, 8.2, 6.72)","(2.2, 3.35, 3.1066666666666665)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:42.897962,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 372.22222222222223)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.2, 7.125)","(2.2, 3.5, 3.1066666666666665)","(21.0, 60.0, 41.875)"
11-01-2023 19:01:43.959725,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 372.22222222222223)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.0, 7.125)","(2.2, 3.5, 3.1066666666666665)","(21.0, 60.0, 37.22222222222222)"
11-01-2023 19:01:45.076076,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 342.5)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.0, 7.125)","(2.2, 3.5, 2.5741176470588236)","(21.0, 60.0, 37.22222222222222)"
11-01-2023 19:01:46.332305,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 342.5)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.0, 7.125)","(2.2, 3.4, 2.5741176470588236)","(21.0, 60.0, 37.22222222222222)"
11-01-2023 19:01:47.495886,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 342.5)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.0, 7.125)","(2.2, 3.4, 2.5741176470588236)","(21.0, 60.0, 37.22222222222222)"
11-01-2023 19:01:48.695525,"(3.0, 5.1, 3.827272727272727)","(5.5, 12.5, 11.483333333333334)","(101.0, 730.0, 407.5)","(91.0, 610.0, 342.5)","(16.0, 40.0, 28.40909090909091)","(4.4, 8.0, 7.125)","(2.2, 3.4, 2.5741176470588236)","(21.0, 60.0, 37.22222222222222)"
