,Manson,Pandoras Raptor,Ten Pineapples,Just A Brew,Storm Shelter,Yeah Sweetie,Disorder,Aston Mead
09-01-2023 16:45:34.689134,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:35.759408,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:36.939150,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:38.073803,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:39.286068,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:40.451468,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:41.580612,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:42.550450,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:43.652754,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:44.822437,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:46.016882,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:47.131423,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:48.243576,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:49.300477,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:50.382826,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:51.477288,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:52.552601,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:53.567363,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:54.588975,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:55.678571,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:56.891252,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:57.945718,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:58.932463,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.4499999999999997)"
09-01-2023 16:45:59.963473,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:01.022715,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:02.115214,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:03.211220,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:04.297279,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 13.666666666666668)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:05.404151,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 14.314285714285713)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:06.487913,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:07.564976,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.071428571428571)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:08.603569,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:09.693951,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:10.727906,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:11.804036,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.1945945945945944)"
09-01-2023 16:46:12.890130,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:13.944934,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:14.963057,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 14.775)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:16.095246,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 18.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:17.355234,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:18.608654,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:19.745953,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:20.838189,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:22.064939,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.8, 3.38)"
09-01-2023 16:46:23.268566,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:24.496983,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:25.760991,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:27.043628,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:28.152402,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:29.260428,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:30.348041,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:31.406455,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 6.090909090909091)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:32.425637,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:33.510298,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:34.552731,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4800000000000004)"
09-01-2023 16:46:35.632936,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:36.706758,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:37.760543,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:38.781883,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 145.23076923076923)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:39.830332,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 15.4)","(10.0, 19.0, 17.5)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.4)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:40.895214,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 22.2)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:42.288509,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:43.369227,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:44.534547,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:45.628611,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:46.800062,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:48.060012,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:49.278703,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:50.442280,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:51.633229,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:52.797647,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:53.990023,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:55.130123,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:56.352265,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:57.505156,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:58.707799,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:46:59.812030,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:00.925961,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:02.062943,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:03.157886,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.0, 17.2)","(41.0, 320.0, 178.0)","(10.0, 19.0, 17.08)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:04.247221,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.5, 17.6)","(41.0, 320.0, 178.0)","(10.0, 19.5, 13.072727272727272)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:05.365170,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.5, 17.6)","(41.0, 320.0, 178.0)","(10.0, 19.5, 13.072727272727272)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
09-01-2023 16:47:06.566030,"(3.4, 5.5, 3.7062500000000003)","(5.5, 11.0, 7.625)","(10.0, 21.0, 14.777777777777779)","(10.0, 19.5, 17.6)","(41.0, 320.0, 178.0)","(10.0, 19.5, 13.072727272727272)","(12.0, 36.0, 20.666666666666664)","(2.4, 3.7, 3.4111111111111114)"
