,Only One Don,Brilliant Art,Whata Terror,Royal Princess,Goldies A Delight,Vanity Bay,Melton Beach Nz,Holdingno Currency,Aqua Cruiser,Studleigh Sonny,Arts Peregrine,Major Mischief
16-12-2022 15:37:24.748527,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.75)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.6, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:37:25.915146,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.75)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 23.0, 20.25)"
16-12-2022 15:37:27.063130,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.75)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.45)"
16-12-2022 15:37:28.255761,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 36.0)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 23.0, 22.45)"
16-12-2022 15:37:29.427078,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 36.0)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 23.0, 24.25)"
16-12-2022 15:37:30.578603,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 25.0, 24.25)"
16-12-2022 15:37:31.756873,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 25.0, 22.0)"
16-12-2022 15:37:32.915579,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.461904761904762)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 25.0, 22.5)"
16-12-2022 15:37:34.085211,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.482608695652174)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 25.0, 23.07142857142857)"
16-12-2022 15:37:35.266788,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.482608695652174)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 23.07142857142857)"
16-12-2022 15:37:36.409664,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.482608695652174)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:37.553591,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.38421052631579)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:38.694889,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:39.856085,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 17.1)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:40.987886,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 17.1)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:42.119280,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:43.278850,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:44.412523,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:45.546350,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:46.688508,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:47.839718,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:48.978681,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 18.0, 15.576923076923077)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:50.129263,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 16.5)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:51.279718,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.317647058823529)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:52.413849,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 40.0, 34.666666666666664)","(4.6, 5.7, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:53.563393,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 40.0, 35.0)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:54.698158,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 50.0, 35.0)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:55.841805,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 36.666666666666664)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:56.981479,"(6.5, 8.4, 8.057142857142857)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 44.0, 38.0)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 138.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:58.105508,"(6.5, 8.6, 7.904347826086957)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 42.0, 40.0)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 170.0, 153.33333333333334)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:37:59.245271,"(6.5, 8.6, 7.904347826086957)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 48.0, 34.8)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 200.0, 144.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:38:00.382237,"(6.5, 8.6, 7.904347826086957)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 200.0, 144.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:38:01.550526,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 34.333333333333336)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 200.0, 150.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:38:02.742182,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 190.0, 142.0)","(3.6, 5.1, 4.9714285714285715)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.0)"
16-12-2022 15:38:03.916752,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 190.0, 146.66666666666666)","(3.6, 5.1, 4.9714285714285715)","(16.0, 27.0, 22.0)","(19.0, 24.0, 23.36842105263158)"
16-12-2022 15:38:05.061728,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 24.333333333333332)","(81.0, 180.0, 146.66666666666666)","(3.6, 5.1, 4.9714285714285715)","(16.0, 27.0, 22.0)","(19.0, 24.0, 21.8)"
16-12-2022 15:38:06.263992,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 27.0, 22.9)","(81.0, 180.0, 143.33333333333334)","(3.6, 5.1, 4.9714285714285715)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.333333333333332)"
16-12-2022 15:38:07.439764,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.681818181818182)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.75)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.1, 4.9714285714285715)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.88888888888889)"
16-12-2022 15:38:08.587769,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.625)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.88888888888889)"
16-12-2022 15:38:09.743749,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.416666666666666)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.1, 4.833333333333333)","(16.0, 27.0, 22.0)","(20.0, 24.0, 23.666666666666664)"
16-12-2022 15:38:10.950151,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.416666666666666)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 140.0)","(3.6, 5.1, 4.866666666666666)","(16.0, 27.0, 22.0)","(20.0, 25.0, 21.75)"
16-12-2022 15:38:12.109382,"(6.5, 8.6, 8.007407407407408)","(21.0, 38.0, 35.25)","(11.0, 17.5, 15.416666666666666)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.866666666666666)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:13.254135,"(6.5, 8.6, 8.320930232558139)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 5.036363636363636)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:14.393216,"(6.5, 8.6, 8.320930232558139)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.3090909090909095)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:15.564518,"(6.5, 8.6, 8.320930232558139)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:16.683317,"(6.5, 8.6, 8.320930232558139)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:17.799314,"(6.5, 8.6, 8.320930232558139)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:18.919872,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:20.049055,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:21.158028,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 22.0)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:22.277551,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 24.2)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:23.396313,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(19.0, 30.0, 24.5)","(4.0, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.949999999999999)","(16.0, 27.0, 24.285714285714285)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:24.528786,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 140.0)","(3.6, 5.1, 4.866666666666666)","(16.0, 26.0, 25.75)","(20.0, 24.0, 24.375)"
16-12-2022 15:38:25.646797,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 180.0, 143.33333333333334)","(3.6, 5.6, 5.141666666666667)","(16.0, 27.0, 26.09090909090909)","(20.0, 26.0, 21.9375)"
16-12-2022 15:38:26.762583,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.6, 5.141666666666667)","(16.0, 27.0, 26.09090909090909)","(20.0, 26.0, 21.9375)"
16-12-2022 15:38:27.876280,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 17.5, 16.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.6, 5.141666666666667)","(16.0, 27.0, 25.5)","(20.0, 26.0, 22.8)"
16-12-2022 15:38:29.010820,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 19.0, 17.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 138.0)","(3.6, 5.6, 5.141666666666667)","(16.0, 27.0, 25.5)","(20.0, 25.0, 21.5625)"
16-12-2022 15:38:30.131316,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 18.5, 15.125)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 145.0)","(3.6, 5.6, 5.141666666666667)","(16.0, 27.0, 26.5)","(20.0, 25.0, 21.5625)"
16-12-2022 15:38:31.258163,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 18.0, 15.333333333333334)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 145.0)","(3.6, 5.6, 4.785185185185185)","(16.0, 27.0, 27.57142857142857)","(20.0, 25.0, 21.42857142857143)"
