,Placid Hero,Elite Randy,Abby Doll,Moonlight Jack,No Joke,Nancy Baker,Distal,Storm Shelter
575,"[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 13.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 112224), 13.0, 48.0]"
576,"[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 255476), 13.0, 48.0]"
577,"[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 39, 387643), 13.0, 48.0]"
578,"[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 549329), 13.0, 48.0]"
579,"[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 709585), 13.0, 48.0]"
580,"[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 865031), 13.0, 48.0]"
581,"[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 51403), 13.0, 48.0]"
582,"[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 219118), 13.0, 48.0]"
583,"[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 46, 387135), 13.0, 48.0]"
584,"[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 564065), 13.0, 48.0]"
585,"[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 724738), 13.0, 48.0]"
586,"[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 907597), 13.0, 48.0]"
587,"[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 3.7, 5.5]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 120419), 13.0, 48.0]"
588,"[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 52, 273317), 13.0, 48.0]"
589,"[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 546672), 13.0, 48.0]"
590,"[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 722845), 13.0, 48.0]"
591,"[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 990874), 13.0, 48.0]"
592,"[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 167191), 13.0, 48.0]"
593,"[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 314375), 13.0, 48.0]"
594,"[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 474060), 13.0, 48.0]"
595,"[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 630713), 13.0, 48.0]"
596,"[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 825797), 13.0, 48.0]"
597,"[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 13.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 20620), 13.0, 48.0]"
598,"[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 215870), 13.0, 48.0]"
599,"[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 419353), 13.0, 48.0]"
600,"[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 590865), 13.0, 48.0]"
601,"[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 768888), 13.0, 48.0]"
602,"[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 927163), 13.0, 48.0]"
603,"[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 141301), 13.0, 48.0]"
604,"[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 11, 332824), 13.0, 48.0]"
605,"[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 3.7, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 491599), 13.0, 48.0]"
606,"[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 694454), 13.0, 48.0]"
607,"[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 945165), 13.0, 48.0]"
608,"[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 3.7, 5.3]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 148404), 13.0, 48.0]"
609,"[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 331439), 13.0, 48.0]"
610,"[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 18, 524796), 13.0, 48.0]"
611,"[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 826286), 13.0, 48.0]"
612,"[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 26839), 13.0, 48.0]"
613,"[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 209830), 13.0, 48.0]"
614,"[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 389918), 13.0, 48.0]"
615,"[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 3.5, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 3.7, 5.4]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 4.4, 4.8]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 13.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 530708), 13.0, 48.0]"
