,Kanga Lights,Mr Ticket,Blaze Maker,Swinging Forts,Didelis
04-01-2023 12:28:26.324747,"(12.0, 30.0, 27.0)","(1.24, 1.27, 1.2581818181818183)","(19.0, 80.0, 66.5)","(8.5, 20.0, 18.95)","(5.5, 9.8, 9.65)"
04-01-2023 12:28:27.174381,"(12.0, 30.0, 27.0)","(1.24, 1.27, 1.2581818181818183)","(19.0, 80.0, 66.5)","(8.5, 20.0, 16.5)","(5.5, 9.8, 9.700000000000001)"
04-01-2023 12:28:27.974353,"(12.0, 30.0, 27.0)","(1.24, 1.27, 1.268)","(19.0, 80.0, 56.85714285714286)","(8.5, 20.0, 18.833333333333332)","(5.5, 9.8, 9.700000000000001)"
04-01-2023 12:28:28.767511,"(12.0, 30.0, 27.0)","(1.24, 1.27, 1.268)","(19.0, 80.0, 60.94117647058823)","(8.5, 20.0, 18.25)","(5.5, 9.8, 9.62857142857143)"
04-01-2023 12:28:29.611175,"(12.0, 30.0, 27.0)","(1.24, 1.26, 1.2564285714285715)","(19.0, 80.0, 59.54545454545455)","(8.5, 20.0, 18.95)","(5.5, 9.8, 9.68)"
04-01-2023 12:28:30.567518,"(12.0, 30.0, 27.0)","(1.24, 1.26, 1.2545)","(19.0, 80.0, 66.5)","(8.5, 20.0, 19.3)","(5.5, 9.8, 9.600000000000001)"
04-01-2023 12:28:31.629864,"(12.0, 30.0, 27.6)","(1.24, 1.26, 1.2545)","(19.0, 80.0, 65.0)","(8.5, 20.0, 18.95)","(5.5, 9.8, 9.600000000000001)"
04-01-2023 12:28:32.570392,"(12.0, 30.0, 27.6)","(1.24, 1.26, 1.2545)","(19.0, 80.0, 65.0)","(8.5, 20.0, 18.95)","(5.5, 9.8, 9.600000000000001)"
04-01-2023 12:28:33.395200,"(12.0, 30.0, 27.6)","(1.24, 1.26, 1.2545)","(19.0, 80.0, 65.0)","(8.5, 20.0, 19.3)","(5.5, 9.8, 9.600000000000001)"
04-01-2023 12:28:34.283558,"(12.0, 30.0, 27.6)","(1.24, 1.26, 1.2526666666666666)","(19.0, 80.0, 67.5)","(8.5, 20.0, 18.95)","(5.5, 10.0, 9.428571428571429)"
04-01-2023 12:28:35.207858,"(12.0, 30.0, 27.6)","(1.24, 1.26, 1.254)","(19.0, 80.0, 66.11111111111111)","(8.5, 20.0, 19.125)","(5.5, 10.0, 9.466666666666667)"
04-01-2023 12:28:36.255478,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2561538461538462)","(19.0, 80.0, 61.25)","(8.5, 20.0, 19.125)","(5.5, 10.0, 9.422222222222222)"
04-01-2023 12:28:37.130266,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2561538461538462)","(19.0, 80.0, 61.25)","(8.5, 20.0, 18.333333333333332)","(5.5, 10.0, 9.388235294117646)"
04-01-2023 12:28:37.946592,"(12.0, 30.0, 27.6)","(1.24, 1.25, 1.2499)","(19.0, 80.0, 66.5)","(8.5, 20.0, 18.928571428571427)","(5.5, 10.0, 9.388235294117646)"
04-01-2023 12:28:38.843183,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2696875)","(19.0, 80.0, 66.5)","(8.5, 20.0, 19.4)","(5.5, 9.8, 9.6)"
04-01-2023 12:28:39.758419,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2696875)","(19.0, 80.0, 67.5)","(8.5, 20.0, 19.1)","(5.5, 9.8, 9.44)"
04-01-2023 12:28:40.649215,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2697029702970297)","(19.0, 80.0, 70.0)","(8.5, 20.0, 19.1)","(5.5, 9.8, 9.32)"
04-01-2023 12:28:41.549842,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2672727272727273)","(19.0, 80.0, 67.14285714285714)","(8.5, 20.0, 19.0)","(5.5, 9.8, 9.44)"
04-01-2023 12:28:42.514535,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.2672727272727273)","(19.0, 80.0, 67.14285714285714)","(8.5, 20.0, 19.166666666666668)","(5.5, 9.8, 8.866666666666667)"
04-01-2023 12:28:43.337917,"(12.0, 30.0, 27.6)","(1.24, 1.27, 1.267777777777778)","(19.0, 80.0, 67.14285714285714)","(8.5, 20.0, 19.166666666666668)","(5.5, 9.4, 8.866666666666667)"
04-01-2023 12:28:44.168451,"(12.0, 30.0, 28.125)","(1.24, 1.27, 1.2695454545454545)","(19.0, 80.0, 66.15384615384616)","(8.5, 20.0, 18.46153846153846)","(5.5, 9.4, 8.75)"
04-01-2023 12:28:45.033929,"(13.0, 30.0, 28.636363636363637)","(1.22, 1.27, 1.2682716049382716)","(20.0, 80.0, 66.15384615384616)","(9.0, 19.0, 18.625)","(5.5, 9.4, 8.714285714285714)"
04-01-2023 12:28:45.939060,"(13.0, 30.0, 28.636363636363637)","(1.22, 1.29, 1.2706711409395974)","(20.0, 80.0, 66.15384615384616)","(9.0, 20.0, 18.571428571428573)","(5.5, 9.4, 8.831578947368422)"
04-01-2023 12:28:46.736392,"(13.0, 30.0, 28.636363636363637)","(1.22, 1.27, 1.2687654320987654)","(20.0, 80.0, 66.15384615384616)","(9.0, 20.0, 19.142857142857142)","(5.5, 9.4, 8.831578947368422)"
04-01-2023 12:28:47.532761,"(13.0, 30.0, 28.636363636363637)","(1.22, 1.27, 1.268529411764706)","(20.0, 80.0, 66.15384615384616)","(9.0, 20.0, 19.3)","(5.5, 9.4, 8.831578947368422)"
04-01-2023 12:28:48.396663,"(13.0, 30.0, 28.636363636363637)","(1.22, 1.28, 1.276969696969697)","(20.0, 80.0, 48.90909090909091)","(9.0, 20.0, 18.95)","(5.5, 9.4, 8.930434782608696)"
04-01-2023 12:28:49.271493,"(13.0, 30.0, 27.857142857142858)","(1.22, 1.28, 1.278404255319149)","(20.0, 75.0, 71.33333333333333)","(9.0, 20.0, 18.95)","(5.5, 9.4, 9.744444444444445)"
04-01-2023 12:28:50.099535,"(13.0, 38.0, 35.4)","(1.22, 1.26, 1.2533333333333334)","(20.0, 80.0, 68.6)","(9.0, 25.0, 21.75)","(5.5, 10.5, 9.744444444444445)"
04-01-2023 12:28:50.897559,"(14.0, 38.0, 32.54545454545455)","(1.2, 1.26, 1.2554545454545454)","(21.0, 75.0, 70.83333333333334)","(9.0, 25.0, 20.395833333333332)","(6.0, 10.5, 9.33125)"
04-01-2023 12:28:51.757730,"(14.0, 38.0, 32.54545454545455)","(1.2, 1.27, 1.2563636363636363)","(21.0, 75.0, 65.0)","(9.0, 25.0, 20.25)","(6.0, 10.5, 9.76)"
04-01-2023 12:28:52.579771,"(14.0, 36.0, 33.77777777777778)","(1.2, 1.25, 1.241509433962264)","(21.0, 70.0, 66.0)","(9.0, 24.0, 21.884615384615383)","(6.0, 10.0, 9.8)"
04-01-2023 12:28:53.482085,"(14.0, 36.0, 31.384615384615387)","(1.2, 1.25, 1.241509433962264)","(21.0, 70.0, 62.0)","(9.0, 24.0, 19.285714285714285)","(6.0, 10.0, 9.523809523809524)"
04-01-2023 12:28:54.352838,"(14.0, 36.0, 31.384615384615387)","(1.2, 1.25, 1.241509433962264)","(21.0, 70.0, 62.0)","(9.0, 24.0, 19.285714285714285)","(6.0, 10.0, 9.523809523809524)"
04-01-2023 12:28:55.188072,"(14.0, 36.0, 28.285714285714285)","(1.2, 1.26, 1.2538095238095237)","(21.0, 70.0, 62.0)","(9.0, 24.0, 20.235294117647058)","(6.0, 8.8, 8.225531914893617)"
04-01-2023 12:28:56.214678,"(14.0, 36.0, 28.285714285714285)","(1.2, 1.26, 1.2544444444444445)","(21.0, 70.0, 64.28571428571429)","(9.0, 24.0, 20.153846153846153)","(6.0, 8.8, 8.225531914893617)"
04-01-2023 12:28:57.108481,"(14.0, 36.0, 30.615384615384617)","(1.2, 1.26, 1.2538095238095237)","(21.0, 70.0, 64.28571428571429)","(9.0, 24.0, 20.153846153846153)","(6.0, 8.8, 8.225531914893617)"
04-01-2023 12:28:57.911541,"(14.0, 36.0, 30.615384615384617)","(1.2, 1.26, 1.2542105263157894)","(21.0, 70.0, 64.28571428571429)","(9.0, 24.0, 19.25862068965517)","(6.0, 8.8, 8.213043478260868)"
04-01-2023 12:28:58.736412,"(14.0, 36.0, 30.615384615384617)","(1.2, 1.28, 1.2694736842105263)","(21.0, 70.0, 61.76470588235294)","(9.0, 21.0, 20.2)","(6.0, 8.8, 8.083333333333334)"
04-01-2023 12:28:59.801119,"(14.0, 36.0, 29.0)","(1.2, 1.29, 1.2866666666666666)","(21.0, 70.0, 61.25)","(9.0, 21.0, 18.666666666666668)","(6.0, 8.8, 8.090566037735849)"
04-01-2023 12:29:00.709301,"(14.0, 36.0, 33.0)","(1.2, 1.27, 1.2664285714285715)","(21.0, 70.0, 61.25)","(9.0, 21.0, 18.666666666666668)","(6.0, 8.8, 8.076923076923077)"
04-01-2023 12:29:01.557778,"(14.0, 36.0, 33.0)","(1.2, 1.28, 1.2776470588235294)","(21.0, 70.0, 56.875)","(9.0, 21.0, 18.03846153846154)","(6.0, 8.8, 8.155555555555555)"
04-01-2023 12:29:02.430554,"(14.0, 36.0, 33.0)","(1.2, 1.28, 1.2764285714285715)","(21.0, 70.0, 56.875)","(9.0, 21.0, 18.86111111111111)","(6.0, 8.6, 7.96)"
04-01-2023 12:29:03.429824,"(14.0, 36.0, 33.0)","(1.2, 1.29, 1.278)","(21.0, 70.0, 56.875)","(9.0, 20.0, 18.88888888888889)","(6.0, 8.6, 7.901818181818181)"
04-01-2023 12:29:04.392770,"(14.0, 36.0, 33.0)","(1.2, 1.29, 1.288888888888889)","(21.0, 70.0, 56.875)","(9.0, 20.0, 18.88888888888889)","(6.0, 8.6, 7.901818181818181)"
04-01-2023 12:29:05.194773,"(14.0, 34.0, 33.0)","(1.2, 1.29, 1.2886666666666666)","(21.0, 70.0, 56.875)","(9.0, 20.0, 18.76923076923077)","(6.0, 8.6, 7.901818181818181)"
04-01-2023 12:29:06.057893,"(14.0, 34.0, 30.11111111111111)","(1.2, 1.29, 1.2886666666666666)","(21.0, 70.0, 56.875)","(9.0, 20.0, 19.0)","(6.0, 8.6, 7.847058823529411)"
04-01-2023 12:29:06.967397,"(14.0, 34.0, 32.6)","(1.2, 1.29, 1.2886666666666666)","(21.0, 90.0, 72.5)","(9.0, 20.0, 19.11111111111111)","(6.0, 8.6, 7.847058823529411)"
04-01-2023 12:29:07.823659,"(14.0, 34.0, 32.6)","(1.2, 1.29, 1.2886666666666666)","(21.0, 90.0, 72.5)","(9.0, 20.0, 18.76923076923077)","(6.0, 8.6, 7.847058823529411)"
04-01-2023 12:29:08.667045,"(14.0, 34.0, 32.6)","(1.2, 1.29, 1.2872727272727273)","(21.0, 90.0, 72.5)","(9.0, 20.0, 19.11111111111111)","(6.0, 8.6, 7.842105263157895)"
04-01-2023 12:29:09.605457,"(16.0, 34.0, 32.6)","(1.16, 1.29, 1.2865217391304349)","(26.0, 90.0, 72.5)","(10.0, 20.0, 18.555555555555557)","(6.0, 8.6, 7.904918032786885)"
04-01-2023 12:29:10.508550,"(16.0, 34.0, 32.6)","(1.16, 1.29, 1.2885365853658537)","(26.0, 90.0, 72.5)","(10.0, 20.0, 18.7)","(6.0, 8.6, 8.120000000000001)"
04-01-2023 12:29:11.370581,"(16.0, 34.0, 33.22222222222222)","(1.16, 1.29, 1.2868181818181819)","(26.0, 90.0, 60.0)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.066666666666666)"
04-01-2023 12:29:12.238656,"(16.0, 34.0, 32.0)","(1.16, 1.29, 1.2881818181818183)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.066666666666666)"
04-01-2023 12:29:13.292358,"(16.0, 42.0, 37.333333333333336)","(1.16, 1.29, 1.2816363636363637)","(26.0, 80.0, 67.5)","(10.0, 20.0, 19.043478260869566)","(6.0, 8.4, 8.066666666666666)"
04-01-2023 12:29:14.201049,"(16.0, 42.0, 37.333333333333336)","(1.16, 1.29, 1.2853846153846153)","(26.0, 80.0, 67.5)","(10.0, 20.0, 19.043478260869566)","(6.0, 8.4, 8.066666666666666)"
04-01-2023 12:29:15.017480,"(16.0, 42.0, 34.46153846153846)","(1.16, 1.29, 1.2852777777777777)","(26.0, 80.0, 67.5)","(10.0, 20.0, 19.0)","(6.0, 8.4, 8.066666666666666)"
04-01-2023 12:29:15.992512,"(16.0, 42.0, 34.46153846153846)","(1.16, 1.29, 1.2846666666666666)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.152941176470588)"
04-01-2023 12:29:16.909145,"(16.0, 42.0, 34.46153846153846)","(1.16, 1.29, 1.2857894736842106)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.1)"
04-01-2023 12:29:17.786446,"(16.0, 42.0, 35.0)","(1.16, 1.28, 1.279712643678161)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.13913043478261)"
04-01-2023 12:29:18.624425,"(16.0, 42.0, 36.23529411764706)","(1.16, 1.29, 1.2875789473684212)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.142857142857142)"
04-01-2023 12:29:19.561374,"(16.0, 42.0, 36.55555555555556)","(1.16, 1.29, 1.283235294117647)","(26.0, 80.0, 67.5)","(10.0, 20.0, 18.96)","(6.0, 8.4, 8.025)"
04-01-2023 12:29:20.524174,"(16.0, 40.0, 36.857142857142854)","(1.16, 1.29, 1.2852083333333333)","(26.0, 80.0, 67.5)","(10.0, 20.0, 19.2)","(6.0, 8.4, 8.025)"
04-01-2023 12:29:21.503011,"(16.0, 40.0, 38.166666666666664)","(1.16, 1.29, 1.281375)","(26.0, 80.0, 73.33333333333333)","(10.0, 19.0, 17.72222222222222)","(6.0, 8.4, 8.04)"
04-01-2023 12:29:22.392420,"(16.0, 38.0, 33.5)","(1.16, 1.29, 1.283235294117647)","(26.0, 80.0, 70.0)","(10.0, 19.0, 17.5625)","(6.0, 8.4, 8.04)"
04-01-2023 12:29:23.225700,"(16.0, 38.0, 33.5)","(1.16, 1.29, 1.283235294117647)","(26.0, 80.0, 70.0)","(10.0, 19.0, 17.23076923076923)","(6.0, 8.4, 8.072727272727272)"
04-01-2023 12:29:24.067099,"(16.0, 38.0, 33.5)","(1.16, 1.29, 1.283235294117647)","(26.0, 80.0, 67.5)","(10.0, 19.0, 15.88888888888889)","(6.0, 8.4, 8.1)"
04-01-2023 12:29:24.994971,"(16.0, 38.0, 33.09090909090909)","(1.16, 1.29, 1.283235294117647)","(26.0, 80.0, 60.0)","(10.0, 19.0, 16.375)","(6.0, 8.4, 8.072727272727272)"
04-01-2023 12:29:25.974087,"(16.0, 38.0, 33.09090909090909)","(1.16, 1.29, 1.287625)","(26.0, 80.0, 60.0)","(10.0, 19.0, 16.22222222222222)","(6.0, 8.4, 8.106382978723405)"
04-01-2023 12:29:26.893415,"(16.0, 36.0, 34.25)","(1.16, 1.29, 1.287625)","(26.0, 80.0, 60.0)","(10.0, 19.0, 16.22222222222222)","(6.0, 8.4, 8.106382978723405)"
04-01-2023 12:29:27.768703,"(16.0, 36.0, 32.0)","(1.16, 1.29, 1.287625)","(26.0, 80.0, 70.0)","(10.0, 19.0, 16.5)","(6.0, 8.4, 8.1)"
04-01-2023 12:29:28.638405,"(16.0, 36.0, 34.15384615384615)","(1.16, 1.29, 1.287625)","(26.0, 80.0, 70.0)","(10.0, 18.0, 16.923076923076923)","(6.0, 8.4, 8.145454545454546)"
04-01-2023 12:29:29.548413,"(16.0, 36.0, 34.4)","(1.16, 1.29, 1.2875949367088608)","(26.0, 80.0, 70.0)","(10.0, 18.0, 16.666666666666668)","(6.0, 8.4, 8.217391304347826)"
04-01-2023 12:29:30.460851,"(16.0, 36.0, 34.4)","(1.16, 1.3, 1.2857971014492755)","(26.0, 80.0, 70.0)","(10.0, 18.0, 16.642857142857142)","(6.0, 8.4, 8.217391304347826)"
04-01-2023 12:29:31.433392,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2917766497461929)","(26.0, 80.0, 70.0)","(10.0, 17.5, 16.642857142857142)","(6.0, 8.4, 8.217391304347826)"
04-01-2023 12:29:32.296271,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2925405405405406)","(26.0, 80.0, 70.0)","(10.0, 17.5, 16.642857142857142)","(6.0, 8.4, 8.217391304347826)"
04-01-2023 12:29:33.172010,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2937556561085972)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.5)","(6.0, 8.4, 8.268749999999999)"
04-01-2023 12:29:34.043614,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2937837837837838)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.46153846153846)","(6.0, 8.4, 8.268749999999999)"
04-01-2023 12:29:34.914159,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2939473684210527)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.15)","(6.0, 8.4, 8.268749999999999)"
04-01-2023 12:29:35.837656,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2974725274725276)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.26086956521739)","(6.0, 8.4, 8.3)"
04-01-2023 12:29:36.720487,"(17.0, 34.0, 33.69230769230769)","(1.16, 1.3, 1.2974725274725276)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.15)","(6.0, 8.4, 8.3)"
04-01-2023 12:29:37.646959,"(17.0, 34.0, 33.63636363636364)","(1.16, 1.29, 1.289493670886076)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.19047619047619)","(6.0, 8.4, 8.3)"
04-01-2023 12:29:38.508359,"(17.0, 34.0, 33.63636363636364)","(1.16, 1.3, 1.2944827586206897)","(26.0, 80.0, 70.0)","(10.0, 17.0, 16.15)","(6.0, 8.4, 8.3)"
04-01-2023 12:29:39.428796,"(17.0, 34.0, 33.333333333333336)","(1.16, 1.3, 1.296271186440678)","(26.0, 80.0, 68.88888888888889)","(10.0, 16.5, 15.552631578947368)","(6.0, 8.4, 8.419607843137255)"
04-01-2023 12:29:40.431169,"(17.0, 34.0, 33.333333333333336)","(1.16, 1.3, 1.2916949152542374)","(26.0, 80.0, 68.88888888888889)","(10.0, 16.5, 15.444444444444445)","(6.0, 8.6, 8.458333333333334)"
04-01-2023 12:29:41.390875,"(17.0, 34.0, 33.27272727272727)","(1.16, 1.3, 1.2938095238095237)","(26.0, 80.0, 60.0)","(10.0, 16.0, 15.444444444444445)","(6.0, 8.6, 8.49)"
04-01-2023 12:29:42.290696,"(17.0, 38.0, 36.285714285714285)","(1.16, 1.3, 1.2959375)","(26.0, 80.0, 63.333333333333336)","(10.0, 16.0, 15.0625)","(6.0, 8.6, 8.49)"
04-01-2023 12:29:43.244413,"(17.0, 38.0, 37.0)","(1.16, 1.3, 1.2988235294117647)","(26.0, 80.0, 63.333333333333336)","(10.0, 15.0, 14.318181818181818)","(6.0, 8.6, 8.555555555555555)"
04-01-2023 12:29:44.234991,"(17.0, 38.0, 37.0)","(1.16, 1.3, 1.2963934426229509)","(26.0, 80.0, 62.85714285714286)","(10.0, 15.0, 14.53125)","(6.0, 8.6, 8.555555555555555)"
04-01-2023 12:29:45.209078,"(17.0, 38.0, 36.57142857142857)","(1.16, 1.3, 1.2963934426229509)","(26.0, 70.0, 65.0)","(10.0, 15.0, 14.375)","(6.0, 8.6, 8.682352941176472)"
04-01-2023 12:29:46.065519,"(17.0, 38.0, 36.57142857142857)","(1.16, 1.3, 1.296764705882353)","(26.0, 70.0, 66.0)","(10.0, 15.0, 14.375)","(6.0, 8.8, 8.700000000000001)"
04-01-2023 12:29:46.958953,"(18.0, 38.0, 37.6)","(1.16, 1.3, 1.2945)","(26.0, 70.0, 65.0)","(10.0, 15.0, 14.307692307692308)","(6.0, 8.8, 8.723076923076924)"
04-01-2023 12:29:47.898063,"(18.0, 38.0, 37.6)","(1.16, 1.3, 1.2940909090909092)","(26.0, 70.0, 66.0)","(10.0, 15.0, 14.1)","(6.0, 8.8, 8.777777777777779)"
04-01-2023 12:29:48.850102,"(18.0, 38.0, 37.6)","(1.16, 1.3, 1.2945)","(26.0, 70.0, 67.5)","(10.0, 15.0, 13.772727272727273)","(6.0, 8.8, 8.789473684210527)"
04-01-2023 12:29:49.808890,"(18.0, 38.0, 37.6)","(1.16, 1.3, 1.2945)","(26.0, 70.0, 68.0)","(10.0, 15.0, 13.607142857142858)","(6.0, 8.8, 8.91304347826087)"
04-01-2023 12:29:50.688973,"(18.0, 38.0, 37.0)","(1.16, 1.3, 1.2934615384615384)","(26.0, 70.0, 62.5)","(10.0, 15.0, 13.636363636363637)","(6.0, 9.0, 8.903448275862068)"
04-01-2023 12:29:51.605639,"(18.0, 38.0, 37.0)","(1.16, 1.3, 1.2902857142857143)","(26.0, 70.0, 62.5)","(10.0, 15.0, 13.973684210526315)","(6.0, 9.0, 8.702564102564104)"
04-01-2023 12:29:52.588111,"(18.0, 38.0, 37.0)","(1.16, 1.29, 1.2823333333333333)","(26.0, 70.0, 62.5)","(10.0, 15.0, 14.1875)","(6.0, 8.8, 8.697560975609756)"
04-01-2023 12:29:53.482309,"(18.0, 38.0, 37.0)","(1.16, 1.29, 1.2823333333333333)","(26.0, 70.0, 62.5)","(10.0, 15.0, 14.1875)","(6.0, 8.8, 8.702564102564104)"
04-01-2023 12:29:54.416197,"(18.0, 38.0, 37.0)","(1.16, 1.29, 1.2836236933797909)","(26.0, 70.0, 62.5)","(10.0, 15.0, 14.076923076923077)","(6.0, 8.8, 8.724137931034482)"
04-01-2023 12:29:55.416488,"(18.0, 46.0, 38.0)","(1.16, 1.3, 1.294368932038835)","(26.0, 75.0, 59.375)","(10.0, 15.0, 14.0625)","(6.0, 8.8, 8.866666666666667)"
04-01-2023 12:29:56.576118,"(18.0, 46.0, 41.55555555555556)","(1.16, 1.3, 1.2939823008849558)","(26.0, 90.0, 59.375)","(10.0, 15.0, 14.0625)","(6.0, 9.0, 8.8375)"
04-01-2023 12:29:57.478301,"(18.0, 46.0, 41.55555555555556)","(1.16, 1.3, 1.2939823008849558)","(26.0, 90.0, 59.375)","(10.0, 15.0, 14.3)","(6.0, 9.0, 8.871428571428572)"
04-01-2023 12:29:58.451286,"(18.0, 46.0, 39.57142857142857)","(1.16, 1.3, 1.2939823008849558)","(26.0, 90.0, 59.375)","(10.0, 14.5, 13.9)","(6.0, 9.0, 8.871428571428572)"
04-01-2023 12:29:59.482103,"(18.0, 46.0, 39.57142857142857)","(1.16, 1.3, 1.2939823008849558)","(26.0, 90.0, 59.375)","(10.0, 14.5, 13.9)","(6.0, 9.0, 8.916666666666666)"
04-01-2023 12:30:00.602961,"(18.0, 46.0, 39.57142857142857)","(1.16, 1.3, 1.2962393162393162)","(26.0, 90.0, 70.0)","(10.0, 14.0, 13.25)","(6.0, 9.0, 8.916666666666666)"
04-01-2023 12:30:01.613747,"(18.0, 46.0, 41.0)","(1.16, 1.3, 1.2962393162393162)","(26.0, 90.0, 59.375)","(10.0, 13.5, 13.083333333333334)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:02.616528,"(18.0, 46.0, 41.0)","(1.16, 1.31, 1.2973493975903614)","(26.0, 90.0, 59.375)","(10.0, 13.5, 13.071428571428571)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:03.713361,"(18.0, 46.0, 41.0)","(1.16, 1.3, 1.292325581395349)","(26.0, 90.0, 59.375)","(10.0, 13.5, 13.071428571428571)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:04.669347,"(18.0, 46.0, 41.0)","(1.16, 1.3, 1.292325581395349)","(26.0, 90.0, 59.375)","(10.0, 13.5, 13.289473684210526)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:05.556286,"(18.0, 46.0, 41.0)","(1.16, 1.3, 1.2915217391304348)","(26.0, 80.0, 61.25)","(10.0, 13.5, 13.289473684210526)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:06.499321,"(18.0, 46.0, 41.0)","(1.16, 1.3, 1.294179104477612)","(26.0, 80.0, 70.625)","(10.0, 13.5, 13.666666666666666)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:07.486725,"(18.0, 46.0, 41.90909090909091)","(1.16, 1.3, 1.2914285714285714)","(26.0, 80.0, 67.5)","(10.0, 14.0, 13.692307692307692)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:08.508428,"(18.0, 46.0, 41.90909090909091)","(1.16, 1.3, 1.291868131868132)","(26.0, 80.0, 67.5)","(10.0, 14.0, 13.5)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:09.400332,"(18.0, 46.0, 41.90909090909091)","(1.16, 1.3, 1.291868131868132)","(26.0, 80.0, 66.53846153846153)","(10.0, 14.0, 13.5)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:10.429925,"(18.0, 46.0, 41.90909090909091)","(1.16, 1.3, 1.291868131868132)","(26.0, 80.0, 66.53846153846153)","(10.0, 14.0, 13.5)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:30:11.466339,"(18.0, 46.0, 41.90909090909091)","(1.16, 1.3, 1.291868131868132)","(26.0, 80.0, 66.53846153846153)","(10.0, 14.0, 13.529411764705882)","(6.0, 9.0, 8.906666666666666)"
04-01-2023 12:30:12.408040,"(18.0, 42.0, 41.14285714285714)","(1.16, 1.3, 1.2948148148148149)","(26.0, 80.0, 60.55555555555556)","(10.0, 14.0, 13.555555555555555)","(6.0, 9.0, 8.906666666666666)"
04-01-2023 12:30:13.346731,"(18.0, 42.0, 41.14285714285714)","(1.16, 1.29, 1.2892857142857144)","(26.0, 80.0, 67.5)","(10.0, 14.0, 13.714285714285714)","(6.0, 9.2, 9.1)"
04-01-2023 12:30:14.340347,"(18.0, 42.0, 40.32)","(1.16, 1.29, 1.2831666666666668)","(26.0, 80.0, 67.5)","(10.0, 14.0, 13.714285714285714)","(6.0, 9.2, 9.428571428571429)"
04-01-2023 12:30:15.344415,"(18.0, 42.0, 36.61538461538461)","(1.16, 1.29, 1.2818965517241379)","(26.0, 80.0, 71.66666666666667)","(10.0, 14.0, 13.6)","(6.0, 9.6, 9.436363636363636)"
04-01-2023 12:30:16.337750,"(18.0, 38.0, 32.375)","(1.16, 1.29, 1.283134328358209)","(26.0, 80.0, 71.66666666666667)","(10.0, 14.0, 13.8)","(6.0, 9.6, 9.133333333333333)"
04-01-2023 12:30:17.362663,"(18.0, 38.0, 34.19047619047619)","(1.16, 1.3, 1.292857142857143)","(26.0, 80.0, 68.33333333333333)","(10.0, 14.0, 13.6)","(6.0, 9.2, 9.257142857142858)"
04-01-2023 12:30:18.308535,"(18.0, 36.0, 32.64)","(1.16, 1.3, 1.292857142857143)","(26.0, 80.0, 70.0)","(10.0, 14.0, 13.85)","(6.0, 9.4, 9.330434782608696)"
04-01-2023 12:30:19.255585,"(18.0, 36.0, 32.76923076923077)","(1.16, 1.29, 1.2881538461538462)","(26.0, 80.0, 70.78947368421052)","(10.0, 14.0, 13.7)","(6.0, 9.4, 9.572727272727272)"
04-01-2023 12:30:20.301142,"(18.0, 36.0, 32.88)","(1.16, 1.29, 1.2822222222222222)","(26.0, 80.0, 75.0)","(10.0, 14.0, 14.02)","(6.0, 9.6, 9.549999999999999)"
04-01-2023 12:30:21.360198,"(20.0, 36.0, 32.285714285714285)","(1.16, 1.29, 1.2822222222222222)","(26.0, 80.0, 75.83333333333333)","(10.0, 14.5, 14.02)","(6.0, 9.6, 9.305882352941175)"
