,Majestic Jewel,Buckles,Cmon Carl Lee,Rioterra,Right Of Reply,Kyvalley Surfrider Nz,Charlie Walker,Dicko Dixon
11-01-2023 21:01:45.384589,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.733333333333333)","(1.8, 2.26, 2.205)","(6.5, 10.5, 10.2)","(11.0, 15.5, 14.428571428571429)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 60.0, 51.27272727272727)"
11-01-2023 21:01:46.764465,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.756521739130434)","(1.8, 2.26, 2.1950000000000003)","(6.5, 10.5, 9.233333333333333)","(11.0, 15.5, 15.4)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 60.0, 53.166666666666664)"
11-01-2023 21:01:48.159223,"(12.0, 17.0, 15.8)","(5.0, 7.0, 6.5)","(1.8, 2.24, 2.216923076923077)","(6.5, 10.5, 9.48)","(11.0, 16.0, 15.4)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 53.166666666666664)"
11-01-2023 21:01:49.386140,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.6)","(1.8, 2.24, 2.216923076923077)","(6.5, 10.5, 9.4)","(11.0, 16.0, 15.4)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 52.25)"
11-01-2023 21:01:50.607480,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.6)","(1.8, 2.24, 2.216923076923077)","(6.5, 10.0, 9.4)","(11.0, 16.0, 15.4)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 52.25)"
11-01-2023 21:01:51.804899,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.65)","(1.8, 2.24, 2.166153846153846)","(6.5, 10.0, 9.83529411764706)","(11.0, 16.0, 14.588235294117647)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:53.076800,"(12.0, 17.0, 15.384615384615385)","(5.0, 6.8, 6.65)","(1.8, 2.24, 2.166153846153846)","(6.5, 10.0, 9.83529411764706)","(11.0, 16.0, 14.588235294117647)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:54.428580,"(12.0, 17.0, 15.384615384615385)","(5.0, 6.8, 6.65)","(1.8, 2.24, 2.166153846153846)","(6.5, 10.0, 9.883333333333333)","(11.0, 16.0, 14.588235294117647)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:55.926133,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.24, 2.165263157894737)","(6.5, 10.0, 9.883333333333333)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:57.223909,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.26, 2.165263157894737)","(6.5, 10.0, 9.83529411764706)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 22.0, 20.333333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:58.575615,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.26, 2.165263157894737)","(6.5, 10.0, 9.76)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 22.0, 20.0)","(26.0, 55.0, 50.6)"
11-01-2023 21:01:59.950869,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.26, 2.1733333333333333)","(6.5, 10.0, 9.76)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 21.0, 20.0)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:01.351086,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.24, 2.1733333333333333)","(6.5, 10.0, 9.76)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 21.0, 20.0)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:02.826484,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.24, 2.145)","(6.5, 11.0, 10.1)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 21.0, 19.833333333333332)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:04.290344,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.22, 2.158823529411765)","(6.5, 11.0, 10.1)","(11.0, 16.0, 14.285714285714285)","(12.0, 99999, 99990)","(14.0, 21.0, 20.125)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:05.677847,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1272727272727274)","(6.5, 11.0, 10.466666666666667)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(14.0, 21.0, 19.375)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:07.351573,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1272727272727274)","(6.5, 11.0, 10.68)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(14.0, 20.0, 19.375)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:08.950367,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1272727272727274)","(6.5, 11.0, 10.876923076923077)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(14.0, 20.0, 19.375)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:10.279670,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1272727272727274)","(6.5, 11.0, 10.533333333333333)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(13.0, 20.0, 20.5)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:11.590377,"(12.0, 17.0, 16.25)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1272727272727274)","(6.5, 11.0, 10.55)","(11.0, 16.0, 15.61111111111111)","(12.0, 99999, 99990)","(13.0, 21.0, 21.357142857142858)","(26.0, 55.0, 50.6)"
11-01-2023 21:02:12.924068,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1333333333333333)","(6.5, 11.5, 10.55)","(11.0, 16.0, 14.5)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:14.214461,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.1333333333333333)","(6.5, 11.5, 10.55)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:15.578974,"(12.0, 17.0, 15.8)","(5.0, 6.8, 6.566666666666666)","(1.8, 2.2, 2.18)","(6.5, 11.5, 10.55)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:16.897854,"(12.0, 16.5, 15.5)","(5.0, 6.8, 6.538461538461538)","(1.8, 2.24, 2.211764705882353)","(7.0, 11.5, 10.866666666666667)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:18.126523,"(12.0, 17.0, 16.25)","(5.0, 6.6, 6.5249999999999995)","(1.8, 2.24, 2.211764705882353)","(7.0, 11.5, 10.233333333333333)","(11.0, 16.0, 15.5)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:19.460115,"(12.0, 17.0, 16.25)","(5.0, 6.6, 6.097674418604651)","(1.8, 2.26, 2.236666666666667)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.5)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:20.809946,"(12.0, 17.0, 16.25)","(5.0, 6.6, 6.097674418604651)","(1.8, 2.24, 2.2365714285714287)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.5)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:22.124939,"(12.0, 17.0, 16.25)","(5.0, 6.6, 6.097674418604651)","(1.8, 2.24, 2.125714285714286)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.166666666666666)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:23.431584,"(12.0, 17.0, 16.25)","(5.0, 6.6, 6.097674418604651)","(1.8, 2.24, 2.127741935483871)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.642857142857142)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:24.825326,"(12.0, 17.0, 16.25)","(5.0, 6.4, 6.28)","(1.8, 2.24, 2.16)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:26.150276,"(12.0, 17.0, 15.75)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.16)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:27.570349,"(12.0, 17.0, 15.75)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.1422222222222222)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 51.333333333333336)"
11-01-2023 21:02:29.025923,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.1422222222222222)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 55.0, 34.0)"
11-01-2023 21:02:30.349737,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.164)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:31.608457,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.13)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:32.998169,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.13)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:34.417766,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.22, 2.136)","(7.0, 11.5, 10.366666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.357142857142858)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:35.901185,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.2, 2.18974358974359)","(7.0, 11.5, 10.933333333333334)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 21.3125)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:37.249966,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.2, 2.191666666666667)","(7.0, 11.5, 10.933333333333334)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(13.0, 22.0, 19.2)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:38.583211,"(12.0, 17.0, 16.428571428571427)","(5.0, 6.4, 6.28)","(1.8, 2.2, 2.191666666666667)","(7.5, 11.5, 11.266666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(14.0, 21.0, 18.6)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:39.885284,"(12.0, 17.5, 17.083333333333332)","(5.0, 6.4, 6.28)","(1.8, 2.2, 2.191666666666667)","(7.5, 12.0, 10.68)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(14.0, 20.0, 18.6)","(26.0, 38.0, 34.0)"
11-01-2023 21:02:41.148729,"(12.0, 17.5, 17.083333333333332)","(5.0, 6.4, 6.2)","(1.8, 2.2, 2.192727272727273)","(7.5, 12.0, 11.266666666666667)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(14.0, 20.0, 18.6)","(26.0, 38.0, 36.5)"
11-01-2023 21:02:42.436447,"(12.0, 17.5, 17.083333333333332)","(5.0, 6.4, 6.140000000000001)","(1.8, 2.2, 2.1911111111111112)","(7.5, 12.0, 10.5)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(14.0, 20.0, 18.0)","(26.0, 38.0, 36.0)"
11-01-2023 21:02:43.730339,"(12.0, 17.5, 17.083333333333332)","(5.0, 6.2, 6.15)","(1.8, 2.2, 2.1906976744186046)","(7.5, 12.0, 11.076923076923077)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 20.0, 18.0)","(26.0, 38.0, 36.0)"
11-01-2023 21:02:45.123095,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.15)","(1.8, 2.2, 2.1906976744186046)","(7.5, 12.0, 11.0)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 20.0, 16.833333333333332)","(26.0, 38.0, 35.333333333333336)"
11-01-2023 21:02:46.364833,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.1906976744186046)","(7.5, 12.0, 11.0)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.8)","(26.0, 38.0, 35.333333333333336)"
11-01-2023 21:02:47.574935,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.1500000000000004)","(7.5, 12.0, 11.4)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 16.8)","(26.0, 38.0, 35.333333333333336)"
11-01-2023 21:02:48.862985,"(12.0, 17.5, 17.142857142857142)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.185714285714286)","(7.5, 12.0, 11.4)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 16.8)","(26.0, 38.0, 35.0)"
11-01-2023 21:02:50.209381,"(12.0, 17.5, 17.142857142857142)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.188888888888889)","(7.5, 12.0, 11.7)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.166666666666668)","(26.0, 38.0, 35.0)"
11-01-2023 21:02:51.655607,"(12.0, 17.5, 17.142857142857142)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.188888888888889)","(7.5, 12.0, 11.625)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.166666666666668)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:52.997588,"(12.0, 17.5, 17.142857142857142)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.188888888888889)","(7.5, 12.0, 11.625)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.166666666666668)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:54.444340,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.188888888888889)","(7.5, 12.0, 11.625)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.166666666666668)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:55.799753,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.188888888888889)","(7.5, 12.0, 11.7)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(14.0, 19.0, 17.166666666666668)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:57.133591,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.1903225806451614)","(7.5, 12.0, 11.8125)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(12.0, 19.0, 17.166666666666668)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:58.443876,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1454545454545455)","(1.8, 2.2, 2.1903225806451614)","(7.5, 12.0, 11.8125)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(12.0, 19.0, 17.0)","(26.0, 36.0, 35.0)"
11-01-2023 21:02:59.795090,"(12.0, 17.5, 17.0)","(5.0, 6.2, 6.1)","(1.8, 2.2, 2.1903225806451614)","(7.5, 12.0, 11.8125)","(11.0, 16.0, 15.0)","(12.0, 99999, 99990)","(12.0, 19.0, 17.0)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:01.183679,"(12.0, 17.5, 17.2)","(5.0, 6.2, 6.11578947368421)","(1.8, 2.2, 2.186666666666667)","(7.5, 12.0, 11.8125)","(11.0, 16.0, 15.5)","(12.0, 99999, 99990)","(12.0, 19.0, 17.333333333333332)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:02.543492,"(12.0, 17.5, 16.875)","(5.0, 6.2, 6.121739130434783)","(1.8, 2.2, 2.204137931034483)","(7.5, 12.0, 11.26923076923077)","(11.0, 16.0, 15.23076923076923)","(12.0, 99999, 99990)","(12.0, 19.0, 15.90909090909091)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:03.928100,"(12.0, 17.5, 17.22222222222222)","(5.0, 6.2, 6.121739130434783)","(1.8, 2.22, 2.229295774647887)","(7.5, 11.5, 11.166666666666666)","(11.0, 16.0, 15.333333333333334)","(12.0, 99999, 99990)","(12.0, 17.5, 15.96875)","(26.0, 36.0, 34.8)"
11-01-2023 21:03:05.284012,"(12.0, 17.5, 16.53846153846154)","(5.0, 6.2, 6.012389380530974)","(1.8, 2.28, 2.322)","(7.5, 11.5, 10.785714285714286)","(11.0, 16.0, 15.11111111111111)","(12.0, 99999, 99990)","(12.0, 17.5, 15.681818181818182)","(26.0, 38.0, 34.8)"
11-01-2023 21:03:06.564495,"(12.0, 16.5, 15.875)","(5.0, 6.0, 5.80093896713615)","(1.8, 2.36, 2.339259259259259)","(7.5, 11.0, 10.7)","(11.0, 16.0, 15.11111111111111)","(12.0, 99999, 99990)","(12.0, 16.5, 15.681818181818182)","(26.0, 38.0, 34.8)"
11-01-2023 21:03:07.944639,"(12.0, 16.5, 15.875)","(5.0, 6.0, 5.816666666666666)","(1.8, 2.36, 2.3532530120481927)","(7.5, 11.0, 11.125)","(11.0, 16.0, 15.11111111111111)","(12.0, 99999, 99990)","(12.0, 16.5, 15.630434782608695)","(26.0, 38.0, 34.8)"
11-01-2023 21:03:09.296515,"(12.0, 16.5, 15.875)","(5.0, 5.8, 5.63076923076923)","(1.8, 2.36, 2.376103896103896)","(7.5, 11.5, 10.794117647058824)","(11.0, 16.0, 15.11111111111111)","(12.0, 99999, 99990)","(12.0, 16.5, 15.892857142857142)","(26.0, 38.0, 35.0)"
11-01-2023 21:03:10.718682,"(12.0, 16.5, 15.666666666666666)","(5.0, 5.7, 5.65)","(1.8, 2.4, 2.376103896103896)","(7.5, 11.5, 10.794117647058824)","(11.0, 16.0, 15.11111111111111)","(10.0, 99999, 99990)","(12.0, 16.0, 15.892857142857142)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:12.038140,"(12.0, 16.5, 15.666666666666666)","(5.0, 5.7, 5.65)","(1.8, 2.4, 2.376103896103896)","(7.5, 11.5, 10.794117647058824)","(11.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.0, 15.921052631578947)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:13.366605,"(13.0, 16.5, 15.666666666666666)","(5.0, 5.7, 5.65)","(1.8, 2.4, 2.376103896103896)","(8.0, 11.5, 11.120689655172415)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.0, 15.921052631578947)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:14.684040,"(13.0, 16.5, 15.666666666666666)","(5.0, 5.6, 5.594339622641509)","(1.8, 2.4, 2.376103896103896)","(8.0, 11.5, 11.26)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.0, 15.921052631578947)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:16.008001,"(13.0, 16.5, 15.944444444444445)","(5.0, 5.6, 5.594339622641509)","(1.8, 2.4, 2.3692307692307693)","(8.0, 11.5, 11.26)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.0, 15.5)","(26.0, 36.0, 35.0)"
11-01-2023 21:03:17.666939,"(13.0, 16.5, 15.944444444444445)","(5.0, 5.6, 5.326315789473684)","(1.8, 2.4, 2.300253807106599)","(8.0, 11.5, 11.26)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.0, 15.73076923076923)","(26.0, 36.0, 34.8)"
11-01-2023 21:03:19.065832,"(13.0, 16.5, 15.944444444444445)","(5.0, 5.6, 5.613043478260869)","(1.8, 2.32, 2.2962499999999997)","(8.0, 11.5, 11.295454545454545)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 16.5, 17.444444444444443)","(26.0, 38.0, 37.5)"
11-01-2023 21:03:20.336964,"(13.0, 16.5, 15.944444444444445)","(5.0, 5.7, 5.613043478260869)","(1.8, 2.3, 2.2962499999999997)","(8.0, 11.5, 11.295454545454545)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 18.0, 16.375)","(26.0, 48.0, 37.5)"
11-01-2023 21:03:21.583763,"(13.0, 16.5, 15.428571428571429)","(5.0, 5.7, 5.613043478260869)","(1.8, 2.28, 2.27)","(8.0, 11.5, 11.295454545454545)","(12.0, 16.0, 14.8)","(10.0, 99999, 99990)","(12.0, 17.0, 16.375)","(26.0, 48.0, 37.5)"
11-01-2023 21:03:22.949083,"(13.0, 16.5, 15.428571428571429)","(5.0, 5.7, 5.506451612903226)","(1.8, 2.32, 2.2777777777777777)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 14.8)","(10.0, 99999, 99990)","(12.0, 17.0, 17.333333333333332)","(26.0, 48.0, 37.5)"
11-01-2023 21:03:24.302369,"(13.0, 16.5, 15.428571428571429)","(5.0, 5.7, 5.508)","(1.8, 2.3, 2.2777777777777777)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.157894736842106)","(10.0, 99999, 99990)","(12.0, 17.5, 17.333333333333332)","(26.0, 48.0, 40.0)"
11-01-2023 21:03:25.790737,"(13.0, 16.5, 16.065217391304348)","(5.0, 5.7, 5.508)","(1.8, 2.3, 2.284923076923077)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.333333333333334)","(10.0, 99999, 99990)","(13.0, 17.5, 17.428571428571427)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:27.090979,"(13.0, 16.5, 15.78)","(5.0, 5.7, 5.508)","(1.8, 2.32, 2.29)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.333333333333334)","(10.0, 99999, 99990)","(13.0, 17.5, 17.428571428571427)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:28.493875,"(13.0, 16.5, 15.6)","(5.0, 5.7, 5.508)","(1.8, 2.32, 2.2883636363636364)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.428571428571429)","(10.0, 99999, 99990)","(13.0, 17.5, 17.428571428571427)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:29.858855,"(13.0, 16.5, 15.3)","(5.0, 5.7, 5.508)","(1.8, 2.32, 2.2883636363636364)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.428571428571429)","(10.0, 99999, 99990)","(13.0, 17.5, 17.428571428571427)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:31.180840,"(13.0, 16.5, 15.3)","(5.0, 5.7, 5.43)","(1.8, 2.26, 2.2962499999999997)","(8.0, 11.5, 11.21875)","(12.0, 16.0, 15.428571428571429)","(10.0, 99999, 99990)","(13.0, 17.5, 17.428571428571427)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:32.451948,"(13.0, 16.5, 15.3)","(5.0, 5.6, 5.348)","(1.8, 2.3, 2.2736363636363635)","(8.0, 11.5, 11.235294117647058)","(12.0, 16.0, 15.333333333333334)","(10.0, 99999, 99990)","(13.0, 17.5, 17.923076923076923)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:33.733988,"(13.0, 16.5, 15.6)","(5.0, 5.5, 5.228571428571429)","(1.8, 2.3, 2.2849999999999997)","(8.0, 11.5, 11.235294117647058)","(12.0, 16.0, 15.272727272727273)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(26.0, 46.0, 40.0)"
11-01-2023 21:03:35.130909,"(13.0, 16.5, 15.6)","(4.8, 5.3, 5.213333333333334)","(1.85, 2.3, 2.33)","(8.5, 11.5, 11.235294117647058)","(12.0, 16.0, 15.272727272727273)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:36.457017,"(13.0, 16.5, 15.6)","(4.8, 5.3, 5.213333333333334)","(1.85, 2.34, 2.2974193548387096)","(8.5, 11.5, 11.235294117647058)","(12.0, 16.0, 15.272727272727273)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:37.792744,"(13.0, 16.5, 15.6)","(4.8, 5.3, 5.228571428571429)","(1.85, 2.34, 2.2955555555555556)","(8.5, 11.5, 11.235294117647058)","(12.0, 16.0, 15.5)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:39.409562,"(13.0, 16.5, 15.6)","(4.8, 5.3, 5.234782608695652)","(1.85, 2.34, 2.30875)","(8.5, 11.5, 11.235294117647058)","(12.0, 16.0, 15.375)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
11-01-2023 21:03:41.112835,"(13.0, 16.5, 16.071428571428573)","(4.8, 5.4, 5.16875)","(1.85, 2.34, 2.30875)","(8.5, 11.5, 11.235294117647058)","(12.0, 16.5, 15.375)","(10.0, 99999, 99990)","(13.0, 18.0, 17.923076923076923)","(21.0, 46.0, 40.0)"
