,Trappe The Gold,Preachingtothewire,Stunning Hero,Brilliantbenny,Jack Of All Trades,Enough Ice,Blaziano
46,"[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 3, 182668), 3.9, 4.5]"
47,"[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 4, 293380), 3.9, 4.5]"
48,"[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 5, 412530), 3.9, 4.5]"
49,"[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 6, 525510), 3.9, 4.5]"
50,"[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 7, 634588), 3.9, 4.5]"
51,"[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 13.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 8, 755804), 3.9, 4.5]"
52,"[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 9, 880681), 3.9, 4.5]"
53,"[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 10, 995789), 3.9, 4.5]"
54,"[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 12, 105403), 3.9, 4.5]"
55,"[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 13, 219194), 3.9, 4.4]"
56,"[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 14, 340233), 3.9, 4.4]"
57,"[datetime.datetime(2022, 11, 28, 9, 51, 15, 447486), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 15, 448484), 3.9, 4.5]"
58,"[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 3.5, 3.75]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 21.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 16, 564509), 3.9, 4.5]"
59,"[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 21.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 17, 681847), 3.9, 4.5]"
60,"[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 21.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 18, 794281), 3.9, 4.4]"
61,"[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 14.0, 38.0]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 21.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 19, 912236), 3.9, 4.4]"
62,"[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 14.0, 38.0]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 21, 26181), 3.9, 4.4]"
63,"[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 14.0, 40.0]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 22, 148437), 3.9, 4.4]"
64,"[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 14.0, 40.0]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 23, 272271), 3.9, 4.4]"
65,"[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 3.5, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 21.0, 490.0]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 51, 24, 397282), 3.9, 4.4]"
66,"[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 21.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 51, 25, 524696), 3.9, 4.4]"
67,"[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 21.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 9, 51, 26, 666140), 3.9, 4.4]"
68,"[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 21.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 27, 789325), 3.9, 4.4]"
69,"[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 28, 911763), 3.9, 4.4]"
70,"[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 30, 43065), 3.9, 4.4]"
71,"[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 31, 161109), 3.9, 4.4]"
72,"[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 32, 283953), 3.9, 4.4]"
73,"[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 33, 397317), 3.9, 4.4]"
74,"[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 34, 512651), 3.9, 4.4]"
75,"[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 35, 639585), 3.9, 4.4]"
76,"[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 36, 755271), 3.8, 4.4]"
77,"[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 37, 885392), 3.8, 4.4]"
78,"[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 9, 51, 39, 6290), 3.8, 4.4]"
79,"[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 9, 51, 40, 125931), 3.8, 4.4]"
80,"[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 41, 263929), 3.8, 4.4]"
81,"[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 42, 384600), 3.8, 4.4]"
82,"[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 43, 511711), 3.8, 4.4]"
83,"[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 44, 632469), 3.8, 4.4]"
84,"[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 45, 758090), 3.8, 4.4]"
85,"[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 46, 900118), 3.8, 4.4]"
86,"[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 48, 21667), 3.8, 4.4]"
87,"[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 49, 166116), 3.8, 4.4]"
88,"[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 50, 289939), 3.8, 4.4]"
89,"[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 2.8, 3.35]","[datetime.datetime(2022, 11, 28, 9, 51, 51, 410421), 3.8, 4.4]"
90,"[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 9, 51, 52, 532562), 3.8, 4.4]"
91,"[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 14.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 21.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 2.8, 3.3]","[datetime.datetime(2022, 11, 28, 9, 51, 53, 644260), 3.8, 4.4]"
