,Misdemeanor,Miss Verstappen Nz,Dancintothebeat,Speed Dating,Okinawa Beach,Bettor Romance,Eva Mateo,Molliesmaryelle,Marianna Bromac Nz
07-01-2023 20:10:05.084417,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 44.44444444444444)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 39.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:06.489651,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 44.44444444444444)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:08.113802,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 44.44444444444444)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 38.333333333333336)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:09.701296,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 44.44444444444444)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 38.333333333333336)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:11.157432,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 44.44444444444444)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.0)","(26.0, 40.0, 38.333333333333336)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:12.554622,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 45.86666666666667)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 38.333333333333336)","(5.0, 8.2, 8.049999999999999)","(31.0, 99999, 99990)"
07-01-2023 20:10:13.859301,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 38.666666666666664)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:15.177257,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 38.666666666666664)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:16.409444,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 42.4)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:17.589430,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 43.2)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:18.834287,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:20.071236,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:21.263019,"(1.9, 2.48, 2.466666666666667)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 42.76923076923077)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:22.430240,"(1.9, 2.48, 2.46)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.17)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.4)","(31.0, 99999, 99990)"
07-01-2023 20:10:23.556269,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:24.611659,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:25.714523,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:27.118469,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:28.314363,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:29.641680,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.57142857142857)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:30.764734,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:31.932917,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 48.0, 42.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:32.961435,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 80.0, 50.0)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.628571428571428)","(31.0, 99999, 99990)"
07-01-2023 20:10:33.999531,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 75.0, 51.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:35.041946,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 70.0, 47.5)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:36.201981,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 65.0, 46.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:37.393779,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:38.545840,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 38.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:39.818933,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:41.127996,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.2)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:42.239747,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 37.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:43.292986,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 37.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.5)","(31.0, 99999, 99990)"
07-01-2023 20:10:44.362061,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:45.512158,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 37.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:46.647111,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 37.0)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:47.704631,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:48.811888,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:49.920068,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:50.928685,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:51.959107,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:53.078598,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 60.0, 46.666666666666664)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.6)","(31.0, 99999, 99990)"
07-01-2023 20:10:54.235820,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 55.0, 47.5)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.2, 7.733333333333333)","(31.0, 99999, 99990)"
07-01-2023 20:10:55.374663,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.45, 3.1666666666666665)","(41.0, 55.0, 47.5)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:10:56.515449,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.4, 3.18125)","(41.0, 55.0, 47.5)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:10:57.820335,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.4, 3.18125)","(41.0, 55.0, 47.5)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:10:59.052089,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.33333333333333)","(2.8, 3.4, 3.18125)","(41.0, 55.0, 47.5)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:11:00.217639,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 41.333333333333336)","(2.8, 3.4, 3.18125)","(41.0, 55.0, 48.75)","(31.0, 46.0, 37.0)","(26.0, 40.0, 38.333333333333336)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:11:01.431020,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 41.333333333333336)","(2.8, 3.4, 3.18125)","(41.0, 75.0, 60.0)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 8.8, 7.840000000000001)","(31.0, 99999, 99990)"
07-01-2023 20:11:02.799357,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.4, 3.18125)","(41.0, 80.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 38.0)","(5.0, 9.0, 7.6000000000000005)","(31.0, 99999, 99990)"
07-01-2023 20:11:03.935543,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 48.0, 45.6)","(2.8, 3.4, 3.18125)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 9.0, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:05.090290,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 55.0, 52.733333333333334)","(2.8, 3.4, 3.18125)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:06.360310,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.4, 3.18125)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:07.462393,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.4, 3.2125)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:08.657909,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.4, 3.17)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:09.791286,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.17)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 35.0)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:10.900902,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.17)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:12.021559,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.17)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:13.212353,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.1687499999999997)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:14.480704,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.1687499999999997)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:15.711045,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.1687499999999997)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:16.884716,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.1687499999999997)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 8.0)","(31.0, 99999, 99990)"
07-01-2023 20:11:18.059390,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.2625)","(41.0, 65.0, 48.333333333333336)","(31.0, 46.0, 43.375)","(26.0, 40.0, 34.5)","(5.0, 8.8, 7.6571428571428575)","(31.0, 99999, 99990)"
07-01-2023 20:11:19.238045,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.2294117647058824)","(41.0, 60.0, 50.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.8, 7.6571428571428575)","(31.0, 99999, 99990)"
07-01-2023 20:11:20.420554,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.4)","(2.8, 3.45, 3.213157894736842)","(41.0, 60.0, 50.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.8, 7.6571428571428575)","(31.0, 99999, 99990)"
07-01-2023 20:11:21.618867,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 60.0, 50.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.8, 7.466666666666667)","(31.0, 99999, 99990)"
07-01-2023 20:11:22.788065,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 60.0, 50.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.8, 7.355555555555556)","(31.0, 99999, 99990)"
07-01-2023 20:11:23.940173,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 60.0, 50.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(31.0, 99999, 99990)"
07-01-2023 20:11:25.225660,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.2294117647058824)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(31.0, 99999, 99990)"
07-01-2023 20:11:26.441612,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(31.0, 99999, 99990)"
07-01-2023 20:11:27.664492,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(26.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(31.0, 99999, 99990)"
07-01-2023 20:11:28.864978,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:30.028937,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:31.140713,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 36.333333333333336)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:32.241720,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:33.368969,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.215625)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:34.509807,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.223809523809524)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:35.661015,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.225)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:36.802453,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:38.014876,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.355555555555556)","(26.0, 99999, 99990)"
07-01-2023 20:11:39.159733,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.213157894736842)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.6, 7.5)","(26.0, 99999, 99990)"
07-01-2023 20:11:40.276184,"(1.9, 2.48, 2.42)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.2294117647058824)","(41.0, 55.0, 45.0)","(31.0, 46.0, 37.0)","(21.0, 40.0, 37.5)","(5.0, 8.4, 7.3500000000000005)","(26.0, 99999, 99990)"
07-01-2023 20:11:41.533262,"(1.9, 2.34, 2.2800000000000002)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.2416666666666667)","(41.0, 55.0, 45.0)","(31.0, 46.0, 40.0)","(21.0, 40.0, 37.5)","(5.0, 8.4, 7.3500000000000005)","(26.0, 99999, 99990)"
