,Frame Drive,Soulwriter,Lazy Blaze,Wonderwoman Jujon,Toro Delago Nz,Calvert Hot Shot,Im A Classy Girl,Borsellino,Rocknholme
07-12-2022 19:19:50.716905,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 3.6033333333333335)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 11.833333333333334)"
07-12-2022 19:19:52.087851,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 3.73)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.5)"
07-12-2022 19:19:53.161154,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 3.73)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.884615384615385)"
07-12-2022 19:19:54.222271,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.884615384615385)"
07-12-2022 19:19:55.446738,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.5)"
07-12-2022 19:19:56.782173,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 3.73)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 11.833333333333334)"
07-12-2022 19:19:58.068568,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 3.73)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.5)"
07-12-2022 19:19:59.329959,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.5)"
07-12-2022 19:20:00.594785,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 27.11111111111111)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 11.833333333333334)"
07-12-2022 19:20:01.792936,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.7)","(61.0, 110.0, 95.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 30.823529411764707)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 11.833333333333334)"
07-12-2022 19:20:02.907411,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 20.142857142857142)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 31.67741935483871)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.5, 13.125)"
07-12-2022 19:20:04.137228,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.2, 4.058333333333334)","(9.0, 99999, 99990)","(26.0, 32.0, 31.67741935483871)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 14.0, 13.875)"
07-12-2022 19:20:05.280179,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.2, 4.058333333333334)","(9.0, 99999, 99990)","(26.0, 32.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 12.0)"
07-12-2022 19:20:06.461041,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.2, 4.141666666666667)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 12.0)"
07-12-2022 19:20:07.602800,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.141666666666667)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 12.0)"
07-12-2022 19:20:08.714224,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.141666666666667)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.875)"
07-12-2022 19:20:09.947263,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.141666666666667)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.875)"
07-12-2022 19:20:11.287454,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 14.307692307692307)"
07-12-2022 19:20:12.549185,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.875)"
07-12-2022 19:20:13.809453,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:15.157795,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:16.486539,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:17.748267,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:19.049508,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:20.294879,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:21.518293,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 100.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:22.735804,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:23.876340,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:25.105780,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:26.443405,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:27.837711,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:29.191927,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:30.473776,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 105.83333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:31.944594,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 105.83333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:33.377156,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:34.669602,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 8.84)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:36.138529,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:37.309919,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:38.491854,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:39.757099,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:40.979509,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:42.154854,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:43.345986,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:44.615555,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:45.826793,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.25)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:47.149565,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.48936170212766)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:48.350587,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:49.538005,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:50.900015,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:52.145425,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:53.368858,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:54.661990,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.48936170212766)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:56.036722,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.48936170212766)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:57.264243,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.9125)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:20:58.563958,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:00.116770,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:01.472968,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:02.900291,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.48936170212766)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:04.012652,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.48936170212766)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:05.202052,"(4.4, 7.2, 6.916666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:06.698609,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:08.129723,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:09.279239,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.529411764705884)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:10.401901,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 102.5)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.529411764705884)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:11.579222,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.529411764705884)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:12.689223,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:13.832292,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 107.22222222222223)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:14.978223,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 107.22222222222223)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:16.670370,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.75)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:18.463278,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 101.25)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.529411764705884)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:20.270528,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 105.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:21.800773,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 105.0)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 30.857142857142858)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:23.223185,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 33.33333333333333)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:24.766535,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 34.0, 31.714285714285715)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:26.321530,"(4.4, 7.2, 6.675)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 30.5)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:27.642733,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 30.5)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:28.886742,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 104.16666666666666)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 30.5)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
07-12-2022 19:21:30.158004,"(4.4, 7.2, 6.866666666666667)","(16.0, 21.0, 19.5)","(61.0, 110.0, 103.33333333333334)","(3.2, 4.3, 4.109999999999999)","(9.0, 99999, 99990)","(26.0, 32.0, 30.714285714285715)","(4.0, 5.1, 4.85)","(6.0, 9.4, 9.05)","(9.0, 15.0, 13.666666666666666)"
