,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:12:06.956545,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 216.0)","(15.0, 26.0, 17.428571428571427)","(4.6, 8.8, 6.728571428571429)","(2.5, 99999, 99990)","(20.0, 44.0, 37.25)","(15.0, 26.0, 17.25)","(10.0, 14.5, 12.4375)","(4.2, 6.0, 5.153846153846154)","(7.5, 13.0, 9.857142857142858)"
07-12-2022 19:12:08.419080,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 197.14285714285714)","(15.0, 26.0, 17.142857142857142)","(4.6, 8.8, 6.671428571428572)","(2.5, 99999, 99990)","(20.0, 44.0, 26.0)","(15.0, 26.0, 17.083333333333332)","(10.0, 14.0, 12.4375)","(4.2, 6.0, 5.153846153846154)","(7.5, 10.0, 9.733333333333333)"
07-12-2022 19:12:09.851837,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 197.14285714285714)","(15.0, 25.0, 17.142857142857142)","(4.6, 8.6, 6.671428571428572)","(2.5, 99999, 99990)","(20.0, 44.0, 39.09090909090909)","(15.0, 25.0, 18.333333333333332)","(10.0, 14.0, 13.3)","(4.2, 6.0, 5.222222222222222)","(7.5, 10.0, 12.433333333333334)"
07-12-2022 19:12:11.423565,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 202.85714285714286)","(15.0, 24.0, 21.5)","(4.6, 8.4, 7.15)","(2.5, 99999, 99990)","(20.0, 44.0, 40.14285714285714)","(15.0, 24.0, 18.0)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.222222222222222)","(7.5, 13.0, 11.725)"
07-12-2022 19:12:13.026536,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 202.85714285714286)","(15.0, 29.0, 20.5)","(4.6, 8.4, 7.15)","(2.5, 99999, 99990)","(20.0, 44.0, 40.14285714285714)","(15.0, 24.0, 22.0)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.222222222222222)","(7.5, 13.0, 11.67142857142857)"
07-12-2022 19:12:14.538658,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 197.14285714285714)","(15.0, 27.0, 20.5)","(4.6, 8.4, 7.15)","(2.5, 99999, 99990)","(20.0, 44.0, 35.0)","(15.0, 24.0, 22.0)","(10.0, 14.5, 12.25)","(4.2, 6.0, 5.222222222222222)","(7.5, 12.5, 10.15)"
07-12-2022 19:12:15.977919,"(61.0, 200.0, 149.33333333333331)","(61.0, 250.0, 197.14285714285714)","(15.0, 27.0, 20.5)","(4.6, 8.4, 7.15)","(2.5, 99999, 99990)","(20.0, 44.0, 35.0)","(15.0, 24.0, 22.0)","(10.0, 14.5, 12.25)","(4.2, 6.0, 5.222222222222222)","(7.5, 10.5, 10.2375)"
07-12-2022 19:12:17.452453,"(61.0, 200.0, 157.14285714285714)","(61.0, 250.0, 191.66666666666669)","(15.0, 27.0, 21.333333333333332)","(4.6, 8.4, 7.566666666666667)","(2.5, 99999, 99990)","(20.0, 44.0, 38.111111111111114)","(15.0, 24.0, 19.75)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.222222222222222)","(7.5, 10.5, 12.466666666666667)"
07-12-2022 19:12:18.934861,"(61.0, 200.0, 103.33333333333334)","(61.0, 250.0, 191.66666666666669)","(15.0, 25.0, 21.333333333333332)","(4.6, 8.4, 7.566666666666667)","(2.5, 99999, 99990)","(20.0, 44.0, 38.111111111111114)","(15.0, 24.0, 19.75)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(7.5, 13.0, 12.25)"
07-12-2022 19:12:20.493245,"(61.0, 200.0, 103.33333333333334)","(61.0, 250.0, 205.0)","(15.0, 25.0, 19.0)","(4.6, 8.4, 7.566666666666667)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 24.0, 19.75)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(7.5, 13.0, 10.75)"
07-12-2022 19:12:21.988760,"(61.0, 200.0, 103.33333333333334)","(61.0, 250.0, 192.85714285714286)","(15.0, 24.0, 19.0)","(4.6, 8.4, 7.300000000000001)","(2.5, 99999, 99990)","(20.0, 44.0, 31.0)","(15.0, 24.0, 19.75)","(10.0, 14.5, 13.0)","(4.2, 6.0, 5.2)","(7.5, 13.0, 9.927272727272728)"
07-12-2022 19:12:23.440784,"(61.0, 190.0, 100.0)","(61.0, 240.0, 204.16666666666666)","(15.0, 24.0, 20.0)","(4.6, 9.4, 7.966666666666667)","(2.5, 99999, 99990)","(20.0, 44.0, 32.4)","(15.0, 24.0, 20.5)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.3)","(7.5, 10.0, 11.4125)"
07-12-2022 19:12:24.888391,"(61.0, 180.0, 96.66666666666666)","(61.0, 230.0, 204.16666666666666)","(15.0, 23.0, 19.0)","(4.6, 9.0, 7.966666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 33.6)","(15.0, 23.0, 19.75)","(10.0, 14.5, 13.0)","(4.2, 5.9, 5.3)","(7.5, 12.5, 11.4875)"
07-12-2022 19:12:26.362472,"(61.0, 180.0, 96.66666666666666)","(61.0, 230.0, 170.0)","(15.0, 24.0, 19.0)","(4.6, 9.0, 7.300000000000001)","(2.5, 99999, 99990)","(20.0, 44.0, 33.6)","(15.0, 24.0, 19.75)","(10.0, 14.5, 13.3)","(4.2, 5.9, 5.3)","(7.5, 12.5, 12.083333333333334)"
07-12-2022 19:12:27.764259,"(61.0, 180.0, 96.66666666666666)","(61.0, 230.0, 170.0)","(15.0, 24.0, 16.857142857142858)","(4.6, 9.4, 6.976923076923077)","(2.5, 99999, 99990)","(20.0, 44.0, 26.666666666666664)","(15.0, 24.0, 17.928571428571427)","(10.0, 14.5, 12.625)","(4.2, 5.9, 5.3)","(7.5, 12.5, 10.5)"
07-12-2022 19:12:29.255408,"(61.0, 180.0, 96.66666666666666)","(61.0, 230.0, 170.0)","(15.0, 24.0, 16.571428571428573)","(4.6, 9.4, 8.1)","(2.5, 99999, 99990)","(20.0, 44.0, 27.0)","(15.0, 24.0, 18.5)","(10.0, 14.5, 12.625)","(4.2, 5.9, 5.18)","(7.5, 11.0, 11.25)"
07-12-2022 19:12:30.770419,"(61.0, 180.0, 96.66666666666666)","(61.0, 230.0, 170.0)","(15.0, 23.0, 18.0)","(4.6, 9.2, 7.966666666666667)","(2.5, 99999, 99990)","(20.0, 42.0, 27.0)","(15.0, 23.0, 17.666666666666668)","(10.0, 14.5, 12.625)","(4.2, 5.9, 5.3)","(7.5, 12.0, 11.208333333333334)"
07-12-2022 19:12:32.395870,"(61.0, 180.0, 132.0)","(61.0, 230.0, 178.33333333333331)","(15.0, 22.0, 18.666666666666668)","(4.6, 9.0, 6.728571428571429)","(2.5, 99999, 99990)","(20.0, 42.0, 27.0)","(15.0, 22.0, 19.0)","(10.0, 14.5, 12.625)","(4.2, 5.9, 5.3)","(7.5, 11.5, 12.166666666666666)"
07-12-2022 19:12:33.974845,"(61.0, 180.0, 132.0)","(61.0, 230.0, 187.14285714285714)","(15.0, 21.0, 17.0)","(4.6, 8.8, 7.7)","(2.5, 99999, 99990)","(21.0, 42.0, 27.0)","(15.0, 21.0, 16.714285714285715)","(10.0, 14.5, 12.0)","(4.2, 5.9, 5.36)","(8.0, 12.5, 11.2)"
07-12-2022 19:12:35.484410,"(61.0, 180.0, 147.14285714285714)","(61.0, 230.0, 187.14285714285714)","(15.0, 20.0, 17.666666666666668)","(4.6, 8.6, 6.671428571428572)","(2.5, 99999, 99990)","(21.0, 42.0, 36.714285714285715)","(15.0, 21.0, 16.714285714285715)","(10.0, 14.5, 12.75)","(4.2, 5.9, 5.36)","(8.0, 12.0, 10.75)"
07-12-2022 19:12:36.972030,"(61.0, 180.0, 147.14285714285714)","(61.0, 230.0, 198.1818181818182)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.6, 7.15)","(2.5, 99999, 99990)","(21.0, 44.0, 33.6)","(15.0, 21.0, 16.714285714285715)","(10.0, 14.0, 12.5)","(4.2, 5.9, 5.36)","(8.0, 12.0, 10.957142857142857)"
07-12-2022 19:12:38.413846,"(61.0, 180.0, 134.0)","(61.0, 230.0, 181.42857142857142)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.4, 7.433333333333333)","(2.5, 99999, 99990)","(21.0, 44.0, 36.714285714285715)","(15.0, 21.0, 19.0)","(10.0, 14.5, 12.5)","(4.2, 5.9, 5.36)","(8.0, 11.5, 10.821428571428571)"
07-12-2022 19:12:39.892352,"(61.0, 180.0, 148.57142857142856)","(61.0, 230.0, 181.42857142857142)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.2, 6.6000000000000005)","(2.5, 99999, 99990)","(21.0, 44.0, 36.714285714285715)","(15.0, 21.0, 21.5)","(10.0, 14.5, 12.5)","(4.2, 5.9, 5.36)","(8.0, 11.5, 10.821428571428571)"
07-12-2022 19:12:41.466193,"(61.0, 180.0, 148.57142857142856)","(61.0, 230.0, 181.42857142857142)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.0, 6.366666666666667)","(2.5, 99999, 99990)","(21.0, 44.0, 30.090909090909093)","(15.0, 28.0, 17.8)","(10.0, 14.5, 12.0)","(4.2, 5.9, 5.36)","(8.0, 11.5, 10.821428571428571)"
07-12-2022 19:12:43.059628,"(61.0, 180.0, 148.57142857142856)","(61.0, 230.0, 173.33333333333331)","(15.0, 19.5, 17.0)","(4.6, 8.0, 6.5)","(2.5, 99999, 99990)","(21.0, 44.0, 26.0)","(15.0, 22.0, 19.0)","(10.0, 14.5, 12.75)","(4.2, 5.9, 5.6)","(8.0, 11.5, 9.822222222222223)"
07-12-2022 19:12:44.598175,"(61.0, 180.0, 148.57142857142856)","(61.0, 230.0, 182.85714285714286)","(15.0, 20.0, 20.5)","(4.6, 8.0, 6.5)","(2.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(15.0, 21.0, 17.5)","(10.0, 14.0, 12.75)","(4.2, 6.2, 5.6)","(8.0, 10.0, 12.016666666666666)"
07-12-2022 19:12:46.266108,"(61.0, 180.0, 152.22222222222223)","(61.0, 230.0, 182.85714285714286)","(15.0, 27.0, 15.666666666666666)","(4.6, 8.0, 6.5)","(2.5, 99999, 99990)","(21.0, 42.0, 36.714285714285715)","(15.0, 20.0, 17.5)","(10.0, 14.0, 12.5)","(4.2, 6.2, 5.2)","(8.0, 12.5, 10.15)"
07-12-2022 19:12:47.758922,"(61.0, 180.0, 152.22222222222223)","(61.0, 230.0, 170.0)","(15.0, 19.0, 16.25)","(4.6, 8.0, 7.1)","(2.5, 99999, 99990)","(21.0, 44.0, 22.571428571428573)","(15.0, 20.0, 18.6)","(10.0, 14.5, 13.3)","(4.2, 6.2, 5.333333333333333)","(8.0, 10.5, 10.76923076923077)"
07-12-2022 19:12:49.288485,"(61.0, 170.0, 115.0)","(61.0, 220.0, 170.0)","(15.0, 18.5, 15.125)","(4.6, 8.0, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 44.0, 23.6)","(15.0, 19.5, 20.714285714285715)","(10.0, 14.5, 12.625)","(4.2, 6.0, 5.2)","(8.0, 12.0, 10.5)"
07-12-2022 19:12:50.802397,"(61.0, 190.0, 103.33333333333334)","(61.0, 240.0, 155.0)","(15.0, 18.5, 16.0)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 42.0, 29.5)","(15.0, 25.0, 21.0)","(10.0, 14.5, 12.625)","(4.2, 6.0, 5.2)","(8.0, 11.0, 11.214285714285714)"
07-12-2022 19:12:52.361165,"(61.0, 190.0, 157.5)","(61.0, 240.0, 155.0)","(15.0, 19.0, 18.8)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 40.0, 27.5)","(15.0, 24.0, 18.6)","(10.0, 14.5, 12.625)","(4.2, 6.0, 5.2)","(8.0, 11.5, 10.657142857142857)"
07-12-2022 19:12:53.885833,"(61.0, 190.0, 148.33333333333331)","(61.0, 240.0, 155.0)","(15.0, 26.0, 16.75)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 36.0, 23.25)","(15.0, 24.0, 18.6)","(10.0, 14.5, 12.625)","(4.2, 6.0, 5.2)","(8.0, 11.0, 10.657142857142857)"
07-12-2022 19:12:55.402541,"(61.0, 190.0, 229.0)","(61.0, 240.0, 155.0)","(15.0, 25.0, 16.75)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 36.0, 25.5)","(15.0, 24.0, 18.6)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(8.0, 10.5, 10.091666666666667)"
07-12-2022 19:12:56.961250,"(61.0, 270.0, 229.0)","(61.0, 240.0, 155.0)","(15.0, 25.0, 18.5)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 32.0, 26.333333333333332)","(15.0, 24.0, 18.6)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(8.0, 10.5, 11.23076923076923)"
07-12-2022 19:12:58.578097,"(61.0, 270.0, 229.0)","(61.0, 240.0, 155.0)","(15.0, 23.0, 16.25)","(4.6, 7.8, 6.7444444444444445)","(2.5, 99999, 99990)","(21.0, 30.0, 22.142857142857142)","(15.0, 24.0, 18.6)","(10.0, 14.5, 12.625)","(4.2, 6.0, 5.2)","(8.0, 12.0, 9.2)"
07-12-2022 19:13:00.238599,"(61.0, 270.0, 229.0)","(61.0, 240.0, 155.0)","(15.0, 23.0, 17.5)","(4.6, 7.8, 7.45)","(2.5, 99999, 99990)","(21.0, 30.0, 25.5)","(15.0, 24.0, 18.6)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(8.0, 10.0, 9.961538461538462)"
07-12-2022 19:13:01.876490,"(61.0, 270.0, 215.0)","(61.0, 240.0, 180.0)","(15.0, 21.0, 17.0)","(4.6, 9.0, 6.5200000000000005)","(2.5, 99999, 99990)","(21.0, 32.0, 26.333333333333332)","(15.0, 24.0, 19.0)","(10.0, 14.5, 13.3)","(4.2, 6.0, 5.2)","(8.0, 11.5, 10.136363636363637)"
07-12-2022 19:13:03.530630,"(61.0, 290.0, 167.5)","(61.0, 240.0, 187.14285714285714)","(15.0, 20.0, 17.666666666666668)","(4.6, 9.0, 6.5888888888888895)","(2.5, 99999, 99990)","(21.0, 30.0, 24.77777777777778)","(15.0, 24.0, 17.571428571428573)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.222222222222222)","(8.0, 11.5, 10.136363636363637)"
07-12-2022 19:13:05.208760,"(61.0, 280.0, 206.66666666666666)","(61.0, 240.0, 207.27272727272728)","(15.0, 19.5, 15.571428571428571)","(4.6, 9.0, 7.7)","(2.5, 99999, 99990)","(21.0, 29.0, 39.857142857142854)","(15.0, 24.0, 17.571428571428573)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.4)","(8.0, 11.5, 10.136363636363637)"
07-12-2022 19:13:06.773838,"(61.0, 280.0, 220.0)","(61.0, 240.0, 207.27272727272728)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.6, 6.614285714285715)","(2.5, 99999, 99990)","(21.0, 48.0, 27.0)","(15.0, 24.0, 17.571428571428573)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.222222222222222)","(8.0, 11.5, 10.136363636363637)"
07-12-2022 19:13:08.291443,"(61.0, 260.0, 220.0)","(61.0, 240.0, 180.0)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.4, 6.557142857142857)","(2.5, 99999, 99990)","(21.0, 46.0, 27.0)","(15.0, 24.0, 17.571428571428573)","(10.0, 14.5, 13.75)","(4.2, 6.0, 5.4)","(8.0, 11.5, 10.136363636363637)"
07-12-2022 19:13:09.815929,"(61.0, 300.0, 220.0)","(61.0, 240.0, 180.0)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.2, 6.95)","(2.5, 99999, 99990)","(21.0, 46.0, 26.333333333333336)","(15.0, 24.0, 19.90909090909091)","(10.0, 16.0, 12.833333333333334)","(4.2, 6.0, 5.4)","(8.0, 11.5, 9.576923076923077)"
07-12-2022 19:13:11.486444,"(61.0, 290.0, 202.0)","(61.0, 240.0, 190.0)","(15.0, 19.5, 15.571428571428571)","(4.6, 8.0, 7.166666666666667)","(2.5, 99999, 99990)","(21.0, 44.0, 26.333333333333336)","(15.0, 24.0, 22.583333333333336)","(10.0, 15.5, 12.5)","(4.2, 6.0, 5.4)","(8.0, 10.5, 9.46875)"
07-12-2022 19:13:13.342397,"(61.0, 280.0, 190.0)","(61.0, 240.0, 180.0)","(15.0, 19.5, 17.666666666666668)","(4.6, 7.8, 6.5888888888888895)","(2.5, 99999, 99990)","(21.0, 44.0, 21.857142857142858)","(15.0, 24.0, 22.583333333333336)","(10.0, 14.0, 12.75)","(4.2, 6.0, 5.222222222222222)","(8.0, 10.5, 9.125)"
07-12-2022 19:13:15.347590,"(61.0, 270.0, 201.42857142857142)","(61.0, 240.0, 180.0)","(15.0, 19.5, 16.5)","(4.6, 9.0, 7.033333333333333)","(2.5, 99999, 99990)","(21.0, 48.0, 27.0)","(15.0, 24.0, 19.0)","(10.0, 14.5, 12.5)","(4.2, 5.0, 4.80377358490566)","(8.0, 10.5, 9.409090909090908)"
07-12-2022 19:13:17.102988,"(61.0, 260.0, 152.0)","(61.0, 240.0, 157.5)","(15.0, 19.0, 19.2)","(4.6, 7.6, 7.033333333333333)","(2.5, 99999, 99990)","(21.0, 46.0, 38.16666666666667)","(15.0, 23.0, 21.333333333333332)","(10.0, 14.5, 14.333333333333332)","(4.2, 5.0, 4.80377358490566)","(8.0, 10.5, 9.321428571428571)"
07-12-2022 19:13:18.801537,"(61.0, 260.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 27.0, 17.25)","(4.6, 7.6, 7.45)","(2.5, 99999, 99990)","(21.0, 48.0, 26.357142857142858)","(15.0, 32.0, 25.75)","(10.0, 16.0, 13.0)","(4.2, 5.0, 4.80377358490566)","(8.0, 10.5, 9.321428571428571)"
07-12-2022 19:13:20.461464,"(61.0, 270.0, 127.5)","(61.0, 240.0, 133.33333333333334)","(15.0, 27.0, 19.807692307692307)","(4.6, 9.0, 8.0)","(2.5, 99999, 99990)","(21.0, 46.0, 31.25)","(15.0, 29.0, 22.0)","(10.0, 16.0, 13.6)","(4.2, 5.0, 4.7)","(8.0, 10.5, 10.45)"
07-12-2022 19:13:22.256610,"(61.0, 270.0, 127.5)","(61.0, 240.0, 133.33333333333334)","(15.0, 26.0, 20.227272727272727)","(4.6, 8.4, 7.565217391304348)","(2.5, 99999, 99990)","(21.0, 44.0, 30.25)","(15.0, 29.0, 18.0)","(10.0, 15.0, 13.25)","(4.2, 4.9, 4.8090909090909095)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:23.884236,"(61.0, 270.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 25.0, 18.0)","(4.6, 8.4, 7.3)","(2.5, 99999, 99990)","(21.0, 42.0, 32.25)","(15.0, 28.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.0, 5.288888888888889)","(8.0, 12.0, 10.2)"
07-12-2022 19:13:25.514629,"(61.0, 270.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 24.0, 18.0)","(4.6, 8.0, 6.985714285714286)","(2.5, 99999, 99990)","(21.0, 46.0, 32.25)","(15.0, 27.0, 21.5)","(10.0, 15.0, 13.25)","(4.2, 6.0, 4.9)","(8.0, 12.0, 10.45)"
07-12-2022 19:13:27.175013,"(61.0, 270.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 24.0, 18.0)","(4.6, 7.8, 6.985714285714286)","(2.5, 99999, 99990)","(21.0, 46.0, 32.25)","(15.0, 27.0, 19.333333333333332)","(10.0, 15.0, 13.25)","(4.2, 5.9, 4.9)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:28.867285,"(61.0, 270.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 24.0, 18.0)","(4.6, 7.8, 7.45)","(2.5, 99999, 99990)","(21.0, 46.0, 32.25)","(15.0, 26.0, 19.333333333333332)","(10.0, 15.0, 13.25)","(4.2, 5.9, 4.9)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:30.597444,"(61.0, 270.0, 127.5)","(61.0, 240.0, 157.5)","(15.0, 24.0, 18.0)","(4.6, 9.0, 7.557142857142858)","(2.5, 99999, 99990)","(21.0, 46.0, 32.25)","(15.0, 26.0, 18.25)","(10.0, 15.0, 13.3)","(4.2, 5.9, 4.823076923076923)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:32.173213,"(61.0, 270.0, 230.90909090909093)","(61.0, 240.0, 180.0)","(15.0, 24.0, 18.0)","(4.6, 8.8, 7.557142857142858)","(2.5, 99999, 99990)","(21.0, 46.0, 30.0)","(15.0, 25.0, 20.4)","(10.0, 14.5, 11.875)","(4.2, 5.9, 5.05)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:34.009740,"(61.0, 270.0, 230.90909090909093)","(61.0, 240.0, 180.0)","(15.0, 24.0, 18.0)","(4.6, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 55.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.75)","(4.2, 6.4, 4.8999999999999995)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:35.512669,"(61.0, 270.0, 230.90909090909093)","(61.0, 240.0, 180.0)","(15.0, 24.0, 18.0)","(4.6, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 50.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.0, 12.5)","(4.2, 5.8, 5.35)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:37.087738,"(61.0, 270.0, 210.0)","(71.0, 240.0, 190.0)","(15.0, 24.0, 18.0)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 50.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.8, 5.35)","(8.0, 12.5, 10.45)"
07-12-2022 19:13:38.784013,"(61.0, 270.0, 218.75)","(71.0, 240.0, 190.0)","(15.0, 24.0, 18.0)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 50.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.8, 5.35)","(8.0, 12.5, 8.7)"
07-12-2022 19:13:40.319874,"(61.0, 270.0, 218.75)","(71.0, 240.0, 180.0)","(15.0, 24.0, 18.0)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 50.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.8, 5.35)","(8.0, 9.6, 8.9)"
07-12-2022 19:13:41.950804,"(61.0, 270.0, 201.66666666666666)","(71.0, 240.0, 190.0)","(15.0, 24.0, 18.0)","(4.4, 8.8, 6.728571428571429)","(2.5, 99999, 99990)","(21.0, 50.0, 28.333333333333336)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.8, 4.857142857142857)","(8.0, 9.4, 8.9)"
07-12-2022 19:13:43.512504,"(61.0, 270.0, 136.66666666666669)","(71.0, 240.0, 191.42857142857142)","(15.0, 24.0, 18.0)","(4.4, 8.8, 7.22)","(2.5, 99999, 99990)","(21.0, 50.0, 27.666666666666664)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.2, 4.872727272727272)","(8.0, 9.4, 8.9)"
07-12-2022 19:13:45.037151,"(61.0, 270.0, 136.66666666666669)","(71.0, 240.0, 130.0)","(15.0, 24.0, 18.0)","(4.4, 9.2, 7.45)","(2.5, 99999, 99990)","(21.0, 48.0, 27.666666666666664)","(15.0, 24.0, 21.714285714285715)","(10.0, 14.5, 12.5)","(4.2, 5.1, 4.836842105263157)","(8.0, 9.4, 8.9)"
07-12-2022 19:13:46.619079,"(61.0, 270.0, 188.0)","(71.0, 240.0, 199.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 9.0, 7.6000000000000005)","(2.5, 99999, 99990)","(21.0, 48.0, 32.25)","(15.0, 24.0, 19.333333333333332)","(10.0, 14.5, 12.5)","(4.2, 5.1, 5.449999999999999)","(8.0, 9.4, 8.9)"
07-12-2022 19:13:48.347970,"(61.0, 270.0, 167.5)","(71.0, 230.0, 185.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.8, 7.333333333333333)","(2.5, 99999, 99990)","(21.0, 46.0, 32.25)","(15.0, 24.0, 20.0)","(10.0, 14.5, 12.5)","(4.2, 6.6, 5.0)","(8.0, 9.4, 8.9)"
07-12-2022 19:13:49.968008,"(61.0, 270.0, 167.5)","(71.0, 220.0, 185.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 9.2, 6.92)","(2.5, 99999, 99990)","(21.0, 46.0, 31.25)","(15.0, 23.0, 20.333333333333332)","(10.0, 14.5, 12.5)","(4.2, 6.4, 4.7375)","(8.0, 9.4, 10.45)"
07-12-2022 19:13:51.469434,"(61.0, 270.0, 167.5)","(71.0, 210.0, 158.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 9.0, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 27.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.4, 4.7375)","(8.0, 12.5, 11.133333333333333)"
07-12-2022 19:13:52.987151,"(61.0, 270.0, 167.5)","(71.0, 210.0, 158.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.6, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 26.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.4, 5.0)","(8.0, 12.5, 11.133333333333333)"
07-12-2022 19:13:54.482340,"(61.0, 270.0, 167.5)","(71.0, 210.0, 172.85714285714286)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.6, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 26.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.0)","(8.0, 12.5, 11.133333333333333)"
07-12-2022 19:13:56.056572,"(61.0, 270.0, 167.5)","(71.0, 210.0, 172.85714285714286)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.6, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 26.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.0)","(8.0, 12.5, 11.133333333333333)"
07-12-2022 19:13:57.577658,"(61.0, 270.0, 167.5)","(71.0, 210.0, 172.85714285714286)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.6, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 26.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.0, 5.0)","(8.0, 12.5, 11.133333333333333)"
07-12-2022 19:13:59.155133,"(61.0, 270.0, 167.5)","(71.0, 210.0, 160.0)","(15.0, 24.0, 18.666666666666668)","(4.4, 8.6, 7.133333333333334)","(2.5, 99999, 99990)","(21.0, 44.0, 31.25)","(15.0, 26.0, 19.25)","(10.0, 14.5, 12.5)","(4.2, 6.0, 4.644444444444445)","(8.0, 12.5, 8.742857142857144)"
