,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:35:21.480832,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 16.0, 14.622222222222222)","(20.0, 220.0, 140.0)","(4.0, 3.95, 3.63125)","(7.0, 25.0, 21.2)","(3.2, 3.85, 3.8115384615384618)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:22.680712,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 16.0, 14.622222222222222)","(20.0, 220.0, 140.0)","(4.0, 3.95, 3.63125)","(7.0, 25.0, 21.2)","(3.2, 3.85, 3.8115384615384618)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:23.862364,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 16.0, 14.14)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:25.090672,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:26.365994,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:27.671425,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:28.890972,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:30.078980,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:31.243663,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.0)","(31.0, 220.0, 97.14285714285714)"
12-01-2023 10:35:32.458463,"(19.0, 150.0, 103.66666666666667)","(8.5, 14.5, 12.25)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 16.5, 14.166666666666666)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:33.682295,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.95, 3.7800000000000002)","(7.0, 25.0, 22.285714285714285)","(3.2, 3.85, 3.6)","(10.0, 19.5, 21.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:34.895899,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.6999999999999997)","(7.0, 25.0, 19.5625)","(3.2, 3.85, 3.6)","(10.0, 25.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:36.129500,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.8, 3.66)","(7.0, 25.0, 19.5625)","(3.2, 3.85, 3.6)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:37.301659,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.8, 3.66)","(7.0, 25.0, 19.5625)","(3.2, 3.85, 3.6)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:38.519496,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 3.85, 3.6)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:39.708845,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 3.85, 4.27027027027027)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:41.002808,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.188888888888888)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:42.249716,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.188888888888888)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:43.552862,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.122222222222222)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:44.758236,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:45.985007,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.790000000000001)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:47.170835,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.5, 13.844444444444445)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:48.323150,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.844444444444445)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:49.585163,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.844444444444445)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:50.842650,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.844444444444445)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.0)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:52.041211,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.844444444444445)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:53.182601,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.333333333333334)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:54.367095,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.88888888888889)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:55.673471,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.88888888888889)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:56.958757,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.88888888888889)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:58.309922,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 13.88888888888889)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.62)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.02)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:35:59.619356,"(19.0, 150.0, 103.66666666666667)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 12.75)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.042857142857143)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:00.894608,"(19.0, 150.0, 80.75)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 15.0, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.6, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:02.130408,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.6, 3.6833333333333336)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:03.354885,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.45)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:04.570134,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.65, 3.45)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:05.893220,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.65, 3.45)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:07.151848,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.65, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.191666666666666)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:08.448950,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.191666666666666)","(10.0, 24.0, 16.1875)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:09.678318,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 24.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:10.989826,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:12.300311,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:13.585572,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:14.853998,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:16.109919,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:17.364170,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:18.624159,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:19.905827,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.5833333333333335)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:21.247774,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:22.521023,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:23.785274,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:25.047740,"(19.0, 150.0, 80.5)","(8.5, 18.5, 12.833333333333332)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:26.310697,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:27.589082,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:28.897036,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.06)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:30.176230,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.042857142857143)","(10.0, 23.0, 20.125)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:31.540173,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 4.042857142857143)","(10.0, 23.0, 17.8)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:32.868376,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.5625)","(3.2, 4.3, 3.96)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:34.181856,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.2)","(3.2, 4.3, 3.96)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:35.512733,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.14)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:36.883653,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.14)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:38.242771,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.14)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:39.616345,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.6875)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.14)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:41.024493,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.75, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:42.507787,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:43.928708,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:45.359366,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:46.769386,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:48.256590,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:49.727809,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:51.149746,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:52.878246,"(19.0, 150.0, 80.5)","(8.5, 18.0, 16.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 15.4375)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:54.429065,"(19.0, 150.0, 80.5)","(8.5, 18.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 22.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:55.878530,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
