,Winsome Ruby,Great Fantasy Nz,Aru And Me,Irene Rose,Make Mine Muscle,Quick Quaker,Kabayo King,Orlandos Gift,Our Spitfire Nz,Magic Owens,Super Angus,Farbio
717,"[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 26, 49535), 61.0, 210.0]"
718,"[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 27, 330716), 61.0, 210.0]"
719,"[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 28, 640708), 61.0, 210.0]"
720,"[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 29, 933671), 61.0, 210.0]"
721,"[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 31, 233814), 61.0, 210.0]"
722,"[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 32, 530785), 61.0, 210.0]"
723,"[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 33, 815232), 61.0, 210.0]"
724,"[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 35, 83696), 61.0, 210.0]"
725,"[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 36, 370749), 61.0, 210.0]"
726,"[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 37, 774621), 61.0, 210.0]"
727,"[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 39, 119739), 61.0, 210.0]"
728,"[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 40, 415237), 61.0, 210.0]"
729,"[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 41, 729656), 61.0, 210.0]"
730,"[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 43, 11419), 61.0, 210.0]"
731,"[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 44, 280629), 61.0, 210.0]"
732,"[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 45, 567117), 61.0, 210.0]"
733,"[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 46, 875478), 61.0, 210.0]"
734,"[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 48, 156794), 61.0, 210.0]"
735,"[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 49, 444082), 61.0, 210.0]"
736,"[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 50, 769874), 61.0, 210.0]"
737,"[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 52, 85280), 61.0, 210.0]"
738,"[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 53, 400999), 61.0, 210.0]"
739,"[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 54, 710866), 61.0, 210.0]"
740,"[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 56, 12810), 61.0, 210.0]"
741,"[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 57, 298707), 61.0, 210.0]"
742,"[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 58, 586801), 61.0, 210.0]"
743,"[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 15, 44, 59, 916300), 61.0, 210.0]"
