,Disagreeable Miss,Street Culture,Wheels,Kyshaka,Red Sequoia,Dont Dismiss,Lord Wonder,Aussie Sojourn,Staying Strong
07-01-2023 14:31:48.281714,"(2.4, 2.7, 2.689)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:49.521831,"(2.4, 2.7, 2.689)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:50.785639,"(2.4, 2.7, 2.689)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:51.966784,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:53.102195,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:54.265965,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:55.411350,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.763636363636364)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:56.660283,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.765714285714285)","(11.0, 15.0, 13.6875)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.820952380952381)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:57.815331,"(2.4, 2.7, 2.6930158730158733)","(10.0, 12.0, 11.181818181818182)","(5.0, 6.8, 6.765714285714285)","(11.0, 15.0, 13.444444444444445)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.8350877192982455)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:31:58.961741,"(2.4, 2.7, 2.691044776119403)","(10.0, 12.0, 11.161764705882353)","(5.0, 6.8, 6.765714285714285)","(11.0, 15.0, 13.444444444444445)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.8350877192982455)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:00.216995,"(2.4, 2.7, 2.691044776119403)","(10.0, 12.0, 11.161764705882353)","(5.0, 6.8, 6.765714285714285)","(11.0, 15.0, 13.444444444444445)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.8350877192982455)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:01.435972,"(2.4, 2.7, 2.691044776119403)","(10.0, 12.0, 11.161764705882353)","(5.0, 6.8, 6.765714285714285)","(11.0, 15.0, 13.444444444444445)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.8350877192982455)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:02.728838,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.274193548387096)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:03.909129,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.274193548387096)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:05.029272,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.274193548387096)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:06.239777,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.274193548387096)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.476923076923077)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:07.463575,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.6, 7.64)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:08.638023,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.8, 7.64)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:09.733219,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.8, 7.64)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:10.837881,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.8, 7.64)","(6.0, 8.0, 7.834482758620689)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:12.052608,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.5625)","(17.0, 32.0, 29.0)","(31.0, 60.0, 48.333333333333336)","(6.0, 7.8, 7.64)","(6.0, 8.0, 7.560975609756097)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:13.232021,"(2.4, 2.7, 2.69013698630137)","(10.0, 12.0, 11.166666666666666)","(5.0, 6.8, 6.767567567567568)","(11.0, 14.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 50.0)","(6.0, 7.8, 7.685714285714285)","(6.0, 7.6, 7.574999999999999)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:14.392661,"(2.4, 2.7, 2.691219512195122)","(10.0, 12.0, 11.090909090909092)","(5.0, 7.0, 6.854054054054054)","(11.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 7.8, 7.927272727272727)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:15.563678,"(2.4, 2.68, 2.6714285714285717)","(10.0, 12.0, 11.090909090909092)","(5.0, 7.0, 6.8578947368421055)","(11.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.8, 8.0)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:16.788220,"(2.4, 2.68, 2.6714285714285717)","(10.0, 12.0, 11.090909090909092)","(5.0, 7.0, 6.8578947368421055)","(11.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.8, 8.0)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:18.041542,"(2.4, 2.68, 2.6714285714285717)","(10.0, 12.0, 11.117647058823529)","(5.0, 7.0, 6.8578947368421055)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.8, 8.0)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:19.315932,"(2.4, 2.68, 2.6714285714285717)","(10.0, 12.0, 11.117647058823529)","(5.0, 7.0, 6.8578947368421055)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.8, 7.92)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:20.496278,"(2.4, 2.68, 2.6714285714285717)","(10.0, 12.0, 11.095238095238095)","(5.0, 7.0, 6.8578947368421055)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.8, 8.044444444444444)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:21.567949,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.142857142857142)","(5.0, 7.0, 6.862857142857143)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.044444444444444)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:22.684453,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.142857142857142)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:23.896054,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.142857142857142)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:25.058509,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.25)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:26.192403,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.25)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:27.436114,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.538461538461538)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:28.719536,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.538461538461538)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:29.997996,"(2.4, 2.68, 2.674193548387097)","(10.0, 12.0, 11.538461538461538)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.375)","(17.0, 32.0, 28.25)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:31.207760,"(2.4, 2.7, 2.690769230769231)","(10.0, 12.0, 11.538461538461538)","(5.0, 7.0, 6.85)","(10.0, 13.5, 13.375)","(17.0, 32.0, 27.625)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:32.665336,"(2.4, 2.7, 2.6904000000000003)","(10.0, 12.0, 11.538461538461538)","(5.0, 7.0, 6.85)","(10.0, 13.5, 13.375)","(17.0, 32.0, 27.625)","(31.0, 60.0, 48.8)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:33.966674,"(2.4, 2.7, 2.6904000000000003)","(10.0, 12.0, 11.625)","(5.0, 7.0, 6.8545454545454545)","(10.0, 13.5, 13.115384615384615)","(17.0, 32.0, 29.846153846153847)","(31.0, 60.0, 54.666666666666664)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:35.184512,"(2.4, 2.7, 2.6904000000000003)","(10.0, 12.0, 11.625)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 60.0, 56.0)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:36.570700,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.5)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 60.0, 56.0)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:37.806316,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.5)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 60.0, 61.07692307692308)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:38.904433,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.5)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 61.07692307692308)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:40.004698,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.5)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 60.75)","(6.0, 8.6, 8.1)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:41.211991,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 57.5625)","(6.0, 8.6, 8.24)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:42.501307,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.083333333333334)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 57.5625)","(6.0, 8.4, 8.0)","(6.0, 7.6, 7.572413793103448)","(101.0, 180.0, 121.66666666666667)"
07-01-2023 14:32:43.761859,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.25)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:44.954385,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.227272727272727)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:46.121563,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.227272727272727)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:47.394644,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.227272727272727)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:48.568020,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.095238095238095)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:49.795340,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.095238095238095)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 56.25)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:51.076085,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.095238095238095)","(17.0, 32.0, 30.666666666666668)","(31.0, 65.0, 57.142857142857146)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:52.331654,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.095238095238095)","(17.0, 32.0, 30.666666666666668)","(31.0, 60.0, 57.142857142857146)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:53.610105,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.113636363636363)","(17.0, 32.0, 30.666666666666668)","(31.0, 60.0, 57.142857142857146)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:54.851079,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:56.037696,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:57.290148,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:58.492976,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:32:59.684601,"(2.4, 2.7, 2.6914285714285717)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:01.015613,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:02.251116,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.122222222222222)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.955555555555556)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:03.462942,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 13.18421052631579)","(17.0, 32.0, 30.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.8133333333333335)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:04.761533,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.5, 12.969696969696969)","(17.0, 32.0, 30.8)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.8133333333333335)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:05.896980,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 32.0, 30.8)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.85)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:07.101465,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 32.0, 30.8)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.85)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:08.328013,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 32.0, 30.8)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.85)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:09.468378,"(2.4, 2.72, 2.6858333333333335)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 32.0, 29.875)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.85)","(6.0, 7.6, 7.578571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:10.619233,"(2.4, 2.72, 2.680952380952381)","(10.0, 12.0, 11.75)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 36.0, 30.25)","(31.0, 60.0, 55.0)","(6.0, 8.4, 7.85)","(6.0, 7.6, 7.635294117647058)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:11.766400,"(2.4, 2.72, 2.6832835820895524)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.9375)","(17.0, 34.0, 29.625)","(31.0, 60.0, 55.0)","(6.0, 8.2, 7.9)","(6.0, 7.8, 7.628571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:12.935072,"(2.4, 2.72, 2.6832835820895524)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.793478260869565)","(17.0, 34.0, 29.625)","(31.0, 60.0, 55.0)","(6.0, 8.0, 7.833333333333333)","(6.0, 7.8, 7.628571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:14.023729,"(2.4, 2.72, 2.6872000000000003)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.793478260869565)","(17.0, 34.0, 29.625)","(31.0, 60.0, 55.0)","(6.0, 8.0, 7.833333333333333)","(6.0, 7.8, 7.628571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:15.137587,"(2.4, 2.72, 2.6862068965517243)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.706521739130435)","(17.0, 34.0, 29.625)","(31.0, 60.0, 55.0)","(6.0, 8.0, 7.833333333333333)","(6.0, 7.8, 7.628571428571428)","(101.0, 180.0, 130.0)"
07-01-2023 14:33:16.258632,"(2.4, 2.72, 2.6862068965517243)","(10.0, 12.0, 11.71875)","(5.0, 7.0, 6.873684210526315)","(10.0, 13.0, 12.706521739130435)","(17.0, 34.0, 29.625)","(31.0, 60.0, 55.0)","(6.0, 8.0, 7.833333333333333)","(6.0, 7.8, 7.628571428571428)","(101.0, 180.0, 130.0)"
