,Shakatie,Our Ruby Rose,Major Tralee,Malibu Dream,Betting Baron,Ark Nz,Tactfilly Miracle,Getaloadathisbro,Delightful Rainbow
05-01-2023 15:09:11.159894,"(3.9, 5.2, 5.094736842105263)","(13.0, 21.0, 19.0)","(2.8, 3.1, 2.879)","(21.0, 42.0, 36.285714285714285)","(11.0, 14.0, 13.4)","(71.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(7.5, 14.5, 14.625)"
05-01-2023 15:09:12.394143,"(3.9, 5.2, 5.094736842105263)","(13.0, 21.0, 19.0)","(2.8, 3.1, 2.98)","(21.0, 42.0, 36.285714285714285)","(11.0, 14.0, 13.4)","(71.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(7.5, 15.5, 13.8)"
05-01-2023 15:09:13.656132,"(3.9, 5.2, 5.094736842105263)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.98)","(26.0, 42.0, 37.2)","(11.0, 14.0, 13.4)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 15.0, 13.125)"
05-01-2023 15:09:14.950939,"(3.9, 5.2, 5.094736842105263)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.98)","(26.0, 42.0, 37.2)","(11.0, 14.0, 13.4)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 15.0, 12.9375)"
05-01-2023 15:09:16.178509,"(3.9, 5.2, 5.1000000000000005)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.873333333333333)","(26.0, 42.0, 37.2)","(11.0, 14.0, 14.0)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:17.460141,"(3.9, 5.2, 5.1000000000000005)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.8922222222222222)","(26.0, 42.0, 38.0)","(11.0, 14.5, 13.625)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:18.722910,"(3.9, 5.2, 5.046153846153846)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.8922222222222222)","(26.0, 42.0, 38.0)","(11.0, 14.0, 13.833333333333334)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:19.959475,"(3.9, 5.2, 5.066666666666666)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.8922222222222222)","(26.0, 42.0, 38.0)","(11.0, 14.5, 13.833333333333334)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:21.175881,"(3.9, 5.2, 5.093333333333334)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.8922222222222222)","(26.0, 42.0, 38.0)","(11.0, 14.5, 13.833333333333334)","(81.0, 99999, 99990)","(4.6, 6.4, 5.65)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:22.353232,"(3.9, 5.2, 5.0)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.8922222222222222)","(26.0, 42.0, 38.0)","(11.0, 14.5, 13.833333333333334)","(81.0, 99999, 99990)","(4.6, 6.4, 5.4625)","(12.0, 20.0, 17.333333333333332)","(8.5, 14.5, 12.9375)"
05-01-2023 15:09:23.495031,"(3.9, 5.2, 5.0)","(13.0, 21.0, 19.0)","(2.6, 3.1, 2.9725)","(26.0, 42.0, 38.0)","(11.0, 14.5, 13.625)","(81.0, 99999, 99990)","(4.6, 6.4, 5.4625)","(12.0, 20.0, 18.714285714285715)","(8.5, 14.5, 12.3)"
05-01-2023 15:09:24.680139,"(3.9, 5.2, 5.0)","(13.0, 21.0, 19.0)","(2.6, 2.98, 2.9299999999999997)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.625)","(81.0, 99999, 99990)","(4.6, 6.4, 5.361111111111111)","(12.0, 20.0, 18.357142857142858)","(8.5, 12.5, 12.214285714285714)"
05-01-2023 15:09:25.905067,"(3.9, 5.3, 5.2375)","(13.0, 21.0, 19.166666666666668)","(2.6, 2.98, 2.913333333333333)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.142857142857142)","(81.0, 99999, 99990)","(4.6, 6.4, 5.536842105263158)","(12.0, 19.5, 16.583333333333332)","(8.5, 12.5, 12.214285714285714)"
05-01-2023 15:09:27.193375,"(3.9, 5.5, 5.4125)","(13.0, 20.0, 19.625)","(2.6, 2.98, 2.913333333333333)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.2)","(81.0, 99999, 99990)","(4.6, 6.2, 5.484210526315789)","(12.0, 19.5, 16.583333333333332)","(8.5, 12.5, 12.214285714285714)"
05-01-2023 15:09:28.421062,"(3.9, 5.5, 5.242857142857143)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.913333333333333)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.2)","(81.0, 99999, 99990)","(4.6, 6.0, 5.6)","(12.0, 19.5, 16.583333333333332)","(8.5, 12.5, 15.208333333333332)"
05-01-2023 15:09:29.675194,"(3.9, 5.6, 5.25)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.905)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.2)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 17.5, 13.666666666666666)"
05-01-2023 15:09:30.943344,"(3.9, 5.6, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.905)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.0, 13.131578947368421)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 16.0, 13.5)"
05-01-2023 15:09:32.239921,"(3.9, 5.5, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.905)","(26.0, 42.0, 38.57142857142857)","(11.0, 15.5, 13.5)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 15.5, 13.166666666666666)"
05-01-2023 15:09:33.516046,"(3.9, 5.5, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.956)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.5, 13.5)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.5, 13.0)"
05-01-2023 15:09:34.791150,"(3.9, 5.6, 5.3277777777777775)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.9608695652173913)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.5, 13.4)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 12.75)"
05-01-2023 15:09:36.084430,"(3.9, 5.5, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.94375)","(26.0, 42.0, 38.57142857142857)","(11.0, 15.0, 13.5)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 12.875)"
05-01-2023 15:09:37.348686,"(3.9, 5.5, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.94375)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.5, 13.5)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 12.875)"
05-01-2023 15:09:38.660544,"(3.9, 5.5, 5.371428571428572)","(13.0, 21.0, 19.625)","(2.6, 2.98, 2.9466666666666668)","(26.0, 42.0, 38.57142857142857)","(11.0, 14.5, 13.222222222222221)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 12.833333333333334)"
05-01-2023 15:09:39.953213,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 20.3125)","(2.6, 2.98, 2.9466666666666668)","(26.0, 42.0, 38.57142857142857)","(11.0, 15.0, 13.5)","(81.0, 99999, 99990)","(4.6, 5.9, 5.675)","(12.0, 19.5, 16.583333333333332)","(8.5, 13.5, 12.833333333333334)"
05-01-2023 15:09:41.132564,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 20.3125)","(2.6, 2.98, 2.94375)","(26.0, 42.0, 44.666666666666664)","(11.0, 14.5, 13.375)","(81.0, 99999, 99990)","(4.6, 5.9, 5.6)","(12.0, 19.5, 16.583333333333332)","(8.5, 13.5, 13.5)"
05-01-2023 15:09:42.409643,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 19.75)","(2.6, 2.98, 2.94375)","(26.0, 50.0, 36.666666666666664)","(11.0, 14.5, 13.75)","(81.0, 99999, 99990)","(4.6, 5.9, 5.54)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.5, 13.0)"
05-01-2023 15:09:43.579757,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 19.75)","(2.6, 2.98, 2.9379710144927538)","(26.0, 50.0, 38.333333333333336)","(11.0, 14.5, 13.75)","(81.0, 99999, 99990)","(4.6, 5.9, 5.54)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 13.917431192660551)"
05-01-2023 15:09:44.840837,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 19.75)","(2.6, 2.98, 2.9415384615384617)","(26.0, 48.0, 39.42857142857143)","(11.0, 15.5, 13.095238095238095)","(81.0, 99999, 99990)","(4.6, 5.9, 5.54)","(12.0, 19.5, 16.583333333333332)","(8.5, 14.0, 13.480582524271844)"
05-01-2023 15:09:46.016149,"(3.9, 5.4, 4.937037037037038)","(13.0, 21.0, 18.25)","(2.6, 2.98, 2.9415384615384617)","(26.0, 48.0, 39.42857142857143)","(11.0, 13.5, 13.095238095238095)","(81.0, 99999, 99990)","(4.6, 5.9, 5.54)","(12.0, 19.5, 16.583333333333332)","(8.5, 13.5, 13.25)"
05-01-2023 15:09:47.287007,"(3.9, 5.4, 5.047887323943662)","(13.0, 21.0, 16.285714285714285)","(2.6, 2.98, 2.9415384615384617)","(26.0, 50.0, 43.0)","(11.0, 13.5, 12.285714285714286)","(81.0, 99999, 99990)","(4.6, 5.9, 5.54)","(12.0, 19.5, 16.583333333333332)","(8.5, 13.5, 14.055555555555555)"
05-01-2023 15:09:48.532300,"(3.9, 5.4, 5.066666666666667)","(13.0, 20.0, 18.5)","(2.6, 2.98, 2.8899999999999997)","(26.0, 50.0, 47.2)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.9, 5.3)","(12.0, 19.5, 19.2)","(8.5, 16.0, 17.166666666666668)"
05-01-2023 15:09:49.742963,"(3.9, 5.3, 5.192857142857143)","(13.0, 21.0, 20.166666666666668)","(2.6, 2.9, 2.8899999999999997)","(26.0, 50.0, 45.8)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.9, 5.266666666666667)","(12.0, 20.0, 18.5)","(8.5, 18.5, 16.75)"
05-01-2023 15:09:50.951562,"(3.9, 5.3, 5.105555555555555)","(13.0, 21.0, 18.083333333333332)","(2.6, 2.94, 2.9072727272727272)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.5)","(12.0, 20.0, 18.75)","(8.5, 18.5, 17.5)"
05-01-2023 15:09:52.110506,"(3.9, 5.3, 4.9818181818181815)","(13.0, 21.0, 18.083333333333332)","(2.6, 2.94, 2.9072727272727272)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.114285714285714)","(12.0, 20.0, 19.285714285714285)","(8.5, 18.0, 16.5)"
05-01-2023 15:09:53.330981,"(3.9, 5.3, 4.9111111111111105)","(13.0, 21.0, 19.25)","(2.6, 2.94, 2.86)","(26.0, 50.0, 48.5)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.114285714285714)","(12.0, 20.0, 19.0)","(8.5, 18.0, 16.875)"
05-01-2023 15:09:54.678130,"(3.9, 5.3, 4.9111111111111105)","(13.0, 21.0, 19.25)","(2.6, 2.94, 2.8473684210526313)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.5)","(12.0, 20.0, 19.428571428571427)","(8.5, 18.0, 16.875)"
05-01-2023 15:09:55.986147,"(3.9, 5.3, 4.875)","(13.0, 21.0, 20.2)","(2.6, 2.9, 2.8547368421052632)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.6)","(12.0, 20.0, 19.428571428571427)","(8.5, 18.0, 16.875)"
05-01-2023 15:09:57.368615,"(3.9, 5.3, 4.875)","(13.0, 21.0, 20.2)","(2.6, 2.88, 2.809411764705882)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.8, 5.58)","(12.0, 20.0, 19.428571428571427)","(8.5, 18.0, 16.875)"
05-01-2023 15:09:58.705873,"(3.9, 5.3, 4.888235294117647)","(13.0, 21.0, 19.40909090909091)","(2.6, 2.88, 2.809411764705882)","(26.0, 50.0, 46.4)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.6, 5.7, 5.55)","(12.0, 20.0, 19.428571428571427)","(9.0, 18.0, 16.875)"
05-01-2023 15:09:59.975194,"(3.9, 5.3, 4.888235294117647)","(13.0, 21.0, 18.5)","(2.6, 2.82, 2.7408695652173916)","(26.0, 50.0, 42.5)","(11.0, 13.5, 12.352941176470589)","(81.0, 99999, 99990)","(4.4, 5.7, 5.636842105263158)","(12.0, 20.0, 19.333333333333332)","(9.0, 18.0, 16.75)"
05-01-2023 15:10:01.446701,"(3.9, 5.0, 4.82)","(13.0, 21.0, 18.857142857142858)","(2.6, 2.78, 2.7281818181818185)","(26.0, 50.0, 42.5)","(11.0, 13.5, 14.4)","(81.0, 99999, 99990)","(4.4, 5.7, 5.675)","(12.0, 20.0, 20.666666666666668)","(9.0, 18.0, 17.166666666666668)"
05-01-2023 15:10:02.672497,"(3.9, 4.9, 4.82)","(13.0, 21.0, 18.857142857142858)","(2.6, 2.74, 2.7281818181818185)","(26.0, 50.0, 45.0)","(11.0, 15.0, 13.125)","(81.0, 99999, 99990)","(4.4, 5.8, 6.34)","(12.0, 21.0, 20.714285714285715)","(9.0, 18.0, 16.125)"
05-01-2023 15:10:03.881210,"(3.9, 4.9, 4.82)","(13.0, 19.5, 18.136363636363637)","(2.6, 2.84, 2.728)","(26.0, 50.0, 46.0)","(11.0, 15.0, 13.3)","(81.0, 99999, 99990)","(4.4, 6.6, 5.74)","(12.0, 21.0, 21.25)","(9.0, 18.0, 16.5)"
05-01-2023 15:10:05.094918,"(3.9, 4.9, 4.82)","(13.0, 19.5, 18.071428571428573)","(2.6, 2.82, 2.7933333333333334)","(26.0, 50.0, 47.6)","(11.0, 14.5, 13.5)","(81.0, 99999, 99990)","(4.4, 6.4, 5.525)","(12.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:06.332055,"(3.9, 4.9, 4.82)","(14.0, 19.5, 18.071428571428573)","(2.5, 2.84, 2.8333333333333335)","(26.0, 50.0, 47.6)","(11.0, 14.5, 13.5)","(81.0, 99999, 99990)","(4.4, 6.2, 5.525)","(12.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:07.670945,"(3.9, 4.9, 4.82)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.8111111111111113)","(26.0, 50.0, 47.6)","(11.0, 14.5, 13.1)","(81.0, 99999, 99990)","(4.4, 6.2, 5.768)","(12.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:09.110272,"(3.9, 4.9, 4.82)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.783333333333333)","(26.0, 50.0, 47.6)","(11.0, 14.0, 13.1)","(81.0, 99999, 99990)","(4.4, 6.2, 5.525)","(13.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:10.331028,"(3.9, 4.9, 4.82)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.8363636363636364)","(26.0, 50.0, 49.0)","(11.0, 14.0, 13.1)","(81.0, 99999, 99990)","(4.4, 6.2, 5.611111111111111)","(13.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:11.714498,"(3.9, 4.9, 4.82)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.8363636363636364)","(26.0, 50.0, 49.0)","(11.0, 14.0, 13.1)","(81.0, 99999, 99990)","(4.4, 6.0, 5.566666666666666)","(13.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:13.087122,"(3.9, 4.9, 4.82)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.82)","(26.0, 50.0, 49.0)","(11.0, 14.0, 13.357142857142858)","(81.0, 99999, 99990)","(4.4, 5.9, 5.62)","(13.0, 22.0, 21.25)","(9.0, 17.5, 15.833333333333334)"
05-01-2023 15:10:14.852547,"(3.9, 4.9, 4.7250000000000005)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.88, 2.88)","(26.0, 50.0, 49.0)","(11.0, 14.0, 13.5)","(81.0, 99999, 99990)","(4.4, 5.9, 5.62)","(13.0, 22.0, 21.25)","(9.0, 17.5, 15.615384615384615)"
05-01-2023 15:10:16.808276,"(3.9, 4.9, 4.637499999999999)","(14.0, 19.5, 19.17391304347826)","(2.5, 2.9, 2.904)","(26.0, 50.0, 49.0)","(11.0, 14.0, 13.5)","(81.0, 99999, 99990)","(4.4, 5.9, 5.62)","(13.0, 22.0, 21.25)","(9.0, 17.0, 15.615384615384615)"
05-01-2023 15:10:18.228367,"(3.9, 4.9, 4.637499999999999)","(14.0, 19.5, 18.15)","(2.5, 2.92, 2.7846153846153845)","(26.0, 50.0, 49.111111111111114)","(11.0, 14.0, 13.5)","(81.0, 99999, 99990)","(4.4, 5.9, 5.62)","(13.0, 22.0, 21.25)","(9.0, 17.0, 15.714285714285714)"
05-01-2023 15:10:19.695859,"(3.9, 4.9, 4.675)","(14.0, 19.5, 18.333333333333332)","(2.5, 2.9, 2.8393939393939394)","(26.0, 50.0, 49.111111111111114)","(11.0, 14.0, 11.75)","(81.0, 99999, 99990)","(4.4, 5.9, 5.62)","(13.0, 22.0, 21.25)","(9.0, 17.0, 15.714285714285714)"
05-01-2023 15:10:21.012729,"(3.9, 4.9, 4.8)","(14.0, 19.0, 18.333333333333332)","(2.5, 2.9, 2.8487179487179484)","(26.0, 50.0, 47.0)","(11.0, 12.5, 11.529411764705882)","(81.0, 99999, 99990)","(4.4, 5.9, 5.581818181818182)","(13.0, 22.0, 20.333333333333332)","(9.0, 17.0, 15.875)"
05-01-2023 15:10:22.424726,"(3.9, 4.9, 4.830769230769231)","(14.0, 19.5, 18.15)","(2.5, 2.9, 2.875)","(26.0, 50.0, 47.0)","(11.0, 12.5, 11.461538461538462)","(81.0, 99999, 99990)","(4.4, 5.9, 5.5095238095238095)","(13.0, 22.0, 20.333333333333332)","(9.0, 17.0, 15.875)"
05-01-2023 15:10:23.633351,"(3.9, 4.9, 4.864)","(14.0, 19.5, 18.15)","(2.5, 2.9, 2.875)","(26.0, 50.0, 47.0)","(11.0, 12.0, 11.461538461538462)","(81.0, 99999, 99990)","(4.4, 5.7, 5.5095238095238095)","(13.0, 22.0, 20.333333333333332)","(9.0, 17.0, 15.875)"
05-01-2023 15:10:24.875084,"(3.9, 4.9, 4.515384615384615)","(14.0, 19.5, 18.23076923076923)","(2.5, 2.9, 2.928888888888889)","(26.0, 50.0, 47.1875)","(11.0, 12.0, 11.5)","(81.0, 99999, 99990)","(4.4, 5.9, 5.4)","(13.0, 28.0, 22.666666666666668)","(9.0, 18.5, 18.41176470588235)"
05-01-2023 15:10:26.064483,"(3.9, 4.7, 4.654545454545454)","(14.0, 20.0, 17.352941176470587)","(2.5, 2.94, 2.9316666666666666)","(26.0, 60.0, 48.333333333333336)","(11.0, 12.0, 11.6)","(81.0, 99999, 99990)","(4.4, 5.8, 5.522222222222222)","(13.0, 28.0, 24.5)","(9.0, 18.5, 18.41176470588235)"
05-01-2023 15:10:27.335568,"(3.9, 4.7, 4.631914893617021)","(14.0, 20.0, 17.6)","(2.5, 2.94, 2.9316666666666666)","(26.0, 60.0, 54.0)","(11.0, 12.0, 11.6)","(81.0, 99999, 99990)","(4.4, 5.9, 5.5)","(13.0, 28.0, 25.454545454545453)","(9.0, 18.5, 18.41176470588235)"
05-01-2023 15:10:28.754496,"(3.9, 4.7, 4.6722222222222225)","(14.0, 19.5, 16.954545454545453)","(2.5, 2.92, 2.8753571428571427)","(26.0, 60.0, 54.0)","(11.0, 12.0, 11.6)","(81.0, 99999, 99990)","(4.4, 5.9, 5.729411764705882)","(13.0, 28.0, 25.333333333333332)","(9.0, 18.5, 15.8)"
05-01-2023 15:10:30.147011,"(3.9, 4.7, 4.6722222222222225)","(14.0, 19.5, 16.954545454545453)","(2.5, 2.92, 2.8756213017751477)","(26.0, 60.0, 53.0)","(11.0, 12.0, 11.75)","(81.0, 99999, 99990)","(4.4, 5.8, 5.828571428571428)","(13.0, 28.0, 19.7027027027027)","(9.0, 17.0, 16.0)"
05-01-2023 15:10:31.556293,"(3.9, 4.7, 4.667567567567568)","(14.0, 19.5, 17.72222222222222)","(2.5, 2.92, 2.886746987951807)","(26.0, 60.0, 51.0)","(11.0, 12.0, 11.875)","(81.0, 99999, 99990)","(4.4, 6.0, 5.318181818181818)","(13.0, 22.0, 20.058823529411764)","(9.0, 17.0, 16.166666666666668)"
05-01-2023 15:10:33.051206,"(3.9, 5.0, 4.725531914893617)","(14.0, 19.5, 18.5)","(2.5, 2.92, 2.8894915254237286)","(26.0, 60.0, 53.368421052631575)","(11.0, 12.0, 10.76086956521739)","(81.0, 99999, 99990)","(4.4, 5.4, 5.6)","(13.0, 22.0, 20.058823529411764)","(9.0, 17.0, 16.115384615384617)"
05-01-2023 15:10:34.584737,"(3.9, 4.9, 4.847058823529412)","(14.0, 19.5, 18.375)","(2.5, 2.92, 2.9010526315789473)","(26.0, 65.0, 42.666666666666664)","(11.0, 11.5, 10.727272727272727)","(81.0, 99999, 99990)","(4.4, 6.2, 5.875)","(13.0, 22.0, 20.048780487804876)","(9.0, 16.5, 16.023809523809526)"
05-01-2023 15:10:36.022954,"(3.9, 4.9, 4.847058823529412)","(14.0, 19.0, 18.375)","(2.5, 2.92, 2.912)","(26.0, 44.0, 43.0)","(11.0, 11.5, 10.588235294117647)","(81.0, 99999, 99990)","(4.4, 6.0, 5.88)","(13.0, 22.0, 20.13953488372093)","(9.0, 16.5, 16.029411764705884)"
05-01-2023 15:10:37.433089,"(3.9, 5.0, 4.8)","(14.0, 19.5, 18.0)","(2.5, 2.94, 2.9350819672131148)","(26.0, 44.0, 43.0)","(11.0, 11.0, 10.481481481481481)","(81.0, 99999, 99990)","(4.4, 6.0, 5.861538461538462)","(13.0, 22.0, 17.833333333333332)","(9.0, 16.5, 16.026315789473685)"
05-01-2023 15:10:39.030781,"(3.9, 5.0, 4.797826086956522)","(14.0, 19.5, 18.166666666666668)","(2.5, 2.94, 2.9350819672131148)","(26.0, 44.0, 43.0)","(11.0, 11.0, 10.481481481481481)","(81.0, 99999, 99990)","(4.4, 5.9, 5.7)","(13.0, 22.0, 19.714285714285715)","(9.0, 16.5, 16.026315789473685)"
05-01-2023 15:10:40.859103,"(3.9, 5.0, 4.83235294117647)","(14.0, 19.5, 19.714285714285715)","(2.5, 2.94, 2.9273015873015873)","(26.0, 44.0, 53.125)","(11.0, 11.0, 10.489795918367347)","(81.0, 99999, 99990)","(4.4, 5.9, 5.54)","(13.0, 21.0, 20.375)","(9.0, 16.5, 15.666666666666666)"
05-01-2023 15:10:42.373180,"(4.0, 5.0, 4.83235294117647)","(14.0, 21.0, 19.333333333333332)","(2.6, 2.94, 2.9782758620689656)","(31.0, 55.0, 48.5)","(10.0, 11.5, 10.272727272727273)","(81.0, 99999, 99990)","(4.4, 5.9, 5.725)","(13.0, 21.0, 18.74418604651163)","(9.0, 16.5, 15.710526315789474)"
05-01-2023 15:10:43.786524,"(4.0, 5.0, 4.816129032258065)","(14.0, 21.0, 18.52173913043478)","(2.6, 2.98, 3.023913043478261)","(31.0, 55.0, 46.15384615384615)","(10.0, 11.5, 10.8)","(81.0, 99999, 99990)","(4.4, 5.8, 5.62)","(13.0, 22.0, 19.391304347826086)","(9.0, 16.5, 16.05)"
05-01-2023 15:10:45.293795,"(4.0, 5.1, 4.758823529411765)","(14.0, 22.0, 19.40909090909091)","(2.6, 3.05, 3.026829268292683)","(31.0, 50.0, 46.25)","(10.0, 11.0, 11.055555555555555)","(81.0, 99999, 99990)","(4.4, 5.8, 5.661538461538462)","(13.0, 22.0, 19.391304347826086)","(9.0, 16.5, 16.05)"
05-01-2023 15:10:46.906957,"(4.0, 4.9, 4.754545454545455)","(14.0, 22.0, 19.147058823529413)","(2.6, 3.05, 3.04)","(31.0, 50.0, 46.25)","(10.0, 11.5, 11.060975609756097)","(81.0, 99999, 99990)","(4.4, 5.8, 5.661538461538462)","(13.0, 22.0, 19.391304347826086)","(9.0, 16.5, 16.125)"
05-01-2023 15:10:48.338122,"(4.0, 4.9, 4.754545454545455)","(14.0, 21.0, 19.147058823529413)","(2.6, 3.05, 3.1383116883116884)","(31.0, 50.0, 46.25)","(10.0, 11.5, 10.816666666666666)","(81.0, 99999, 99990)","(4.4, 5.8, 5.6875)","(14.0, 22.0, 19.391304347826086)","(9.0, 16.5, 16.125)"
05-01-2023 15:10:49.740901,"(4.0, 4.9, 4.748)","(14.0, 21.0, 18.107142857142858)","(2.6, 3.15, 3.1447368421052633)","(31.0, 50.0, 45.5)","(10.0, 11.5, 10.66326530612245)","(81.0, 99999, 99990)","(4.4, 5.8, 5.5)","(14.0, 22.0, 19.272727272727273)","(9.0, 16.5, 15.277777777777779)"
05-01-2023 15:10:51.199167,"(4.0, 4.9, 4.754545454545455)","(14.0, 21.0, 18.107142857142858)","(2.6, 3.15, 3.2)","(31.0, 48.0, 45.333333333333336)","(10.0, 11.5, 10.66326530612245)","(81.0, 99999, 99990)","(4.4, 5.7, 5.25)","(14.0, 22.0, 19.272727272727273)","(9.0, 15.5, 15.25)"
05-01-2023 15:10:52.581457,"(4.0, 4.9, 4.727906976744186)","(14.0, 20.0, 18.264705882352942)","(2.6, 3.25, 3.2)","(31.0, 48.0, 40.8)","(10.0, 11.5, 10.66326530612245)","(81.0, 99999, 99990)","(4.4, 5.7, 5.25)","(14.0, 22.0, 19.272727272727273)","(9.0, 15.5, 15.166666666666666)"
05-01-2023 15:10:53.875131,"(4.0, 4.8, 4.754545454545455)","(14.0, 19.5, 18.264705882352942)","(2.6, 3.25, 3.2)","(31.0, 48.0, 40.8)","(10.0, 11.5, 10.66326530612245)","(81.0, 99999, 99990)","(4.4, 5.7, 5.439130434782609)","(14.0, 22.0, 19.272727272727273)","(9.0, 15.5, 15.166666666666666)"
