,Atomic Rose,Chaos Magic,La Danta,Boston Belle,Fort Pike,Inpending Breeze,Pepper Point
15-12-2022 10:57:18.898134,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 29.0, 22.0)","(11.0, 34.0, 26.333333333333336)","(31.0, 350.0, 253.85714285714283)"
15-12-2022 10:57:20.007441,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 29.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 350.0, 268.14285714285717)"
15-12-2022 10:57:21.085585,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 268.14285714285717)"
15-12-2022 10:57:22.139465,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 268.14285714285717)"
15-12-2022 10:57:23.142714,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 268.14285714285717)"
15-12-2022 10:57:24.174289,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 290.8888888888889)"
15-12-2022 10:57:25.283821,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 290.8888888888889)"
15-12-2022 10:57:26.326735,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.016)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 290.8888888888889)"
15-12-2022 10:57:27.497171,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.4, 3.1353488372093024)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 192.25)"
15-12-2022 10:57:28.797533,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.5, 3.25875)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 370.0, 202.25)"
15-12-2022 10:57:29.972442,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.45, 3.25875)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 390.0, 202.25)"
15-12-2022 10:57:31.118466,"(2.25, 4.5, 3.192307692307692)","(2.5, 3.45, 3.0825)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 390.0, 202.25)"
15-12-2022 10:57:32.367452,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.0825)","(19.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 390.0, 212.25)"
15-12-2022 10:57:33.547003,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.0825)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 410.0, 212.25)"
15-12-2022 10:57:34.762967,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.1350000000000002)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 410.0, 232.25)"
15-12-2022 10:57:36.041822,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.1350000000000002)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 232.25)"
15-12-2022 10:57:37.255607,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 232.25)"
15-12-2022 10:57:38.386602,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 232.25)"
15-12-2022 10:57:39.505337,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 305.0)"
15-12-2022 10:57:40.640760,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 305.0)"
15-12-2022 10:57:41.770675,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 96.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 34.0, 26.333333333333336)","(31.0, 450.0, 160.33333333333334)"
15-12-2022 10:57:43.027010,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 180.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 22.0)","(11.0, 34.0, 27.666666666666668)","(31.0, 450.0, 167.0)"
15-12-2022 10:57:44.269598,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 29.0, 22.0)","(11.0, 36.0, 27.666666666666668)","(31.0, 470.0, 167.0)"
15-12-2022 10:57:45.478593,"(2.25, 4.4, 3.4857142857142858)","(2.5, 3.45, 3.009)","(21.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 29.0, 22.0)","(11.0, 36.0, 27.666666666666668)","(31.0, 470.0, 167.0)"
15-12-2022 10:57:46.579799,"(2.25, 4.8, 4.3)","(2.5, 3.45, 3.009)","(21.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 29.0, 21.4)","(11.0, 36.0, 27.666666666666668)","(31.0, 470.0, 167.0)"
15-12-2022 10:57:47.830782,"(2.25, 4.8, 4.3)","(2.5, 3.45, 3.009)","(21.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 21.4)","(11.0, 36.0, 27.666666666666668)","(31.0, 470.0, 167.0)"
15-12-2022 10:57:49.009416,"(2.25, 4.8, 4.3)","(2.5, 3.45, 3.009)","(21.0, 190.0, 101.5)","(7.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 22.6)","(11.0, 36.0, 26.42857142857143)","(31.0, 470.0, 307.6)"
15-12-2022 10:57:50.133033,"(2.25, 4.3, 3.3625)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:51.349588,"(2.25, 4.3, 3.3625)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:52.561020,"(2.25, 4.3, 3.9)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:53.750198,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:54.993204,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:56.139324,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:57.166152,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:58.289475,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:57:59.464530,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 3.009)","(21.0, 200.0, 139.33333333333331)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 490.0, 307.6)"
15-12-2022 10:58:00.717327,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:01.946340,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:03.109712,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:04.274137,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:05.412562,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:06.625409,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:07.748776,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:08.872778,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:10.123041,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 36.0, 26.42857142857143)","(31.0, 500.0, 319.6)"
15-12-2022 10:58:11.251947,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:12.281280,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:13.470120,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:14.569647,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:15.933202,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:17.159951,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:18.407943,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:19.729156,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:20.981246,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:22.251244,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:23.694628,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:24.987092,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:26.302396,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:27.595236,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:28.846529,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:30.071949,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:31.288971,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:32.470305,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:33.656277,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:34.755831,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:35.854482,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:36.949156,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:38.113492,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:39.332577,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:40.539355,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.0)","(7.0, 7.2, 6.6000000000000005)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:41.749882,"(2.25, 4.3, 4.0317647058823525)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 38.0, 27.666666666666668)","(31.0, 510.0, 313.6)"
15-12-2022 10:58:42.906630,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:44.066719,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:45.150091,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:46.317489,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:47.453743,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:48.540818,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:49.651401,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:50.798847,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:52.001738,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:53.183510,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.066666666666666)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:54.380003,"(2.25, 4.6, 4.121052631578947)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 79.0)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 36.0, 27.666666666666668)","(31.0, 500.0, 313.6)"
15-12-2022 10:58:55.611575,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 200.0, 82.33333333333334)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 36.0, 26.42857142857143)","(31.0, 500.0, 319.6)"
15-12-2022 10:58:56.811040,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.16666666666669)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:57.953337,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:58:59.097446,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:00.206891,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:01.286074,"(2.25, 4.5, 4.3853333333333335)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:02.338754,"(2.25, 4.4, 3.725)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:03.467890,"(2.25, 4.3, 3.844)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:04.762463,"(2.25, 4.3, 3.962222222222222)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:06.051344,"(2.25, 4.3, 3.962222222222222)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:07.375367,"(2.25, 4.3, 3.962222222222222)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 146.33333333333331)","(7.0, 7.2, 6.2)","(14.0, 30.0, 22.6)","(11.0, 38.0, 26.42857142857143)","(31.0, 510.0, 319.6)"
15-12-2022 10:59:08.597932,"(2.25, 4.3, 3.962222222222222)","(2.5, 3.45, 2.9725641025641028)","(21.0, 210.0, 83.0)","(7.0, 7.2, 6.4363636363636365)","(14.0, 30.0, 22.6)","(12.0, 38.0, 26.42857142857143)","(41.0, 510.0, 319.6)"
