,Bull Shark,Ruling,U Rock It,Wizard Of Odds,Awesummer,Attuck,Luckytobeinamerica
05-01-2023 13:41:45.133036,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4388888888888887)","(19.0, 36.0, 32.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.75)"
05-01-2023 13:41:46.165437,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4388888888888887)","(19.0, 36.0, 32.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.166666666666668)"
05-01-2023 13:41:47.319083,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3892857142857142)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:48.363230,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3892857142857142)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:49.357529,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3892857142857142)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:50.377909,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3892857142857142)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:51.358090,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3892857142857142)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:52.296506,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4136363636363636)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.94736842105263)"
05-01-2023 13:41:53.267411,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4136363636363636)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.94736842105263)"
05-01-2023 13:41:54.190109,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4136363636363636)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.94736842105263)"
05-01-2023 13:41:55.145140,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4136363636363636)","(19.0, 36.0, 34.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.94736842105263)"
05-01-2023 13:41:56.055047,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.5083333333333333)","(19.0, 36.0, 32.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.18181818181818)"
05-01-2023 13:41:56.976507,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.5083333333333333)","(19.0, 36.0, 32.0)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.18181818181818)"
05-01-2023 13:41:57.920764,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3499999999999996)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:58.836032,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3499999999999996)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:41:59.767746,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.3499999999999996)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 15.8125)"
05-01-2023 13:42:00.732128,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.541666666666668)"
05-01-2023 13:42:02.094951,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.0)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.541666666666668)"
05-01-2023 13:42:03.151279,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.541666666666668)"
05-01-2023 13:42:04.147403,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.653846153846153)"
05-01-2023 13:42:05.181397,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 16.653846153846153)"
05-01-2023 13:42:06.262374,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.4285714285714284)","(19.0, 36.0, 31.5)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:07.303861,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.388888888888889)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:08.290888,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.5, 3.388888888888889)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:09.321278,"(2.9, 3.7, 3.6166666666666667)","(2.45, 3.55, 3.4)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:10.431635,"(2.9, 3.7, 3.66875)","(2.45, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:11.396390,"(2.9, 3.7, 3.66875)","(2.45, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:12.372123,"(2.9, 3.7, 3.66875)","(2.45, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(21.0, 44.0, 34.5)","(7.0, 17.0, 15.153846153846153)","(3.6, 4.7, 4.328571428571428)","(8.5, 18.0, 17.125)"
05-01-2023 13:42:13.308661,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 17.125)"
05-01-2023 13:42:14.259778,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 17.125)"
05-01-2023 13:42:15.248691,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.3555555555555556)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.25)"
05-01-2023 13:42:16.219298,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.3555555555555556)","(19.0, 36.0, 28.666666666666668)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:17.246396,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:18.229509,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:19.325411,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:20.264826,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:21.228778,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:22.199602,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:23.214645,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:24.243518,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:25.244313,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.25)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:26.207238,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.368181818181818)","(19.0, 36.0, 28.666666666666668)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:27.154466,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.259090909090909)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:28.098496,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.259090909090909)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.153846153846153)","(3.5, 4.7, 4.328571428571428)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:29.135298,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.5)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:30.204662,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 33.42857142857143)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.5)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:31.302009,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 34.2)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.5)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:32.215272,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 34.2)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.5)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:33.170275,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 34.2)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.5)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:34.150134,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.356060606060606)","(19.0, 36.0, 34.2)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.611111111111111)","(9.0, 18.0, 16.928571428571427)"
05-01-2023 13:42:35.139270,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.4269230769230767)","(19.0, 36.0, 34.2)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.611111111111111)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:36.089924,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.5012195121951217)","(19.0, 36.0, 32.4)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.611111111111111)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:37.076902,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.325609756097561)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.590909090909091)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:37.993606,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.2092592592592593)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.590909090909091)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:38.951258,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.466666666666667)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.532)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:39.937971,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.466666666666667)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.532)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:40.999276,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.466666666666667)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.532)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:42.046790,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.466666666666667)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.55)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:43.062532,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.485)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.55)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:44.107142,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.485)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.55)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:45.114702,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.485)","(19.0, 36.0, 35.0)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.290909090909091)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:46.096816,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.46875)","(19.0, 36.0, 32.4)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.4375)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:47.175934,"(2.8, 3.7, 3.66875)","(2.5, 3.5, 3.425)","(19.0, 36.0, 32.8)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.4375)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:48.167833,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.425)","(19.0, 36.0, 32.8)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.4375)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:49.178725,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.425)","(19.0, 36.0, 32.8)","(18.0, 44.0, 34.5)","(7.5, 17.0, 14.25)","(3.5, 4.7, 4.4375)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:50.148096,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.425)","(19.0, 36.0, 32.8)","(18.0, 44.0, 34.5)","(7.5, 17.0, 15.222222222222221)","(3.5, 4.7, 4.433333333333333)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:51.119590,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.425)","(19.0, 36.0, 35.05263157894737)","(18.0, 44.0, 34.5)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.433333333333333)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:52.062181,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 35.05263157894737)","(18.0, 44.0, 34.5)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:53.096580,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 35.05263157894737)","(18.0, 44.0, 34.5)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:54.126814,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 35.05263157894737)","(18.0, 44.0, 34.5)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 18.0, 17.11764705882353)"
05-01-2023 13:42:55.146097,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 35.05263157894737)","(18.0, 44.0, 34.5)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 18.0, 16.333333333333332)"
05-01-2023 13:42:56.161882,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 28.666666666666668)","(18.0, 44.0, 42.099999999999994)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.2081081081081075)","(9.0, 18.0, 17.347826086956523)"
05-01-2023 13:42:57.089572,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.32)","(19.0, 36.0, 33.714285714285715)","(18.0, 44.0, 42.2)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.2081081081081075)","(9.0, 18.0, 17.347826086956523)"
05-01-2023 13:42:58.070581,"(2.8, 3.7, 3.66875)","(2.5, 3.55, 3.475806451612903)","(19.0, 36.0, 33.714285714285715)","(18.0, 44.0, 42.2)","(7.5, 16.5, 15.068181818181818)","(3.5, 4.6, 4.242857142857143)","(9.0, 18.0, 18.6)"
05-01-2023 13:42:59.058895,"(2.8, 3.7, 3.6827586206896554)","(2.5, 3.55, 3.2903225806451615)","(19.0, 36.0, 33.714285714285715)","(18.0, 44.0, 42.2)","(7.5, 16.5, 15.5)","(3.5, 4.6, 4.242857142857143)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:00.052962,"(2.8, 3.65, 3.577272727272727)","(2.5, 3.55, 3.2903225806451615)","(19.0, 36.0, 33.714285714285715)","(18.0, 44.0, 42.2)","(7.5, 16.0, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:01.072791,"(2.8, 3.65, 3.577272727272727)","(2.5, 3.55, 3.2903225806451615)","(19.0, 36.0, 33.714285714285715)","(18.0, 44.0, 42.2)","(7.5, 16.0, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:02.089035,"(2.8, 3.65, 3.5611111111111113)","(2.5, 3.55, 3.34875)","(19.0, 36.0, 34.2)","(18.0, 44.0, 35.5)","(7.5, 16.0, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:03.024319,"(2.8, 3.6, 3.5500000000000003)","(2.5, 3.55, 3.392156862745098)","(19.0, 36.0, 34.2)","(19.0, 44.0, 35.5)","(7.5, 16.0, 15.5)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:04.000601,"(2.8, 3.6, 3.5500000000000003)","(2.5, 3.55, 3.392156862745098)","(19.0, 36.0, 34.2)","(19.0, 44.0, 35.5)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.5625)"
05-01-2023 13:43:04.987495,"(2.8, 3.6, 3.5500000000000003)","(2.5, 3.55, 3.392156862745098)","(19.0, 36.0, 34.2)","(19.0, 44.0, 35.5)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.5625)"
05-01-2023 13:43:06.067389,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.392156862745098)","(19.0, 36.0, 34.2)","(19.0, 44.0, 35.5)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:07.117706,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 35.0)","(19.0, 44.0, 42.583333333333336)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:08.182114,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.40625)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:09.229372,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:10.215569,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:11.243263,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:12.525384,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:13.586075,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3324324324324324)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:14.642721,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.40625)","(19.0, 36.0, 34.4)","(19.0, 44.0, 42.45454545454545)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.52173913043478)"
05-01-2023 13:43:15.730435,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.40625)","(19.0, 36.0, 34.4)","(19.0, 44.0, 43.19047619047619)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.634615384615383)"
05-01-2023 13:43:16.952638,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3435897435897437)","(19.0, 36.0, 35.111111111111114)","(19.0, 44.0, 43.19047619047619)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.366666666666666)","(9.0, 19.5, 18.634615384615383)"
05-01-2023 13:43:18.055118,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.3659999999999997)","(19.0, 36.0, 35.111111111111114)","(19.0, 44.0, 43.19047619047619)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.463636363636363)","(9.0, 19.5, 18.634615384615383)"
05-01-2023 13:43:19.092430,"(2.8, 3.6, 3.5642857142857145)","(2.5, 3.55, 3.2816666666666667)","(19.0, 36.0, 35.111111111111114)","(19.0, 44.0, 41.714285714285715)","(7.5, 16.0, 15.538461538461538)","(3.5, 4.6, 4.463636363636363)","(9.0, 19.5, 18.634615384615383)"
