,Bourne Supremacy,Home Brew,Vendetta Reef,Bucket Of Oil,Dragon Inn,Pick Star
11-01-2023 10:08:39.158368,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:40.129036,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:41.032157,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:41.901344,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:42.764146,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:43.626005,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:44.559576,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:45.454066,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:46.322189,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:47.169605,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:48.087084,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:49.027204,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:50.006910,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:50.953796,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:51.956448,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:52.921633,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:53.863751,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:54.735886,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:55.613850,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:56.543597,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:57.525121,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:58.517866,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:08:59.430472,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:00.302795,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:01.188726,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:02.067740,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:02.969990,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:03.916289,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:04.972812,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:05.996852,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:07.015398,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:08.165296,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:09.151839,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:10.218568,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:11.312612,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.5316216216216216)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:12.405180,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.374705882352941)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:13.629485,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:14.751390,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:15.686169,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:16.602293,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:17.520966,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:18.413364,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:19.400276,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:20.394499,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:21.411492,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:22.287152,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:23.151703,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:24.186487,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:25.321564,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:26.324749,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:27.326160,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:28.255613,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:29.175606,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:30.134256,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:31.132971,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:32.201586,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:33.293024,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:34.504817,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:35.532199,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:36.481119,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:37.458212,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:38.417186,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:39.441778,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:40.447009,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:41.463891,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:42.464234,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:43.486176,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:44.434988,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:45.369866,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:46.281976,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:47.258415,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:48.253834,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.365490196078431)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:49.253598,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:50.260658,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:51.295917,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:52.263245,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:53.202516,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:54.058118,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:54.974052,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:55.954567,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:56.947830,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:57.955887,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:58.978211,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.86, 2.6107692307692307)","(19.0, 44.0, 30.75)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:09:59.932317,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:00.812805,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:01.692397,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:02.632311,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:03.510881,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:04.406453,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:05.275545,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:06.138709,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:07.091719,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:08.085474,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:09.204271,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:10.285980,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:11.374688,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:12.396135,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:13.455193,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:14.557996,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:15.543237,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:16.520198,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:17.475235,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:18.397469,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:19.411677,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
11-01-2023 10:10:20.417277,"(21.0, 65.0, 43.40909090909091)","(1.95, 2.84, 2.7119999999999997)","(19.0, 44.0, 31.708333333333336)","(26.0, 110.0, 65.5)","(2.7, 5.0, 3.8580392156862744)","(4.0, 6.8, 5.593181818181818)"
