,Mine To Hold,Royal Crusader,Respect For All,Charitable Visit,Auts Revolution,Uncle Jerome,Raise A Speights,The Iron Bank
12-01-2023 11:41:01.312854,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 22.25)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:02.463902,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 22.25)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:03.566686,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 21.9)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:04.601947,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:05.680105,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:07.026498,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:08.108816,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:09.159427,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:10.170336,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:11.136829,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:12.201811,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:13.239117,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:14.393972,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:15.536826,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:16.565318,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:17.548705,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:18.562490,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:19.561893,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:20.564103,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:21.517920,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:22.495402,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:23.489060,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:24.469791,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:25.549783,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:26.539038,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:27.695600,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:28.764940,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:29.882850,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:30.895157,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:32.070897,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:33.261919,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:34.396147,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:35.548920,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:36.719084,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:37.856007,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:38.933257,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:40.039848,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:41.277155,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:42.420804,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:43.569524,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:44.691563,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:45.770601,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 190.8)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:46.875897,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 190.8)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:47.925892,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:49.001874,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:50.092553,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:51.163552,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:52.217733,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:53.271124,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:54.342261,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:55.344839,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 122.5)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 170.0)"
12-01-2023 11:41:56.322661,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:41:57.290758,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:41:58.289479,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:41:59.298047,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:00.311900,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:01.360874,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:02.312182,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:03.291451,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 29.599999999999998)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:04.289679,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:05.338133,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:06.412346,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:07.457832,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:08.485139,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:09.520697,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:10.593295,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:11.761168,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:12.864939,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:13.944844,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:14.990608,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:16.097027,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:17.233329,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:18.306051,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:19.370619,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:20.441509,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:21.579738,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:22.679784,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:23.822606,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:24.941163,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:26.036193,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:27.098100,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:28.120348,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:29.163187,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:30.243643,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:31.337949,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:32.418007,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
12-01-2023 11:42:33.523068,"(8.0, 15.0, 11.5)","(2.6, 3.35, 3.105)","(41.0, 230.0, 158.33333333333334)","(8.5, 34.0, 24.4)","(4.4, 6.6, 5.8)","(51.0, 230.0, 197.33333333333331)","(2.8, 3.2, 2.7263157894736842)","(81.0, 230.0, 140.0)"
