,Big Time Raider,Waiting Game,Hes Iconic,Big Time Foxy,Go Royce,Allegro Ticker
14-12-2022 12:04:06.111822,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 21.2)","(6.5, 10.0, 8.971428571428572)","(9.0, 34.0, 25.25)"
14-12-2022 12:04:07.079227,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 21.2)","(6.5, 10.0, 8.971428571428572)","(9.0, 34.0, 25.25)"
14-12-2022 12:04:08.125426,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 21.2)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 29.333333333333336)"
14-12-2022 12:04:09.130478,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 25.5)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 29.333333333333336)"
14-12-2022 12:04:10.103664,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 48.0, 20.46153846153846)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 29.333333333333336)"
14-12-2022 12:04:10.953362,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 20.46153846153846)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 29.333333333333336)"
14-12-2022 12:04:11.846367,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 20.285714285714285)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.5)"
14-12-2022 12:04:12.757253,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 20.285714285714285)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 25.799999999999997)"
14-12-2022 12:04:13.677022,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 22.57142857142857)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:14.617588,"(1.22, 1.31, 1.3)","(31.0, 320.0, 175.0)","(12.0, 26.0, 22.0)","(17.0, 55.0, 23.285714285714285)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:15.549019,"(1.22, 1.31, 1.3)","(31.0, 320.0, 279.1428571428571)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:16.478866,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.25)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:17.411923,"(1.24, 1.31, 1.3)","(31.0, 320.0, 178.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:18.451181,"(1.24, 1.31, 1.3)","(31.0, 320.0, 178.0)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:19.444372,"(1.24, 1.31, 1.3)","(31.0, 320.0, 225.33333333333334)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:20.411222,"(1.24, 1.31, 1.3)","(31.0, 320.0, 225.33333333333334)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:21.379646,"(1.24, 1.31, 1.3)","(31.0, 320.0, 225.33333333333334)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:22.259603,"(1.24, 1.31, 1.3)","(31.0, 320.0, 225.33333333333334)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:23.245244,"(1.24, 1.31, 1.3)","(31.0, 320.0, 225.33333333333334)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:24.275654,"(1.24, 1.31, 1.3)","(31.0, 320.0, 279.7142857142857)","(12.0, 26.0, 22.0)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:25.136884,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 34.0)","(6.5, 10.0, 9.345454545454546)","(9.0, 34.0, 30.846153846153847)"
14-12-2022 12:04:26.047109,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 46.0)","(6.5, 10.0, 9.55)","(9.0, 34.0, 26.02777777777778)"
14-12-2022 12:04:26.976018,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 46.0)","(6.5, 10.0, 9.55)","(9.0, 34.0, 28.035714285714285)"
14-12-2022 12:04:28.042283,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 46.0)","(6.5, 10.0, 9.55)","(9.0, 32.0, 29.078947368421055)"
14-12-2022 12:04:29.114868,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 46.0)","(6.5, 10.0, 9.55)","(9.0, 32.0, 29.078947368421055)"
14-12-2022 12:04:30.179759,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 46.0)","(6.5, 10.0, 9.55)","(9.0, 32.0, 28.3)"
14-12-2022 12:04:31.188466,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 28.3)"
14-12-2022 12:04:32.091694,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 28.3)"
14-12-2022 12:04:32.969760,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 28.3)"
14-12-2022 12:04:33.847329,"(1.24, 1.31, 1.3)","(31.0, 320.0, 284.75)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 28.3)"
14-12-2022 12:04:34.810566,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 26.954545454545453)"
14-12-2022 12:04:35.750919,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 32.0, 27.394736842105264)"
14-12-2022 12:04:36.671517,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 26.7)"
14-12-2022 12:04:37.620118,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 26.7)"
14-12-2022 12:04:38.539599,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 26.7)"
14-12-2022 12:04:39.455209,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 26.7)"
14-12-2022 12:04:40.430655,"(1.24, 1.31, 1.3)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 23.6)"
14-12-2022 12:04:41.375650,"(1.24, 1.38, 1.3575)","(31.0, 320.0, 291.79999999999995)","(12.0, 26.0, 25.0)","(17.0, 50.0, 45.42857142857143)","(6.5, 10.0, 9.55)","(9.0, 30.0, 24.0)"
14-12-2022 12:04:42.370412,"(1.24, 1.38, 1.36875)","(31.0, 310.0, 226.30769230769232)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 20.714285714285715)"
14-12-2022 12:04:43.324215,"(1.24, 1.38, 1.36875)","(31.0, 300.0, 234.5)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.0)"
14-12-2022 12:04:44.337583,"(1.24, 1.38, 1.36875)","(31.0, 300.0, 219.3846153846154)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.0)"
14-12-2022 12:04:45.297594,"(1.24, 1.38, 1.36875)","(31.0, 300.0, 219.3846153846154)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.0)"
14-12-2022 12:04:46.170085,"(1.24, 1.38, 1.36875)","(31.0, 300.0, 219.3846153846154)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.0)"
14-12-2022 12:04:47.085459,"(1.24, 1.38, 1.36875)","(31.0, 300.0, 219.3846153846154)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 21.5)"
14-12-2022 12:04:47.975342,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.705882352941174)"
14-12-2022 12:04:48.884704,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.705882352941174)"
14-12-2022 12:04:49.846368,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 25.0)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.705882352941174)"
14-12-2022 12:04:50.855059,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.705882352941174)"
14-12-2022 12:04:51.891945,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 23.42857142857143)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 23.705882352941174)"
14-12-2022 12:04:52.921900,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 29.0, 25.785714285714285)"
14-12-2022 12:04:53.869140,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 26.833333333333336)"
14-12-2022 12:04:54.775029,"(1.24, 1.38, 1.36875)","(31.0, 290.0, 212.46153846153845)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 37.2)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 26.833333333333336)"
14-12-2022 12:04:55.675052,"(1.24, 1.38, 1.36875)","(31.0, 280.0, 219.5)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 32.0)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 24.214285714285715)"
14-12-2022 12:04:56.557259,"(1.24, 1.38, 1.36875)","(31.0, 280.0, 219.5)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 36.0)","(6.5, 10.0, 9.435294117647059)","(9.0, 27.0, 23.625)"
14-12-2022 12:04:57.564026,"(1.24, 1.38, 1.36875)","(31.0, 280.0, 219.5)","(12.0, 26.0, 21.764705882352942)","(17.0, 50.0, 36.9375)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 23.058823529411764)"
14-12-2022 12:04:58.467078,"(1.24, 1.38, 1.36875)","(31.0, 280.0, 219.5)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 36.9375)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 23.058823529411764)"
14-12-2022 12:04:59.368908,"(1.24, 1.38, 1.371)","(31.0, 280.0, 159.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 31.909090909090907)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 23.058823529411764)"
14-12-2022 12:05:00.300980,"(1.24, 1.38, 1.371)","(31.0, 260.0, 180.71428571428572)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 30.791666666666668)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 23.058823529411764)"
14-12-2022 12:05:01.198841,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 30.791666666666668)","(6.5, 10.0, 9.435294117647059)","(9.0, 28.0, 23.058823529411764)"
14-12-2022 12:05:02.197886,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 32.11538461538461)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 24.214285714285715)"
14-12-2022 12:05:03.236975,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 27.0, 23.625)"
14-12-2022 12:05:04.277544,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 24.214285714285715)"
14-12-2022 12:05:05.254585,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 27.0, 22.105263157894736)"
14-12-2022 12:05:06.118943,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 22.105263157894736)"
14-12-2022 12:05:07.060188,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:08.011697,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:09.028495,"(1.24, 1.38, 1.367142857142857)","(31.0, 260.0, 149.0)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:10.002384,"(1.24, 1.38, 1.3699999999999999)","(31.0, 260.0, 106.3076923076923)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:10.846922,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 118.57142857142857)","(12.0, 26.0, 21.764705882352942)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:11.717825,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 128.0)","(12.0, 26.0, 19.727272727272727)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:12.721623,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 128.0)","(12.0, 26.0, 19.727272727272727)","(17.0, 48.0, 33.25)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:13.665923,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 161.0)","(12.0, 26.0, 18.666666666666668)","(17.0, 48.0, 31.083333333333332)","(6.5, 10.0, 9.466666666666667)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:14.723902,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 161.0)","(12.0, 26.0, 18.666666666666668)","(17.0, 48.0, 33.5)","(6.5, 10.0, 8.857142857142858)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:15.636671,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 96.5)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 8.971428571428572)","(9.0, 28.0, 21.7)"
14-12-2022 12:05:16.489026,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.4)","(9.0, 28.0, 17.684210526315788)"
14-12-2022 12:05:17.412044,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.6)","(9.0, 28.0, 17.294117647058822)"
14-12-2022 12:05:18.323398,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.6)","(9.0, 28.0, 17.294117647058822)"
14-12-2022 12:05:19.337955,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.6)","(9.0, 28.0, 18.9)"
14-12-2022 12:05:20.298015,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 40.75)","(6.5, 10.0, 9.6)","(9.0, 28.0, 17.705882352941178)"
14-12-2022 12:05:21.182681,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 40.75)","(6.5, 10.0, 9.6)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:22.114612,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 40.75)","(6.5, 10.0, 9.6)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:23.022757,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 109.07692307692308)","(12.0, 26.0, 20.5)","(17.0, 48.0, 40.75)","(6.5, 10.0, 9.2)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:23.976899,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 98.0)","(12.0, 26.0, 20.5)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.2)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:24.996587,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 98.0)","(12.0, 25.0, 22.333333333333336)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.2)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:25.994181,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 22.333333333333336)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.2)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:26.952967,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.2)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:27.879270,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.36)","(9.0, 28.0, 17.0625)"
14-12-2022 12:05:28.742619,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.36)","(10.0, 28.0, 17.0625)"
14-12-2022 12:05:29.655526,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 17.0625)"
14-12-2022 12:05:30.635404,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 18.11764705882353)"
14-12-2022 12:05:31.731797,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 18.11764705882353)"
14-12-2022 12:05:32.802392,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:33.731299,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:34.695193,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:35.616794,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:36.591871,"(1.24, 1.36, 1.3250000000000002)","(31.0, 260.0, 110.46153846153847)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:37.747358,"(1.24, 1.35, 1.315)","(31.0, 260.0, 121.14285714285714)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:38.737463,"(1.24, 1.35, 1.315)","(31.0, 260.0, 121.14285714285714)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 19.157894736842106)"
14-12-2022 12:05:39.747836,"(1.24, 1.35, 1.315)","(31.0, 260.0, 157.68421052631578)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.0)"
14-12-2022 12:05:40.647202,"(1.24, 1.35, 1.315)","(31.0, 260.0, 157.68421052631578)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:41.568256,"(1.24, 1.35, 1.315)","(31.0, 260.0, 157.68421052631578)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:42.477440,"(1.24, 1.35, 1.315)","(31.0, 260.0, 157.68421052631578)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:43.401160,"(1.24, 1.35, 1.315)","(31.0, 260.0, 99.5)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:44.305007,"(1.24, 1.35, 1.315)","(31.0, 260.0, 99.5)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:45.199712,"(1.24, 1.35, 1.315)","(31.0, 260.0, 111.84615384615384)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:46.138913,"(1.24, 1.35, 1.315)","(31.0, 260.0, 111.84615384615384)","(12.0, 26.0, 24.263157894736842)","(17.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:47.090155,"(1.26, 1.35, 1.315)","(31.0, 260.0, 111.84615384615384)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:48.084609,"(1.26, 1.35, 1.315)","(31.0, 260.0, 122.42857142857143)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
