,Itsallaboutjack,Imperial Snapper,Blowup,Heavenly Belle,Ruby Baby Nz,Glenn Ford Nz,Silver Lady Nz,Spirit King,Smooth Rolling
06-01-2023 17:17:07.405596,"(6.0, 8.4, 7.714285714285714)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.4, 5.317460317460318)","(5.0, 7.2, 6.75)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:08.704000,"(6.0, 8.4, 7.714285714285714)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.4, 5.317460317460318)","(5.0, 7.2, 6.6000000000000005)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:09.994502,"(6.0, 8.4, 7.714285714285714)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.4, 5.317460317460318)","(5.0, 7.0, 6.7)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:11.277959,"(6.0, 8.4, 7.714285714285714)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.4, 5.317460317460318)","(5.0, 6.8, 6.5)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:12.620982,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.3, 5.277777777777778)","(5.0, 6.8, 6.5)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:13.973046,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.3, 5.22)","(5.0, 9.2, 7.8)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:15.320903,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.3, 5.22)","(5.0, 9.2, 7.8)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:16.604797,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.3, 5.22)","(5.0, 9.2, 7.6000000000000005)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 34.0)"
06-01-2023 17:17:17.841562,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.8, 5.3, 5.22)","(5.0, 8.8, 7.0285714285714285)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 29.333333333333336)"
06-01-2023 17:17:19.083391,"(6.0, 8.2, 7.5)","(41.0, 100.0, 84.0)","(4.8, 5.3, 5.22)","(5.0, 8.6, 7.0285714285714285)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 40.0)"
06-01-2023 17:17:20.326674,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.22)","(5.0, 8.2, 7.075)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 50.0, 45.66666666666667)"
06-01-2023 17:17:21.511397,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.22)","(5.0, 8.0, 7.6)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 45.66666666666667)"
06-01-2023 17:17:22.645135,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.257894736842105)","(5.0, 8.4, 7.15)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 39.0)"
06-01-2023 17:17:23.842313,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.257894736842105)","(5.0, 8.0, 7.2)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:25.101599,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.257894736842105)","(5.0, 7.8, 7.1)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(14.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:26.353250,"(6.0, 8.0, 7.5)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.257894736842105)","(5.0, 7.4, 6.733333333333333)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 6.2, 5.909090909090909)","(21.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:27.692844,"(6.0, 7.8, 7.425)","(41.0, 100.0, 73.0)","(4.8, 5.3, 5.27391304347826)","(5.0, 7.2, 6.666666666666667)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 6.2, 5.8)","(21.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:28.946294,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.6, 5.3, 5.27391304347826)","(5.0, 7.6, 6.8)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.2, 5.9)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:30.240620,"(6.0, 8.2, 7.5)","(41.0, 100.0, 73.0)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.6, 6.8)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:31.551864,"(6.0, 8.0, 7.5)","(41.0, 100.0, 73.0)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.6, 6.88)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:17:32.934874,"(6.0, 8.0, 7.44)","(41.0, 100.0, 82.0)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.2, 6.6000000000000005)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 48.0, 29.0)"
06-01-2023 17:17:34.310452,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(6.5, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 50.0, 29.0)"
06-01-2023 17:17:35.674257,"(6.0, 8.0, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 50.0, 29.0)"
06-01-2023 17:17:36.997060,"(6.0, 8.0, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 50.0, 29.0)"
06-01-2023 17:17:38.225325,"(6.0, 8.0, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.9)","(19.0, 50.0, 29.0)"
06-01-2023 17:17:39.432802,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 6.0, 5.492307692307692)","(19.0, 50.0, 38.0)"
06-01-2023 17:17:40.809210,"(6.0, 8.0, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 7.0, 6.550000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 29.75)"
06-01-2023 17:17:42.018398,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 8.6, 7.466666666666667)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 30.5)"
06-01-2023 17:17:43.427555,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 8.0, 7.466666666666667)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 29.0)"
06-01-2023 17:17:44.731912,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.211111111111111)","(5.0, 8.0, 7.733333333333333)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 36.0)"
06-01-2023 17:17:45.965719,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.26)","(5.0, 8.4, 6.914285714285715)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 29.75)"
06-01-2023 17:17:47.362700,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.071428571428571)","(5.0, 8.2, 7.1)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(19.0, 50.0, 30.5)"
06-01-2023 17:17:48.594506,"(6.0, 8.2, 7.5)","(41.0, 100.0, 90.66666666666667)","(4.6, 5.3, 5.071428571428571)","(5.0, 7.8, 7.1)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(20.0, 50.0, 36.0)"
06-01-2023 17:17:49.841540,"(6.0, 8.2, 7.5)","(41.0, 110.0, 71.6)","(4.6, 5.3, 5.071428571428571)","(5.0, 7.6, 6.85)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.383333333333333)","(20.0, 48.0, 36.0)"
06-01-2023 17:17:51.159314,"(6.0, 8.2, 7.5)","(41.0, 110.0, 71.6)","(4.6, 5.3, 5.14)","(5.0, 7.6, 6.85)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.8, 5.12)","(20.0, 48.0, 36.0)"
06-01-2023 17:17:52.534634,"(6.0, 8.2, 7.5)","(41.0, 130.0, 74.0)","(4.6, 5.3, 5.15)","(5.0, 7.6, 6.85)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.2, 5.3)","(20.0, 48.0, 36.0)"
06-01-2023 17:17:54.057440,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.128571428571428)","(5.0, 7.6, 7.1)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.7, 4.817857142857143)","(20.0, 48.0, 40.0)"
06-01-2023 17:17:55.424478,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.6, 7.293333333333334)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 4.9, 5.257142857142857)","(20.0, 48.0, 40.0)"
06-01-2023 17:17:56.819439,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.4, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.6, 5.257142857142857)","(20.0, 48.0, 40.0)"
06-01-2023 17:17:58.166593,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.2, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.6, 5.257142857142857)","(20.0, 48.0, 40.0)"
06-01-2023 17:17:59.464520,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.2, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.6, 5.6, 5.4399999999999995)","(20.0, 48.0, 40.0)"
06-01-2023 17:18:00.767093,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.2, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.6, 5.0285714285714285)","(20.0, 48.0, 40.0)"
06-01-2023 17:18:01.994413,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.2, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.6, 5.0285714285714285)","(20.0, 48.0, 40.0)"
06-01-2023 17:18:03.306455,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 78.0)","(4.6, 5.3, 5.2)","(5.0, 7.2, 7.010526315789473)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.6, 4.857142857142857)","(20.0, 48.0, 36.61538461538461)"
06-01-2023 17:18:04.599211,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.2)","(5.0, 7.2, 8.709090909090909)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.857142857142857)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:05.959417,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.2)","(5.0, 9.8, 7.8)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.857142857142857)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:07.287891,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.213043478260869)","(5.0, 9.4, 8.466666666666667)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.857142857142857)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:08.745776,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.213043478260869)","(5.0, 9.2, 8.200000000000001)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.857142857142857)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:10.129669,"(6.0, 8.4, 7.714285714285714)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.223076923076923)","(5.0, 8.8, 7.3428571428571425)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.857142857142857)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:11.459703,"(6.0, 8.4, 8.1)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.3, 5.3500000000000005)","(5.0, 8.2, 7.228571428571429)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.834782608695652)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:12.819165,"(6.0, 8.4, 8.1)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.4, 5.328)","(5.0, 7.8, 7.228571428571429)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.834782608695652)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:14.150164,"(6.0, 8.4, 8.1)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.4, 5.328)","(5.0, 7.8, 7.228571428571429)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.834782608695652)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:15.632376,"(6.0, 9.8, 9.511111111111113)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.8, 7.228571428571429)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.654545454545454)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:17.024232,"(6.0, 9.8, 9.0)","(41.0, 110.0, 91.14285714285714)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.8, 7.228571428571429)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.740909090909091)","(20.0, 50.0, 29.0)"
06-01-2023 17:18:18.397514,"(6.0, 9.8, 9.311111111111112)","(41.0, 110.0, 90.66666666666667)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.8, 7.3)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.76)","(20.0, 50.0, 42.8)"
06-01-2023 17:18:19.796600,"(6.0, 9.6, 8.7)","(41.0, 100.0, 82.0)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.6, 7.3)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.84)","(20.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:21.143927,"(6.0, 9.4, 8.6)","(41.0, 100.0, 82.0)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.6, 7.1)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.84)","(20.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:22.433170,"(6.0, 9.2, 8.08)","(41.0, 100.0, 82.0)","(4.6, 5.4, 5.233333333333333)","(5.0, 7.4, 7.1)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.4, 5.0, 4.84)","(20.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:23.725592,"(6.0, 9.4, 8.6)","(41.0, 100.0, 82.0)","(4.6, 5.4, 5.32)","(5.0, 7.4, 6.92)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.84)","(20.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:25.047697,"(6.0, 9.0, 8.4)","(41.0, 100.0, 82.0)","(4.6, 5.4, 5.32)","(5.0, 7.4, 6.92)","(7.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.84)","(20.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:26.358971,"(6.0, 9.4, 8.933333333333334)","(31.0, 100.0, 82.0)","(4.4, 5.4, 5.138461538461538)","(5.5, 7.4, 7.11764705882353)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.0, 4.781818181818182)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:27.709419,"(6.0, 9.4, 8.933333333333334)","(31.0, 100.0, 82.0)","(4.4, 5.3, 5.12)","(5.5, 7.4, 7.11764705882353)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.0, 4.781818181818182)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:29.031383,"(6.0, 9.4, 8.933333333333334)","(31.0, 100.0, 82.0)","(4.4, 5.2, 5.054545454545455)","(5.5, 7.4, 7.04)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.0, 4.781818181818182)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:30.352596,"(6.0, 9.4, 8.933333333333334)","(31.0, 100.0, 70.5)","(4.4, 5.2, 5.0)","(5.5, 7.4, 7.16)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.0, 5.36)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:31.718668,"(6.0, 9.4, 8.933333333333334)","(31.0, 95.0, 70.5)","(4.4, 5.2, 5.089655172413793)","(5.5, 7.4, 7.16)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.4222222222222225)","(19.0, 48.0, 39.33333333333333)"
06-01-2023 17:18:33.065729,"(6.0, 9.4, 8.933333333333334)","(31.0, 95.0, 81.0)","(4.4, 5.2, 5.089655172413793)","(5.5, 7.4, 7.16)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.071428571428572)","(19.0, 48.0, 32.6)"
06-01-2023 17:18:34.413199,"(6.0, 9.4, 9.120000000000001)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 5.089655172413793)","(5.5, 7.4, 7.072727272727272)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.242857142857143)","(19.0, 50.0, 38.8)"
06-01-2023 17:18:35.817801,"(6.0, 9.4, 9.120000000000001)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 5.113043478260869)","(5.5, 7.4, 7.072727272727272)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.242857142857143)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:37.176428,"(6.0, 9.4, 9.120000000000001)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 4.966666666666667)","(5.5, 7.4, 7.220000000000001)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.309090909090909)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:38.503019,"(6.0, 9.4, 9.120000000000001)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.1, 4.976923076923077)","(5.5, 7.4, 8.6)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.5, 5.25)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:39.799598,"(6.0, 9.4, 9.244444444444445)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.3, 4.746153846153846)","(5.5, 9.0, 8.32)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.4, 5.25)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:41.113032,"(6.0, 9.4, 9.244444444444445)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.3, 4.746153846153846)","(5.5, 8.6, 7.822222222222222)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.4, 5.25)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:42.463279,"(6.0, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 4.866666666666667)","(5.5, 8.4, 8.56)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.4, 5.25)","(19.0, 50.0, 30.5)"
06-01-2023 17:18:43.804638,"(6.0, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 4.866666666666667)","(5.5, 8.8, 8.56)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(14.0, 99999, 99990)","(4.2, 5.4, 5.25)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:45.239784,"(6.5, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 5.0)","(5.5, 8.8, 8.266666666666666)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.4, 5.357142857142858)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:46.664063,"(6.5, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 5.0)","(5.5, 8.6, 7.644444444444444)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.4, 5.18235294117647)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:48.018890,"(6.5, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 5.0)","(5.5, 8.2, 7.733333333333333)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.3, 5.18235294117647)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:49.374721,"(6.5, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.2, 4.933333333333334)","(5.5, 8.0, 7.466666666666667)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.3, 5.0)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:50.719703,"(6.5, 9.4, 8.8)","(31.0, 95.0, 80.42857142857143)","(4.4, 5.5, 5.253571428571429)","(5.5, 7.8, 7.466666666666667)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.3, 5.1000000000000005)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:52.023120,"(6.5, 9.4, 8.8)","(31.0, 95.0, 62.33333333333333)","(4.4, 5.5, 5.116666666666666)","(5.5, 7.8, 7.466666666666667)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 5.0875)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:53.340019,"(6.5, 9.4, 9.066666666666666)","(31.0, 95.0, 62.33333333333333)","(4.4, 5.5, 5.097058823529411)","(5.5, 7.8, 8.85)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.9625)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:54.773316,"(6.5, 9.4, 9.066666666666666)","(31.0, 95.0, 62.33333333333333)","(4.4, 5.1, 5.076923076923077)","(5.5, 10.5, 8.64)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.3, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
