,Giulia,Sokudo,Petunia,Smart Star Prince,Silver Galaxy,Teranga,My Oddette,Sumnamilla,Rose Of Duporth
14-12-2022 14:09:47.466754,"(4.8, 5.4, 5.325409836065574)","(101.0, 400.0, 370.0)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.088571428571429)","(4.6, 5.0, 4.93265306122449)","(5.5, 6.4, 6.142857142857143)","(15.0, 19.5, 19.537037037037038)","(18.0, 26.0, 25.5)","(4.6, 5.6, 5.528846153846153)"
14-12-2022 14:09:48.633339,"(4.8, 5.4, 5.325409836065574)","(101.0, 400.0, 370.0)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.155714285714286)","(4.6, 5.0, 4.772058823529411)","(5.5, 6.2, 6.228125)","(15.0, 20.0, 19.546875)","(18.0, 26.0, 25.22222222222222)","(4.6, 5.6, 5.613194444444444)"
14-12-2022 14:09:49.809194,"(4.8, 5.4, 5.352100840336135)","(101.0, 400.0, 370.0)","(41.0, 65.0, 64.58333333333333)","(5.0, 6.2, 6.197769516728624)","(4.6, 4.8, 4.79125)","(5.5, 6.4, 6.251351351351351)","(15.0, 20.0, 19.68421052631579)","(18.0, 26.0, 24.6)","(4.6, 5.7, 5.6134615384615385)"
14-12-2022 14:09:50.897466,"(4.8, 5.4, 5.352100840336135)","(101.0, 400.0, 370.0)","(41.0, 65.0, 64.58333333333333)","(5.0, 6.4, 6.197769516728624)","(4.6, 4.8, 4.821551724137931)","(5.5, 6.4, 6.116845878136201)","(15.0, 20.0, 19.941176470588236)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.60919540229885)"
14-12-2022 14:09:52.008363,"(4.8, 5.4, 5.341333333333333)","(101.0, 400.0, 370.0)","(41.0, 70.0, 65.5)","(5.0, 6.4, 6.239751552795031)","(4.6, 4.9, 4.78021978021978)","(5.5, 6.2, 6.100311526479751)","(15.0, 20.0, 20.26923076923077)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.61505376344086)"
14-12-2022 14:09:53.118609,"(4.8, 5.4, 5.3202614379084965)","(101.0, 400.0, 370.0)","(41.0, 70.0, 65.5)","(5.0, 6.4, 6.227160493827161)","(4.6, 4.9, 4.792405063291139)","(5.5, 6.2, 6.078571428571428)","(15.0, 21.0, 20.30909090909091)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.61505376344086)"
14-12-2022 14:09:54.274590,"(4.8, 5.4, 5.3202614379084965)","(101.0, 400.0, 370.0)","(41.0, 70.0, 65.5)","(5.0, 6.4, 6.223529411764706)","(4.6, 4.8, 4.782954545454546)","(5.5, 6.2, 6.07905138339921)","(15.0, 21.0, 20.415384615384614)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.631896551724138)"
14-12-2022 14:09:55.425462,"(4.8, 5.4, 5.3202614379084965)","(101.0, 400.0, 370.0)","(41.0, 70.0, 66.875)","(5.0, 6.4, 6.223529411764706)","(4.6, 4.8, 4.772636815920398)","(5.5, 6.2, 6.07905138339921)","(15.0, 21.0, 19.916666666666668)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.639230769230769)"
14-12-2022 14:09:56.533031,"(4.8, 5.4, 5.3202614379084965)","(101.0, 400.0, 370.0)","(41.0, 70.0, 65.5)","(5.0, 6.4, 6.17972972972973)","(4.6, 4.9, 4.745299145299145)","(5.5, 6.2, 6.082307692307692)","(15.0, 21.0, 20.071428571428573)","(18.0, 26.0, 25.2)","(4.6, 5.7, 5.643965517241379)"
14-12-2022 14:09:57.668262,"(4.8, 5.4, 5.3202614379084965)","(101.0, 400.0, 370.0)","(41.0, 70.0, 66.25)","(5.0, 6.2, 6.149438202247191)","(4.6, 4.8, 4.6315914489311165)","(5.5, 6.2, 6.097160883280758)","(15.0, 21.0, 20.303571428571427)","(18.0, 26.0, 25.75)","(4.6, 5.7, 5.660317460317461)"
14-12-2022 14:09:58.843484,"(4.8, 5.4, 5.344036697247707)","(101.0, 400.0, 373.3333333333333)","(41.0, 70.0, 66.53846153846153)","(5.0, 6.2, 6.163855421686747)","(4.6, 4.7, 4.617647058823529)","(5.5, 6.2, 6.091379310344828)","(15.0, 21.0, 20.695652173913043)","(18.0, 26.0, 25.782608695652172)","(4.6, 5.7, 5.595934959349593)"
14-12-2022 14:09:59.992179,"(4.8, 5.5, 5.3408060453400505)","(101.0, 400.0, 370.0)","(31.0, 70.0, 68.21428571428571)","(5.0, 6.4, 6.212307692307692)","(4.6, 4.7, 4.617647058823529)","(5.5, 6.2, 6.091379310344828)","(15.0, 21.0, 20.695652173913043)","(18.0, 27.0, 25.782608695652172)","(4.4, 5.7, 5.595934959349593)"
14-12-2022 14:10:01.117854,"(4.8, 5.4, 5.370175438596491)","(101.0, 400.0, 370.0)","(31.0, 70.0, 68.21428571428571)","(5.0, 6.4, 6.212883435582822)","(4.6, 4.7, 4.630333333333333)","(5.5, 6.2, 6.097142857142857)","(15.0, 21.0, 20.695652173913043)","(18.0, 27.0, 25.962962962962962)","(4.4, 5.7, 5.580373831775701)"
14-12-2022 14:10:02.287923,"(4.8, 5.4, 5.373643410852713)","(101.0, 400.0, 383.2)","(31.0, 70.0, 68.21428571428571)","(5.0, 6.4, 6.258139534883721)","(4.6, 4.7, 4.6290456431535265)","(5.5, 6.2, 6.105263157894737)","(15.0, 21.0, 20.695652173913043)","(18.0, 27.0, 26.22222222222222)","(4.4, 5.7, 5.569230769230769)"
14-12-2022 14:10:03.459723,"(4.8, 5.4, 5.373643410852713)","(101.0, 400.0, 375.6)","(31.0, 70.0, 68.21428571428571)","(5.0, 6.4, 6.261467889908257)","(4.6, 4.7, 4.644303797468354)","(5.5, 6.2, 6.105263157894737)","(15.0, 21.0, 20.56)","(18.0, 27.0, 26.3)","(4.4, 5.7, 5.572)"
14-12-2022 14:10:04.597027,"(4.8, 5.4, 5.3755395683453235)","(101.0, 390.0, 376.15384615384613)","(31.0, 70.0, 66.45161290322581)","(5.0, 6.4, 6.271489361702128)","(4.6, 4.7, 4.700751879699248)","(5.5, 6.2, 6.104182509505703)","(15.0, 21.0, 20.576923076923077)","(18.0, 27.0, 25.928571428571427)","(4.4, 5.7, 5.573469387755102)"
14-12-2022 14:10:05.731717,"(4.8, 5.4, 5.369078947368421)","(101.0, 390.0, 356.6666666666667)","(41.0, 70.0, 66.45161290322581)","(5.0, 6.4, 6.271779141104295)","(4.4, 4.8, 4.717948717948718)","(5.5, 6.2, 6.103448275862069)","(16.0, 21.0, 20.727272727272727)","(19.0, 26.0, 25.928571428571427)","(4.6, 5.6, 5.569767441860465)"
14-12-2022 14:10:06.897489,"(4.8, 5.4, 5.36140350877193)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 66.07142857142857)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.674285714285714)","(5.5, 6.2, 6.104182509505703)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.928571428571427)","(4.6, 5.6, 5.569767441860465)"
14-12-2022 14:10:07.997691,"(4.8, 5.4, 5.36140350877193)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 66.07142857142857)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.677290836653386)","(5.5, 6.2, 6.098207885304659)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.928571428571427)","(4.6, 5.6, 5.546551724137931)"
14-12-2022 14:10:09.058244,"(4.8, 5.4, 5.36140350877193)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 66.07142857142857)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.677290836653386)","(5.5, 6.2, 6.098207885304659)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.928571428571427)","(4.6, 5.6, 5.5347593582887695)"
14-12-2022 14:10:10.145407,"(4.8, 5.5, 5.433050847457627)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 66.07142857142857)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.6649122807017545)","(5.5, 6.2, 6.098207885304659)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.939393939393938)","(4.6, 5.6, 5.5292134831460675)"
14-12-2022 14:10:11.215048,"(4.8, 5.5, 5.4365461847389565)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 65.92592592592592)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.661788617886178)","(5.5, 6.2, 6.098207885304659)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.939393939393938)","(4.6, 5.6, 5.5292134831460675)"
14-12-2022 14:10:12.250306,"(4.8, 5.5, 5.4365461847389565)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 65.92592592592592)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.702857142857143)","(5.5, 6.2, 6.0978417266187055)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.939393939393938)","(4.6, 5.6, 5.525443786982248)"
14-12-2022 14:10:13.315077,"(4.8, 5.5, 5.4365461847389565)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 65.92592592592592)","(5.0, 6.4, 6.268421052631579)","(4.4, 4.8, 4.702857142857143)","(5.5, 6.2, 6.0978417266187055)","(16.0, 21.0, 20.878048780487806)","(19.0, 26.0, 25.939393939393938)","(4.6, 5.6, 5.525443786982248)"
14-12-2022 14:10:14.422998,"(4.8, 5.5, 5.438401559454191)","(101.0, 380.0, 351.42857142857144)","(41.0, 70.0, 65.92592592592592)","(5.0, 6.4, 6.176036866359447)","(4.4, 4.8, 4.907438016528926)","(5.5, 6.2, 5.970053475935829)","(16.0, 21.0, 20.94736842105263)","(19.0, 26.0, 26.04)","(4.6, 5.6, 5.633170731707317)"
14-12-2022 14:10:15.546849,"(4.8, 5.5, 5.440534979423869)","(101.0, 380.0, 353.9130434782609)","(41.0, 70.0, 66.04166666666667)","(5.0, 6.4, 6.1701559020044545)","(4.4, 5.0, 4.923376623376623)","(5.5, 6.0, 5.896103896103896)","(16.0, 21.0, 20.837209302325583)","(19.0, 27.0, 26.142857142857142)","(4.6, 5.8, 5.4864077669902915)"
14-12-2022 14:10:16.574279,"(4.8, 5.7, 5.645901639344262)","(101.0, 380.0, 353.9130434782609)","(41.0, 70.0, 63.611111111111114)","(5.0, 6.4, 6.140050377833753)","(4.4, 5.0, 4.923376623376623)","(5.5, 5.9, 5.896103896103896)","(16.0, 21.0, 20.837209302325583)","(19.0, 27.0, 26.142857142857142)","(4.6, 5.5, 5.4864077669902915)"
14-12-2022 14:10:17.674058,"(4.8, 5.7, 5.645161290322581)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 63.125)","(5.0, 6.4, 6.13495145631068)","(4.4, 5.0, 4.94625)","(5.5, 5.9, 5.882666666666667)","(16.0, 21.0, 20.837209302325583)","(19.0, 27.0, 26.16417910447761)","(4.6, 5.5, 5.4864077669902915)"
14-12-2022 14:10:18.861468,"(4.8, 5.8, 5.743103448275862)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 63.125)","(5.0, 6.4, 6.220634920634921)","(4.4, 5.0, 4.955056179775281)","(5.5, 5.9, 5.871311475409836)","(16.0, 21.0, 20.851063829787233)","(19.0, 27.0, 26.096774193548388)","(4.6, 5.5, 5.469892473118279)"
14-12-2022 14:10:20.108453,"(4.8, 5.9, 5.796296296296297)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.0892156862745095)","(4.4, 5.0, 4.933333333333334)","(5.5, 5.9, 5.8828571428571435)","(16.0, 21.0, 20.95744680851064)","(19.0, 27.0, 26.050847457627118)","(4.6, 5.5, 5.469892473118279)"
14-12-2022 14:10:21.225950,"(4.8, 5.8, 5.7683544303797465)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.0892156862745095)","(4.6, 5.0, 4.933333333333334)","(5.5, 5.9, 5.8828571428571435)","(16.0, 21.0, 20.95744680851064)","(19.0, 27.0, 26.050847457627118)","(4.6, 5.5, 5.469892473118279)"
14-12-2022 14:10:22.337573,"(4.8, 5.8, 5.766666666666667)","(101.0, 380.0, 360.90909090909093)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 4.936923076923077)","(5.5, 5.9, 5.885436893203884)","(16.0, 21.0, 20.625)","(19.0, 27.0, 26.050847457627118)","(4.6, 5.5, 5.474774774774775)"
14-12-2022 14:10:23.439142,"(4.8, 5.8, 5.758620689655173)","(101.0, 380.0, 360.90909090909093)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 4.9359375000000005)","(5.5, 5.9, 5.885436893203884)","(16.0, 21.0, 20.597014925373134)","(19.0, 27.0, 26.050847457627118)","(4.6, 5.5, 5.474774774774775)"
14-12-2022 14:10:24.494122,"(4.8, 5.8, 5.758620689655173)","(101.0, 380.0, 360.90909090909093)","(41.0, 65.0, 63.125)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 4.9359375000000005)","(5.5, 5.9, 5.885436893203884)","(16.0, 21.0, 20.597014925373134)","(19.0, 27.0, 26.050847457627118)","(4.6, 5.5, 5.474774774774775)"
14-12-2022 14:10:25.559604,"(4.8, 5.8, 5.763358778625954)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 61.666666666666664)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 4.945333333333333)","(5.5, 5.9, 5.850961538461538)","(16.0, 21.0, 20.597014925373134)","(19.0, 27.0, 26.405405405405407)","(4.6, 5.5, 5.474774774774775)"
14-12-2022 14:10:26.644189,"(4.8, 5.8, 5.763358778625954)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 61.666666666666664)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 4.945333333333333)","(5.5, 5.9, 5.850485436893204)","(16.0, 21.0, 20.597014925373134)","(19.0, 27.0, 26.26829268292683)","(4.6, 5.5, 5.461643835616439)"
14-12-2022 14:10:27.679932,"(4.8, 5.8, 5.763358778625954)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 60.333333333333336)","(5.0, 6.2, 6.097272727272728)","(4.6, 5.0, 5.00251256281407)","(5.5, 5.9, 5.866666666666667)","(16.0, 21.0, 20.526315789473685)","(19.0, 27.0, 26.26829268292683)","(4.6, 5.5, 5.378918918918919)"
14-12-2022 14:10:28.751975,"(4.8, 5.8, 5.76390977443609)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 61.15384615384615)","(5.0, 6.2, 6.092576419213974)","(4.6, 5.1, 4.99746192893401)","(5.5, 5.9, 5.874757281553398)","(16.0, 21.0, 20.48076923076923)","(19.0, 27.0, 26.26829268292683)","(4.6, 5.4, 5.340740740740741)"
14-12-2022 14:10:29.853263,"(4.8, 5.8, 5.779047619047619)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 60.45454545454545)","(5.0, 6.2, 6.089451476793249)","(4.6, 5.1, 5.052941176470588)","(5.5, 5.9, 5.874757281553398)","(16.0, 21.0, 20.48076923076923)","(19.0, 27.0, 26.26829268292683)","(4.6, 5.4, 5.321951219512195)"
14-12-2022 14:10:30.933304,"(4.8, 5.8, 5.765873015873016)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 60.45454545454545)","(5.0, 6.2, 6.054368932038835)","(4.6, 5.1, 5.11294964028777)","(5.5, 5.9, 5.863865546218488)","(16.0, 21.0, 20.48076923076923)","(19.0, 27.0, 26.405405405405407)","(4.6, 5.4, 5.279754601226994)"
14-12-2022 14:10:32.009137,"(4.8, 5.8, 5.76993006993007)","(101.0, 380.0, 360.95238095238096)","(41.0, 65.0, 60.45454545454545)","(5.0, 6.2, 6.054368932038835)","(4.6, 5.2, 5.178461538461539)","(5.5, 5.9, 5.863865546218488)","(16.0, 21.0, 20.526315789473685)","(19.0, 27.0, 26.488372093023255)","(4.6, 5.3, 5.273809523809524)"
14-12-2022 14:10:33.130167,"(4.8, 5.8, 5.76993006993007)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 56.666666666666664)","(5.0, 6.2, 6.054368932038835)","(4.4, 5.2, 5.249315068493151)","(5.5, 5.9, 5.844705882352941)","(16.0, 21.0, 20.526315789473685)","(19.0, 27.0, 26.488372093023255)","(4.6, 5.3, 5.264335664335665)"
14-12-2022 14:10:34.223513,"(4.8, 5.8, 5.767175572519084)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 54.285714285714285)","(5.0, 6.2, 6.054368932038835)","(4.4, 5.3, 5.254545454545455)","(5.5, 5.9, 5.835616438356165)","(16.0, 21.0, 20.526315789473685)","(19.0, 27.0, 26.454545454545453)","(4.6, 5.3, 5.266666666666667)"
14-12-2022 14:10:35.331495,"(4.8, 5.8, 5.767175572519084)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 52.94117647058823)","(5.0, 6.2, 6.054368932038835)","(4.4, 5.3, 5.23)","(5.5, 5.9, 5.787118644067797)","(16.0, 21.0, 20.526315789473685)","(19.0, 27.0, 26.416666666666668)","(4.6, 5.3, 5.265771812080537)"
14-12-2022 14:10:36.454316,"(4.8, 5.8, 5.767175572519084)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 52.94117647058823)","(5.0, 6.2, 6.054368932038835)","(4.4, 5.3, 5.2384615384615385)","(5.5, 5.8, 5.792698412698413)","(16.0, 21.0, 20.545454545454547)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.264335664335665)"
14-12-2022 14:10:37.580146,"(4.8, 5.8, 5.759047619047619)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 52.94117647058823)","(5.0, 6.2, 6.054368932038835)","(4.4, 5.3, 5.196875)","(5.5, 5.8, 5.792698412698413)","(16.0, 21.0, 20.375)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.257142857142857)"
14-12-2022 14:10:38.680090,"(4.8, 5.8, 5.744155844155844)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 52.94117647058823)","(5.0, 6.2, 5.9907407407407405)","(4.4, 5.2, 5.319354838709677)","(5.5, 5.8, 5.8578125000000005)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.249074074074074)"
14-12-2022 14:10:39.742776,"(4.8, 5.8, 5.753225806451613)","(101.0, 380.0, 360.95238095238096)","(41.0, 60.0, 52.94117647058823)","(5.0, 6.0, 5.990196078431373)","(4.4, 5.4, 5.328378378378378)","(5.5, 5.9, 5.850609756097561)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.239622641509434)"
14-12-2022 14:10:40.776347,"(4.8, 5.7, 5.697368421052632)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.990196078431373)","(4.4, 5.4, 5.331818181818182)","(5.5, 5.9, 5.837209302325581)","(16.0, 21.0, 20.375)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.217073170731707)"
14-12-2022 14:10:41.844118,"(4.8, 5.8, 5.727586206896551)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.990196078431373)","(4.4, 5.4, 5.353846153846154)","(5.5, 5.9, 5.827678571428572)","(16.0, 21.0, 20.375)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.3, 5.130188679245283)"
14-12-2022 14:10:42.920285,"(4.8, 5.8, 5.736585365853658)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.988789237668161)","(4.4, 5.4, 5.3931818181818185)","(5.5, 5.9, 5.827678571428572)","(16.0, 21.0, 20.375)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.2, 5.1112676056338024)"
14-12-2022 14:10:44.014822,"(4.8, 5.8, 5.789189189189189)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.988789237668161)","(4.4, 5.4, 5.3847826086956525)","(5.5, 5.9, 5.792660550458716)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.2, 5.219444444444445)"
14-12-2022 14:10:45.065573,"(4.8, 5.8, 5.771739130434782)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.971739130434782)","(4.4, 5.4, 5.383720930232559)","(5.5, 5.8, 5.792660550458716)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.571428571428573)","(4.6, 5.4, 5.234375)"
14-12-2022 14:10:46.108871,"(4.8, 5.8, 5.771111111111111)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.27272727272727)","(5.0, 6.0, 5.97)","(4.4, 5.4, 5.380898876404495)","(5.0, 5.8, 5.8578125000000005)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.386363636363637)","(4.6, 5.3, 5.208974358974359)"
14-12-2022 14:10:47.166077,"(4.8, 5.8, 5.741891891891892)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.27272727272727)","(5.0, 6.0, 5.97)","(4.4, 5.4, 5.379411764705883)","(5.0, 5.9, 5.866390041493776)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.386363636363637)","(4.6, 5.3, 5.208433734939759)"
14-12-2022 14:10:48.289017,"(4.8, 5.8, 5.73768115942029)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.27272727272727)","(5.0, 6.0, 5.97)","(4.4, 5.4, 5.379411764705883)","(5.0, 5.9, 5.866390041493776)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.386363636363637)","(4.6, 5.3, 5.208433734939759)"
14-12-2022 14:10:49.385501,"(4.8, 5.8, 5.700558659217877)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.27272727272727)","(5.0, 6.0, 5.969731800766284)","(4.4, 5.4, 5.3805555555555555)","(5.0, 5.9, 5.837800687285224)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.386363636363637)","(4.6, 5.3, 5.194444444444444)"
14-12-2022 14:10:50.450082,"(4.8, 5.8, 5.75625)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.27272727272727)","(5.0, 6.0, 5.974285714285714)","(4.4, 5.4, 5.3805555555555555)","(5.0, 5.9, 5.837800687285224)","(16.0, 21.0, 20.444444444444443)","(19.0, 27.0, 26.533333333333335)","(4.6, 5.3, 5.192198581560284)"
14-12-2022 14:10:51.521566,"(4.8, 5.8, 5.748214285714286)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 52.083333333333336)","(5.0, 6.0, 5.974285714285714)","(4.4, 5.4, 5.3805555555555555)","(5.0, 5.9, 5.837800687285224)","(16.0, 21.0, 20.375)","(19.0, 27.0, 26.516129032258064)","(4.6, 5.3, 5.202298850574713)"
14-12-2022 14:10:52.652380,"(4.8, 5.8, 5.748214285714286)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 51.81818181818182)","(5.0, 6.0, 5.883333333333334)","(4.4, 5.4, 5.412418300653595)","(5.0, 5.9, 5.837800687285224)","(16.0, 21.0, 20.13)","(19.0, 27.0, 26.516129032258064)","(4.6, 5.3, 5.222388059701492)"
14-12-2022 14:10:53.792628,"(4.8, 5.8, 5.748214285714286)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 51.81818181818182)","(5.0, 5.9, 5.883333333333334)","(4.4, 5.5, 5.429702970297029)","(5.0, 5.9, 5.850751879699248)","(16.0, 21.0, 20.142857142857142)","(19.0, 27.0, 26.318181818181817)","(4.6, 5.3, 5.222388059701492)"
14-12-2022 14:10:54.860121,"(4.8, 5.8, 5.744262295081967)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 5.9, 5.8812500000000005)","(4.4, 5.5, 5.429702970297029)","(5.0, 5.9, 5.84922480620155)","(16.0, 21.0, 20.142857142857142)","(19.0, 27.0, 26.318181818181817)","(4.6, 5.3, 5.212658227848101)"
14-12-2022 14:10:55.919759,"(4.8, 5.8, 5.744262295081967)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 5.9, 5.848684210526316)","(4.4, 5.5, 5.450574712643678)","(5.0, 5.9, 5.83676731793961)","(16.0, 21.0, 19.78125)","(19.0, 27.0, 26.183673469387756)","(4.6, 5.3, 5.260248447204969)"
14-12-2022 14:10:56.990055,"(4.8, 5.8, 5.736986301369863)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 52.083333333333336)","(5.0, 5.9, 5.848684210526316)","(4.4, 5.5, 5.450574712643678)","(5.0, 5.9, 5.862395209580838)","(16.0, 21.0, 19.523809523809526)","(19.0, 27.0, 26.183673469387756)","(4.6, 5.4, 5.293150684931507)"
14-12-2022 14:10:58.077648,"(4.8, 5.8, 5.736986301369863)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 51.5)","(5.0, 5.8, 5.750694444444444)","(4.4, 5.6, 5.515789473684211)","(5.0, 5.9, 5.830601092896175)","(16.0, 20.0, 19.523809523809526)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.326984126984127)"
14-12-2022 14:10:59.164213,"(4.8, 5.8, 5.734883720930232)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.75)","(5.0, 5.8, 5.756707317073171)","(4.4, 5.6, 5.5024390243902435)","(5.0, 5.9, 5.863888888888889)","(16.0, 20.0, 19.314814814814813)","(19.0, 27.0, 25.821428571428573)","(4.6, 5.4, 5.345348837209302)"
14-12-2022 14:11:00.219787,"(4.8, 5.8, 5.722751322751322)","(101.0, 380.0, 361.8181818181818)","(41.0, 55.0, 51.13636363636363)","(5.0, 5.8, 5.756707317073171)","(4.4, 5.6, 5.5024390243902435)","(5.0, 5.9, 5.863888888888889)","(16.0, 19.5, 19.314814814814813)","(19.0, 26.0, 25.821428571428573)","(4.6, 5.4, 5.345348837209302)"
14-12-2022 14:11:01.289892,"(4.8, 5.8, 5.717171717171717)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 51.13636363636363)","(5.0, 5.8, 5.75722891566265)","(4.4, 5.6, 5.487096774193549)","(5.0, 5.9, 5.877325581395349)","(16.0, 19.5, 19.314814814814813)","(19.0, 26.0, 25.821428571428573)","(4.6, 5.4, 5.381609195402299)"
14-12-2022 14:11:02.428075,"(4.8, 5.7, 5.695867768595042)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 51.13636363636363)","(5.0, 5.8, 5.751630434782609)","(4.4, 5.5, 5.487096774193549)","(5.0, 5.9, 5.877966101694915)","(16.0, 19.5, 19.225)","(19.0, 26.0, 25.821428571428573)","(4.6, 5.4, 5.309782608695652)"
14-12-2022 14:11:03.539612,"(4.8, 6.0, 5.9526315789473685)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.526315789473685)","(5.0, 5.7, 5.81937984496124)","(4.4, 5.5, 5.387341772151899)","(5.0, 5.9, 5.913461538461538)","(16.0, 19.5, 19.271428571428572)","(19.0, 26.0, 25.97872340425532)","(4.6, 5.4, 5.2871559633027525)"
14-12-2022 14:11:04.603493,"(4.8, 5.9, 5.821621621621621)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.526315789473685)","(5.0, 6.0, 5.81937984496124)","(4.6, 5.4, 5.387341772151899)","(5.0, 6.0, 5.913461538461538)","(16.0, 19.5, 19.271428571428572)","(19.0, 27.0, 25.97872340425532)","(4.6, 5.3, 5.2871559633027525)"
